Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1384,0.00284,-0.10245,0.04995,0.05822,-0.27298,0.34133,-0.04665,-0.16734,0.2353,0.01407,-0.06577,0.23125,0.01654,-0.05649,0.17481,0.01121,-0.06269,0.13058,0.02937,-0.08344,0.04264,-0.01424,-0.24897,0.02164,-0.00348,-0.24148,-0.01529,-0.01482,-0.18818,0.01064,-0.01409,-0.09717,0.03714,0.03181,0.00754,0.10208,-0.00684,-0.06722,0.02959,0.08722,0.11397,0.17571,0.00604,-0.03436,0.02322,0.02103,-0.02079,0.09672,-0.00667,-0.01185,0.00439,0.02299,-0.02225,0.0852,-0.00857,-0.01615,-0.00586
1385,-0.00236,-0.08461,0.05219,0.10311,-0.23194,0.32778,-0.04147,-0.14549,0.24239,0.03786,-0.03055,0.24277,0.02662,-0.03485,0.19207,0.0246,-0.00768,0.14171,0.02084,-0.08329,0.05583,-0.02566,-0.21828,0.02179,-0.0097,-0.21596,-0.00645,-0.02123,-0.16081,0.01699,-0.02512,-0.0929,0.03404,0.01858,0.02229,0.10522,-0.01428,-0.06486,0.01782,0.08278,0.13369,0.18343,0.00991,-0.02511,0.00986,0.03232,-6e-05,0.1091,0.01854,-0.01187,0.01336,0.03586,-0.00142,0.09958,0.01688,-0.01622,0.01131
1386,-0.0111,-0.06996,0.04659,0.09957,-0.22519,0.30604,-0.06625,-0.14595,0.26471,0.04044,-0.04002,0.24076,0.01891,-0.03328,0.22049,0.02661,0.00769,0.13077,-0.00127,-0.09741,0.09777,-0.0298,-0.20002,0.01636,-0.02023,-0.19953,0.00204,-0.03613,-0.13671,0.01236,-0.04148,-0.08267,0.01996,0.0089,0.04264,0.09394,-0.01619,-0.06251,0.002,0.08376,0.15995,0.18018,0.02064,-0.02692,-0.00558,0.05559,0.02689,0.11841,0.03664,-0.01206,0.02254,0.05897,0.0257,0.11069,0.03576,-0.01489,0.02753
1387,-0.01035,-0.05872,0.04239,0.07257,-0.23068,0.32119,-0.08784,-0.17748,0.2972,0.04628,-0.04572,0.24862,0.00411,-0.02858,0.23539,0.03598,0.00092,0.12078,-0.00195,-0.08901,0.12562,-0.00665,-0.19645,0.0104,-0.01872,-0.19001,0.00604,-0.04187,-0.12198,0.00353,-0.04657,-0.06928,0.01078,0.01532,0.06119,0.08985,-0.00838,-0.05431,-0.00599,0.09954,0.17642,0.18367,0.03108,-0.02788,-0.01166,0.06851,0.03042,0.1257,0.03278,-0.01101,0.02098,0.07008,0.02922,0.11782,0.03295,-0.01114,0.02787
1388,0.00336,-0.04685,0.04663,0.07064,-0.20619,0.38522,-0.08932,-0.21541,0.32606,0.07865,0.00029,0.28076,-0.00341,0.00401,0.22446,0.06221,0.00727,0.13825,0.03213,-0.03287,0.10552,0.03051,-0.19744,0.00953,-0.00198,-0.18268,0.00564,-0.02896,-0.11938,0.00222,-0.03344,-0.05186,0.01518,0.03175,0.07866,0.10536,0.00585,-0.03391,-0.00447,0.11829,0.18075,0.20135,0.03402,-0.01866,-0.00686,0.06311,0.01036,0.1347,0.01028,-0.00977,0.01112,0.0624,0.00894,0.12509,0.01136,-0.00718,0.01528
1389,0.01629,-0.03546,0.05484,0.08354,-0.16446,0.44732,-0.07953,-0.21628,0.32051,0.11308,0.06188,0.31135,-0.00187,0.03877,0.19693,0.08017,0.01931,0.17303,0.06775,0.0244,0.06306,0.04829,-0.18968,0.00751,0.01094,-0.17305,0.00335,-0.00998,-0.12408,0.0098,-0.01476,-0.03597,0.02345,0.03712,0.09603,0.12507,0.01692,-0.00753,0.00069,0.11692,0.18617,0.22057,0.02875,-0.00449,0.00204,0.05368,-0.00878,0.14365,-0.00968,-0.00996,0.00701,0.05133,-0.01047,0.13244,-0.00845,-0.00662,0.00686
1390,0.01642,-0.0278,0.05796,0.07005,-0.14994,0.45115,-0.05908,-0.16386,0.26976,0.11401,0.07271,0.30574,-0.00144,0.04008,0.17061,0.06735,0.00885,0.19142,0.06623,0.02447,0.04831,0.03254,-0.16556,-0.00619,0.00194,-0.15553,0.00136,-0.00084,-0.1251,0.01793,-0.00486,-0.03,0.02188,0.02378,0.11042,0.12906,0.01959,0.0105,0.00329,0.09234,0.20581,0.22838,0.02135,0.0047,0.00693,0.05205,-0.00918,0.1438,-0.0135,-0.01389,0.00834,0.04906,-0.01123,0.13107,-0.01308,-0.01242,0.00441
1391,0.00728,-0.02004,0.05482,0.03696,-0.17016,0.39633,-0.02224,-0.0804,0.20564,0.08532,0.02843,0.26592,-0.00372,0.02118,0.15891,0.03977,-0.02033,0.17958,0.03569,-0.01508,0.07089,0.00099,-0.13076,-0.02723,-0.02242,-0.12982,-0.00041,-0.00322,-0.11269,0.02133,-0.00667,-0.02913,0.01188,0.00757,0.12449,0.12067,0.01276,0.01501,0.00139,0.06769,0.23935,0.22875,0.01484,0.0082,0.00451,0.05959,0.00572,0.13525,-0.00718,-0.01874,0.00382,0.05655,0.00303,0.11984,-0.00769,-0.01963,-0.00186
1392,-0.00197,-0.00595,0.05113,0.03002,-0.19056,0.32789,0.01609,0.00302,0.16797,0.05709,-0.01987,0.22596,0.00425,0.02106,0.16685,0.03035,-0.03987,0.15527,0.01805,-0.03067,0.09905,-0.0204,-0.10284,-0.03948,-0.03995,-0.10593,-0.00541,-0.01128,-0.0864,0.02011,-0.01749,-0.02192,0.00537,0.00361,0.14341,0.11587,-0.00451,0.01269,-0.00078,0.06491,0.27584,0.23369,0.00381,0.01317,-0.00059,0.07349,0.02659,0.13256,-0.00288,-0.0145,-0.00484,0.07072,0.02308,0.11426,-0.0036,-0.01608,-0.00891
1393,-0.00726,0.01326,0.05076,0.05901,-0.18055,0.28589,0.02903,0.06713,0.16532,0.04927,-0.03151,0.21133,0.02901,0.05278,0.18713,0.047,-0.03523,0.14123,0.03521,0.00079,0.10486,-0.02173,-0.09289,-0.03573,-0.03799,-0.09301,-0.01546,-0.01877,-0.05608,0.01448,-0.03417,-0.00589,0.00913,0.00847,0.16594,0.12197,-0.02822,0.01028,0.00218,0.08083,0.30487,0.24901,-0.01324,0.02082,-0.00127,0.0824,0.04778,0.14746,-0.00285,0.00395,-0.00524,0.08025,0.04377,0.12826,-0.00327,0.00276,-0.00475
1394,-0.00726,0.03243,0.05282,0.08358,-0.14244,0.28229,0.01468,0.0987,0.18312,0.06234,-0.00303,0.21922,0.06093,0.10424,0.20162,0.06807,-0.01129,0.14382,0.07491,0.05904,0.08397,-0.00941,-0.092,-0.02164,-0.02174,-0.08733,-0.02118,-0.01674,-0.03125,0.00504,-0.05055,0.01484,0.01965,0.01152,0.18694,0.13557,-0.04713,0.01114,0.00795,0.09414,0.32148,0.27053,-0.02666,0.02424,0.00237,0.07021,0.06358,0.1757,-0.00075,0.02711,0.00672,0.06855,0.05955,0.15783,-0.00104,0.02583,0.01243
