Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2649,-0.02712,0.02257,0.02182,-0.01895,0.0562,0.05914,0.01643,0.04537,0.00543,-0.01409,0.05627,0.05938,0.0305,0.03143,0.01233,-0.03288,0.03117,0.05231,0.02187,0.01558,0.01669,0.04129,-0.00455,0.00508,0.01327,0.01237,-0.00607,-0.02409,0.01348,0.00064,-0.05244,0.01094,0.01975,-0.03996,0.08699,0.07517,-0.04679,-0.01866,0.00155,-0.02635,0.12793,0.11805,-0.01459,-0.0437,-0.00511,-0.02659,-0.009,0.06218,0.00495,-0.02726,-0.0148,-0.0297,-0.01074,0.05189,0.00539,-0.0256,-0.01323
2650,-0.00875,0.03123,0.01875,-0.00388,0.07614,0.0687,0.02362,0.03285,-0.00833,0.01558,0.08173,0.06486,0.05738,0.01814,0.00606,-0.02165,0.07375,0.06831,0.06246,0.01148,0.01737,0.05551,0.00478,-0.00381,0.02993,0.01184,0.00206,0.0068,0.01503,0.00282,-0.04363,0.02173,0.00376,-0.02245,0.11748,0.07093,-0.04256,-0.01242,-0.01071,-0.00753,0.15519,0.12201,-0.01402,-0.054,-0.01567,-0.02425,-0.01887,0.05474,-0.00633,-0.03354,-0.03246,-0.02674,-0.02071,0.04415,-0.00632,-0.03232,-0.03717
2651,0.00584,0.04097,0.01936,-0.00876,0.07586,0.07788,0.03705,0.02812,-0.01004,0.02196,0.09846,0.05916,0.08442,0.02129,0.00652,0.00224,0.10224,0.05646,0.0929,0.02098,0.01224,0.06111,0.01116,-0.01525,0.03772,0.0112,0.00237,0.02698,0.0274,0.00931,-0.03266,0.02593,-0.00441,-0.00707,0.13783,0.06416,-0.03398,-0.01079,-0.00822,0.01155,0.17933,0.12685,-0.01365,-0.05967,-0.01112,-0.01245,-0.0141,0.06017,-0.01761,-0.03246,-0.02977,-0.01265,-0.01551,0.05192,-0.01813,-0.03241,-0.03912
2652,0.00686,0.05426,0.02363,-0.0257,0.0611,0.09235,0.047,0.04404,0.00623,0.01264,0.10456,0.05364,0.08139,0.05014,0.01695,0.02532,0.10198,0.03325,0.09167,0.05506,0.00981,0.05003,0.02107,-0.01714,0.03095,0.02449,-0.00952,0.02437,0.04857,0.01708,-0.02587,0.02664,-0.00237,-0.00772,0.14615,0.06495,-0.02627,-0.00508,-0.00013,0.01737,0.20522,0.14179,-0.01699,-0.04939,-0.00131,0.00086,0.00605,0.0776,-0.02261,-0.0222,-0.0141,0.00298,0.00494,0.07068,-0.02355,-0.02425,-0.02247
2653,-0.00539,0.06796,0.02722,-0.03211,0.05139,0.10777,0.0428,0.07378,0.02987,0.00345,0.10642,0.06115,0.05321,0.09078,0.0338,0.02673,0.08611,0.03071,0.07225,0.10104,0.01481,0.02827,0.03992,-0.00438,0.02041,0.05011,-0.01835,0.00363,0.0619,0.01978,-0.03058,0.03236,0.00168,-0.02476,0.15111,0.07182,-0.02696,0.00968,-0.00126,0.01048,0.23108,0.16119,-0.02653,-0.02877,-0.00082,0.00813,0.03327,0.09894,-0.02332,-0.00973,0.00104,0.01152,0.0321,0.09171,-0.02426,-0.0135,-0.00089
2654,-0.01995,0.07657,0.02769,-0.00667,0.06028,0.10415,0.02884,0.09252,0.04348,-0.00111,0.10751,0.07753,0.03902,0.11518,0.048,0.00366,0.07883,0.05346,0.06869,0.12338,0.02475,0.01528,0.0615,0.01225,0.01939,0.07135,-0.01009,-0.01701,0.05755,0.0141,-0.04733,0.04819,0.00253,-0.04058,0.1636,0.07963,-0.03915,0.0261,-0.01037,0.00201,0.25,0.17253,-0.04012,-0.01528,-0.00862,0.007,0.0506,0.10865,-0.02824,-0.00616,0.00777,0.0102,0.049,0.09947,-0.02882,-0.01022,0.01259
2655,-0.02597,0.07993,0.0295,0.03823,0.08173,0.07681,0.01253,0.09572,0.04282,-0.00263,0.10603,0.08748,0.06016,0.11535,0.05534,-0.02159,0.08838,0.0774,0.08902,0.10938,0.03567,0.01726,0.07495,0.01773,0.02442,0.07668,0.00896,-0.02302,0.04669,0.00578,-0.06435,0.07011,0.00726,-0.03982,0.18422,0.09008,-0.05529,0.03381,-0.01019,0.00065,0.25697,0.17512,-0.05058,-0.01794,-0.00831,0.00265,0.04748,0.10419,-0.03755,-0.01469,0.00989,0.00451,0.0451,0.0919,-0.03784,-0.01793,0.01702
2656,-0.02392,0.08166,0.03524,0.06351,0.10097,0.04715,-0.01247,0.10489,0.04027,0.0008,0.10249,0.0834,0.09119,0.11412,0.05925,-0.02502,0.10426,0.0803,0.10584,0.08815,0.0448,0.01693,0.07654,0.01,0.01849,0.07059,0.02051,-0.01731,0.04658,0.00185,-0.06927,0.08561,0.01957,-0.02976,0.19909,0.10138,-0.0638,0.03047,0.00616,0.00406,0.25343,0.1774,-0.0525,-0.03194,0.00675,0.00047,0.03284,0.10129,-0.0385,-0.02678,0.01524,0.00146,0.02992,0.08725,-0.03854,-0.0285,0.02122
2657,-0.02158,0.0842,0.03857,0.04774,0.11192,0.03701,-0.04783,0.12836,0.04853,0.00963,0.10281,0.07154,0.09501,0.13578,0.06374,-0.00368,0.11669,0.06213,0.09673,0.09429,0.04874,0.00437,0.0719,-0.00035,-0.00064,0.06537,0.0162,-0.01074,0.05932,0.00225,-0.06391,0.08629,0.02676,-0.02774,0.19812,0.10247,-0.0633,0.02247,0.02112,0.00414,0.24817,0.18097,-0.04856,-0.04822,0.02005,-0.00169,0.02615,0.10984,-0.02242,-0.03112,0.02222,0.00065,0.02353,0.09761,-0.02213,-0.03101,0.02714
2658,-0.02178,0.09024,0.0346,0.00973,0.11748,0.04912,-0.07129,0.15515,0.06439,0.01648,0.11198,0.0636,0.06728,0.1783,0.06938,0.02455,0.12407,0.04086,0.07137,0.13289,0.04656,-0.00331,0.07003,-0.00526,-0.01145,0.06819,0.00441,-0.00746,0.07496,0.00336,-0.05893,0.08129,0.01826,-0.0333,0.19426,0.09158,-0.06214,0.01992,0.01721,0.00017,0.25378,0.18285,-0.04499,-0.05914,0.01533,-0.00775,0.03598,0.12258,-0.00075,-0.02568,0.02128,-0.0027,0.03413,0.11374,-0.00034,-0.02474,0.02516
2659,-0.02118,0.10314,0.02936,-0.01395,0.12309,0.06755,-0.06405,0.18154,0.07575,0.01369,0.1281,0.06493,0.03443,0.22096,0.07686,0.03678,0.1262,0.03197,0.05381,0.1847,0.04422,0.00575,0.07598,-0.00529,0.00012,0.07549,-0.00014,-0.0073,0.08935,0.00387,-0.05684,0.08708,0.00433,-0.03096,0.20729,0.08373,-0.06264,0.02941,0.00325,0.00057,0.27566,0.18677,-0.04305,-0.05799,0.00191,-0.01619,0.05168,0.12955,0.00566,-0.01917,0.00984,-0.01011,0.04996,0.12148,0.00569,-0.01917,0.01042
2660,-0.0175,0.12165,0.03183,-0.0021,0.1342,0.07419,-0.04657,0.20978,0.08409,0.0052,0.1457,0.0723,0.02225,0.25141,0.09084,0.02483,0.12522,0.03755,0.05546,0.23132,0.04907,0.01444,0.08841,-0.00313,0.01987,0.08035,0.00843,-0.01012,0.10668,0.0067,-0.05068,0.10406,0.0011,-0.01677,0.23424,0.08912,-0.05797,0.04782,0.00027,0.0101,0.30457,0.1982,-0.03937,-0.04284,0.00034,-0.02455,0.05905,0.13038,-0.00624,-0.01977,-0.00287,-0.02079,0.05647,0.11955,-0.00676,-0.0212,-0.00693
