Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1048,0.0241,0.00566,-0.04462,0.07506,0.02229,0.22001,0.09635,-0.06107,0.0286,0.04356,0.19151,0.14135,0.04283,-0.00995,-0.04829,0.01966,0.18426,0.0715,0.00839,-0.02446,-0.08773,0.07161,-0.00732,-0.04083,0.07784,-0.00805,-0.05963,0.03293,0.00474,-0.05257,0.03007,0.00042,-0.04161,-0.01484,-0.06465,-0.07359,0.03283,0.04325,-0.03868,-0.04739,-0.07393,-0.08412,0.0164,0.06944,-0.031,0.00873,0.03358,-0.03793,0.01247,0.02698,-0.00266,0.00793,0.0331,-0.0367,0.01285,0.03051,0.0052
1049,0.01086,0.00776,-0.03281,0.0352,0.03607,0.22652,0.10049,-0.05972,0.05423,0.02031,0.1537,0.1696,0.01167,0.00216,-0.04357,0.01195,0.11481,0.10957,0.00762,-0.0063,-0.06866,0.06992,0.00652,-0.02676,0.07918,0.00519,-0.04774,0.01243,0.0039,-0.04452,0.00573,-0.00194,-0.03009,-0.02351,-0.05845,-0.05112,0.01874,0.05583,-0.03693,-0.03746,-0.06296,-0.06007,0.02625,0.08012,-0.02688,-0.00482,0.026,-0.02489,0.00467,0.0225,-0.0035,-0.00394,0.02652,-0.02309,0.00454,0.02352,-0.00571
1050,0.00339,0.01272,-0.01937,0.00113,0.05048,0.22289,0.11334,-0.07384,0.06804,0.00014,0.13719,0.1755,-0.00601,-0.01414,-0.03644,0.01265,0.08702,0.11797,-0.00049,-0.01594,-0.04542,0.07335,0.0205,-0.00838,0.08279,0.01903,-0.0277,-0.00068,0.01219,-0.03057,-0.00665,-0.00029,-0.01736,-0.02823,-0.04971,-0.02244,0.00954,0.0649,-0.04021,-0.02591,-0.05407,-0.03116,0.03612,0.0812,-0.02794,-0.01601,0.01462,-0.00715,0.00711,0.01435,-0.00717,-0.01473,0.01537,-0.00495,0.00658,0.01269,-0.01718
1051,0.00112,0.01669,-0.00884,-0.0122,0.06837,0.21491,0.10561,-0.09001,0.07397,-0.01357,0.15746,0.16565,-0.00367,-0.03272,-0.02414,0.01864,0.11889,0.09597,-0.01108,-0.0284,-0.02984,0.07634,0.03229,0.00537,0.08333,0.03117,-0.01014,-0.00312,0.0174,-0.01608,-0.00821,0.00368,-0.00814,-0.02902,-0.04109,-0.00076,0.00245,0.06373,-0.04234,-0.01649,-0.05115,-0.01063,0.02983,0.07099,-0.02993,-0.01558,0.00168,0.00847,0.01183,0.00497,-0.01021,-0.01582,0.00152,0.01033,0.0113,0.00134,-0.01995
1052,0.00345,0.01635,-0.00505,0.00609,0.08387,0.20254,0.07125,-0.08603,0.07887,-0.02033,0.18646,0.16043,0.0111,-0.02568,-0.00697,0.01855,0.16416,0.07612,-0.01719,-0.01936,-0.02388,0.07064,0.03849,0.00925,0.07875,0.03707,-0.00368,0.00588,0.0122,-0.01009,-0.00609,0.00897,-0.00526,-0.02528,-0.0337,0.0032,-0.00161,0.05182,-0.0389,-0.00917,-0.05233,-0.00857,0.01402,0.05052,-0.0281,-0.01025,-0.00619,0.01406,0.01059,-0.00572,-0.00896,-0.01192,-0.00722,0.01624,0.01036,-0.01024,-0.01324
1053,0.01062,0.01488,-0.00783,0.0338,0.063,0.19262,0.03781,-0.05522,0.07859,-0.03513,0.17727,0.16937,0.02319,0.00443,0.00742,0.00338,0.16753,0.08043,-0.01865,0.00731,-0.0211,0.06005,0.03695,0.00596,0.07276,0.03459,-0.00742,0.02579,0.00265,-0.01431,-0.00679,0.01791,-0.00948,-0.01903,-0.02247,-0.00793,0.00344,0.04358,-0.03303,-0.00395,-0.0484,-0.02104,0.01374,0.03152,-0.02319,-0.00896,-0.01099,0.00298,0.00583,-0.0153,-0.006,-0.01012,-0.01173,0.00589,0.00578,-0.0189,-0.00697
1054,0.02007,0.01773,-0.01118,0.03901,-0.00511,0.19052,0.03081,-0.0186,0.06384,-0.07329,0.11918,0.18674,0.02595,0.02552,0.01239,-0.0232,0.11972,0.10496,-0.01478,0.0273,-0.01441,0.05567,0.03263,0.00016,0.06827,0.03024,-0.0134,0.0491,2e-05,-0.01945,-0.01051,0.0303,-0.01682,-0.01394,-0.00316,-0.01765,0.01799,0.05185,-0.03043,-0.00228,-0.03313,-0.03075,0.03762,0.02666,-0.019,-0.00902,-0.01999,-0.021,0.00301,-0.02073,-0.00525,-0.00838,-0.01963,-0.01933,0.00286,-0.02069,-0.00769
1055,0.02818,0.02343,-0.00829,0.01851,-0.06883,0.18934,0.04163,0.00389,0.03515,-0.11805,0.05342,0.20114,0.02783,0.02228,0.00945,-0.04636,0.0565,0.13563,0.00317,0.0309,-0.00385,0.06115,0.03433,-0.00828,0.06433,0.03373,-0.01656,0.06471,0.00424,-0.01551,-0.01154,0.03849,-0.01935,-0.00936,0.01756,-0.01137,0.03417,0.0675,-0.03123,-0.00061,-0.01188,-0.02337,0.06649,0.03237,-0.01627,-0.00037,-0.02822,-0.03865,0.00098,-0.02332,-0.00316,0.00121,-0.02724,-0.04063,0.00063,-0.01747,-0.00785
1056,0.03244,0.02512,0.00183,-0.01314,-0.07276,0.18761,0.046,0.01902,0.00875,-0.13245,0.02604,0.20347,0.03876,0.02071,0.00504,-0.05328,0.01723,0.16021,0.03857,0.03517,0.00433,0.06789,0.04474,-0.01818,0.05957,0.04636,-0.01794,0.06527,0.00479,-0.00326,-0.00755,0.03361,-0.01149,-0.00248,0.0271,0.00974,0.04365,0.0693,-0.02922,0.00914,0.00519,0.00026,0.07852,0.03549,-0.01211,0.01525,-0.02393,-0.03011,-0.00323,-0.0244,0.00435,0.01599,-0.02344,-0.0348,-0.00356,-0.0137,0.001
