Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3077,0.01413,0.0342,-0.0009,-0.0131,0.03036,0.09484,-0.0294,0.11448,-0.04133,-0.01059,0.07359,0.05117,0.01493,0.0898,-0.01144,-0.00289,0.02582,0.01107,0.04878,0.07966,-0.01558,0.05013,0.03167,0.00359,0.02792,0.03371,-0.00066,0.03129,0.04137,-0.0108,-0.00099,0.02198,0.00546,-0.00127,0.03472,0.00674,0.00281,0.0182,0.00071,0.00294,0.04109,0.00664,0.01819,0.00925,0.00158,-0.00461,0.0085,-0.00193,0.00555,-0.00913,-0.01488,-0.00322,0.00946,-0.00032,0.00499,-0.01058,-0.02171
3078,0.01374,0.03552,-0.00403,-0.02366,0.03375,0.0459,-0.06367,0.10455,-0.02823,-0.04452,0.0536,0.03477,0.04172,0.09231,-0.00158,-0.02697,0.01372,0.00612,0.06647,0.08336,-0.00368,0.0418,0.02564,0.00145,0.02422,0.02689,0.00627,0.03034,0.0389,-0.00977,0.0009,0.02436,-0.00405,-0.0013,0.03348,-0.0016,0.00508,0.0341,-0.00716,0.01228,0.04791,-0.00033,0.00857,0.01739,-0.00448,0.0048,0.0134,-0.00263,0.01207,-0.00321,-0.00649,0.00529,0.0137,-0.00109,0.01177,-0.00491,-0.00689
3079,0.00951,0.04025,-0.00465,-0.03944,0.04148,0.00614,-0.07057,0.09057,-0.00733,-0.05696,0.02918,0.01859,0.06585,0.10389,0.00115,-0.03311,-0.00947,0.00227,0.08003,0.09767,-0.00313,0.03938,0.02046,0.00498,0.02767,0.02103,0.01388,0.01679,0.03467,-0.01064,-0.00113,0.03498,-0.00726,-7e-05,0.04747,0.00499,0.00239,0.05329,-0.01515,0.02135,0.05723,0.00446,-0.00157,0.0313,-0.0096,0.0124,0.01401,-0.00416,0.01426,0.00352,0.00474,0.0121,0.01377,-0.00364,0.01433,0.00232,0.01042
3080,0.00472,0.05046,0.00229,-0.03624,0.04971,0.00519,-0.04123,0.09064,0.01253,-0.03966,0.02896,0.01715,0.06544,0.12006,0.00175,-0.01335,-0.00835,0.00789,0.07246,0.11412,-0.00624,0.05105,0.02503,0.01181,0.03798,0.02573,0.01913,0.00033,0.036,-0.00665,-0.00427,0.04966,-0.00057,0.00504,0.0795,0.02603,-0.00399,0.06455,-0.01234,0.02025,0.07335,0.02104,-0.01003,0.03877,-0.00479,0.01333,0.00345,-0.01155,0.00957,0.0051,0.0167,0.01243,0.00289,-0.01441,0.00992,0.00505,0.02467
3081,0.00228,0.06456,0.01235,-0.00796,0.07443,0.02958,-0.00686,0.11593,0.01775,0.0011,0.06821,0.02832,0.04745,0.13316,0.01025,0.01923,0.03537,0.02084,0.04996,0.12528,0.00014,0.07053,0.03928,0.0172,0.05023,0.04067,0.0193,-0.00466,0.04428,0.00355,-0.01129,0.06321,0.00709,0.00602,0.116,0.04125,-0.01197,0.06649,8e-05,0.01003,0.09906,0.0332,-0.0165,0.03525,0.00722,0.00777,-0.0076,-0.02537,0.00042,0.00384,0.02433,0.00644,-0.00838,-0.03171,0.00083,0.00456,0.03119
3082,0.00013,0.07608,0.01954,0.01605,0.11795,0.05387,-0.00206,0.16439,0.00276,0.03575,0.12948,0.0409,0.03639,0.14542,0.03007,0.03775,0.09776,0.02989,0.03614,0.13172,0.0214,0.07992,0.05745,0.01991,0.05561,0.05927,0.01662,0.00299,0.05144,0.01503,-0.02357,0.0699,0.00976,-0.00668,0.13898,0.03877,-0.02241,0.061,0.01384,-0.00334,0.1304,0.03301,-0.02298,0.02558,0.01796,0.00281,0.00039,-0.03097,-0.00739,0.00554,0.02429,0.00136,-0.00052,-0.03727,-0.00723,0.00559,0.02841
3083,-0.0054,0.07951,0.02298,0.00795,0.16218,0.07614,-0.02146,0.21402,-0.01052,0.02955,0.18524,0.05608,0.04584,0.16595,0.05719,0.02603,0.13912,0.03225,0.04629,0.13772,0.05155,0.06376,0.07254,0.02095,0.04615,0.07394,0.015,0.01037,0.04968,0.02233,-0.03488,0.06542,0.00907,-0.02919,0.14317,0.02871,-0.03374,0.05083,0.02067,-0.01712,0.15862,0.0303,-0.03088,0.01746,0.02158,0.00082,0.02602,-0.02016,-0.01287,0.00643,0.01769,-0.00029,0.02526,-0.02297,-0.01313,0.00456,0.01891
3084,-0.01418,0.07459,0.02446,-0.01912,0.1958,0.10389,-0.03929,0.23862,0.00745,-0.02013,0.22249,0.08592,0.0705,0.19537,0.08775,-0.0055,0.14496,0.03945,0.074,0.14587,0.07856,0.027,0.07914,0.01948,0.02459,0.07951,0.01402,0.00676,0.04011,0.0222,-0.04245,0.04887,0.00807,-0.04781,0.13553,0.02744,-0.04209,0.03869,0.01679,-0.02576,0.17415,0.03692,-0.03671,0.01355,0.01764,0.00443,0.04474,-0.00333,-0.01991,-0.00402,0.0107,0.00403,0.04444,-0.00313,-0.0205,-0.00739,0.01018
3085,-0.02162,0.06646,0.02449,-0.03727,0.21773,0.12976,-0.04645,0.23764,0.05533,-0.07882,0.23719,0.12948,0.09798,0.22588,0.11893,-0.03311,0.13048,0.06206,0.10569,0.16055,0.09584,-0.00337,0.07949,0.01233,0.00583,0.07902,0.00911,-0.00426,0.03218,0.01391,-0.05094,0.02694,0.0084,-0.05403,0.12615,0.0385,-0.04606,0.02421,0.00484,-0.02221,0.17243,0.05143,-0.03337,0.00933,0.0085,0.01548,0.04181,0.01123,-0.0262,-0.02369,0.00826,0.01557,0.04187,0.01204,-0.02668,-0.02647,0.00807
