Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
2326,0.01569,0.22801,0.02245,-0.00294,0.58271,0.02988
2327,0.01555,0.22687,0.02116,-0.00232,0.58331,0.03567
2328,0.01536,0.22577,0.01992,-0.00125,0.58422,0.04359
2329,0.01519,0.22487,0.0188,0.00031,0.58562,0.05371
2330,0.01505,0.22422,0.01785,0.00222,0.58765,0.06589
2331,0.01498,0.22382,0.01706,0.0043,0.59036,0.07982
2332,0.01498,0.22364,0.01645,0.00636,0.59368,0.09506
2333,0.01503,0.22361,0.01604,0.00827,0.5974,0.11117
2334,0.01511,0.22371,0.01587,0.01009,0.60123,0.12777
2335,0.01522,0.22391,0.01596,0.01198,0.60492,0.14464
2336,0.01534,0.22419,0.01625,0.01416,0.60834,0.16169
2337,0.01548,0.22454,0.01664,0.01678,0.61153,0.17893
2338,0.01556,0.22494,0.01701,0.0199,0.61469,0.19636
2339,0.01555,0.22537,0.01726,0.02349,0.61806,0.21392
2340,0.01539,0.2258,0.01734,0.02751,0.62194,0.23146
2341,0.01512,0.22621,0.01726,0.03198,0.62664,0.24881
2342,0.01479,0.22659,0.01705,0.03702,0.63245,0.26578
2343,0.01449,0.22693,0.01676,0.04275,0.63966,0.28223
2344,0.01428,0.2273,0.01643,0.04919,0.6485,0.29808
2345,0.01417,0.2278,0.0161,0.05622,0.65916,0.31335
2346,0.01409,0.22848,0.01578,0.06359,0.67174,0.32813
2347,0.01399,0.22931,0.0155,0.07112,0.68631,0.34256
2348,0.01384,0.2302,0.01529,0.07869,0.70292,0.35678
2349,0.01364,0.23109,0.01511,0.08631,0.72163,0.37099
2350,0.01339,0.23193,0.01493,0.09408,0.74246,0.3854
2351,0.01313,0.23271,0.0147,0.10213,0.76543,0.40026
2352,0.01286,0.23345,0.01439,0.11043,0.79051,0.41579
2353,0.01263,0.23417,0.01402,0.11886,0.81758,0.43218
2354,0.01243,0.23485,0.01367,0.12724,0.84644,0.44954
2355,0.01228,0.23546,0.01346,0.13547,0.87676,0.46792
2356,0.01215,0.23595,0.01348,0.14356,0.90822,0.48733
2357,0.01201,0.23634,0.01375,0.15159,0.9405,0.50778
2358,0.01187,0.23665,0.0142,0.15969,0.9734,0.52929
2359,0.01177,0.23691,0.01474,0.16807,1.00677,0.55196
2360,0.01175,0.23713,0.01526,0.17687,1.04043,0.57591
2361,0.01179,0.23731,0.01575,0.1861,1.07403,0.60116
2362,0.01188,0.23744,0.01623,0.19556,1.10711,0.6276
2363,0.012,0.23755,0.01675,0.20499,1.13919,0.65489
2364,0.01215,0.23767,0.01732,0.21409,1.16989,0.68263
2365,0.01229,0.23789,0.01792,0.22264,1.19894,0.7104
2366,0.01238,0.23825,0.01851,0.23037,1.22617,0.73781
2367,0.0124,0.23873,0.019,0.23698,1.25147,0.76446
2368,0.01234,0.23929,0.01933,0.2422,1.27473,0.78992
2369,0.01225,0.23988,0.01946,0.2459,1.29589,0.81368
2370,0.01211,0.24042,0.01937,0.24816,1.3149,0.8352
2371,0.01194,0.2409,0.01911,0.24925,1.33179,0.85392
2372,0.01172,0.24127,0.01874,0.24949,1.34657,0.86934
2373,0.01148,0.24155,0.01832,0.24917,1.35924,0.88104
2374,0.01123,0.24175,0.01792,0.24849,1.36976,0.88883
2375,0.01101,0.2419,0.01756,0.24757,1.37821,0.89279
2376,0.01082,0.24205,0.01728,0.24658,1.38488,0.8934
2377,0.01068,0.2422,0.01709,0.24572,1.39037,0.89146
2378,0.01059,0.24234,0.01699,0.24526,1.39538,0.88798
2379,0.01055,0.24245,0.01693,0.24549,1.40054,0.88393
2380,0.01054,0.24251,0.01686,0.24662,1.40621,0.88001
2381,0.01054,0.24251,0.01672,0.24863,1.41238,0.87657
2382,0.01051,0.24244,0.01649,0.25128,1.41886,0.87368
2383,0.01042,0.2423,0.0162,0.25412,1.42538,0.87125
2384,0.01024,0.24211,0.01592,0.25656,1.43174,0.86909
2385,0.00998,0.2419,0.01569,0.25815,1.43782,0.86705
2386,0.00968,0.24171,0.01557,0.25872,1.44349,0.865
2387,0.00938,0.24158,0.01556,0.25854,1.44851,0.86287
2388,0.00914,0.24154,0.01563,0.2581,1.4525,0.86048
2389,0.009,0.24161,0.01572,0.25786,1.45505,0.85732
2390,0.00896,0.24178,0.01578,0.25801,1.45587,0.85257
2391,0.009,0.24203,0.01577,0.25849,1.4549,0.84539
2392,0.0091,0.24234,0.01566,0.2591,1.45219,0.83523
2393,0.00926,0.24268,0.01548,0.2595,1.44791,0.82198
2394,0.00945,0.24299,0.01526,0.25937,1.44226,0.80581
2395,0.00965,0.24322,0.01504,0.25855,1.43547,0.78704
2396,0.0098,0.24333,0.01481,0.25706,1.42764,0.76601
2397,0.00988,0.24329,0.01457,0.255,1.41868,0.74304
2398,0.00991,0.24313,0.01436,0.25244,1.40837,0.71846
2399,0.0099,0.24292,0.0142,0.24941,1.39641,0.69265
2400,0.00989,0.24273,0.01413,0.24581,1.38253,0.66599
2401,0.00989,0.24257,0.01414,0.24145,1.36657,0.63884
2402,0.00991,0.24239,0.01416,0.236,1.3485,0.61153
2403,0.00993,0.24213,0.01414,0.22925,1.32839,0.58436
2404,0.00994,0.24176,0.01402,0.22128,1.30645,0.55762
2405,0.00992,0.2413,0.0138,0.21252,1.28292,0.53159
2406,0.00988,0.24078,0.01351,0.20349,1.25814,0.50647
2407,0.00985,0.24027,0.0132,0.19462,1.23241,0.48238
2408,0.00986,0.2398,0.01291,0.18614,1.20604,0.45934
2409,0.00988,0.23937,0.01266,0.17808,1.17927,0.43731
2410,0.0099,0.23897,0.01248,0.1704,1.15233,0.41622
2411,0.00988,0.23858,0.01237,0.16301,1.12538,0.39607
2412,0.00981,0.23818,0.01234,0.15577,1.09857,0.37687
2413,0.00973,0.23774,0.01237,0.14856,1.07199,0.35872
2414,0.00969,0.23726,0.01246,0.14118,1.04571,0.34176
2415,0.00973,0.23672,0.01257,0.1335,1.0198,0.32611
2416,0.00985,0.23612,0.01267,0.12545,0.99433,0.31187
2417,0.01,0.23551,0.01274,0.11712,0.96938,0.29905
2418,0.01012,0.23492,0.01275,0.10865,0.94504,0.28757
2419,0.01015,0.23438,0.01274,0.10023,0.92137,0.27727
2420,0.01009,0.23391,0.0127,0.09201,0.89837,0.26794
2421,0.00997,0.23349,0.01268,0.08406,0.87601,0.25938
2422,0.00987,0.2331,0.01268,0.07639,0.85425,0.2514
2423,0.00985,0.23272,0.01272,0.06897,0.83306,0.24386
