Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1322,0.00645,0.20713,0.01384,-0.01261,0.524,0.03086
1323,0.00644,0.20735,0.01377,-0.01219,0.52395,0.03143
1324,0.00639,0.20753,0.0137,-0.01174,0.52378,0.03203
1325,0.00632,0.20769,0.01364,-0.0113,0.52353,0.03265
1326,0.00625,0.20783,0.01361,-0.01092,0.52326,0.03327
1327,0.00619,0.20795,0.01362,-0.01063,0.52305,0.03382
1328,0.00618,0.20807,0.01366,-0.01042,0.52294,0.03427
1329,0.00622,0.20819,0.01371,-0.01027,0.52294,0.0346
1330,0.00632,0.2083,0.01372,-0.01015,0.52302,0.03482
1331,0.00646,0.20838,0.01369,-0.01006,0.52314,0.03492
1332,0.00658,0.20844,0.01363,-0.01003,0.52326,0.03494
1333,0.00668,0.20848,0.01357,-0.01005,0.52337,0.03488
1334,0.00673,0.20852,0.01357,-0.0101,0.52345,0.03479
1335,0.00675,0.20858,0.01364,-0.01015,0.52349,0.03472
1336,0.00673,0.20866,0.01381,-0.01015,0.5235,0.03471
1337,0.00668,0.20874,0.01403,-0.01009,0.5235,0.03476
1338,0.00665,0.20881,0.01427,-0.00997,0.52352,0.03483
1339,0.00666,0.20886,0.01449,-0.00983,0.52357,0.03487
1340,0.00673,0.20888,0.01466,-0.00975,0.52365,0.03488
1341,0.00685,0.20889,0.01479,-0.00977,0.52375,0.03484
1342,0.00699,0.20892,0.01488,-0.0099,0.52383,0.03478
1343,0.00713,0.20898,0.01493,-0.0101,0.52388,0.03471
1344,0.00723,0.2091,0.01496,-0.01035,0.5239,0.03462
1345,0.0073,0.20929,0.01498,-0.01058,0.52393,0.03447
1346,0.00735,0.20956,0.01502,-0.01076,0.52399,0.03421
1347,0.00739,0.2099,0.0151,-0.01088,0.52411,0.03381
1348,0.00744,0.21028,0.01524,-0.01094,0.52426,0.0333
1349,0.00748,0.21067,0.01543,-0.01096,0.52441,0.03273
1350,0.00752,0.21106,0.01566,-0.01096,0.52454,0.03211
1351,0.00754,0.2114,0.0159,-0.01093,0.52462,0.03149
1352,0.00756,0.21169,0.01614,-0.01088,0.52463,0.03087
1353,0.00757,0.21189,0.01634,-0.0108,0.5246,0.03029
1354,0.0076,0.21201,0.0165,-0.0107,0.52452,0.02977
1355,0.00768,0.21207,0.01662,-0.01061,0.52443,0.02933
1356,0.00779,0.21211,0.01671,-0.01057,0.52434,0.02899
1357,0.00794,0.21216,0.01675,-0.0106,0.52428,0.02878
1358,0.00812,0.21223,0.01674,-0.01068,0.52426,0.02873
1359,0.00828,0.21232,0.01664,-0.01078,0.5243,0.02886
1360,0.00842,0.21239,0.01646,-0.01089,0.5244,0.02924
1361,0.00853,0.21241,0.01622,-0.01101,0.52458,0.02993
1362,0.00862,0.21239,0.01595,-0.01114,0.52482,0.031
1363,0.00873,0.21235,0.0157,-0.01128,0.52513,0.03253
1364,0.00885,0.21231,0.01549,-0.01143,0.52552,0.03464
1365,0.00899,0.21227,0.01533,-0.01154,0.52602,0.03746
1366,0.00909,0.21221,0.01521,-0.01155,0.52667,0.04109
1367,0.00911,0.21211,0.01514,-0.01138,0.52755,0.04566
1368,0.00899,0.21197,0.01513,-0.0109,0.5287,0.05125
1369,0.00875,0.21179,0.01518,-0.01002,0.53014,0.05794
1370,0.00842,0.21155,0.01528,-0.00868,0.53183,0.06577
1371,0.00808,0.21128,0.01541,-0.00686,0.53372,0.07473
1372,0.00781,0.211,0.01555,-0.00463,0.53572,0.08473
1373,0.00764,0.21075,0.01567,-0.00212,0.53776,0.09567
1374,0.00759,0.2106,0.01574,0.00049,0.53979,0.10742
1375,0.00761,0.21058,0.01579,0.00308,0.54173,0.1199
1376,0.00765,0.21068,0.01585,0.00563,0.54352,0.13306
1377,0.00768,0.21088,0.01598,0.00816,0.54514,0.1469
1378,0.00766,0.21111,0.01618,0.01069,0.5466,0.16143
1379,0.00762,0.21132,0.01643,0.01328,0.548,0.17661
1380,0.00759,0.21147,0.01666,0.01594,0.5495,0.1924
1381,0.00758,0.21155,0.01679,0.01867,0.55131,0.2087
1382,0.0076,0.21159,0.0168,0.02142,0.55365,0.22534
1383,0.00766,0.21158,0.0167,0.02418,0.55679,0.24208
1384,0.00776,0.21154,0.01657,0.02696,0.56095,0.25863
1385,0.00791,0.21147,0.01646,0.0298,0.56632,0.27479
1386,0.00812,0.21139,0.01639,0.0328,0.57306,0.29044
1387,0.00837,0.21133,0.01637,0.03607,0.58122,0.30559
1388,0.00864,0.21135,0.01639,0.03971,0.59082,0.32029
1389,0.00887,0.21148,0.01643,0.04371,0.60187,0.3346
1390,0.009,0.21177,0.01651,0.04803,0.61435,0.34858
1391,0.00899,0.21216,0.0166,0.05263,0.62825,0.36226
1392,0.00887,0.21261,0.0167,0.05754,0.64359,0.37568
1393,0.00871,0.21302,0.01682,0.06284,0.66039,0.38886
1394,0.00858,0.21336,0.01692,0.06865,0.67873,0.40183
1395,0.00849,0.21366,0.01697,0.07506,0.69869,0.41462
1396,0.00843,0.21394,0.0169,0.08211,0.72037,0.42731
1397,0.00837,0.2142,0.01666,0.08974,0.74377,0.44003
1398,0.00832,0.21442,0.01625,0.09783,0.76883,0.45299
1399,0.00826,0.21461,0.01574,0.10624,0.79534,0.46641
1400,0.00819,0.2148,0.01526,0.11482,0.82309,0.48046
1401,0.0081,0.21503,0.01488,0.12346,0.85186,0.49526
1402,0.00799,0.2153,0.01464,0.13213,0.88143,0.51088
1403,0.00789,0.21558,0.01454,0.14083,0.9116,0.52731
1404,0.00785,0.21585,0.01456,0.1496,0.94215,0.54458
1405,0.00788,0.21609,0.0147,0.15848,0.97279,0.56268
1406,0.00795,0.21629,0.01495,0.16748,1.00321,0.58156
1407,0.00802,0.21644,0.01531,0.17652,1.03314,0.60116
1408,0.00807,0.21655,0.01572,0.18544,1.06233,0.62138
1409,0.00808,0.21665,0.01611,0.19399,1.09058,0.64212
1410,0.00803,0.21679,0.01643,0.20191,1.11777,0.66326
1411,0.00793,0.217,0.01666,0.20899,1.14379,0.6846
1412,0.00779,0.21734,0.01683,0.21515,1.16854,0.70587
1413,0.00762,0.21779,0.01697,0.22036,1.19191,0.72668
1414,0.00746,0.21834,0.01717,0.22465,1.21377,0.74664
1415,0.00731,0.21892,0.01747,0.22799,1.23404,0.76539
1416,0.00721,0.21949,0.01787,0.23032,1.25274,0.78271
1417,0.00715,0.22004,0.01832,0.23157,1.27005,0.79853
1418,0.00712,0.22059,0.01876,0.23171,1.28632,0.8129
1419,0.0071,0.22117,0.01916,0.23073,1.30196,0.82592
1420,0.00705,0.22178,0.01951,0.22871,1.31742,0.83766
1421,0.00699,0.22239,0.01983,0.22583,1.33307,0.84806
1422,0.00693,0.22298,0.02017,0.22227,1.34916,0.85696
1423,0.0069,0.22356,0.02057,0.21816,1.3658,0.86416
1424,0.00686,0.22416,0.02102,0.21358,1.38292,0.86945
1425,0.00678,0.22483,0.02149,0.20858,1.40021,0.87275
1426,0.00662,0.22558,0.02191,0.20334,1.41713,0.87414
1427,0.00633,0.22643,0.0222,0.1982,1.43305,0.87376
1428,0.00592,0.22735,0.02229,0.19348,1.44735,0.87181
1429,0.00541,0.22829,0.02218,0.18941,1.45969,0.86855
1430,0.00486,0.22918,0.02193,0.186,1.47,0.86428
1431,0.00434,0.22999,0.02163,0.18324,1.47849,0.85933
1432,0.0039,0.23069,0.02132,0.18122,1.48543,0.85401
1433,0.00358,0.23131,0.02104,0.18023,1.49098,0.84852
1434,0.00338,0.23183,0.02079,0.18058,1.4952,0.843
1435,0.00327,0.23228,0.02058,0.18245,1.49801,0.83746
1436,0.00323,0.23262,0.02039,0.18578,1.49939,0.83181
1437,0.00318,0.23284,0.02022,0.19025,1.49935,0.8259
1438,0.00312,0.23292,0.02004,0.19522,1.49799,0.81964
1439,0.00305,0.23285,0.01981,0.19992,1.49551,0.81293
1440,0.00299,0.23267,0.0195,0.20358,1.49222,0.80562
1441,0.00295,0.23246,0.01909,0.20555,1.48839,0.7974
1442,0.00297,0.23228,0.01859,0.20539,1.48425,0.78792
1443,0.00305,0.23212,0.01801,0.20292,1.47987,0.77687
1444,0.00317,0.23192,0.01742,0.19839,1.47521,0.76412
1445,0.0033,0.23165,0.01685,0.1925,1.47002,0.74964
1446,0.00341,0.2313,0.01632,0.1862,1.464,0.73348
1447,0.00348,0.23091,0.01584,0.1804,1.45686,0.71566
1448,0.00349,0.23054,0.0154,0.1756,1.44841,0.6962
1449,0.00347,0.23024,0.01501,0.17184,1.43848,0.67513
1450,0.00342,0.23003,0.01465,0.16878,1.4269,0.65255
1451,0.00336,0.2299,0.01436,0.16599,1.41343,0.62868
1452,0.0033,0.2298,0.01414,0.16316,1.39786,0.60392
1453,0.00324,0.22969,0.01401,0.16026,1.38006,0.57872
1454,0.00321,0.22955,0.01396,0.15741,1.36012,0.5535
1455,0.00322,0.22937,0.01396,0.15474,1.33822,0.52851
1456,0.0033,0.22913,0.014,0.1521,1.31457,0.50389
1457,0.00342,0.22885,0.01403,0.14915,1.28928,0.47968
1458,0.00354,0.22854,0.01407,0.1456,1.26239,0.45592
1459,0.00364,0.22825,0.01412,0.14135,1.23388,0.43272
1460,0.0037,0.22794,0.01417,0.13649,1.20385,0.41028
1461,0.0037,0.22757,0.01422,0.13119,1.17253,0.38881
1462,0.00364,0.22707,0.01428,0.12554,1.14026,0.36854
1463,0.00354,0.22641,0.01433,0.1195,1.10742,0.3497
1464,0.00341,0.22562,0.01433,0.113,1.07439,0.3325
1465,0.00328,0.22477,0.01427,0.10596,1.04157,0.31711
1466,0.00315,0.22395,0.01415,0.09845,1.00937,0.3036
1467,0.003,0.22325,0.01395,0.09058,0.97812,0.29188
1468,0.00281,0.2227,0.01369,0.08252,0.9481,0.2817
1469,0.00259,0.2223,0.01341,0.07438,0.9195,0.27269
1470,0.00237,0.22199,0.01314,0.06626,0.89236,0.26444
1471,0.00223,0.2217,0.01293,0.05825,0.86665,0.25653
1472,0.0022,0.22136,0.01278,0.05052,0.84224,0.2486
1473,0.00234,0.22093,0.01274,0.04329,0.81891,0.2404
1474,0.00265,0.22043,0.01282,0.03682,0.79648,0.23185
1475,0.0031,0.21991,0.01304,0.03127,0.77479,0.22303
1476,0.00363,0.21944,0.01338,0.02663,0.75383,0.21412
1477,0.00415,0.21907,0.01381,0.02272,0.73367,0.20537
1478,0.0046,0.21883,0.01429,0.01924,0.71448,0.1969
1479,0.00492,0.21867,0.01481,0.01589,0.69641,0.18871
1480,0.00508,0.21857,0.01535,0.01243,0.67955,0.1807
1481,0.00506,0.21847,0.01588,0.00877,0.66388,0.17266
1482,0.00487,0.21837,0.0164,0.00487,0.64935,0.1644
1483,0.00454,0.21828,0.01689,0.00079,0.63585,0.15578
1484,0.00412,0.21821,0.01734,-0.00339,0.6233,0.14676
1485,0.00366,0.21816,0.01777,-0.00749,0.61165,0.13736
1486,0.00324,0.21811,0.01816,-0.01136,0.6009,0.12763
1487,0.00291,0.21804,0.01853,-0.01483,0.59117,0.11763
1488,0.00268,0.21793,0.01887,-0.0178,0.58259,0.10746
1489,0.00256,0.21778,0.01916,-0.02019,0.57534,0.09727
1490,0.00254,0.21765,0.01937,-0.022,0.56952,0.0873
1491,0.00256,0.21756,0.01949,-0.02328,0.56511,0.07787
1492,0.00261,0.21757,0.01952,-0.02417,0.56199,0.06929
1493,0.00266,0.21768,0.01952,-0.02482,0.55996,0.06179
1494,0.00268,0.21787,0.01958,-0.02535,0.55877,0.05549
1495,0.00268,0.21811,0.01972,-0.02587,0.5582,0.05035
1496,0.00267,0.21836,0.01995,-0.02643,0.55802,0.04625
1497,0.00266,0.21862,0.02024,-0.02707,0.55808,0.04305
1498,0.00267,0.21888,0.02056,-0.02781,0.55829,0.04058
1499,0.00271,0.21912,0.02094,-0.02865,0.55859,0.03867
1500,0.00279,0.21932,0.0214,-0.02957,0.55896,0.0372
1501,0.00289,0.21946,0.02195,-0.03052,0.5594,0.03604
1502,0.00301,0.21953,0.02256,-0.03147,0.55985,0.03508
1503,0.00314,0.21954,0.02317,-0.03232,0.56027,0.03426
1504,0.00326,0.21946,0.02372,-0.03299,0.56057,0.03352
1505,0.00336,0.2193,0.02416,-0.03339,0.5607,0.03282
1506,0.00344,0.21906,0.02452,-0.03347,0.56062,0.03214
