Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
521,0.00749,0.2095,0.01982,-0.01715,0.52511,0.01766
522,0.00741,0.20924,0.01961,-0.01699,0.52495,0.01801
523,0.00738,0.20899,0.01943,-0.01679,0.52479,0.01837
524,0.0074,0.20881,0.01923,-0.01656,0.52464,0.01874
525,0.00746,0.20873,0.01894,-0.01629,0.52454,0.01912
526,0.00753,0.20876,0.01854,-0.01601,0.52449,0.0195
527,0.00763,0.20884,0.0181,-0.01573,0.52454,0.01986
528,0.00775,0.20891,0.01767,-0.01548,0.52468,0.02022
529,0.0079,0.2089,0.01731,-0.01526,0.52489,0.0206
530,0.00806,0.20878,0.01702,-0.01507,0.52511,0.02101
531,0.00822,0.20858,0.0168,-0.01488,0.52525,0.02143
532,0.00835,0.20837,0.01663,-0.01467,0.52528,0.02184
533,0.00844,0.2082,0.0165,-0.01443,0.52519,0.02227
534,0.00849,0.20812,0.01641,-0.01417,0.52503,0.02272
535,0.00851,0.20812,0.01634,-0.01391,0.52481,0.02323
536,0.0085,0.2082,0.01629,-0.01367,0.52458,0.02384
537,0.00845,0.20834,0.01624,-0.01345,0.52435,0.02457
538,0.00837,0.20849,0.01615,-0.01328,0.52413,0.02541
539,0.00829,0.20862,0.01601,-0.01317,0.52394,0.02634
540,0.00823,0.20868,0.0158,-0.0131,0.52379,0.02734
541,0.00821,0.20867,0.01551,-0.01304,0.52367,0.02837
542,0.0082,0.20863,0.01518,-0.01297,0.5236,0.02937
543,0.00816,0.20862,0.01486,-0.01285,0.52354,0.0303
544,0.00808,0.20865,0.01459,-0.01268,0.52348,0.03116
545,0.00796,0.20874,0.01441,-0.01246,0.52338,0.03192
546,0.00785,0.20886,0.01433,-0.01219,0.52323,0.03259
547,0.00777,0.20901,0.01434,-0.01185,0.52305,0.03317
548,0.00776,0.20918,0.0144,-0.01141,0.52285,0.03367
549,0.00779,0.20934,0.01446,-0.01091,0.52267,0.03411
550,0.00787,0.20946,0.0145,-0.0104,0.52251,0.03455
551,0.00795,0.2095,0.01447,-0.00995,0.52238,0.03502
552,0.00802,0.20944,0.01438,-0.00958,0.52227,0.0355
553,0.00805,0.20929,0.01423,-0.00927,0.52214,0.03597
554,0.00802,0.2091,0.01408,-0.00898,0.52196,0.03637
555,0.00794,0.2089,0.01397,-0.00866,0.52172,0.03668
556,0.00784,0.20877,0.01392,-0.00832,0.5214,0.03692
557,0.00776,0.20874,0.01393,-0.00798,0.52106,0.03707
558,0.00771,0.20882,0.01397,-0.00767,0.52073,0.03717
559,0.00771,0.20896,0.01401,-0.00743,0.52046,0.03724
560,0.00775,0.20911,0.01404,-0.00731,0.52026,0.03734
561,0.00778,0.20923,0.01402,-0.00731,0.52012,0.03749
562,0.00779,0.20934,0.01395,-0.00738,0.52004,0.03772
563,0.00776,0.20946,0.01384,-0.00737,0.51996,0.03806
564,0.0077,0.20958,0.01371,-0.00717,0.51983,0.03855
565,0.00764,0.20971,0.01363,-0.00663,0.51961,0.03927
566,0.00759,0.2098,0.01363,-0.00572,0.51924,0.0403
567,0.00756,0.2098,0.01374,-0.00442,0.51874,0.04173
568,0.0076,0.20968,0.01389,-0.00277,0.5181,0.04364
569,0.00772,0.20942,0.01404,-0.00083,0.51732,0.0461
570,0.00796,0.20906,0.01412,0.00128,0.51638,0.04916
571,0.00827,0.20866,0.01412,0.00346,0.51526,0.05292
572,0.00859,0.20825,0.01405,0.00555,0.51392,0.05748
573,0.00883,0.20785,0.01398,0.00744,0.51237,0.06298
574,0.00894,0.20749,0.01395,0.00907,0.51067,0.06949
575,0.0089,0.20721,0.01397,0.01043,0.5089,0.07699
576,0.00879,0.20699,0.01403,0.01155,0.50713,0.08541
577,0.00866,0.20681,0.01411,0.01251,0.50547,0.0947
578,0.00861,0.20662,0.01419,0.01342,0.50399,0.10483
