Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
2156,11.67395,-62.29616,442.11707,-13.70761,64.43874,497.10126
2157,11.67709,-62.41812,442.64371,-13.7005,64.43867,497.05267
2158,11.68051,-62.53873,443.16861,-13.6933,64.439,497.00385
2159,11.68426,-62.65798,443.69174,-13.68603,64.43977,496.9549
2160,11.68836,-62.77589,444.2132,-13.67865,64.44096,496.90588
2161,11.69285,-62.89242,444.73288,-13.67118,64.44258,496.85687
2162,11.69778,-63.00758,445.25085,-13.66361,64.44463,496.80795
2163,11.70317,-63.12134,445.76703,-13.65592,64.44712,496.75919
2164,11.70906,-63.2337,446.28143,-13.64811,64.45005,496.71072
2165,11.71549,-63.34465,446.79416,-13.64018,64.45342,496.66248
2166,11.72249,-63.4542,447.30518,-13.63211,64.45724,496.61469
2167,11.73008,-63.56233,447.81451,-13.62391,64.4615,496.56732
2168,11.73831,-63.66901,448.32205,-13.61557,64.46621,496.52057
2169,11.74722,-63.77427,448.82797,-13.60708,64.47137,496.47437
2170,11.75682,-63.87808,449.33224,-13.59843,64.47698,496.42889
2171,11.76716,-63.98044,449.83481,-13.58963,64.48305,496.38416
2172,11.77827,-64.08134,450.33578,-13.58066,64.48959,496.34027
2173,11.79017,-64.18077,450.83505,-13.57152,64.49657,496.29727
2174,11.8029,-64.27874,451.33273,-13.56222,64.50403,496.25525
2175,11.81647,-64.37526,451.8288,-13.55274,64.51195,496.2142
2176,11.83093,-64.4703,452.3233,-13.54309,64.52035,496.17429
2177,11.8463,-64.56386,452.81619,-13.53326,64.52922,496.13544
2178,11.8626,-64.65594,453.30759,-13.52325,64.53857,496.09784
2179,11.87987,-64.74657,453.79739,-13.51306,64.54841,496.06146
2180,11.89813,-64.8357,454.28571,-13.50268,64.55872,496.02643
2181,11.91741,-64.92336,454.77249,-13.49212,64.56953,495.99271
2182,11.93772,-65.00953,455.25775,-13.48138,64.58083,495.96048
2183,11.95909,-65.09423,455.74158,-13.47045,64.5926,495.92966
2184,11.98153,-65.17747,456.22397,-13.45934,64.60485,495.9003
2185,12.00507,-65.25923,456.7049,-13.44805,64.61758,495.87256
2186,12.02973,-65.33952,457.18433,-13.43659,64.63081,495.84637
2187,12.05553,-65.41837,457.66238,-13.42495,64.64451,495.82175
2188,12.08249,-65.49574,458.13904,-13.41314,64.6587,495.79886
2189,12.11062,-65.57167,458.61432,-13.40116,64.67336,495.77765
2190,12.13994,-65.64614,459.08823,-13.38901,64.68851,495.75821
2191,12.17044,-65.71917,459.56061,-13.3767,64.70411,495.74051
2192,12.20213,-65.79079,460.03177,-13.36423,64.72017,495.72452
2193,12.23502,-65.86099,460.50159,-13.35162,64.73669,495.71039
2194,12.26912,-65.92979,460.97006,-13.33887,64.75365,495.69806
2195,12.30441,-65.9972,461.43707,-13.32599,64.77106,495.6875
2196,12.34091,-66.06322,461.90292,-13.31297,64.78891,495.67883
2197,12.37862,-66.12789,462.36743,-13.29984,64.80717,495.672
2198,12.41755,-66.1912,462.83063,-13.28658,64.82587,495.66702
2199,12.45769,-66.25317,463.29257,-13.27323,64.84496,495.664
2200,12.49901,-66.3138,463.75317,-13.25979,64.86444,495.66278
2201,12.54151,-66.37313,464.21252,-13.24626,64.88431,495.66342
2202,12.58518,-66.43116,464.67065,-13.23267,64.90453,495.66592
2203,12.63001,-66.48791,465.12753,-13.21903,64.92509,495.67029
2204,12.67598,-66.54339,465.5831,-13.20535,64.946,495.67651
2205,12.72308,-66.59763,466.03754,-13.19164,64.96722,495.68457
2206,12.7713,-66.65063,466.49075,-13.17792,64.98875,495.69443
2207,12.82063,-66.70242,466.94278,-13.16419,65.01056,495.70618
2208,12.87104,-66.753,467.39359,-13.15048,65.03264,495.71964
2209,12.92249,-66.80238,467.84323,-13.1368,65.05496,495.73495
2210,12.97498,-66.85062,468.29175,-13.12316,65.0775,495.75192
2211,13.02846,-66.89771,468.7392,-13.1096,65.10023,495.77066
2212,13.08292,-66.94366,469.18555,-13.09611,65.12313,495.79108
2213,13.13831,-66.98849,469.6308,-13.08273,65.14617,495.81311
2214,13.19463,-67.03224,470.07498,-13.06946,65.16934,495.83673
2215,13.25183,-67.07491,470.51819,-13.05632,65.19261,495.862
2216,13.3099,-67.11653,470.96039,-13.04334,65.21595,495.88876
2217,13.36879,-67.15711,471.40164,-13.03052,65.23933,495.91708
2218,13.42846,-67.19668,471.84189,-13.01789,65.26274,495.94681
2219,13.48889,-67.23527,472.28131,-13.00547,65.28613,495.978
2220,13.55003,-67.2729,472.71991,-12.99326,65.30948,496.01044
2221,13.61185,-67.30959,473.15771,-12.9813,65.33277,496.04425
2222,13.67429,-67.34537,473.59467,-12.9696,65.35594,496.07925
2223,13.73734,-67.38026,474.03101,-12.95817,65.37901,496.11551
2224,13.80095,-67.41431,474.46664,-12.94703,65.40191,496.15283
2225,13.86508,-67.44751,474.90164,-12.93621,65.42462,496.19128
2226,13.92969,-67.4799,475.33609,-12.92571,65.44713,496.23071
2227,13.99474,-67.51151,475.76987,-12.91556,65.46938,496.27115
2228,14.06018,-67.54236,476.20331,-12.90577,65.49135,496.3125
2229,14.12598,-67.57247,476.63629,-12.89635,65.51301,496.35471
2230,14.19209,-67.6019,477.06885,-12.88732,65.53432,496.39767
2231,14.25846,-67.63062,477.50107,-12.8787,65.55526,496.44141
2232,14.32506,-67.6587,477.93307,-12.87051,65.5758,496.48575
2233,14.39184,-67.68616,478.36481,-12.86275,65.59589,496.53079
2234,14.45877,-67.71302,478.79639,-12.85544,65.61551,496.57635
2235,14.52579,-67.7393,479.22784,-12.8486,65.63463,496.62241
2236,14.59286,-67.76501,479.65918,-12.84222,65.65321,496.66891
2237,14.65995,-67.7902,480.09058,-12.83633,65.67125,496.71579
2238,14.727,-67.81488,480.52209,-12.83092,65.68871,496.763
2239,14.79398,-67.83906,480.9537,-12.82601,65.70554,496.81049
2240,14.86083,-67.86276,481.38547,-12.8216,65.72174,496.85822
2241,14.92753,-67.88602,481.8175,-12.8177,65.73727,496.90607
2242,14.99403,-67.90885,482.24991,-12.81432,65.75209,496.95404
2243,15.06028,-67.93128,482.68268,-12.81146,65.76619,497.00204
2244,15.12624,-67.95331,483.11584,-12.80913,65.77955,497.05008
2245,15.19187,-67.97497,483.5495,-12.80732,65.79215,497.09805
2246,15.25716,-67.99627,483.98376,-12.80604,65.80398,497.14597
2247,15.32206,-68.01721,484.41861,-12.80528,65.81501,497.1937
2248,15.38653,-68.03783,484.85422,-12.80505,65.82523,497.2413
2249,15.45052,-68.05814,485.29047,-12.80533,65.83463,497.2887
2250,15.51403,-68.07814,485.72754,-12.80614,65.84321,497.33582
2251,15.577,-68.09786,486.16553,-12.80746,65.85091,497.38263
2252,15.6394,-68.11731,486.60443,-12.80931,65.85776,497.42911
2253,15.7012,-68.1365,487.04428,-12.81167,65.86372,497.47522
2254,15.76238,-68.15543,487.48505,-12.81454,65.8688,497.52094
2255,15.82291,-68.17412,487.92694,-12.81792,65.87302,497.56619
2256,15.88278,-68.19258,488.36987,-12.8218,65.87634,497.61102
2257,15.94194,-68.21082,488.81393,-12.82618,65.87877,497.6554
2258,16.00037,-68.22885,489.259,-12.83105,65.8803,497.69919
2259,16.05807,-68.24667,489.70538,-12.83642,65.88094,497.74249
2260,16.11499,-68.26431,490.15292,-12.84227,65.88068,497.78525
2261,16.17111,-68.28175,490.60168,-12.8486,65.87952,497.82742
2262,16.22643,-68.29903,491.0517,-12.8554,65.87744,497.86896
2263,16.28091,-68.31612,491.50287,-12.86266,65.87449,497.90994
2264,16.33456,-68.33306,491.95532,-12.87038,65.87064,497.95026
2265,16.38737,-68.34982,492.40897,-12.87854,65.86594,497.98993
2266,16.43931,-68.36644,492.8638,-12.88713,65.86034,498.02899
2267,16.49038,-68.38291,493.31976,-12.89615,65.8539,498.06738
2268,16.54057,-68.39923,493.77707,-12.90558,65.84658,498.1051
2269,16.58986,-68.41541,494.23547,-12.91541,65.83842,498.14215
2270,16.63825,-68.43146,494.69507,-12.92564,65.82942,498.1785
2271,16.68573,-68.44739,495.15576,-12.93625,65.8196,498.21417
2272,16.73231,-68.46317,495.61749,-12.94722,65.80896,498.24915
2273,16.778,-68.47884,496.08035,-12.95853,65.79754,498.28345
2274,16.8228,-68.49438,496.5441,-12.97017,65.78533,498.31711
2275,16.86672,-68.5098,497.00876,-12.98212,65.77238,498.35007
2276,16.90977,-68.5251,497.47424,-12.99436,65.75869,498.38242
2277,16.95194,-68.54028,497.94055,-13.00689,65.74427,498.41409
2278,16.99326,-68.55536,498.40762,-13.01967,65.72916,498.44513
2279,17.03371,-68.57033,498.8754,-13.0327,65.71336,498.47552
2280,17.07332,-68.58518,499.34375,-13.04596,65.69688,498.50531
2281,17.1121,-68.59993,499.81256,-13.05941,65.67978,498.53448
2282,17.15007,-68.61457,500.28183,-13.07306,65.66204,498.56308
2283,17.18725,-68.6291,500.75143,-13.08688,65.64371,498.59109
2284,17.22364,-68.64352,501.22125,-13.10084,65.62479,498.61865
2285,17.25927,-68.65784,501.69113,-13.11494,65.6053,498.64566
2286,17.29415,-68.67206,502.1611,-13.12914,65.58528,498.67215
2287,17.32831,-68.68616,502.63104,-13.14344,65.56473,498.69818
2288,17.36174,-68.70016,503.1008,-13.15782,65.54368,498.72375
2289,17.39448,-68.71407,503.57031,-13.17225,65.52215,498.74893
