R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
X,Y,Z,X,Y,Z
0.01035875,0.21601499999999998,0.01932375,-0.006889999999999987,0.54854625,0.02889499999999999
0.010399339055141163,0.21597530616467547,0.019540163930658837,-0.006860943868538212,0.5485950169592312,0.029334987004483927
0.010438351183533274,0.21593460434133482,0.01977970120682575,-0.006839837087542625,0.5486350321110669,0.029783325329795426
0.010480583308549726,0.2159098386032754,0.0200294302632331,-0.006821052227926949,0.5486639505101085,0.030238468585891173
0.010532143071859262,0.21590556509814046,0.020272134406489423,-0.006794259371020337,0.5486916601308613,0.030698246161245897
0.010604677980006989,0.21592699774789045,0.020489189967904112,-0.0067595448517740265,0.5487320207303148,0.031156475080987626
0.010709474120652988,0.2159719414192888,0.0206811578287419,-0.0067178154078390995,0.5488049148924359,0.03162138810024851
0.010839127192539712,0.2160310969091393,0.02085075553590525,-0.006678599584980576,0.5489134758929431,0.03210248997242768
0.010983418218774414,0.21608756827977096,0.021006339139729838,-0.006652785378519501,0.5490506464775677,0.032604252027134774
0.0111176793742304,0.21613072785754317,0.02115236320693989,-0.0066555342591330495,0.5492051340397965,0.03313797732598934
0.011226182211250088,0.21615959596424827,0.021290199106637587,-0.006681740310780961,0.5493613259591018,0.03370981908104994
0.011302959324611138,0.21617551217891304,0.021412712698258375,-0.006724896595830138,0.5495123348378881,0.03432664352383663
0.011357578465391725,0.21618693529280264,0.021512533754229513,-0.006767236033957336,0.5496583386311908,0.035004532451535064
0.011402051217293388,0.2161949068497612,0.021589640573185825,-0.0067917396757078505,0.5498096438966164,0.035739147016283224
0.011451932901213975,0.21619680156757531,0.02163254938384761,-0.0067854807993592385,0.5499710285594512,0.03653199358290042
0.011519023021069488,0.21620562292803058,0.021639736244133324,-0.006744859573834687,0.5501556588750632,0.03736495532487101
0.0115973632660282,0.2162387434785153,0.021607390527701425,-0.006679299228543411,0.5503581056514352,0.03822596631524369
0.011683393895947325,0.21630070408864305,0.021532375353708035,-0.006614655932728175,0.5505722696287929,0.03911325804765481
0.011766560261841263,0.21639683547923344,0.02140880926836044,-0.0065603950460792,0.5507895777013835,0.04003197021586079
0.011842007109878,0.21651689852436046,0.021233547924130926,-0.006518297959139951,0.5509977966403663,0.04099569274261586
0.011914142911165862,0.2166598266624054,0.021006222304087725,-0.006471510949740826,0.5511916870247742,0.042003710775462
0.011985623735854087,0.2168340987844193,0.02073804681042806,-0.006406091882670927,0.5513782973097612,0.043050239244198533
0.012057681561613524,0.21704658101854896,0.020451975505478677,-0.0063063601649229134,0.5515624024797088,0.044121116804724775
0.012129557793691674,0.2172969841427872,0.020167777991868162,-0.006173330159081838,0.5517542227717248,0.0452002723941646
0.012200676377916326,0.21756807278372067,0.01990866433259525,-0.006006441127877064,0.5519486926613912,0.04628609014467984
0.012264534672747962,0.21783676503280197,0.019673190584121474,-0.005819156343540588,0.5521404198675909,0.04740370174569729
0.012321913141818713,0.21809029646413336,0.019456901358874325,-0.005618977934796526,0.552331815297699,0.048565941777407876
0.012371803152547588,0.21832189110560057,0.019247916945628062,-0.005404018554113163,0.5525216074079117,0.04978189467162874
0.012404719189703473,0.21853256209292818,0.019035505567175662,-0.005183382953142688,0.5527173404155672,0.05104055989452396
0.012415034793250151,0.21872006954195558,0.018807177430825026,-0.004968968985920612,0.5529306806314829,0.05233461162713528
0.01239712631220535,0.2188840789494574,0.018561033790474624,-0.004779166491768249,0.553161002031312,0.05366487663694998
0.012351302676828501,0.21902824618049066,0.01830297005218985,-0.0046282517535692,0.5534065817002882,0.055030745602905114
0.0122880527881579,0.21915177286830873,0.018044826613169022,-0.004518543528321501,0.5536563496306796,0.05644359179788068
0.012223485054075549,0.2192614915017613,0.01780058456538646,-0.0044395431351369995,0.5539055731345754,0.05791165574009085
0.012174253115253025,0.21936666229407048,0.0175623681142531,-0.00436710655563025,0.5541589563107507,0.05943994457070192
0.012146176901609376,0.21947663012182972,0.0173231792003706,-0.004290360668516036,0.5544238911274912,0.06103749208970624
0.012138990293818963,0.21959728345706758,0.017075149144852815,-0.004211741230755149,0.5547176368379496,0.06271150325167602
0.01214163645018825,0.21971468864601162,0.016813463634250125,-0.00414119998407785,0.5550378555951623,0.06448345348490792
0.012154021317656926,0.2198098812177731,0.016549865843268487,-0.004088322724677188,0.5553813481810532,0.06639286495430753
0.012174460679094851,0.21986023264694282,0.01629465350247896,-0.004059134458635949,0.5557443344355439,0.06850739358105241
0.012197261426822013,0.21985033030934736,0.01605586928736741,-0.004035798159816787,0.5561277555618565,0.07090916359710056
0.012215558650686863,0.219779229511894,0.01584479280471666,-0.0039862411730534255,0.5565421364681967,0.07368310206097911
0.012215601945197638,0.21966367711709822,0.01566929666559301,-0.00384729379455305,0.5570004236173549,0.07691357202354919
0.012186428986644363,0.21953078643264162,0.015533921009235825,-0.0035541872809882256,0.5575101027074423,0.08066258887956883
0.012132300533218787,0.21940786354894481,0.015440630589118851,-0.0030604563267360623,0.5580734353008565,0.08499186822723477
0.012071654023912476,0.21930088343825438,0.015383350645817688,-0.002360238896281988,0.5586821381244926,0.08995353017324179
0.0120291745993604,0.2192024046039388,0.0153574174849568,-0.0014925641353549,0.5593227478745713,0.09557408411433692
0.012029607082647012,0.21910920673032602,0.015346669991447175,-0.0005348391872713634,0.559963801985585,0.10184721656576319
0.012082815313536052,0.21902186889505443,0.0153493436510494,0.00042922109322106284,0.5605571097257055,0.10872832321259307
0.0121775,0.2189525,0.0153675,0.0013549999999999997,0.56104125,0.11614875000000002
0.012325,0.21898125000000002,0.01553125,0.0024412499999999877,0.5620725000000001,0.13012875000000002
0.012419850221668288,0.21901379242904956,0.015670432257421298,0.003275040297500812,0.5625486201199332,0.13895538374232302
0.012496205989518012,0.21906333961099644,0.01583427974712416,0.004208730341912275,0.562960252542617,0.14801461976884453
0.012547385378443989,0.21912901581880945,0.01601639988774644,0.0052485808466286,0.5633541389904977,0.15729577779900247
0.012566812566728924,0.21921150497532435,0.0162087405754581,0.006401821625938775,0.5637795023154006,0.16678458296620247
0.012553148017402864,0.21931047793043923,0.016400241937111364,0.007669159106880626,0.5642947761794109,0.17646282540601674
0.012512136010990514,0.21941977604512194,0.01657888461942319,0.009050459898193712,0.5649641927837328,0.1863072894284465
0.012448978255377764,0.21953287834201612,0.016736429675071884,0.010551779568640725,0.5658544141088553,0.19628621857255613
0.012375014615089813,0.2196442663153857,0.016868336827638285,0.012179771753301212,0.5670252299233784,0.20636393260560318
0.012299491626996974,0.2197485041706399,0.016971888735427328,0.013948335910292764,0.5685369121040458,0.21650376947436603
0.012231907005283024,0.219840684796628,0.01704925845752765,0.015875534743504026,0.5704494324786141,0.22666956016173737
0.012183344103425836,0.21992369045319435,0.01710734265367766,0.01797377970950505,0.5728192411221938,0.23682328584376544
0.012154989796639412,0.22000565660520008,0.017150492510292662,0.020251479542286125,0.5757009939926369,0.24692831779670707
0.012145562481159099,0.22009473633570859,0.01718129819073094,0.022723273332911076,0.5791464912002549,0.2569498460990367
0.012153039201497488,0.22019718301235378,0.017197561153112988,0.025404490445425587,0.5832028403729745,0.26685926105667324
0.012172919931728376,0.22031888768620705,0.0171962376270609,0.028305680318723346,0.5879102652520158,0.27663503349823615
