Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3077,-0.4897,-12.39449,2.35224,-15.54292,1.13581,1.29332,-9.6031,-33.83621,4.37139,-15.79366,-1.50732,0.18516,-48.58442,28.59004,-3.25431,-2.68079,1.38981,0.96101,-14.9889,0.44866,0.26217,17.49933,-7.79804,10.85726,2.49959,3.50914,1.43091,4.55569,-4.52515,0.00598,1.32652,-1.5001,0.3542,2.57699,0.48436,0.33223,0.10271,0.00575,-0.00635,0.31463,-0.1792,0.18445
3078,0.28668,-11.96962,1.94103,-15.27906,0.56976,1.18084,-2.91154,-32.85603,2.86305,-13.81038,-2.69141,0.68285,-48.87312,28.73104,-3.35296,-2.95325,1.44899,0.94614,-0.79501,3.41517,-0.19359,23.70842,-13.45261,11.67649,0.09448,2.44496,1.4625,5.32054,-5.27126,-0.26908,0.85423,-1.40691,0.25167,2.79028,0.82699,0.06311,-0.04407,-0.08944,0.03222,0.45311,-0.10838,0.15181
3079,-0.64828,-11.35143,1.77124,-15.26425,1.14681,1.51519,-5.33629,-30.8711,2.14618,-8.01301,-0.83655,2.19125,-49.19016,29.06907,-3.46053,-3.40733,1.46974,0.93155,6.93964,8.87538,-3.67764,16.48057,-13.36723,7.1468,1.48632,-0.00883,0.27156,5.75864,-3.65503,-0.12273,1.32152,-1.5691,-0.12874,2.5435,1.25376,-0.36576,0.08022,-0.19294,-0.00427,0.43502,0.10403,-0.02487
3080,-2.189,-10.78746,1.79213,-15.56832,2.54503,2.17342,-12.47,-29.75885,2.46643,-3.03236,3.18581,4.37441,-49.52349,29.51239,-3.59618,-3.85168,1.50934,0.97097,5.01782,12.70621,-5.29891,-1.47452,-0.59225,-2.64304,6.45007,-2.31108,-1.68613,5.68104,-1.66212,0.20597,1.57777,-1.29748,-0.30362,2.18996,1.35425,-0.592,0.22525,-0.18155,-0.0247,0.27947,0.23236,-0.18555
3081,-2.74517,-10.50844,1.86567,-14.51583,2.82535,2.07948,-17.71957,-29.0627,3.64245,-0.96795,6.67865,4.50944,-49.78487,29.90672,-3.75406,-3.8452,1.54283,0.93059,-2.86015,15.83123,-4.30314,-13.94291,12.4224,-9.86799,10.43842,-2.63766,-2.56108,5.26539,-1.60446,0.52762,1.1464,-0.86306,0.07751,1.65089,0.92001,-0.44087,0.20352,-0.11822,0.06064,0.03494,0.12185,-0.16149
3082,-2.36182,-10.45532,1.87895,-12.10707,2.44062,1.33991,-18.92289,-28.15152,4.85208,-1.04172,10.32735,2.38843,-49.96748,30.19996,-3.93065,-3.45291,1.58542,0.81712,-10.05268,22.33536,-2.95555,-10.43656,4.09666,-7.3557,10.41287,-0.33639,-1.02765,5.44331,-3.54695,0.69727,0.85986,-1.35028,0.8827,1.23173,0.50373,-0.20955,0.14093,-0.13772,0.16553,-0.08715,-0.05501,-0.02059
3083,-2.51292,-10.09085,1.72423,-11.11097,2.16149,0.75775,-17.80552,-28.2124,4.86304,-4.15394,11.35827,0.13113,-50.16229,30.45789,-4.10322,-3.38239,1.6089,0.71787,-14.71802,26.24396,-3.2415,6.17417,-21.62261,0.11931,8.29506,2.72502,1.60461,6.47063,-5.67061,0.47743,1.20129,-2.76605,1.54892,1.64536,0.75317,-0.18665,0.14815,-0.21156,0.1419,0.09021,-0.05067,0.06236
3084,-3.67073,-9.86192,1.6217,-12.95562,0.88469,0.28176,-18.08634,-30.90274,4.0297,-11.80173,5.2201,-1.6186,-50.36613,30.68036,-4.24169,-3.8136,1.49088,0.59187,-22.90051,19.0581,-5.86316,22.16213,-36.46326,4.00701,6.60819,3.9704,2.75317,7.58568,-6.45816,0.17976,1.6499,-3.61161,1.43968,2.74872,1.29125,-0.18239,0.14055,-0.1991,-0.00151,0.40878,0.06223,0.06969
3085,-4.3762,-10.68508,1.85591,-15.16502,-0.46844,0.10639,-21.05226,-36.01991,4.02978,-18.31537,-3.13725,-2.3254,-50.53177,30.85746,-4.33361,-4.20277,1.33667,0.53262,-31.80483,4.8845,-8.24411,22.42049,-22.51001,5.41795,5.3595,3.00188,1.94047,8.1349,-6.03447,0.15539,1.93991,-3.22483,0.65745,3.32282,1.48091,-0.21445,0.10739,-0.15439,-0.08021,0.53057,0.09942,0.0379
