Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1818,-5.79842,-4.23045,1.64708,-0.83871,2.679,-61.96485,0.47024,-4.02579,2.09879,-0.56643,2.16801,-61.97636,0.47023,-4.02579,2.09879,-0.56643,2.16801,-61.97636,14.08697,-1.40514,-24.76254,-17.57801,15.13462,-52.13664,27.13934,-4.71802,-24.34367,0.02064,-7.65221,-53.42178,-12.86006,4.64781,-44.90588,-13.44533,11.36626,-40.69795,-2.81274,3.70799,-11.64868,-24.84668,7.83339,-9.40435,3.96807,14.51983,-68.39634,-28.36058,-4.85415,-24.67245,21.21624,-27.74653,-160.01968,6.73647,-18.49918,68.02372,29.85133,-30.95206,-156.07169,-7.35268,-28.36619,61.421
1819,-5.92272,-4.18347,1.64843,-1.0278,2.58965,-61.90948,0.5084,-3.97299,2.10628,-0.60041,1.78921,-61.92581,0.50839,-3.97299,2.10628,-0.60041,1.78921,-61.92581,14.1387,-1.42538,-24.8348,-17.49105,15.02867,-52.0641,27.15242,-4.70207,-24.4203,0.04057,-7.44676,-53.38579,-12.87471,4.60662,-44.80964,-13.37242,11.39097,-40.59337,-2.80017,3.6843,-11.65583,-24.83244,7.8141,-9.42,4.28308,14.56376,-68.61362,-28.22416,-4.76479,-24.76689,21.40086,-27.84581,-160.83771,6.97253,-18.51761,68.57751,30.86595,-30.79877,-156.52583,-7.04112,-28.36384,61.99976
1820,-5.98117,-4.25965,1.66114,-1.11466,2.50171,-61.83448,0.41907,-4.04843,2.12524,-0.62181,1.58147,-61.85204,0.41906,-4.04843,2.12524,-0.62182,1.58147,-61.85204,14.22062,-1.42518,-24.9707,-17.42733,14.96815,-51.82894,27.17334,-4.73244,-24.55242,0.05462,-7.33838,-53.13839,-12.87172,4.56814,-44.67056,-13.33898,11.43085,-40.51662,-2.68966,3.64242,-11.58507,-24.72421,7.74879,-9.36978,4.62523,14.59455,-68.81594,-28.11229,-4.70768,-24.7381,21.59037,-27.87879,-161.20251,7.07907,-18.45424,68.94767,31.46529,-30.72341,-156.7126,-6.58102,-28.38846,62.55148
1821,-5.84213,-4.32708,1.66169,-0.98644,2.36352,-61.81438,0.23741,-4.12725,2.11023,-0.57486,1.59567,-61.82859,0.23741,-4.12725,2.11023,-0.57486,1.59567,-61.82859,14.29947,-1.40999,-24.98956,-17.41536,14.92574,-51.5482,27.21322,-4.80515,-24.55605,0.06899,-7.30795,-52.82975,-12.89887,4.54827,-44.52406,-13.32884,11.46834,-40.42936,-2.55353,3.61025,-11.45858,-24.59429,7.67161,-9.26388,4.9061,14.60852,-68.74313,-28.06126,-4.65528,-24.58916,21.94232,-27.88291,-160.91689,7.10142,-18.31287,69.17171,31.59601,-30.82502,-156.51796,-6.22778,-28.29185,62.96838
1822,-5.51694,-4.19841,1.65556,-0.62605,2.2532,-61.8406,0.07275,-4.01761,2.05631,-0.39823,1.82778,-61.8487,0.07275,-4.01761,2.05631,-0.39823,1.82778,-61.8487,14.34802,-1.41794,-24.75167,-17.47515,14.86994,-51.35109,27.27094,-4.88252,-24.29543,0.09491,-7.31476,-52.6288,-12.97765,4.54388,-44.3694,-13.33323,11.46901,-40.29716,-2.45555,3.62321,-11.30518,-24.50634,7.62615,-9.1158,5.08815,14.62544,-68.39547,-28.0858,-4.58218,-24.37577,22.44875,-27.90555,-160.31418,7.06395,-18.11967,69.25314,31.51328,-31.11979,-156.15627,-5.9243,-28.1055,63.26285
1823,-5.16831,-3.93735,1.6687,-0.19904,2.29174,-61.86717,0.00368,-3.77122,2.0166,-0.12761,2.15825,-61.86994,0.00367,-3.77122,2.01659,-0.12762,2.15825,-61.86994,14.37374,-1.47066,-24.32186,-17.58075,14.79731,-51.27236,27.33708,-4.91717,-23.84642,0.13266,-7.32132,-52.57919,-13.07292,4.49983,-44.20746,-13.35081,11.41767,-40.12318,-2.39033,3.66983,-11.1368,-24.45358,7.60626,-8.94101,5.20178,14.66628,-68.00215,-28.19325,-4.49892,-24.08846,22.95284,-27.96065,-159.72691,7.00517,-17.88973,69.26283,31.5645,-31.42749,-155.74855,-5.3955,-27.94843,63.61115
1824,-4.987,-3.78476,1.69464,0.07154,2.48476,-61.84093,0.04293,-3.62189,2.01973,0.11705,2.39981,-61.84288,0.04293,-3.62189,2.01973,0.11705,2.39981,-61.84288,14.40391,-1.54695,-23.9424,-17.66575,14.72423,-51.24846,27.39531,-4.89114,-23.4615,0.16036,-7.30674,-52.58949,-13.14545,4.38152,-44.05825,-13.37284,11.35592,-39.94226,-2.34019,3.69319,-10.95235,-24.41547,7.55874,-8.76007,5.30315,14.71179,-67.75497,-28.35091,-4.44923,-23.66429,23.32973,-28.03953,-159.10162,6.98566,-17.62497,69.31096,32.01252,-31.47116,-155.08229,-4.57547,-27.91691,64.11269
1825,-5.03391,-3.84836,1.70599,0.14578,2.69798,-61.7286,0.14869,-3.67884,2.0464,0.27612,2.45584,-61.73446,0.14868,-3.67884,2.0464,0.27612,2.45584,-61.73446,14.44865,-1.61182,-23.77607,-17.68158,14.66192,-51.20917,27.42906,-4.834,-23.30192,0.14517,-7.27486,-52.55492,-13.18118,4.23907,-43.92571,-13.38549,11.35101,-39.78128,-2.31225,3.65848,-10.75156,-24.3974,7.45126,-8.58595,5.41626,14.71346,-67.6554,-28.46687,-4.46533,-23.11838,23.57943,-28.12938,-158.45566,7.04088,-17.34288,69.52314,32.97541,-31.17219,-154.12894,-3.82007,-28.00627,64.69058
1826,-5.26581,-4.04365,1.70833,0.15824,2.80438,-61.54875,0.25333,-3.86098,2.08903,0.38876,2.37928,-61.55917,0.25332,-3.86098,2.08903,0.38876,2.37928,-61.55917,14.49043,-1.64983,-23.72217,-17.63645,14.61452,-51.11601,27.44287,-4.79163,-23.2549,0.0828,-7.24843,-52.42599,-13.18429,4.14955,-43.79873,-13.38441,11.41904,-39.64092,-2.32324,3.59126,-10.57329,-24.41521,7.32207,-8.44519,5.51433,14.65121,-67.5636,-28.45826,-4.54071,-22.54465,23.7842,-28.21323,-158.18988,7.15444,-17.06937,70.05026,34.31453,-30.77314,-153.38356,-3.58112,-28.03807,65.28698
1827,-5.6813,-4.32383,1.73921,0.17352,2.80554,-61.35315,0.3161,-4.11895,2.18109,0.47336,2.25704,-61.36639,0.31609,-4.11895,2.18109,0.47336,2.25705,-61.36639,14.50919,-1.66191,-23.62548,-17.56622,14.58972,-50.93898,27.4544,-4.78331,-23.15725,0.00523,-7.24646,-52.18294,-13.15969,4.13556,-43.68869,-13.37382,11.50381,-39.5171,-2.39311,3.54036,-10.48464,-24.4876,7.24163,-8.38185,5.57308,14.55881,-67.3516,-28.33257,-4.65128,-21.98019,24.03501,-28.27036,-158.58078,7.26998,-16.79807,70.948,35.56947,-30.60782,-153.34555,-3.90478,-27.80083,65.98398
1828,-6.21025,-4.71547,1.81218,0.10439,2.77004,-61.18686,0.3323,-4.47897,2.33714,0.47191,2.10227,-61.20248,0.33229,-4.47897,2.33714,0.47191,2.10228,-61.20248,14.51265,-1.64962,-23.51379,-17.49719,14.59212,-50.72141,27.46471,-4.79687,-23.04002,-0.056,-7.26021,-51.89461,-13.11202,4.1666,-43.6137,-13.35345,11.54129,-39.41518,-2.53711,3.52176,-10.49168,-24.63032,7.22703,-8.39546,5.62565,14.48986,-67.04493,-28.17476,-4.76955,-21.39502,24.36407,-28.30807,-159.32108,7.33394,-16.50156,72.04437,36.18833,-30.71135,-153.95001,-4.44103,-27.31076,66.82501
1829,-6.51326,-5.10406,1.91423,-0.06978,2.72052,-61.0955,0.28787,-4.84235,2.50451,0.37418,1.91678,-61.11346,0.28786,-4.84235,2.50451,0.37418,1.91678,-61.11346,14.52851,-1.61948,-23.44513,-17.44944,14.60542,-50.62461,27.46359,-4.80818,-22.96751,-0.08948,-7.25315,-51.76406,-13.05919,4.19749,-43.56652,-13.31643,11.52224,-39.34213,-2.74573,3.50766,-10.51246,-24.83711,7.22177,-8.42018,5.71421,14.47159,-66.7794,-28.07514,-4.85994,-20.80048,24.72996,-28.38247,-159.91557,7.35311,-16.18581,73.1355,36.02969,-30.7617,-154.7562,-4.90947,-26.80177,67.7278
