Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2156,-4.23223,-0.46107,-5.01372,-0.80869,4.53922,-64.16694,0.68627,-0.8903,-4.95568,0.58432,1.66082,-64.2423,0.68627,-0.8903,-4.95568,0.58432,1.66082,-64.2423,13.69623,1.59771,-27.84819,-13.09137,11.9582,-50.35283,23.61332,-2.20333,-27.91471,-0.90975,-1.51913,-51.6331,-11.5596,3.23835,-41.73763,-8.63495,7.69029,-38.23509,-3.24148,4.66886,-10.20735,-25.4084,8.18281,-7.6943,-1.14432,16.79966,-67.71519,-28.90398,-11.12151,-23.56857,18.75491,-30.28112,-163.71313,12.20562,-23.76958,77.23406,26.40573,-22.5189,-159.89421,-2.19607,-50.46322,67.48648
2157,-4.19057,-0.15925,-4.94366,-0.70284,4.68281,-64.17104,0.7695,-0.58713,-4.91134,0.73636,1.70835,-64.25129,0.7695,-0.58713,-4.91134,0.73636,1.70835,-64.25129,13.67866,1.5321,-27.69886,-13.15928,11.96197,-50.37465,23.70834,-2.18281,-27.77097,-0.86964,-1.46089,-51.69279,-11.63302,3.23058,-41.51054,-8.65302,7.63845,-38.10047,-3.40448,4.51883,-10.08617,-25.56955,7.99829,-7.63849,-0.68117,17.12708,-67.728,-28.84819,-11.24244,-23.47059,19.2541,-30.18026,-163.36302,12.26391,-23.78951,77.66475,27.94204,-22.33931,-159.08208,-1.12459,-50.40976,68.65809
2158,-3.70017,0.13134,-4.97778,-0.4334,4.33978,-64.24569,0.73484,-0.25494,-4.97299,0.79816,1.78657,-64.31152,0.73483,-0.25494,-4.97299,0.79816,1.78657,-64.31152,13.64826,1.49575,-27.26181,-13.22551,11.96339,-50.51259,23.79429,-2.19334,-27.32978,-0.81356,-1.42294,-51.87397,-11.62868,3.19495,-41.35414,-8.67488,7.57442,-37.95258,-3.47295,4.39322,-9.997,-25.63595,7.84842,-7.60321,-0.26448,17.398,-67.6474,-28.83759,-11.37203,-23.35301,19.75323,-30.02543,-163.40421,12.28527,-23.80497,77.67435,29.20771,-22.20998,-158.79671,-0.108,-50.30503,69.44595
2159,-3.19602,0.24415,-5.07727,-0.14651,3.72142,-64.34949,0.61751,-0.09497,-5.08224,0.7634,1.82681,-64.39353,0.61751,-0.09497,-5.08224,0.7634,1.82681,-64.39353,13.61309,1.50368,-26.79895,-13.25552,11.97125,-50.69669,23.84568,-2.22475,-26.85772,-0.77943,-1.40929,-52.08553,-11.57635,3.15798,-41.27405,-8.66274,7.50901,-37.79242,-3.48981,4.29677,-9.92119,-25.65166,7.73058,-7.56927,0.05264,17.59655,-67.37141,-28.86031,-11.4708,-23.28864,20.33861,-29.89746,-163.6601,12.29214,-23.83705,77.33867,29.90474,-22.10906,-159.01807,0.6358,-50.33747,69.71963
2160,-3.28227,0.05361,-5.15248,-0.04927,3.37187,-64.4335,0.54816,-0.29164,-5.14452,0.70543,1.79465,-64.46753,0.54816,-0.29164,-5.14452,0.70543,1.79465,-64.46753,13.58488,1.53763,-26.66761,-13.25288,11.98594,-50.70669,23.86706,-2.24037,-26.72417,-0.77982,-1.38939,-52.09971,-11.53395,3.12007,-41.19865,-8.6051,7.45864,-37.62022,-3.50522,4.17159,-9.84694,-25.66447,7.58672,-7.54772,0.29492,17.7341,-66.90884,-28.85494,-11.5123,-23.32495,21.06401,-29.85707,-163.80974,12.3323,-23.89508,76.65953,30.26471,-21.99961,-159.33363,1.14291,-50.48003,69.47355
2161,-3.87565,-0.383,-5.19462,-0.18783,3.52911,-64.47171,0.5837,-0.7868,-5.14908,0.66114,1.75168,-64.51082,0.58369,-0.7868,-5.14908,0.66114,1.75168,-64.51082,13.57351,1.56258,-26.89731,-13.24242,12.00979,-50.45739,23.86524,-2.19344,-26.96669,-0.80164,-1.34505,-51.83936,-11.50684,3.05178,-41.11153,-8.5294,7.42961,-37.4543,-3.5158,4.00349,-9.75784,-25.67119,7.39751,-7.52865,0.54588,17.85905,-66.37793,-28.81431,-11.53496,-23.37144,21.90017,-29.88102,-163.61868,12.47783,-23.95651,75.63508,30.77687,-21.92954,-159.28409,1.35659,-50.5508,68.61369
2162,-4.31985,-0.78756,-5.23233,-0.44545,3.92742,-64.47839,0.67314,-1.24113,-5.14388,0.59497,1.74821,-64.52991,0.67313,-1.24113,-5.14388,0.59497,1.74821,-64.52991,13.58481,1.55005,-27.20878,-13.23411,12.0491,-50.10468,23.83908,-2.07877,-27.30101,-0.83217,-1.29453,-51.4702,-11.48512,2.95246,-41.05606,-8.47447,7.42224,-37.32417,-3.47274,3.86212,-9.62997,-25.62767,7.21847,-7.46327,0.87186,18.02042,-65.93566,-28.77876,-11.58258,-23.33526,22.74623,-29.91954,-163.01219,12.74768,-24.00338,74.67096,31.70872,-21.92403,-158.64073,1.22934,-50.53397,67.44918
2163,-4.32541,-0.95691,-5.22721,-0.70548,4.19367,-64.49469,0.75425,-1.41713,-5.12191,0.47134,1.72665,-64.55548,0.75425,-1.41713,-5.12191,0.47134,1.72665,-64.55548,13.60564,1.508,-27.38634,-13.22186,12.10848,-49.81176,23.80969,-1.95619,-27.49921,-0.87215,-1.26689,-51.15637,-11.48579,2.85794,-41.02279,-8.45298,7.43611,-37.24807,-3.35085,3.82453,-9.47959,-25.5114,7.12707,-7.33751,1.2612,18.21639,-65.61255,-28.769,-11.65039,-23.24139,23.53984,-29.93822,-162.01958,13.09132,-24.04481,74.44802,32.85959,-21.92255,-157.49927,0.96304,-50.62425,66.77346
2164,-4.19113,-0.94919,-5.14457,-0.9299,4.20339,-64.53249,0.79215,-1.39357,-5.04263,0.30106,1.61825,-64.59502,0.79214,-1.39357,-5.04263,0.30106,1.61825,-64.59502,13.60471,1.47241,-27.3904,-13.21676,12.1956,-49.64477,23.81369,-1.89613,-27.51331,-0.91534,-1.28881,-50.96592,-11.52065,2.80071,-40.94951,-8.44549,7.4631,-37.20809,-3.22182,3.88281,-9.3755,-25.39017,7.14186,-7.21842,1.65473,18.39985,-65.29945,-28.79082,-11.72622,-23.12835,24.30795,-29.92221,-160.69444,13.45991,-24.08482,75.10707,33.79648,-21.84361,-156.11819,0.9052,-50.9256,67.01285
2165,-4.14062,-0.90449,-5.03868,-1.08718,4.02228,-64.5685,0.75766,-1.33242,-4.94301,0.12909,1.46371,-64.62672,0.75765,-1.33242,-4.94301,0.12909,1.46371,-64.62672,13.56819,1.46739,-27.22012,-13.25032,12.30853,-49.6576,23.85225,-1.91329,-27.34113,-0.93862,-1.37119,-50.96605,-11.57178,2.80074,-40.82674,-8.42605,7.48083,-37.14639,-3.20847,3.95419,-9.34455,-25.38169,7.19632,-7.16245,2.02301,18.53384,-64.93186,-28.84094,-11.81352,-23.00182,25.09012,-29.89906,-159.20993,13.81798,-24.11943,76.0638,34.37989,-21.66554,-154.74043,1.34947,-51.23512,67.91056
2166,-4.14759,-0.90682,-5.00437,-1.12748,3.78308,-64.60133,0.65533,-1.32361,-4.91084,0.02239,1.36068,-64.65293,0.65533,-1.32361,-4.91084,0.02239,1.36068,-64.65293,13.51447,1.48998,-26.9688,-13.33401,12.41633,-49.8133,23.89375,-1.96686,-27.08164,-0.92719,-1.48062,-51.13091,-11.6234,2.85913,-40.70411,-8.3861,7.47069,-37.01833,-3.33941,3.98366,-9.30477,-25.51593,7.20863,-7.1142,2.37259,18.62127,-64.56071,-28.87819,-11.90452,-22.91037,25.87785,-29.93116,-157.86447,14.11954,-24.16686,76.80614,34.96379,-21.46465,-153.49182,2.34801,-51.2585,69.1013
2167,-4.28085,-0.99499,-5.05907,-1.05384,3.64458,-64.65302,0.54204,-1.4178,-4.95746,0.03232,1.35116,-64.70036,0.54203,-1.41779,-4.95746,0.03232,1.35116,-64.70036,13.47024,1.52043,-26.84328,-13.44313,12.47918,-49.93668,23.92211,-2.0066,-26.95135,-0.89053,-1.5586,-51.27983,-11.67553,2.93835,-40.60436,-8.33665,7.44698,-36.85271,-3.50284,3.99123,-9.17188,-25.68595,7.16559,-6.98759,2.6822,18.68294,-64.19512,-28.86477,-11.99276,-22.87342,26.66398,-30.04389,-156.72577,14.36071,-24.2343,77.37244,35.96368,-21.32886,-152.25735,3.54721,-51.0144,70.34644
2168,-4.58238,-1.11913,-5.1198,-0.93493,3.64042,-64.70284,0.44923,-1.56489,-5.00188,0.11947,1.40914,-64.74929,0.44923,-1.56489,-5.00188,0.11947,1.40914,-64.74929,13.44937,1.53336,-26.86701,-13.54306,12.49083,-49.92436,23.94507,-2.00852,-26.97768,-0.85177,-1.58104,-51.29506,-11.71184,2.9855,-40.50388,-8.29652,7.44523,-36.71174,-3.56668,4.00805,-8.98955,-25.75897,7.11247,-6.81145,2.90355,18.73811,-63.72549,-28.82425,-12.09436,-22.79755,27.49387,-30.18334,-155.60825,14.59855,-24.28006,77.97318,37.35294,-21.22534,-150.89519,4.40228,-50.79488,71.35931
2169,-4.80437,-1.18901,-5.10092,-0.84752,3.63689,-64.69041,0.34271,-1.64286,-4.97365,0.16801,1.48921,-64.73585,0.3427,-1.64286,-4.97365,0.16801,1.48921,-64.73585,13.4477,1.51453,-26.78695,-13.61621,12.48179,-49.83978,23.97298,-1.97714,-26.90288,-0.83405,-1.56779,-51.23004,-11.70941,2.97815,-40.37968,-8.27787,7.47041,-36.59442,-3.50764,4.03444,-8.86778,-25.70664,7.09102,-6.68806,3.05184,18.81595,-63.10533,-28.79854,-12.22173,-22.59563,28.39717,-30.27039,-154.46643,14.8699,-24.26108,78.5216,38.70552,-21.03542,-149.56473,4.64005,-50.78768,71.82111
2170,-4.77394,-1.28035,-4.99113,-0.84072,3.57514,-64.61906,0.21193,-1.7102,-4.86094,0.12211,1.54559,-64.66209,0.21193,-1.7102,-4.86094,0.12211,1.5456,-64.66209,13.4465,1.47755,-26.48502,-13.66634,12.48387,-49.73024,24.00915,-1.9287,-26.60531,-0.84995,-1.54254,-51.12793,-11.68721,2.92933,-40.22826,-8.27479,7.48264,-36.43489,-3.42176,4.07161,-8.84623,-25.62346,7.11731,-6.65386,3.2263,18.94711,-62.47877,-28.7842,-12.36288,-22.27721,29.30393,-30.27069,-153.3726,15.15112,-24.1713,78.68975,39.58929,-20.72493,-148.49281,4.41373,-50.99671,71.57781
2171,-4.74353,-1.56955,-4.83585,-0.91704,3.57647,-64.58279,0.12286,-1.97487,-4.68526,0.04559,1.55066,-64.62585,0.12285,-1.97487,-4.68526,0.04559,1.55066,-64.62585,13.42221,1.45049,-26.19892,-13.71022,12.50544,-49.55452,24.05714,-1.88062,-26.3259,-0.89213,-1.51407,-50.94909,-11.70037,2.86653,-40.04602,-8.27391,7.45371,-36.19741,-3.4294,4.11349,-8.88319,-25.63145,7.17002,-6.67231,3.50247,19.11535,-62.01343,-28.74303,-12.50239,-21.88249,30.10475,-30.19818,-152.33887,15.39418,-24.01909,78.32709,39.88212,-20.39187,-147.69098,4.15592,-51.35452,70.874
2172,-5.00659,-1.97235,-4.69938,-0.99797,3.71356,-64.64183,0.13383,-2.38606,-4.50379,0.03294,1.53816,-64.68908,0.13382,-2.38606,-4.50379,0.03294,1.53816,-64.68908,13.36004,1.43896,-26.13608,-13.77142,12.53098,-49.31529,24.12733,-1.84988,-26.27443,-0.93355,-1.48782,-50.70698,-11.77766,2.82516,-39.82196,-8.2828,7.41426,-35.93344,-3.56822,4.10822,-8.90799,-25.76891,7.17448,-6.6974,3.8672,19.25336,-61.73675,-28.6503,-12.63946,-21.44038,30.752,-30.0891,-151.5036,15.57646,-23.81915,77.74324,39.84675,-20.12819,-147.15897,4.27956,-51.71229,70.33007
2173,-5.49614,-2.16349,-4.63256,-0.96851,3.89677,-64.73787,0.22957,-2.61542,-4.39364,0.12737,1.57411,-64.79018,0.22957,-2.61542,-4.39364,0.12737,1.57411,-64.79018,13.25608,1.42418,-26.1598,-13.86722,12.53809,-49.07651,24.22403,-1.85012,-26.30949,-0.94978,-1.47226,-50.47711,-11.88443,2.84244,-39.56762,-8.32455,7.41449,-35.73571,-3.77794,4.01013,-8.85654,-25.9763,7.06428,-6.68686,4.27781,19.33204,-61.61538,-28.52102,-12.77528,-20.99184,31.26186,-29.99593,-151.13545,15.73435,-23.60573,77.53011,39.89627,-19.88427,-146.98859,4.82829,-51.89095,70.47057
2174,-6.00809,-2.04174,-4.63042,-0.85139,4.07386,-64.77264,0.37018,-2.54415,-4.37497,0.29383,1.64279,-64.82976,0.37018,-2.54415,-4.37497,0.29382,1.64279,-64.82976,13.10978,1.40391,-26.03909,-13.9868,12.52453,-48.86059,24.33743,-1.88549,-26.1942,-0.94503,-1.47097,-50.27867,-11.96279,2.92506,-39.3357,-8.39811,7.45341,-35.64605,-3.97692,3.85425,-8.71719,-26.17426,6.86742,-6.61652,4.69166,19.41349,-61.60382,-28.38738,-12.90595,-20.57504,31.69378,-29.96109,-151.20573,15.92117,-23.41265,77.95886,40.28876,-19.58048,-147.0647,5.53087,-51.82952,71.27031
2175,-6.49818,-1.84168,-4.65619,-0.84333,4.32625,-64.71909,0.53628,-2.39883,-4.39561,0.42686,1.63611,-64.78516,0.53627,-2.39882,-4.39561,0.42686,1.63611,-64.78516,12.92867,1.4024,-25.78081,-14.09055,12.5154,-48.6692,24.45474,-1.94753,-25.93592,-0.94869,-1.48036,-50.09792,-12.00391,3.03151,-39.17707,-8.47291,7.48112,-35.61959,-4.13274,3.72372,-8.53599,-26.33213,6.67826,-6.4976,5.02705,19.56297,-61.5458,-28.26354,-13.03525,-20.18581,32.14995,-29.96486,-151.26555,16.13821,-23.24172,78.67408,41.08009,-19.29716,-146.97675,6.19045,-51.632,72.25981
2176,-6.87016,-1.76496,-4.67738,-1.03979,4.60666,-64.64517,0.68499,-2.36549,-4.40472,0.42441,1.51519,-64.72339,0.68498,-2.36549,-4.40472,0.42441,1.51519,-64.72339,12.73926,1.43022,-25.53787,-14.14712,12.53069,-48.55891,24.56788,-2.01208,-25.69328,-0.98117,-1.4913,-49.98464,-12.04187,3.09305,-39.0918,-8.51998,7.4619,-35.57889,-4.25302,3.67544,-8.3495,-26.45825,6.56324,-6.34251,5.21967,19.75184,-61.26003,-28.15425,-13.16612,-19.79934,32.71332,-29.94095,-150.93474,16.3749,-23.07654,79.16547,42.19106,-19.16611,-146.43745,6.66275,-51.46687,72.88834
2177,-6.81392,-1.82045,-4.66612,-1.25028,4.63639,-64.65154,0.71689,-2.41713,-4.38729,0.28434,1.39494,-64.73232,0.71689,-2.41713,-4.38729,0.28434,1.39494,-64.73232,12.56936,1.46298,-25.35686,-14.16857,12.5596,-48.57811,24.6824,-2.05017,-25.51812,-1.02751,-1.4888,-49.99986,-12.08135,3.04927,-39.03428,-8.52631,7.40543,-35.47787,-4.33239,3.71855,-8.15435,-26.5476,6.52953,-6.14463,5.33975,19.90346,-60.79978,-28.08254,-13.2794,-19.42313,33.35222,-29.86202,-150.42378,16.67812,-22.91372,79.38203,43.40492,-19.15016,-145.72975,6.73248,-51.41519,72.90657
