Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1796,-23.25136,-10.89863,-0.37467,-10.48742,1.91462,0.00511,-36.31604,-34.78284,-0.74345,-11.61054,2.89245,0.79411,-17.63692,32.88285,-4.14258,-10.02577,1.76503,-0.0636,-17.3925,12.60919,-6.78858,23.35725,5.28073,-6.3807,4.84332,0.33228,0.00107,3.50956,-3.68591,-0.14052,1.43349,-0.75591,-0.32323,1.53358,-0.16939,0.48432,0.3409,0.14918,-0.1084,0.00783,-0.3223,0.12171
1797,-24.8271,-10.57749,-0.29015,-8.2599,0.19052,-0.35282,-39.96011,-35.47612,-0.73459,-2.79586,-1.23221,-0.53992,-17.8835,33.08606,-4.20875,-9.40287,1.36085,-0.21209,-7.43189,11.22913,-8.48358,4.21334,6.33973,-5.51179,6.94997,-0.29902,-0.37932,3.84138,-3.12236,-0.6169,0.2561,-0.95447,0.02368,1.71613,0.78405,0.15028,0.22167,-0.03642,-0.08947,0.10741,-0.10327,0.06848
1798,-26.39638,-10.54807,0.2282,-6.30524,-0.61509,-0.54208,-44.68756,-31.58034,2.07301,6.73207,-1.30357,-0.19226,-17.80766,33.31441,-4.24254,-8.83631,1.07638,-0.25522,0.24815,20.87968,-4.07397,-6.84454,-6.2237,0.46341,8.9509,-1.20014,-1.09724,4.99097,-2.5406,-0.2153,-0.55867,-1.02978,0.28288,1.3562,1.38053,-0.31977,0.12659,-0.2168,-0.03354,0.15195,0.14549,-0.04822
1799,-26.70549,-10.75653,0.57236,-5.56915,-0.40331,-0.4316,-43.85863,-28.1911,4.28822,10.98271,0.02531,0.4513,-17.57113,33.36676,-4.26565,-8.23483,1.01772,-0.14372,5.57962,27.52435,0.19271,-3.5293,-18.66206,4.92493,7.87919,-1.29727,-1.11109,5.59221,-3.05197,0.24734,-0.47955,-0.91381,0.32918,1.22705,0.95973,-0.32537,0.0216,-0.24824,0.06313,0.17045,0.14419,-0.1117
1800,-25.99326,-10.8998,0.46821,-5.42862,0.07832,-0.17309,-38.55934,-28.11345,4.16554,10.36646,0.88639,0.89858,-17.41716,33.24919,-4.30791,-7.50458,1.0667,0.02371,8.05171,25.4962,0.29677,9.36033,-21.76176,2.62776,4.84588,-0.71729,-0.21812,4.96373,-4.14411,-0.15188,0.34175,-1.10285,0.18181,1.60755,0.33644,0.02845,0.00403,-0.19299,0.1334,0.12486,-0.02478,-0.07871
1801,-26.1579,-10.96418,0.26503,-5.59943,0.59887,0.10385,-36.95012,-31.55457,2.85064,7.47694,1.45992,1.89096,-17.54106,33.37883,-4.36678,-6.85612,1.10288,0.11117,3.19784,17.22849,-0.98367,22.28343,-17.13775,-1.31721,3.73143,-0.30609,0.6552,4.50609,-4.20326,-0.49723,1.1444,-1.71824,-0.02825,1.76631,0.4519,0.19631,0.16902,-0.14465,0.08003,0.03439,-0.08582,0.00083
1802,-27.52644,-10.6604,0.30188,-6.17927,0.93902,0.26741,-41.10908,-34.86417,2.16552,4.62861,1.02079,2.45782,-17.78419,33.82021,-4.36948,-6.42916,0.99967,0.08942,-5.07392,9.52493,-1.73029,22.74401,-13.4921,1.63405,5.39829,-0.25754,0.8037,5.39997,-2.50347,0.6362,1.62562,-2.21662,-0.2662,1.3922,0.95489,0.13528,0.44111,-0.08621,-0.08027,0.08133,0.0049,0.07334
1803,-28.70278,-9.13963,0.46004,-7.11375,0.82944,0.27891,-44.68765,-31.32624,2.04204,3.27494,-0.849,1.6048,-17.81841,34.18459,-4.2649,-6.15841,0.77782,0.04823,-6.31509,12.12,-3.22732,6.71906,-18.27926,10.35224,7.16336,-0.09184,0.60245,6.58575,-0.24244,2.84272,2.05279,-2.25907,-0.45091,0.91228,0.80257,0.24839,0.64482,-0.03143,-0.17182,0.25475,0.01386,0.13409
1804,-29.69908,-7.41034,0.6294,-7.35053,0.26482,0.22235,-46.39368,-23.33213,1.74011,5.65301,-3.62642,0.00408,-17.58867,34.20881,-4.13157,-5.82006,0.64189,0.07377,-0.508,21.12581,-5.85749,-12.6025,-22.53698,14.61719,7.04845,0.33748,0.64633,6.37024,0.27453,3.60816,2.03166,-1.8569,-0.27482,0.37197,0.20693,0.26166,0.57564,-0.01403,-0.0664,0.19273,-0.09655,0.1381
