Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3951,-26.0915,-5.83143,-0.61554,-9.19421,0.2975,0.04174,-19.74558,-32.15216,0.16789,1.04291,-3.53372,-0.21993,-21.28773,38.96517,-3.82393,-8.71353,1.47473,0.04828,22.90219,8.36183,-0.04264,-9.64175,13.95328,8.82399,8.95873,-0.5697,-0.44051,8.15228,-3.4445,1.41952,1.24573,-1.53883,0.31725,1.97376,0.61816,0.2827,0.20583,-0.13922,0.1022,0.5581,-0.11601,0.02633
3952,-26.87663,-5.11457,-0.43069,-10.12751,-0.29929,-0.01947,-22.21991,-33.77922,1.49111,-3.39846,-7.0838,-2.26213,-20.87915,38.76213,-3.85794,-8.45884,1.43703,0.01272,14.27994,-0.35948,0.82019,2.69704,33.51478,6.22265,8.81623,-1.38768,-3.92169,8.53604,-5.6322,-0.08291,1.70972,0.20647,-1.56907,3.41429,0.19991,0.33474,0.31798,0.1245,-0.46792,0.95554,-0.45016,-0.01035
3953,-27.60179,-7.00152,-0.35268,-12.43136,-0.41856,0.04549,-30.39121,-40.96836,2.68316,-8.23323,-8.71154,-2.89255,-20.71243,38.62996,-4.04093,-8.46762,1.47799,-0.01655,-0.6096,-7.93912,-1.99011,20.53623,11.3124,0.3217,5.50935,-1.2223,-4.01787,6.54021,-5.90286,-2.4067,1.86111,0.66277,-2.08786,4.00585,0.31633,-0.32002,0.33654,0.16767,-0.59125,0.93929,-0.4418,-0.27366
3954,-28.37716,-9.43016,-0.30829,-14.46634,-0.15913,0.01018,-37.6781,-49.10754,3.72462,-12.50898,-6.09899,-2.36831,-20.60629,38.43074,-4.29094,-8.51422,1.52936,-0.07911,-14.6059,-11.49065,-2.78829,29.20562,-17.78433,-0.74147,2.61389,-0.13852,-0.5717,4.32551,-3.59391,-1.89552,1.75443,-0.62219,-0.69636,2.70994,0.11247,-0.73635,0.29007,-0.04823,-0.11624,0.35863,-0.20885,-0.4102
3955,-28.79642,-9.45149,-0.4306,-14.21481,0.52167,-0.13515,-36.84523,-47.68722,3.47479,-13.33529,2.02919,-0.07301,-20.40594,38.05084,-4.5204,-8.33104,1.52134,-0.12013,-16.73835,1.4506,1.10163,23.62884,-20.33999,3.91853,3.57312,0.73155,2.26763,4.78804,-0.61818,1.21818,1.34227,-2.01977,0.89658,0.68426,0.56587,-0.44241,0.24026,-0.24115,0.32977,-0.22108,0.18775,-0.22547
3956,-28.80492,-7.27972,-0.73058,-11.74342,1.14878,-0.23396,-30.83605,-38.39275,1.794,-6.89464,8.65971,2.46172,-20.18089,37.64059,-4.67953,-7.9397,1.44738,-0.10702,-3.23701,22.05085,3.57245,6.79018,-6.28807,8.26165,7.13158,0.80999,2.23824,5.98671,0.63276,3.66554,0.74584,-2.37426,1.27634,-0.74475,1.36622,0.36966,0.20511,-0.22807,0.29291,-0.44049,0.36766,0.2193
3957,-28.97687,-5.76557,-0.91798,-9.61848,0.71488,-0.24765,-28.36247,-33.75024,0.52247,2.10925,6.03708,2.60786,-20.05091,37.46712,-4.76371,-7.58618,1.33077,-0.12014,12.18321,26.32863,0.57668,-13.45541,1.744,7.85096,9.46283,0.64156,0.85222,5.00707,-0.57894,3.24392,0.2436,-1.86507,0.78031,-1.41953,1.09363,0.77743,0.12524,-0.0781,0.01133,-0.48167,0.03432,0.55392
3958,-29.52776,-6.20068,-0.82562,-9.8484,-0.05879,-0.21652,-32.61501,-35.67565,0.99428,4.00372,-0.48628,1.18241,-19.9504,37.5334,-4.84365,-7.36984,1.25749,-0.21656,11.5646,17.79062,-3.30103,-22.46293,0.14716,3.70756,9.00257,0.40831,-0.03746,3.92333,-2.94132,0.81933,0.38254,-1.31404,0.31932,-0.35914,0.13508,0.36644,0.07119,0.00152,-0.07622,-0.16932,-0.40876,0.38528
3959,-30.30913,-7.16667,-0.57678,-12.13769,-0.1577,-0.24119,-40.07149,-36.00787,2.722,-1.79821,-3.7269,-0.41479,-19.77504,37.68527,-4.99541,-7.31146,1.22768,-0.38053,-4.41048,13.63876,-5.38473,-14.67908,-2.63993,-0.81975,7.20028,-0.35963,-0.32614,4.77598,-4.70143,-1.54827,1.09948,-1.13801,0.26241,1.33905,0.13373,-0.59893,0.16499,-0.05317,0.08067,0.29388,-0.41119,-0.106
