Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1422,0.23469,0.2427,0.96522,0.16725,0.53045,1.41719,0.41805,0.42993,1.45643,0.08776,0.42687,1.2561,0.49364,0.29809,1.31326,0.05343,0.32746,1.28527,0.4769,0.18042,1.32843,0.24984,0.29731,1.61279,0.24439,0.25076,1.61245,0.24433,0.21217,1.22361,0.22399,0.1961,0.90256,0.13743,0.32463,0.71228,0.31271,0.1589,0.703,0.10766,0.44401,0.31425,0.28525,0.0973,0.29451,0.0937,0.53608,0.02663,0.29465,0.07574,0.01877,0.08923,0.54411,0.02633,0.3121,0.07504,0.01771
1423,0.23503,0.24201,0.96479,0.1684,0.5307,1.41549,0.41967,0.4292,1.45473,0.08864,0.4261,1.25523,0.49494,0.29644,1.31221,0.05396,0.32653,1.28497,0.47762,0.17873,1.32759,0.25029,0.29632,1.61274,0.24471,0.24979,1.61246,0.2446,0.21136,1.22326,0.22431,0.1956,0.90217,0.13769,0.32345,0.7115,0.31304,0.15879,0.70285,0.10807,0.4432,0.31325,0.2853,0.09748,0.29439,0.09436,0.53735,0.02612,0.29439,0.07588,0.01869,0.08981,0.54533,0.02582,0.31184,0.07515,0.01757
1424,0.23548,0.24141,0.96432,0.1698,0.53105,1.41398,0.42058,0.42911,1.45321,0.08958,0.42573,1.25442,0.49593,0.29545,1.31155,0.05468,0.32594,1.28461,0.47819,0.17741,1.32701,0.25096,0.29561,1.6125,0.2452,0.2491,1.61224,0.24492,0.21069,1.22293,0.2248,0.19501,0.90167,0.13801,0.32231,0.71065,0.31359,0.15865,0.70257,0.10839,0.4424,0.31226,0.28553,0.09764,0.29416,0.09514,0.53835,0.02565,0.2941,0.07591,0.01859,0.0905,0.54628,0.02534,0.31154,0.07517,0.0174
1425,0.23599,0.24088,0.9638,0.17125,0.53133,1.41255,0.42081,0.42946,1.45174,0.0905,0.42552,1.25357,0.49646,0.29501,1.31101,0.05545,0.32549,1.28413,0.4786,0.17649,1.32668,0.25176,0.29507,1.61202,0.24585,0.24857,1.61165,0.24536,0.2101,1.22262,0.22545,0.19439,0.90102,0.13838,0.32125,0.70971,0.31428,0.15853,0.70218,0.10864,0.44162,0.31127,0.28579,0.0977,0.29386,0.09578,0.53879,0.0251,0.29395,0.0758,0.01848,0.09109,0.54669,0.0248,0.31138,0.07507,0.01725
1426,0.23649,0.24035,0.96326,0.17273,0.53147,1.41101,0.42116,0.42981,1.45024,0.09134,0.42525,1.25262,0.49677,0.29466,1.31017,0.05607,0.32499,1.28358,0.47891,0.17577,1.32636,0.2525,0.29449,1.61145,0.24652,0.24801,1.6109,0.24582,0.20957,1.22225,0.22614,0.19376,0.90039,0.13876,0.32026,0.70877,0.31492,0.15834,0.70187,0.10882,0.44083,0.31035,0.28597,0.09764,0.2936,0.09611,0.5387,0.02452,0.29403,0.07566,0.01839,0.0914,0.5466,0.02424,0.31147,0.07494,0.01719
1427,0.2369,0.23982,0.96277,0.17434,0.53157,1.40923,0.42245,0.4298,1.44877,0.09201,0.42488,1.25162,0.49725,0.29399,1.30891,0.0564,0.32441,1.28312,0.47917,0.17497,1.32577,0.2531,0.29373,1.61097,0.24712,0.24725,1.61027,0.24618,0.20918,1.22178,0.22674,0.19313,0.89994,0.13909,0.31931,0.708,0.31544,0.15804,0.70175,0.10892,0.43999,0.30961,0.28609,0.09753,0.29348,0.09621,0.53838,0.02409,0.29428,0.07554,0.01832,0.0915,0.54627,0.02384,0.31172,0.07484,0.0172
1428,0.2372,0.23934,0.96235,0.17596,0.53173,1.40733,0.42464,0.42954,1.44745,0.09237,0.42443,1.25071,0.49798,0.29309,1.30747,0.05646,0.32373,1.28297,0.47942,0.17403,1.32488,0.25363,0.29283,1.61066,0.2477,0.24635,1.60986,0.24637,0.20896,1.22126,0.2272,0.19255,0.89967,0.13934,0.31842,0.70747,0.31584,0.15773,0.70169,0.10899,0.43915,0.30907,0.28619,0.09748,0.2934,0.09626,0.53807,0.02389,0.29455,0.07545,0.01818,0.09154,0.54597,0.02369,0.312,0.07478,0.01715
1429,0.23742,0.23895,0.96197,0.17731,0.53208,1.40553,0.42709,0.42942,1.44637,0.09248,0.424,1.25,0.49877,0.29238,1.30614,0.05638,0.32297,1.2831,0.47975,0.17315,1.32388,0.25414,0.29204,1.61047,0.2483,0.24555,1.60963,0.24642,0.20882,1.2208,0.22753,0.19202,0.89939,0.13951,0.31766,0.70702,0.31615,0.15747,0.70156,0.10908,0.43844,0.30861,0.28634,0.09751,0.29325,0.09633,0.5379,0.02379,0.29477,0.07538,0.01792,0.09161,0.54579,0.02363,0.31222,0.07474,0.01695
1430,0.23758,0.23865,0.96159,0.17832,0.53287,1.40395,0.4293,0.42964,1.44548,0.09255,0.42386,1.24952,0.49948,0.2921,1.3051,0.05632,0.32233,1.28328,0.48029,0.17252,1.32296,0.25457,0.29152,1.6103,0.24885,0.24501,1.6095,0.24639,0.20864,1.22048,0.22774,0.19159,0.89898,0.13961,0.31708,0.70642,0.31645,0.15731,0.70134,0.10921,0.438,0.30805,0.28658,0.09753,0.29303,0.09639,0.53786,0.02349,0.29489,0.07533,0.01764,0.09166,0.54574,0.02339,0.31235,0.0747,0.01666
