Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1818,-3e-05,-2e-05,-3e-05,-0.00143,-0.00048,-0.00136,0.15841,0.03895,0.07794,0.00376,0.00266,-0.00235,0.00336,-0.00092,0.00259,-9e-05,0.00029,0.00066,0.00802,0.00191,-0.00235,0.00375,-0.00139,-0.0014,0.00243,4e-05,-0.0,-0.00075,-0.00157,0.00334,0.00742,0.10102,-0.00612,0.006,-0.00885,0.00114,0.00116,-0.00335,-0.00027,0.00116,-0.00335,-0.00027,-1e-05,-1e-05,-0.0,0.00434,0.01136,0.00296,0.00238,-0.00136,-0.00062,0.00069,0.00019,8e-05,0.00069,0.00019,8e-05,-0.0,0.0,-0.0,0.4047,0.36236,0.0431
1819,9e-05,-5e-05,3e-05,0.00459,-0.00237,0.00183,0.09583,0.06424,0.05427,0.0038,0.00216,-0.00129,0.00172,2e-05,0.00171,0.00066,-6e-05,0.00094,0.00968,0.00178,-0.00372,0.00283,-0.0007,-0.00093,0.00183,8e-05,1e-05,-3e-05,-0.00069,0.0066,0.00536,0.06534,0.01276,0.00549,-0.00535,0.00241,0.0008,-0.00232,0.00066,0.0008,-0.00232,0.00066,-1e-05,-0.0,0.0,0.00797,0.0012,-0.00907,0.00469,-0.00035,-0.00127,-0.00027,-4e-05,0.00014,-0.00027,-4e-05,0.00014,-0.0,-0.0,0.0,0.43816,0.18355,0.10898
1820,0.00018,-5e-05,0.0001,0.00922,-0.00301,0.00525,0.04676,0.07313,0.04922,0.00241,0.00213,3e-05,0.00052,0.00115,0.00108,0.00075,3e-05,0.00084,0.0095,0.00121,-0.00224,0.00303,-0.00072,0.00088,0.00075,-0.00023,6e-05,-0.0002,0.00013,0.00778,0.00273,0.02888,0.02417,0.00331,-0.0027,0.00342,0.00036,-0.00083,0.00053,0.00036,-0.00083,0.00053,0.0,-0.0,0.0,0.01338,-0.01721,-0.01453,0.00565,0.00082,-0.00063,-0.00136,-0.00023,3e-05,-0.00136,-0.00023,3e-05,0.0,-0.0,0.0,0.50779,0.02831,0.14007
1821,0.00018,-1e-05,0.00015,0.00881,-0.00137,0.0072,0.0227,0.04952,0.08102,0.00033,0.00266,0.00067,-0.00027,0.00206,0.00059,0.00058,0.00028,0.00059,0.00771,0.00067,0.00085,0.00415,-0.00141,0.00262,-7e-05,-0.00071,-1e-05,-0.00222,0.00087,0.00802,0.00548,0.00488,0.02243,-0.00095,-0.00241,0.00407,9e-05,0.00067,4e-05,9e-05,0.00067,4e-05,1e-05,-0.0,-0.0,0.01973,-0.03418,-0.00345,0.00442,-2e-05,0.00144,-0.00167,-1e-05,-0.00036,-0.00167,-1e-05,-0.00036,1e-05,0.0,-0.0,0.5276,-0.08685,0.20396
1822,0.00013,5e-05,0.00017,0.00621,0.00118,0.00805,0.00888,-0.00855,0.13355,-0.00205,0.00327,0.00098,-0.0007,0.00267,0.00027,0.00083,0.00031,0.0006,0.00555,0.00079,0.00288,0.0048,-0.00205,0.00311,-0.00019,-0.00103,-6e-05,-0.00406,0.00016,0.00861,0.01172,-0.00281,0.01194,-0.00528,-0.00361,0.00413,7e-05,0.00163,-0.00016,7e-05,0.00163,-0.00016,2e-05,-0.0,-0.0,0.02364,-0.03618,0.0181,0.00245,-0.00306,0.00338,-0.00107,0.00042,-0.00049,-0.00107,0.00042,-0.00049,1e-05,1e-05,-0.0,0.45302,-0.19787,0.3114
1823,9e-05,6e-05,0.00018,0.0045,0.00149,0.00889,-0.00048,-0.05053,0.16545,-0.00412,0.00332,0.00204,-0.00059,0.00312,0.0003,0.00148,6e-05,0.00094,0.00419,0.00118,0.00264,0.00408,-0.00233,0.00272,0.00021,-0.00092,0.00031,-0.00424,-0.00278,0.00918,0.01324,0.00166,0.00304,-0.00642,-0.00446,0.00354,0.0002,0.00157,0.00013,0.0002,0.00157,0.00013,1e-05,1e-05,-0.0,0.0233,-0.01912,0.03301,0.00175,-0.00566,0.00357,-8e-05,0.0005,-0.00019,-8e-05,0.0005,-0.00019,1e-05,1e-05,-0.0,0.32148,-0.28139,0.39791
1824,7e-05,0.0,0.0002,0.00327,-0.00119,0.01014,0.00217,-0.01691,0.1516,-0.00441,0.00252,0.00392,3e-05,0.00337,0.00077,0.00176,-0.00026,0.00121,0.00378,0.00073,0.00117,0.00265,-0.00234,0.00218,0.00086,-0.00053,0.00109,-0.00303,-0.00532,0.00899,0.00244,0.00967,0.00132,-0.00342,-0.00432,0.00256,0.00042,0.00061,0.00081,0.00042,0.00061,0.00081,1e-05,1e-05,0.0,0.01748,0.00423,0.03038,0.00245,-0.00569,0.00196,0.00072,0.00014,0.00016,0.00072,0.00014,0.00016,0.0,0.0,0.0,0.21983,-0.24144,0.40461
1825,2e-05,-7e-05,0.0002,0.00113,-0.00407,0.01043,0.01636,0.07642,0.11058,-0.00209,0.00126,0.00559,0.00067,0.00331,0.00157,0.00097,-0.00025,0.00106,0.00347,-0.0008,0.00029,0.00193,-0.00204,0.00142,0.00168,-0.00024,0.00152,-0.00117,-0.00451,0.0082,-0.01683,0.01214,0.00534,0.00113,-0.00353,0.00173,0.00066,-0.00051,0.00157,0.00066,-0.00051,0.00157,0.0,1e-05,1e-05,0.00931,0.01436,0.01835,0.00293,-0.00388,0.00043,0.00098,-0.00028,0.00037,0.00098,-0.00028,0.00037,-0.0,-1e-05,0.0,0.19959,-0.06168,0.35146
1826,-5e-05,-9e-05,0.00015,-0.00254,-0.00428,0.00765,0.03093,0.1399,0.07806,0.00141,0.00019,0.00648,0.0008,0.00311,0.0025,-0.00054,0.0003,0.00068,0.00271,-0.0023,0.00086,0.0026,-0.00133,0.00036,0.00234,-0.00024,0.00102,0.00073,-0.00117,0.00677,-0.03079,0.00591,0.01287,0.00429,-0.00215,0.00147,0.0008,-0.00113,0.002,0.0008,-0.00113,0.002,0.0,0.0,1e-05,0.00483,0.00651,0.01088,0.00206,-0.00195,0.00048,0.00072,-0.00054,0.00072,0.00072,-0.00054,0.00072,-1e-05,-1e-05,0.0,0.2391,0.12538,0.29682
1827,-0.00015,-5e-05,5e-05,-0.00761,-0.00221,0.0027,0.04239,0.11295,0.0668,0.00357,-0.00026,0.00692,0.00029,0.00318,0.00315,-0.00174,0.00103,0.00045,0.00228,-0.00254,0.00202,0.00393,-0.00066,-0.00039,0.00214,-0.00027,-6e-05,0.00231,0.00176,0.00464,-0.03141,-0.00247,0.01964,0.00533,-0.00028,0.00144,0.00068,-0.00127,0.00192,0.00068,-0.00127,0.00192,-0.0,-0.0,1e-05,0.00383,-0.00544,0.00806,0.00074,-0.0003,0.00123,0.00021,-0.00078,0.00133,0.00021,-0.00078,0.00133,-2e-05,-1e-05,0.0,0.28532,0.1883,0.25038
1828,-0.00025,-3e-05,-1e-05,-0.0128,-0.00068,-0.00019,0.05821,0.02961,0.06317,0.00318,7e-05,0.00689,-0.00038,0.00345,0.00329,-0.00204,0.00137,0.00047,0.00285,-0.00145,0.0023,0.00469,-0.00079,-0.00044,0.00098,0.00013,-0.00074,0.00305,0.00262,0.00272,-0.02172,-0.0014,0.01578,0.00446,0.00091,0.00074,0.00037,-0.00124,0.00133,0.00037,-0.00124,0.00133,-0.0,-0.0,0.0,0.00125,-0.00856,0.005,0.00067,0.00121,0.00144,-0.00038,-0.00093,0.00174,-0.00038,-0.00093,0.00174,-1e-05,-2e-05,0.0,0.30555,0.13512,0.18013
1829,-0.00031,-5e-05,2e-05,-0.01582,-0.00139,0.00136,0.0802,-0.03428,0.04986,0.00088,0.00089,0.00593,-0.00053,0.00333,0.00327,-0.00184,0.00118,0.00061,0.00345,-9e-05,0.00157,0.00449,-0.00182,-0.0003,-0.00018,0.00097,-0.00049,0.00248,0.00076,0.00192,-0.00694,0.01398,-6e-05,0.00198,0.00018,-0.00044,0.00015,-0.00107,0.00024,0.00015,-0.00107,0.00024,-1e-05,-0.0,0.0,0.00082,-0.0025,0.00704,0.00151,0.00164,0.00148,-0.00096,-0.00075,0.00155,-0.00096,-0.00075,0.00155,-0.0,-1e-05,1e-05,0.31282,0.04091,0.09232
1830,-0.00029,-8e-05,9e-05,-0.01459,-0.00318,0.005,0.09747,-0.04476,0.02842,-0.00167,0.00145,0.00409,-5e-05,0.00236,0.00354,-0.0016,0.00084,0.00087,0.00274,0.00027,0.00095,0.00365,-0.0029,-0.00025,-0.00039,0.00162,0.00037,0.00053,-0.00376,0.00198,0.0099,0.03525,-0.01034,-0.00071,-0.00191,-0.00034,0.00019,-0.00072,-0.00099,0.00019,-0.00072,-0.00099,-0.0,-0.0,-0.0,0.01446,0.00911,0.01847,0.00083,-0.00021,0.00161,-0.00103,-0.0003,0.00097,-0.00103,-0.0003,0.00097,1e-05,-0.0,0.0,0.33694,-0.07027,0.0552
1831,-0.00018,-8e-05,0.00013,-0.00899,-0.00374,0.00686,0.10082,-0.02558,0.02585,-0.00294,0.00122,0.00225,0.00056,0.00091,0.00409,-0.00133,0.00073,0.00129,0.00098,-0.00063,0.00124,0.00255,-0.00314,0.00029,0.00014,0.00129,0.00116,-0.0023,-0.00808,0.00246,0.02237,0.049,-0.00271,-0.00157,-0.0039,0.00161,0.00034,-0.00039,-0.00141,0.00034,-0.00039,-0.00141,0.0,-0.0,-0.0,0.04023,0.0234,0.03132,-0.00226,-0.00388,0.00112,-6e-05,0.00016,0.00038,-6e-05,0.00016,0.00038,1e-05,0.0,0.0,0.3454,-0.18947,0.12887
1832,-4e-05,-4e-05,0.00011,-0.00199,-0.00201,0.00551,0.0945,-0.01644,0.06409,-0.00285,0.00046,0.0018,0.00082,7e-05,0.00456,-0.0009,0.00086,0.00179,-0.00069,-0.00195,0.00224,0.00153,-0.00251,0.00156,0.00051,-5e-05,0.00126,-0.00464,-0.00818,0.00369,0.01961,0.0497,0.00942,-0.0003,-0.00523,0.00335,0.00032,-0.0002,-0.00054,0.00032,-0.0002,-0.00054,0.0,0.0,-0.0,0.05769,0.03309,0.03659,-0.00565,-0.00698,0.00017,0.00134,0.00043,-5e-05,0.00134,0.00043,-5e-05,-1e-05,1e-05,-0.0,0.25872,-0.25659,0.28466
1833,5e-05,3e-05,5e-05,0.00268,0.00076,0.00256,0.08702,-0.02841,0.12082,-0.00255,-0.00029,0.00399,0.00076,0.0009,0.00444,-0.00029,0.00095,0.00201,-0.00173,-0.00256,0.00305,0.0009,-0.00188,0.00253,0.0004,-0.00145,0.00073,-0.00452,-0.00438,0.00551,-0.00081,0.04096,0.00869,0.00152,-0.00563,0.0029,0.00018,-4e-05,0.00067,0.00018,-4e-05,0.00067,-0.0,0.0,0.0,0.0557,0.03098,0.0348,-0.00755,-0.00732,-4e-05,0.00168,0.00032,-7e-05,0.00168,0.00032,-7e-05,-1e-05,0.0,-0.0,0.10257,-0.22517,0.41519
1834,8e-05,4e-05,2e-05,0.00373,0.00154,0.00084,0.07892,-0.03839,0.14948,-0.00244,-0.00064,0.00816,0.00053,0.00325,0.00329,0.00047,0.00075,0.00167,-0.00205,-0.00192,0.00264,0.00063,-0.00201,0.0021,0.00014,-0.00178,0.00022,-0.0012,-0.00123,0.00692,-0.02532,0.02804,-0.00071,0.00237,-0.00403,0.0009,9e-05,4e-05,0.00092,9e-05,4e-05,0.00092,-0.0,1e-05,0.0,0.04779,0.01869,0.03336,-0.00862,-0.00553,0.00101,0.00032,-0.00015,0.00038,0.00032,-0.00015,0.00038,-1e-05,-0.0,0.0,0.03415,-0.14081,0.4417
