Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2317,-6.81443,4.70151,-26.99313,-1.45785,4.50792,-80.45795,-2.08529,2.28055,-27.28133,-1.24531,3.24539,-80.47232,-2.08529,2.28055,-27.28133,-1.24531,3.2454,-80.47232,7.11833,5.29047,-34.51089,-11.55888,18.54893,-56.32486,21.90282,-3.2632,-34.99309,6.64843,-3.34232,-59.79645,-2.8405,5.44519,-46.09429,-3.60692,2.83213,-38.29102,-17.30243,0.72957,-27.68414,-37.82095,11.08053,-25.54185,35.591,1.51688,-40.22179,34.61785,-34.19938,7.72989,175.54613,-29.45231,-75.00114,144.46802,21.06239,127.10477,157.79001,-31.23865,-83.88729,144.25787,11.03589,126.744
2318,-6.89153,4.7394,-27.05304,-1.75796,4.52718,-80.55065,-1.87097,2.16152,-27.35548,-1.56238,3.35395,-80.56409,-1.87097,2.16152,-27.35548,-1.56238,3.35396,-80.56409,6.88087,5.36777,-34.57349,-11.74156,18.97301,-56.30494,21.98676,-3.33359,-35.08081,6.78237,-3.82093,-59.80008,-2.7547,5.55383,-46.10486,-3.57311,2.85746,-38.39389,-17.27472,0.74721,-27.80452,-37.77386,11.13923,-25.65044,36.24035,1.32162,-40.42469,35.13029,-34.38146,7.92489,176.6629,-29.27647,-74.08259,144.85358,21.28722,128.13927,158.44052,-31.78344,-83.3182,144.08069,11.53567,127.94839
2319,-6.83055,4.76109,-27.09121,-2.00441,4.5296,-80.62463,-1.64762,2.09484,-27.40141,-1.82855,3.46639,-80.63689,-1.64762,2.09484,-27.40141,-1.82855,3.4664,-80.63689,6.6172,5.45238,-34.61964,-11.89403,19.35763,-56.32861,22.09039,-3.42316,-35.15254,6.8908,-4.25673,-59.83701,-2.68895,5.62806,-46.13208,-3.51079,2.88512,-38.4968,-17.28957,0.79858,-27.9728,-37.76336,11.24623,-25.7928,36.88638,1.12548,-40.65026,35.6242,-34.54443,8.09316,177.78867,-29.10743,-73.36026,145.2849,21.51019,128.92216,159.00513,-32.27715,-82.98904,144.02109,11.82972,128.87241
2320,-6.63692,4.75486,-27.12174,-2.19024,4.51357,-80.67852,-1.44359,2.07975,-27.4316,-2.03327,3.55903,-80.68957,-1.44359,2.07975,-27.4316,-2.03327,3.55904,-80.68957,6.32763,5.56036,-34.65667,-12.02074,19.68701,-56.36288,22.21484,-3.54001,-35.21418,6.96339,-4.6303,-59.8723,-2.62855,5.6509,-46.17472,-3.40633,2.91564,-38.61335,-17.34379,0.87827,-28.18912,-37.78575,11.3965,-25.97107,37.54184,0.91364,-40.90273,36.09759,-34.73397,8.2552,178.90942,-28.95509,-72.66653,145.71751,21.75341,129.58644,159.54134,-32.68843,-82.67968,144.13794,11.91485,129.61224
2321,-6.395,4.73978,-27.14694,-2.31518,4.4775,-80.70735,-1.2903,2.10784,-27.45208,-2.1722,3.60534,-80.71744,-1.2903,2.10784,-27.45208,-2.1722,3.60534,-80.71744,6.00718,5.71106,-34.70853,-12.12843,19.94654,-56.36582,22.37151,-3.69576,-35.29015,6.99284,-4.92331,-59.86245,-2.56345,5.61841,-46.23643,-3.25874,2.94807,-38.75496,-17.41551,0.9652,-28.4489,-37.81836,11.5686,-26.18851,38.21219,0.67896,-41.18679,36.54937,-34.99649,8.42669,-179.9837,-28.82673,-71.75716,146.1133,22.03782,130.24304,160.12405,-33.00283,-82.0859,144.4335,11.83009,130.26472
2322,-6.17319,4.74581,-27.17036,-2.36776,4.4068,-80.70238,-1.22796,2.19408,-27.46993,-2.2342,3.59258,-80.71169,-1.22796,2.19408,-27.46993,-2.23421,3.59259,-80.71169,5.64756,5.92144,-34.77899,-12.22467,20.12474,-56.33301,22.58414,-3.90331,-35.38535,6.97591,-5.12006,-59.80898,-2.49498,5.54222,-46.32101,-3.07832,2.98071,-38.92132,-17.47617,1.03595,-28.7485,-37.83142,11.73924,-26.45007,38.8936,0.4244,-41.50965,36.9815,-35.35893,8.61477,-178.89278,-28.7285,-70.4792,146.44994,22.37263,130.9408,160.80602,-33.22454,-81.01779,144.8438,11.65399,130.89526
2323,-5.98521,4.80142,-27.20138,-2.32951,4.27697,-80.6545,-1.31427,2.38885,-27.4945,-2.20547,3.52464,-80.66293,-1.31427,2.38885,-27.4945,-2.20547,3.52465,-80.66293,5.2384,6.20078,-34.83886,-12.31378,20.21651,-56.30654,22.88827,-4.17521,-35.47176,6.91322,-5.21037,-59.76677,-2.43122,5.4452,-46.42742,-2.87867,3.0125,-39.09864,-17.5033,1.07818,-29.08058,-37.8026,11.89418,-26.75317,39.57586,0.16027,-41.88007,37.40068,-35.81418,8.81821,-177.81377,-28.66611,-68.87696,146.72769,22.74983,131.66988,161.59607,-33.38276,-79.52665,145.26544,11.4835,131.53383
2324,-5.85946,4.94142,-27.24045,-2.20144,4.07111,-80.55822,-1.62576,2.75233,-27.52467,-2.09106,3.40851,-80.56542,-1.62576,2.75233,-27.52467,-2.09106,3.40851,-80.56542,4.76691,6.54836,-34.84683,-12.3929,20.22667,-56.33382,23.32917,-4.52349,-35.50994,6.809,-5.19439,-59.79269,-2.37655,5.3537,-46.54758,-2.66835,3.04407,-39.26573,-17.48585,1.09543,-29.42195,-37.72506,12.02859,-27.07434,40.25067,-0.09966,-42.30381,37.81462,-36.32177,9.02908,-176.73709,-28.64347,-67.11811,146.96991,23.14798,132.40295,162.45891,-33.5299,-77.82765,145.59093,11.40355,132.20276
2325,-5.90935,5.20706,-27.26502,-2.02121,3.79656,-80.41525,-2.2591,3.3194,-27.53651,-1.92782,3.2444,-80.42098,-2.2591,3.31939,-27.53651,-1.92782,3.24441,-80.42098,4.21922,6.95517,-34.76779,-12.45247,20.17011,-56.43252,23.9582,-4.95911,-35.46746,6.67115,-5.08468,-59.90364,-2.32525,5.28569,-46.66811,-2.4487,3.07819,-39.40228,-17.42374,1.10202,-29.72762,-37.6079,12.14037,-27.3653,40.9195,-0.34045,-42.77581,38.22662,-36.82711,9.23516,-175.65166,-28.66026,-65.34616,147.21503,23.54408,133.12263,163.33069,-33.73039,-76.13042,145.74065,11.4557,132.92853
2326,-6.31942,5.62806,-27.23346,-1.84811,3.48588,-80.23883,-3.32918,4.08587,-27.48672,-1.76973,3.03094,-80.24329,-3.32918,4.08587,-27.48672,-1.76973,3.03095,-80.24329,3.58517,7.40799,-34.56969,-12.48106,20.0685,-56.59531,24.82528,-5.49057,-35.31337,6.51071,-4.90488,-60.08427,-2.26192,5.23934,-46.77481,-2.21806,3.11994,-39.49408,-17.32786,1.11323,-29.94044,-37.47385,12.22424,-27.56569,41.59148,-0.54845,-43.27296,38.63434,-37.28945,9.42396,-174.55591,-28.70917,-63.67834,147.50244,23.92645,133.78745,164.16626,-34.05206,-74.60459,145.69,11.62339,133.69238
2327,-7.28291,6.21433,-27.10112,-1.73263,3.18171,-80.05444,-4.94409,5.01712,-27.33003,-1.66119,2.77477,-80.05815,-4.94409,5.01711,-27.33003,-1.6612,2.77477,-80.05815,2.86319,7.89268,-34.22305,-12.47133,19.94625,-56.80728,25.96684,-6.12182,-35.01488,6.34083,-4.68796,-60.31038,-2.1652,5.19119,-46.86163,-1.97706,3.17591,-39.53508,-17.22096,1.13692,-30.01332,-37.3553,12.27157,-27.62735,42.27155,-0.71627,-43.75864,39.03209,-37.70013,9.5865,-173.46666,-28.77604,-62.28485,147.8575,24.29893,134.28938,164.98778,-34.54866,-73.42999,145.48914,11.86153,134.37714
2328,-8.94618,6.97433,-26.83965,-1.69458,2.91675,-79.89162,-7.15333,6.06894,-27.0433,-1.61903,2.49337,-79.89518,-7.15333,6.06894,-27.0433,-1.61904,2.49338,-79.89518,2.0611,8.39472,-33.71839,-12.4248,19.82705,-57.0509,27.39435,-6.84902,-34.55568,6.17672,-4.47368,-60.55778,-2.01309,5.111,-46.94015,-1.72964,3.25291,-39.52913,-17.13184,1.17027,-29.93397,-37.28329,12.27557,-27.53937,42.95171,-0.84697,-44.20109,39.41417,-38.0813,9.7175,-172.41135,-28.84467,-61.33202,148.28458,24.67342,134.53555,165.86932,-35.22393,-72.73538,145.2468,12.15176,134.8562
2329,-11.37439,7.9441,-26.45398,-1.71708,2.7011,-79.77244,-9.89542,7.21146,-26.64903,-1.62862,2.21118,-79.77623,-9.89542,7.21146,-26.64903,-1.62863,2.21119,-79.77623,1.19177,8.8995,-33.08418,-12.35348,19.73115,-57.30254,29.09041,-7.6599,-33.95825,6.03456,-4.30319,-60.80045,-1.7895,4.98609,-47.03725,-1.4797,3.35647,-39.49195,-17.07824,1.20159,-29.73965,-37.26763,12.23797,-27.3417,43.6167,-0.95196,-44.58946,39.77876,-38.4707,9.81294,-171.408,-28.9027,-60.82507,148.76965,25.05839,134.61966,166.87665,-36.01208,-72.46252,145.07681,12.51344,135.1852
2330,-14.52741,9.19114,-25.98467,-1.75917,2.52282,-79.70569,-12.98233,8.443,-26.22152,-1.65556,1.95272,-79.70974,-12.98233,8.443,-26.22152,-1.65556,1.95273,-79.70974,0.26597,9.39584,-32.38047,-12.27649,19.67486,-57.53424,31.01498,-8.53704,-33.28229,5.92724,-4.21161,-61.01131,-1.48936,4.83501,-47.17902,-1.22762,3.48941,-39.44946,-17.04771,1.21585,-29.50994,-37.27993,12.17201,-27.11616,44.25682,-1.04496,-44.93499,40.13133,-38.90493,9.86799,-170.45088,-28.94386,-60.56305,149.28516,25.45178,134.80576,168.0267,-36.79449,-72.35022,145.06044,12.97285,135.59712
2331,-18.2474,10.76865,-25.48316,-1.78573,2.35937,-79.68678,-16.13858,9.77116,-25.85919,-1.67198,1.73451,-79.69083,-16.13858,9.77116,-25.85919,-1.67198,1.73452,-79.69083,-0.71316,9.88008,-31.67336,-12.2138,19.67231,-57.71764,33.11743,-9.46108,-32.60208,5.86046,-4.22253,-61.16361,-1.11879,4.70018,-47.37739,-0.97013,3.65062,-39.42971,-16.99483,1.20235,-29.33462,-37.25771,12.09869,-26.95273,44.87327,-1.13736,-45.26152,40.48173,-39.40742,9.87354,-169.51227,-28.96628,-60.22611,149.79829,25.8386,135.28262,169.27377,-37.43359,-72.04755,145.22992,13.54545,136.2603
2332,-22.25486,12.64532,-24.98175,-1.78767,2.19464,-79.7039,-19.07133,11.17175,-25.63889,-1.6732,1.56475,-79.70766,-19.07133,11.17175,-25.63889,-1.6732,1.56476,-79.70766,-1.75044,10.35766,-31.00914,-12.18193,19.73573,-57.83087,35.34699,-10.41302,-31.9784,5.83186,-4.34563,-61.23671,-0.68991,4.62583,-47.62666,-0.70371,3.83476,-39.45158,-16.86291,1.16135,-29.27341,-37.13377,12.03903,-26.90854,45.47526,-1.23422,-45.59305,40.83347,-39.98018,9.81253,-168.55766,-28.97128,-59.49339,150.28487,26.19252,136.00044,170.51167,-37.8163,-71.24873,145.55559,14.22526,137.12186
