Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2214,0.19358,0.37471,1.50388,-0.04651,0.57761,0.13665,0.22827,0.14613,0.08068,0.07068,0.61944,0.53438,0.23314,0.25184,0.48213,0.04498,0.40744,0.91355,0.16176,0.28293,0.90824,0.07703,0.52298,1.43607,0.25284,0.22689,1.42711,0.11058,0.63502,1.16769,0.34384,0.26193,1.16565,0.27353,0.57107,1.36708,0.37329,0.38394,1.39293
2215,0.19443,0.37283,1.5046,-0.04632,0.57695,0.13617,0.22833,0.14577,0.08067,0.07132,0.61657,0.53398,0.23427,0.251,0.48223,0.04707,0.40497,0.91348,0.1647,0.28124,0.9087,0.07455,0.51972,1.43382,0.25395,0.22704,1.42829,0.10733,0.62436,1.16237,0.34609,0.26084,1.16706,0.27057,0.57474,1.36557,0.37406,0.38455,1.39361
2216,0.19447,0.37175,1.50505,-0.04622,0.57594,0.13554,0.22841,0.14531,0.08056,0.07167,0.61375,0.53346,0.23511,0.25031,0.48217,0.04908,0.40244,0.91322,0.16752,0.27947,0.90904,0.07208,0.51587,1.43171,0.25536,0.22676,1.42907,0.10494,0.61416,1.15791,0.34909,0.25942,1.16827,0.2665,0.57829,1.3653,0.37478,0.3849,1.39411
2217,0.19406,0.37112,1.50533,-0.04577,0.57457,0.1348,0.22869,0.14483,0.08052,0.07163,0.6111,0.53298,0.23612,0.24973,0.48214,0.05105,0.39998,0.91296,0.17035,0.27783,0.90936,0.06979,0.51169,1.43001,0.25741,0.22601,1.42905,0.10322,0.60437,1.15433,0.35263,0.25924,1.16886,0.26144,0.58175,1.36611,0.37562,0.3855,1.39456
2218,0.19363,0.37044,1.5057,-0.04481,0.5731,0.13399,0.22919,0.14436,0.08059,0.07136,0.60858,0.53262,0.23753,0.24932,0.48218,0.05293,0.39751,0.91274,0.17323,0.27632,0.9097,0.06763,0.50746,1.42875,0.26008,0.22518,1.42832,0.10203,0.59471,1.15142,0.35638,0.26103,1.16887,0.25562,0.58533,1.36757,0.3767,0.38673,1.39514
2219,0.19324,0.36956,1.50627,-0.04364,0.57175,0.13315,0.22979,0.14396,0.08072,0.07104,0.60596,0.53233,0.23921,0.24921,0.4822,0.05472,0.3949,0.91255,0.17611,0.27479,0.90999,0.0653,0.50348,1.4278,0.26293,0.22469,1.42736,0.10136,0.58523,1.14901,0.36029,0.26409,1.16882,0.24944,0.58916,1.36914,0.378,0.38835,1.3961
2220,0.19274,0.36871,1.50686,-0.04277,0.5705,0.1323,0.23029,0.14368,0.08075,0.07059,0.60302,0.53199,0.24094,0.24938,0.48209,0.05648,0.39204,0.91235,0.17901,0.27308,0.91015,0.0628,0.49995,1.42708,0.26546,0.22462,1.42667,0.10119,0.57641,1.1471,0.36444,0.26714,1.16924,0.24347,0.59303,1.37043,0.37938,0.38991,1.39753
2221,0.19207,0.36807,1.50717,-0.0424,0.56921,0.13147,0.23059,0.1435,0.08064,0.0699,0.59981,0.53161,0.24266,0.2495,0.48186,0.05826,0.38893,0.9121,0.18192,0.27115,0.9102,0.06063,0.49679,1.42661,0.26749,0.22467,1.42652,0.10122,0.56855,1.14569,0.36872,0.26928,1.17033,0.23819,0.59643,1.37122,0.38068,0.39137,1.39916
2222,0.19154,0.36747,1.50715,-0.04222,0.56775,0.13065,0.2307,0.14334,0.08044,0.06916,0.59651,0.53119,0.24433,0.24927,0.48163,0.06003,0.38568,0.91178,0.18485,0.26913,0.91023,0.05917,0.49357,1.42641,0.26926,0.22444,1.42703,0.10113,0.56172,1.1448,0.37273,0.27046,1.17198,0.23363,0.59893,1.37165,0.38186,0.39318,1.4006
