Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1849,0.20327,0.36597,1.51805,-0.00319,0.55189,0.12742,0.22241,0.16123,0.08297,0.06294,0.56591,0.53864,0.25737,0.26111,0.48441,0.08194,0.35433,0.91844,0.23267,0.27405,0.91668,0.0347,0.41371,1.43708,0.33567,0.26753,1.43953,-0.01677,0.47983,1.15657,0.43151,0.32908,1.18478,0.08835,0.62898,1.34919,0.38684,0.4688,1.39901
1850,0.20326,0.36582,1.51831,-0.00292,0.54778,0.12681,0.22251,0.16115,0.08295,0.06251,0.56342,0.53808,0.25759,0.26042,0.48453,0.08313,0.35345,0.9187,0.23436,0.27412,0.91686,0.03439,0.41082,1.43735,0.33615,0.26886,1.43974,-0.01746,0.47664,1.15684,0.43284,0.33068,1.18538,0.08498,0.62451,1.35188,0.38522,0.46915,1.39978
1851,0.20314,0.36573,1.51857,-0.00264,0.54343,0.12616,0.22262,0.16113,0.08286,0.06225,0.56098,0.53744,0.25777,0.25987,0.48457,0.08425,0.35254,0.91882,0.23606,0.27431,0.91695,0.03443,0.4086,1.43774,0.33683,0.26992,1.43993,-0.01797,0.47373,1.15716,0.43412,0.33228,1.18593,0.08208,0.61973,1.35483,0.38307,0.46952,1.40033
1852,0.20303,0.36581,1.51873,-0.00236,0.53871,0.12544,0.22271,0.16119,0.08271,0.06215,0.55861,0.53667,0.25784,0.25933,0.48458,0.08527,0.35171,0.91883,0.2376,0.2745,0.91701,0.03465,0.40709,1.43811,0.33762,0.27095,1.44004,-0.01834,0.47099,1.15737,0.43459,0.33417,1.18613,0.07924,0.61455,1.35804,0.38104,0.46975,1.40097
1853,0.20289,0.36608,1.51887,-0.00216,0.53363,0.12466,0.22271,0.16128,0.08262,0.06195,0.5562,0.53581,0.2578,0.25855,0.48469,0.08618,0.35105,0.91883,0.23894,0.2747,0.91715,0.03475,0.40604,1.43817,0.3383,0.2721,1.44012,-0.01857,0.46835,1.15713,0.43417,0.33619,1.186,0.07608,0.60884,1.36135,0.37952,0.4697,1.40187
1854,0.20258,0.36656,1.51903,-0.00215,0.52842,0.12367,0.22258,0.16131,0.08267,0.06139,0.55353,0.53477,0.25765,0.25752,0.485,0.08702,0.35058,0.91887,0.24018,0.27503,0.91747,0.03455,0.405,1.43767,0.33884,0.27352,1.44022,-0.01873,0.46576,1.15628,0.4334,0.3383,1.1858,0.07243,0.60273,1.36445,0.3785,0.46938,1.40308
1855,0.20207,0.36737,1.51915,-0.00231,0.5233,0.12228,0.22239,0.16123,0.0828,0.06044,0.5504,0.53337,0.25746,0.25648,0.48536,0.08773,0.35043,0.91892,0.24131,0.27572,0.9178,0.0342,0.4037,1.43674,0.33932,0.27528,1.44022,-0.01892,0.46334,1.15508,0.4329,0.34108,1.18569,0.06841,0.59669,1.36719,0.37744,0.46916,1.40462
1856,0.20142,0.36864,1.5191,-0.00251,0.51829,0.12046,0.22226,0.16107,0.08279,0.05942,0.54672,0.53158,0.25739,0.25573,0.48549,0.08819,0.35065,0.91902,0.2422,0.27684,0.91787,0.0339,0.40245,1.43592,0.33975,0.27727,1.44006,-0.01925,0.46133,1.15411,0.43271,0.34502,1.18582,0.06445,0.5912,1.36981,0.37569,0.46938,1.40649
1857,0.20065,0.37023,1.51884,-0.00276,0.51335,0.11847,0.22226,0.16089,0.0826,0.0587,0.54266,0.52961,0.25752,0.25541,0.48531,0.08832,0.35095,0.91916,0.24277,0.27807,0.91764,0.03365,0.40169,1.43568,0.34013,0.27928,1.44003,-0.01969,0.46007,1.1538,0.43237,0.34977,1.18627,0.06102,0.58639,1.37273,0.37307,0.47004,1.4086
1858,0.19968,0.37169,1.51855,-0.00329,0.50844,0.11667,0.22242,0.16069,0.08239,0.05837,0.53865,0.52771,0.25773,0.25543,0.48505,0.0883,0.35096,0.91919,0.24319,0.27904,0.91733,0.0333,0.40147,1.43598,0.34045,0.28134,1.44044,-0.0201,0.45978,1.1541,0.43153,0.3545,1.18702,0.05819,0.58214,1.37613,0.37012,0.47095,1.41081
1859,0.19852,0.37258,1.51852,-0.00418,0.50362,0.11514,0.22273,0.16046,0.08234,0.05822,0.53517,0.52596,0.25787,0.25556,0.48493,0.08837,0.35067,0.91894,0.2437,0.27969,0.91719,0.03275,0.40139,1.43643,0.34065,0.2836,1.44126,-0.0204,0.4603,1.15463,0.43028,0.35864,1.18786,0.0555,0.57835,1.3798,0.36753,0.47201,1.41285
1860,0.19733,0.37284,1.51879,-0.00516,0.49903,0.11375,0.22307,0.1603,0.08242,0.05796,0.5323,0.52433,0.25787,0.25563,0.48499,0.08858,0.35051,0.91854,0.24425,0.28028,0.91724,0.03194,0.40095,1.43674,0.34068,0.28592,1.44204,-0.02066,0.46106,1.15509,0.42895,0.36218,1.18854,0.05264,0.57515,1.38315,0.36543,0.47325,1.41445
1861,0.1962,0.37272,1.51924,-0.00582,0.49475,0.11233,0.22325,0.16029,0.0825,0.05758,0.5296,0.52274,0.25778,0.25562,0.48509,0.08874,0.35076,0.91825,0.24464,0.28104,0.91731,0.03081,0.40007,1.43692,0.34047,0.2879,1.44236,-0.02105,0.46166,1.15545,0.42775,0.36544,1.18891,0.04975,0.57274,1.38578,0.36347,0.47464,1.41552
1862,0.19496,0.3726,1.51975,-0.00596,0.49084,0.11069,0.22324,0.16034,0.08254,0.05723,0.52644,0.52106,0.25764,0.25558,0.48516,0.08873,0.35129,0.91819,0.24479,0.28192,0.91733,0.02951,0.39908,1.4371,0.34003,0.28932,1.44223,-0.02171,0.4623,1.15588,0.4266,0.36858,1.18906,0.04716,0.57123,1.38781,0.36138,0.47621,1.41615
1863,0.19341,0.37267,1.52032,-0.00576,0.48741,0.10873,0.22312,0.16033,0.08263,0.05702,0.52255,0.5192,0.25747,0.25562,0.48524,0.08865,0.35194,0.91829,0.24479,0.28274,0.91737,0.02832,0.39839,1.43736,0.33941,0.29045,1.44199,-0.02265,0.46349,1.15652,0.42535,0.3715,1.18918,0.04508,0.57055,1.38965,0.35923,0.47822,1.41644
1864,0.19162,0.37302,1.52087,-0.00541,0.48455,0.10656,0.22295,0.16038,0.08279,0.05678,0.51828,0.51724,0.25731,0.25593,0.48534,0.0886,0.35279,0.91847,0.24472,0.28354,0.91744,0.02731,0.39807,1.43777,0.33876,0.2916,1.44191,-0.02378,0.46528,1.15745,0.42388,0.37429,1.18935,0.04352,0.5706,1.3915,0.35713,0.48093,1.41646
