Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
445,-3.51274,-38.36539,241.17007,1.05544,35.44146,559.21631
446,-3.50559,-38.36797,241.19868,1.05169,35.46273,559.25262
447,-3.49831,-38.3703,241.22597,1.04793,35.48425,559.28912
448,-3.49091,-38.37238,241.25194,1.04414,35.50602,559.32581
449,-3.48341,-38.37421,241.27666,1.04033,35.52805,559.36267
450,-3.47578,-38.37582,241.30019,1.0365,35.55032,559.3996
451,-3.46805,-38.37719,241.32253,1.03265,35.57285,559.43671
452,-3.4602,-38.37833,241.34375,1.02878,35.59562,559.474
453,-3.45224,-38.37924,241.36386,1.0249,35.61864,559.51141
454,-3.44417,-38.37993,241.38293,1.02102,35.6419,559.54901
455,-3.43599,-38.3804,241.40099,1.01712,35.66541,559.58679
456,-3.42769,-38.38065,241.41806,1.01322,35.68914,559.62469
457,-3.41929,-38.38068,241.43419,1.00931,35.7131,559.66284
458,-3.41077,-38.3805,241.44939,1.00541,35.73729,559.70111
459,-3.40215,-38.38011,241.46375,1.0015,35.76171,559.73962
460,-3.39341,-38.37951,241.47726,0.99761,35.78635,559.77832
461,-3.38457,-38.37869,241.48997,0.99372,35.8112,559.8172
462,-3.37561,-38.37768,241.50192,0.98984,35.83625,559.85632
463,-3.36654,-38.37646,241.51314,0.98598,35.86152,559.89557
464,-3.35736,-38.37503,241.52364,0.98214,35.88698,559.93512
465,-3.34805,-38.37341,241.53345,0.97831,35.91264,559.97485
466,-3.33863,-38.37158,241.5426,0.97452,35.93848,560.01483
467,-3.32909,-38.36955,241.55113,0.97075,35.96451,560.05499
468,-3.31943,-38.36733,241.55907,0.96702,35.99071,560.09546
469,-3.30965,-38.36491,241.56642,0.96332,36.01708,560.13617
470,-3.29974,-38.3623,241.57323,0.95966,36.04361,560.17712
471,-3.28971,-38.35949,241.5795,0.95605,36.07032,560.21832
472,-3.27954,-38.35649,241.58528,0.95248,36.09716,560.25983
473,-3.26924,-38.35329,241.59056,0.94895,36.12416,560.30157
474,-3.2588,-38.34989,241.59535,0.94548,36.1513,560.34369
475,-3.24823,-38.34629,241.59967,0.94206,36.17857,560.38605
476,-3.23751,-38.34249,241.60353,0.9387,36.20597,560.42871
477,-3.22664,-38.3385,241.60695,0.9354,36.23351,560.47174
478,-3.21563,-38.3343,241.60995,0.93216,36.26115,560.51508
479,-3.20446,-38.3299,241.61255,0.92898,36.28891,560.55878
480,-3.19314,-38.32529,241.61472,0.92587,36.31677,560.60272
481,-3.18166,-38.32048,241.61649,0.92284,36.34474,560.64716
482,-3.17002,-38.31545,241.61786,0.91988,36.3728,560.69189
483,-3.15821,-38.31021,241.6188,0.91699,36.40094,560.73706
484,-3.14624,-38.30475,241.61935,0.9142,36.42917,560.78259
485,-3.13409,-38.29906,241.61949,0.91148,36.45747,560.82843
486,-3.12177,-38.29316,241.61923,0.90886,36.48585,560.87476
487,-3.10927,-38.28702,241.61856,0.90633,36.51428,560.92145
488,-3.0966,-38.28065,241.61748,0.9039,36.54278,560.96857
489,-3.08374,-38.27404,241.61598,0.90157,36.57132,561.01605
490,-3.0707,-38.26721,241.61407,0.89934,36.5999,561.06409
