Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
1781,3.77515,-37.28396,199.11034,-5.5937,35.46948,596.00842
1782,3.76827,-37.36063,199.37146,-5.59355,35.4748,596.01697
1783,3.76131,-37.43653,199.62817,-5.59327,35.47965,596.02539
1784,3.75427,-37.51166,199.88042,-5.59287,35.48404,596.03375
1785,3.74714,-37.58599,200.12813,-5.59236,35.48796,596.04199
1786,3.73994,-37.65951,200.37122,-5.59175,35.4914,596.05017
1787,3.73265,-37.73222,200.6097,-5.59105,35.49435,596.05835
1788,3.72529,-37.80413,200.84349,-5.59026,35.49682,596.06647
1789,3.71785,-37.8752,201.07253,-5.5894,35.49879,596.07452
1790,3.71033,-37.94542,201.29674,-5.58847,35.50026,596.08258
1791,3.70274,-38.0148,201.51613,-5.58748,35.50122,596.09058
1792,3.69507,-38.08332,201.73062,-5.58644,35.50167,596.09869
1793,3.68733,-38.15097,201.94016,-5.58537,35.50161,596.10675
1794,3.67951,-38.21775,202.14468,-5.58426,35.50102,596.11487
1795,3.67162,-38.28364,202.34419,-5.58311,35.49993,596.12299
1796,3.66364,-38.34866,202.53865,-5.58195,35.49832,596.13116
1797,3.65559,-38.41278,202.72804,-5.58076,35.4962,596.1394
1798,3.64744,-38.476,202.91231,-5.57956,35.49356,596.14771
1799,3.63922,-38.53831,203.09142,-5.57835,35.49042,596.15607
1800,3.6309,-38.59973,203.26535,-5.57714,35.48677,596.16455
1801,3.6225,-38.66023,203.4341,-5.57592,35.48261,596.1731
1802,3.614,-38.71981,203.5976,-5.57471,35.47794,596.18182
1803,3.60541,-38.77847,203.75584,-5.57351,35.47277,596.19055
1804,3.59672,-38.83619,203.9088,-5.57232,35.4671,596.19952
1805,3.58794,-38.89301,204.05652,-5.57115,35.46093,596.20862
1806,3.57906,-38.9489,204.19894,-5.56999,35.45427,596.2179
1807,3.57009,-39.00387,204.33607,-5.56885,35.44712,596.22729
1808,3.56102,-39.05791,204.46788,-5.56774,35.43948,596.23694
1809,3.55186,-39.11103,204.59441,-5.56666,35.43135,596.24677
1810,3.54259,-39.16322,204.71559,-5.5656,35.42275,596.2569
1811,3.53323,-39.21449,204.83145,-5.56458,35.41367,596.26721
1812,3.52377,-39.26484,204.942,-5.56359,35.40412,596.27783
1813,3.51422,-39.31425,205.04724,-5.56263,35.39412,596.2887
1814,3.50457,-39.36275,205.14726,-5.56169,35.38365,596.29993
1815,3.49483,-39.41034,205.24203,-5.56079,35.37274,596.31134
1816,3.48501,-39.457,205.3316,-5.55991,35.36139,596.32318
1817,3.47509,-39.50275,205.41599,-5.55906,35.34962,596.33545
1818,3.46509,-39.54759,205.49522,-5.55822,35.33742,596.34808
1819,3.45501,-39.59152,205.56934,-5.55741,35.32481,596.36102
1820,3.44484,-39.63454,205.63835,-5.55662,35.31179,596.37445
1821,3.4346,-39.67667,205.70229,-5.55584,35.29838,596.38831
1822,3.42427,-39.71788,205.7612,-5.55507,35.28458,596.40265
1823,3.41386,-39.75819,205.81512,-5.55431,35.2704,596.41754
1824,3.40337,-39.7976,205.86407,-5.55354,35.25586,596.43286
1825,3.39279,-39.83612,205.90813,-5.55276,35.24095,596.44885
1826,3.38213,-39.87374,205.94727,-5.55197,35.22569,596.46533
1827,3.37138,-39.91047,205.98154,-5.55116,35.21009,596.48236
1828,3.36055,-39.94631,206.011,-5.55033,35.19416,596.50006
1829,3.34964,-39.98126,206.03568,-5.54947,35.17791,596.51843
1830,3.33863,-40.01533,206.0556,-5.54856,35.16134,596.53741
1831,3.32754,-40.04852,206.07083,-5.54761,35.14449,596.55713
1832,3.31635,-40.08083,206.08138,-5.54659,35.12734,596.57751
1833,3.30506,-40.11226,206.0873,-5.5455,35.10992,596.59869
1834,3.29368,-40.14283,206.08864,-5.54432,35.09224,596.62061
1835,3.28219,-40.17252,206.08543,-5.54304,35.07432,596.64337
1836,3.2706,-40.20135,206.07773,-5.54166,35.05616,596.66687
1837,3.2589,-40.22933,206.06555,-5.54016,35.03778,596.69135
1838,3.24709,-40.25644,206.04897,-5.53853,35.01919,596.71661
1839,3.23516,-40.28271,206.02798,-5.53676,35.0004,596.74286
1840,3.22312,-40.30812,206.0027,-5.53483,34.98145,596.77002
1841,3.21096,-40.3327,205.97311,-5.53273,34.96232,596.7981
1842,3.19868,-40.35644,205.93932,-5.53046,34.94305,596.82709
1843,3.18627,-40.37935,205.90135,-5.52799,34.92364,596.85706
1844,3.17373,-40.40144,205.85925,-5.52532,34.90413,596.88806
1845,3.16105,-40.42272,205.81305,-5.52243,34.8845,596.9201
1846,3.14824,-40.44318,205.76285,-5.5193,34.86479,596.95312
1847,3.1353,-40.46284,205.70866,-5.51594,34.84501,596.98724
1848,3.12221,-40.4817,205.65053,-5.51231,34.82517,597.0224
1849,3.10899,-40.49977,205.58853,-5.50842,34.80529,597.05859
1850,3.09563,-40.51704,205.52269,-5.50424,34.78538,597.09589
1851,3.08214,-40.53354,205.45306,-5.49976,34.76546,597.13434
1852,3.06851,-40.54926,205.37971,-5.49497,34.74553,597.17383
1853,3.05475,-40.56419,205.30267,-5.48986,34.72563,597.21442
1854,3.04086,-40.57837,205.22198,-5.4844,34.70575,597.25616
1855,3.02684,-40.59179,205.13773,-5.47859,34.68592,597.29907
1856,3.01269,-40.60444,205.04991,-5.47242,34.66614,597.34308
1857,2.99841,-40.61635,204.95862,-5.46587,34.64644,597.38824
1858,2.98401,-40.62751,204.86391,-5.45893,34.62683,597.43457
1859,2.96948,-40.63792,204.76581,-5.45161,34.60732,597.48206
1860,2.95482,-40.64761,204.66435,-5.44387,34.58794,597.53076
1861,2.94004,-40.65656,204.55963,-5.43573,34.56869,597.58051
1862,2.92514,-40.66478,204.45171,-5.42717,34.5496,597.63153
1863,2.91012,-40.67229,204.34058,-5.41817,34.53067,597.68365
1864,2.89498,-40.67908,204.22632,-5.40874,34.51193,597.73694
