	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
163	0.11429	0.08679	0.04605	0.10434	0.48497	0.00405
164	0.11432	0.08676	0.04545	0.10426	0.48502	0.00404
165	0.11424	0.08680	0.04492	0.10402	0.48513	0.00390
166	0.11396	0.08707	0.04447	0.10373	0.48532	0.00368
167	0.11355	0.08755	0.04402	0.10366	0.48547	0.00344
168	0.11315	0.08802	0.04351	0.10387	0.48544	0.00326
169	0.11282	0.08822	0.04295	0.10420	0.48513	0.00328
170	0.11257	0.08812	0.04233	0.10444	0.48467	0.00352
171	0.11236	0.08788	0.04156	0.10448	0.48439	0.00375
172	0.11217	0.08768	0.04065	0.10441	0.48439	0.00381
173	0.11198	0.08764	0.03971	0.10440	0.48444	0.00379
174	0.11183	0.08769	0.03890	0.10447	0.48437	0.00389
175	0.11177	0.08763	0.03823	0.10457	0.48414	0.00413
176	0.11181	0.08742	0.03765	0.10466	0.48387	0.00439
177	0.11187	0.08717	0.03704	0.10470	0.48367	0.00449
178	0.11193	0.08694	0.03635	0.10475	0.48362	0.00442
179	0.11199	0.08666	0.03562	0.10495	0.48362	0.00430
180	0.11198	0.08632	0.03497	0.10526	0.48361	0.00427
181	0.11185	0.08600	0.03448	0.10537	0.48362	0.00440
182	0.11167	0.08578	0.03414	0.10513	0.48363	0.00464
183	0.11156	0.08570	0.03379	0.10474	0.48342	0.00486
184	0.11156	0.08573	0.03330	0.10451	0.48289	0.00495
185	0.11160	0.08573	0.03270	0.10457	0.48225	0.00494
186	0.11158	0.08561	0.03208	0.10478	0.48179	0.00488
187	0.11144	0.08548	0.03142	0.10500	0.48164	0.00478
188	0.11120	0.08547	0.03067	0.10522	0.48168	0.00462
189	0.11091	0.08555	0.02995	0.10541	0.48179	0.00446
190	0.11067	0.08561	0.02934	0.10543	0.48205	0.00438
191	0.11052	0.08564	0.02875	0.10532	0.48244	0.00435
192	0.11044	0.08558	0.02815	0.10533	0.48270	0.00428
193	0.11035	0.08544	0.02761	0.10558	0.48261	0.00408
194	0.11019	0.08526	0.02713	0.10587	0.48234	0.00380
195	0.11001	0.08510	0.02667	0.10601	0.48210	0.00365
196	0.10986	0.08497	0.02612	0.10607	0.48196	0.00372
197	0.10979	0.08486	0.02552	0.10613	0.48194	0.00390
198	0.10975	0.08475	0.02500	0.10610	0.48205	0.00401
199	0.10972	0.08458	0.02462	0.10601	0.48224	0.00399
200	0.10973	0.08432	0.02428	0.10601	0.48236	0.00394
201	0.10982	0.08408	0.02386	0.10625	0.48227	0.00391
202	0.10999	0.08398	0.02335	0.10673	0.48195	0.00393
203	0.11016	0.08407	0.02283	0.10719	0.48158	0.00402
204	0.11024	0.08426	0.02234	0.10741	0.48135	0.00417
205	0.11020	0.08443	0.02185	0.10743	0.48135	0.00430
206	0.11011	0.08451	0.02134	0.10744	0.48149	0.00431
207	0.11002	0.08450	0.02081	0.10749	0.48164	0.00410
208	0.10994	0.08443	0.02028	0.10742	0.48168	0.00378
209	0.10988	0.08433	0.01982	0.10717	0.48165	0.00362
210	0.10982	0.08422	0.01953	0.10689	0.48164	0.00379
211	0.10975	0.08410	0.01935	0.10689	0.48182	0.00407
212	0.10966	0.08405	0.01919	0.10723	0.48222	0.00412
213	0.10960	0.08409	0.01893	0.10769	0.48267	0.00390
214	0.10961	0.08416	0.01858	0.10796	0.48296	0.00363
215	0.10964	0.08419	0.01814	0.10798	0.48308	0.00349
216	0.10963	0.08420	0.01764	0.10786	0.48319	0.00352
217	0.10956	0.08430	0.01717	0.10778	0.48334	0.00370
218	0.10950	0.08441	0.01684	0.10784	0.48338	0.00393
219	0.10959	0.08438	0.01670	0.10799	0.48320	0.00407
220	0.10981	0.08416	0.01671	0.10815	0.48286	0.00413
221	0.11004	0.08392	0.01674	0.10836	0.48249	0.00417
222	0.11011	0.08385	0.01667	0.10863	0.48220	0.00417
223	0.10999	0.08391	0.01642	0.10886	0.48204	0.00407
224	0.10975	0.08393	0.01612	0.10890	0.48206	0.00388
225	0.10955	0.08385	0.01594	0.10878	0.48224	0.00363
226	0.10948	0.08374	0.01584	0.10861	0.48243	0.00337
227	0.10952	0.08375	0.01568	0.10847	0.48250	0.00316
228	0.10959	0.08393	0.01540	0.10837	0.48239	0.00302
229	0.10965	0.08420	0.01508	0.10834	0.48223	0.00298
230	0.10968	0.08435	0.01477	0.10829	0.48214	0.00310
231	0.10968	0.08427	0.01442	0.10819	0.48219	0.00327
232	0.10965	0.08405	0.01399	0.10808	0.48234	0.00336
233	0.10961	0.08389	0.01356	0.10805	0.48242	0.00337
234	0.10960	0.08378	0.01318	0.10811	0.48233	0.00337
235	0.10964	0.08356	0.01279	0.10825	0.48220	0.00325
236	0.10975	0.08316	0.01244	0.10837	0.48214	0.00301
237	0.10985	0.08273	0.01228	0.10839	0.48208	0.00283
238	0.10988	0.08245	0.01238	0.10830	0.48195	0.00289
239	0.10983	0.08241	0.01254	0.10821	0.48177	0.00310
240	0.10980	0.08260	0.01251	0.10826	0.48161	0.00331
241	0.10989	0.08294	0.01220	0.10844	0.48153	0.00343
242	0.11007	0.08328	0.01173	0.10854	0.48150	0.00345
243	0.11025	0.08346	0.01136	0.10839	0.48148	0.00341
244	0.11028	0.08338	0.01123	0.10803	0.48146	0.00339
245	0.11018	0.08315	0.01126	0.10762	0.48145	0.00347
246	0.11002	0.08297	0.01130	0.10734	0.48143	0.00365
247	0.10995	0.08291	0.01128	0.10735	0.48130	0.00378
248	0.10999	0.08291	0.01121	0.10762	0.48112	0.00376
249	0.10999	0.08294	0.01115	0.10797	0.48103	0.00364
250	0.10983	0.08304	0.01114	0.10820	0.48111	0.00349
251	0.10960	0.08315	0.01114	0.10830	0.48127	0.00333
252	0.10948	0.08316	0.01105	0.10830	0.48140	0.00318
253	0.10950	0.08299	0.01091	0.10820	0.48150	0.00315
254	0.10950	0.08272	0.01083	0.10808	0.48156	0.00329
