	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
	Head_AngMom_wrt_LAB	Head_AngMom_wrt_LAB	Head_AngMom_wrt_LAB	Head_Shadow_AngMom_wrt_LAB	Head_Shadow_AngMom_wrt_LAB	Head_Shadow_AngMom_wrt_LAB	Trunk_AngMom_wrt_LAB	Trunk_AngMom_wrt_LAB	Trunk_AngMom_wrt_LAB	R_UA_AngMom_wrt_LAB	R_UA_AngMom_wrt_LAB	R_UA_AngMom_wrt_LAB	R_FA_AngMom_wrt_LAB	R_FA_AngMom_wrt_LAB	R_FA_AngMom_wrt_LAB	R_Hand_AngMom_wrt_LAB	R_Hand_AngMom_wrt_LAB	R_Hand_AngMom_wrt_LAB	L_UA_AngMom_wrt_LAB	L_UA_AngMom_wrt_LAB	L_UA_AngMom_wrt_LAB	L_FA_AngMom_wrt_LAB	L_FA_AngMom_wrt_LAB	L_FA_AngMom_wrt_LAB	L_Hand_AngMom_wrt_LAB	L_Hand_AngMom_wrt_LAB	L_Hand_AngMom_wrt_LAB	Pelvis_AngMom_wrt_LAB	Pelvis_AngMom_wrt_LAB	Pelvis_AngMom_wrt_LAB	R_Thigh_AngMom_wrt_LAB	R_Thigh_AngMom_wrt_LAB	R_Thigh_AngMom_wrt_LAB	R_Shank_AngMom_wrt_LAB	R_Shank_AngMom_wrt_LAB	R_Shank_AngMom_wrt_LAB	R_Foot_AngMom_wrt_LAB	R_Foot_AngMom_wrt_LAB	R_Foot_AngMom_wrt_LAB	R_Foot_Shadow_AngMom_wrt_LAB	R_Foot_Shadow_AngMom_wrt_LAB	R_Foot_Shadow_AngMom_wrt_LAB	R_Toes_AngMom_wrt_LAB	R_Toes_AngMom_wrt_LAB	R_Toes_AngMom_wrt_LAB	L_Thigh_AngMom_wrt_LAB	L_Thigh_AngMom_wrt_LAB	L_Thigh_AngMom_wrt_LAB	L_Shank_AngMom_wrt_LAB	L_Shank_AngMom_wrt_LAB	L_Shank_AngMom_wrt_LAB	L_Foot_AngMom_wrt_LAB	L_Foot_AngMom_wrt_LAB	L_Foot_AngMom_wrt_LAB	L_Foot_Shadow_AngMom_wrt_LAB	L_Foot_Shadow_AngMom_wrt_LAB	L_Foot_Shadow_AngMom_wrt_LAB	L_Toes_AngMom_wrt_LAB	L_Toes_AngMom_wrt_LAB	L_Toes_AngMom_wrt_LAB	FullBody_AngMom	FullBody_AngMom	FullBody_AngMom
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1																																																															
2	-0.00024	0.00004	-0.00003	-0.01370	0.00325	-0.00074	-0.00045	-0.05299	-0.09081	0.00554	-0.00084	-0.00933	-0.00632	0.00428	-0.01656	-0.00675	0.00327	-0.00518	0.01099	0.00937	0.01163	-0.00692	0.00463	0.00946	-0.00350	0.00396	0.00245	-0.00024	-0.00520	-0.00905	0.03761	0.00340	-0.03508	-0.00019	-0.00786	-0.00294	-0.00050	0.00143	0.00006	-0.00050	0.00143	0.00006	0.00000	-0.00001	0.00000	0.00051	0.01583	-0.00841	0.00250	-0.00384	-0.00222	0.00227	-0.00042	-0.00174	0.00227	-0.00042	-0.00174	0.00000	0.00001	-0.00001			
3	-0.00014	0.00015	-0.00003	-0.00844	0.00873	-0.00191	-0.06104	-0.03395	-0.04521	0.00638	-0.00393	-0.00980	-0.00419	0.00433	-0.01603	-0.00570	0.00261	-0.00413	0.01926	0.00588	0.00866	-0.00450	0.00288	0.00791	-0.00231	0.00312	0.00206	0.00034	-0.00565	-0.00885	0.02007	-0.00592	-0.02482	0.00132	-0.00508	-0.00261	-0.00010	0.00079	0.00085	-0.00010	0.00079	0.00085	0.00000	-0.00000	0.00000	0.00650	0.00660	0.00343	0.00004	-0.00445	-0.00044	0.00188	0.00017	-0.00138	0.00188	0.00017	-0.00138	0.00002	0.00001	-0.00000	-0.32499	0.21868	-0.17117
4	-0.00011	0.00021	-0.00002	-0.00666	0.01206	-0.00173	-0.03171	-0.02440	0.01952	0.00647	-0.00741	-0.01037	-0.00268	0.00501	-0.01489	-0.00473	0.00155	-0.00180	0.02633	0.00458	0.00804	-0.00302	0.00038	0.00696	-0.00176	0.00267	0.00177	0.00028	-0.00285	-0.00682	0.00542	-0.02014	-0.02145	0.00103	-0.00125	-0.00318	0.00034	-0.00020	0.00138	0.00034	-0.00020	0.00138	0.00000	0.00000	0.00000	0.00753	-0.01800	0.01034	-0.00130	-0.00159	0.00163	0.00089	0.00060	-0.00047	0.00089	0.00060	-0.00047	0.00002	0.00001	-0.00000	-0.37424	0.13614	-0.06227
5	-0.00016	0.00019	0.00003	-0.00972	0.01075	0.00135	0.05518	-0.03872	0.07105	0.00682	-0.01316	-0.01009	-0.00166	0.00371	-0.01285	-0.00462	0.00008	0.00017	0.03098	0.00541	0.00889	-0.00252	-0.00197	0.00583	-0.00197	0.00209	0.00192	-0.00134	0.00219	-0.00371	0.00259	-0.02630	-0.02055	0.00004	0.00064	-0.00337	0.00070	-0.00098	0.00105	0.00070	-0.00098	0.00105	0.00000	0.00001	0.00000	0.00650	-0.03217	0.00411	0.00077	0.00135	0.00161	-0.00019	0.00054	0.00068	-0.00019	0.00054	0.00068	0.00000	0.00001	0.00000	-0.34953	0.10581	0.07075
6	-0.00022	0.00015	0.00010	-0.01350	0.00809	0.00570	0.11554	-0.05718	0.08747	0.00789	-0.02062	-0.00898	-0.00043	-0.00001	-0.01038	-0.00543	-0.00128	0.00056	0.03421	0.00704	0.00950	-0.00186	-0.00326	0.00423	-0.00196	0.00123	0.00205	-0.00242	0.00498	-0.00162	0.00268	-0.01530	-0.01461	0.00150	-0.00022	-0.00242	0.00081	-0.00124	-0.00004	0.00081	-0.00124	-0.00004	0.00000	0.00001	0.00000	0.00841	-0.02085	-0.00646	0.00481	0.00125	-0.00020	-0.00128	0.00030	0.00179	-0.00128	0.00030	0.00179	-0.00001	0.00000	0.00001	-0.33242	0.17813	0.13680
7	-0.00024	0.00013	0.00012	-0.01491	0.00697	0.00651	0.11066	-0.06059	0.06282	0.01013	-0.02752	-0.00712	0.00131	-0.00466	-0.00787	-0.00612	-0.00190	-0.00102	0.03703	0.00871	0.00905	0.00015	-0.00318	0.00238	-0.00087	0.00050	0.00167	-0.00144	0.00387	-0.00147	-0.00207	0.00592	-0.00506	0.00537	-0.00223	-0.00101	0.00060	-0.00095	-0.00101	0.00060	-0.00095	-0.00101	0.00000	0.00001	-0.00000	0.01265	-0.00103	-0.00425	0.00779	-0.00031	-0.00077	-0.00217	0.00019	0.00236	-0.00217	0.00019	0.00236	-0.00001	-0.00001	0.00001	-0.33742	0.22664	0.09446
8	-0.00027	0.00008	0.00001	-0.01563	0.00545	0.00098	0.05449	-0.05132	0.00234	0.01339	-0.03193	-0.00441	0.00269	-0.00844	-0.00531	-0.00525	-0.00156	-0.00410	0.03892	0.00958	0.00771	0.00283	-0.00218	0.00102	0.00076	0.00031	0.00102	0.00065	0.00109	-0.00216	-0.00596	0.02098	0.00283	0.00825	-0.00330	0.00006	0.00023	-0.00023	-0.00130	0.00023	-0.00023	-0.00130	0.00000	0.00000	-0.00000	0.01353	0.00698	0.01197	0.00877	-0.00014	0.00116	-0.00248	0.00014	0.00194	-0.00248	0.00014	0.00194	-0.00001	-0.00002	0.00001	-0.33783	0.14225	-0.01491
9	-0.00033	-0.00001	-0.00017	-0.01815	0.00163	-0.00769	-0.01853	-0.04090	-0.08121	0.01634	-0.03332	-0.00138	0.00285	-0.00988	-0.00287	-0.00248	-0.00090	-0.00667	0.03920	0.00905	0.00594	0.00452	-0.00092	0.00065	0.00182	0.00039	0.00077	0.00171	-0.00059	-0.00289	-0.00026	0.02082	0.00623	0.00810	-0.00261	0.00052	-0.00006	0.00032	-0.00122	-0.00006	0.00032	-0.00122	0.00000	-0.00001	-0.00000	0.00635	0.00836	0.02180	0.00864	0.00113	0.00263	-0.00205	0.00005	0.00067	-0.00205	0.00005	0.00067	0.00000	-0.00002	0.00000	-0.35654	0.03982	-0.12937
10	-0.00041	-0.00011	-0.00028	-0.02156	-0.00266	-0.01321	-0.06936	-0.04106	-0.16722	0.01803	-0.03316	0.00082	0.00236	-0.00811	-0.00062	0.00045	-0.00065	-0.00607	0.03846	0.00792	0.00430	0.00496	0.00028	0.00096	0.00223	0.00009	0.00112	0.00004	0.00024	-0.00404	0.01207	0.00924	0.00492	0.00682	-0.00081	0.00021	-0.00011	-0.00020	-0.00114	-0.00011	-0.00020	-0.00114	0.00000	-0.00001	-0.00000	-0.00622	0.01627	0.01081	0.00768	0.00077	0.00092	-0.00098	0.00003	-0.00074	-0.00098	0.00003	-0.00074	0.00000	-0.00001	-0.00000	-0.45511	0.10688	-0.20120
11	-0.00045	-0.00015	-0.00024	-0.02377	-0.00525	-0.01082	-0.07196	-0.05999	-0.23548	0.01926	-0.03441	0.00148	0.00253	-0.00455	0.00141	0.00124	-0.00094	-0.00219	0.03781	0.00773	0.00359	0.00513	0.00121	0.00121	0.00257	-0.00058	0.00154	-0.00285	0.00176	-0.00583	0.01856	-0.00435	0.00148	0.00689	0.00094	-0.00069	-0.00001	-0.00150	-0.00097	-0.00001	-0.00150	-0.00097	-0.00001	-0.00001	-0.00000	-0.01796	0.02785	-0.00779	0.00565	-0.00110	-0.00213	0.00028	0.00017	-0.00162	0.00028	0.00017	-0.00162	-0.00000	0.00000	-0.00001	-0.64514	0.27460	-0.19004
12	-0.00045	-0.00015	-0.00005	-0.02466	-0.00620	-0.00056	-0.02820	-0.08947	-0.27313	0.02124	-0.03865	0.00092	0.00381	-0.00297	0.00249	-0.00019	-0.00181	0.00178	0.03808	0.00891	0.00409	0.00555	0.00152	0.00081	0.00288	-0.00093	0.00154	-0.00329	0.00064	-0.00773	0.01385	-0.01393	-0.00196	0.00749	0.00158	-0.00158	0.00005	-0.00183	-0.00045	0.00005	-0.00183	-0.00045	-0.00001	-0.00000	-0.00000	-0.02631	0.03219	-0.01480	0.00365	-0.00207	-0.00329	0.00088	0.00049	-0.00176	0.00088	0.00049	-0.00176	0.00000	0.00001	-0.00001	-0.86051	0.28422	-0.09814
13	-0.00042	-0.00012	0.00015	-0.02402	-0.00636	0.01041	0.03642	-0.10989	-0.27015	0.02352	-0.04368	0.00029	0.00553	-0.00527	0.00227	-0.00205	-0.00304	0.00280	0.04018	0.01043	0.00480	0.00605	0.00135	-0.00021	0.00291	-0.00062	0.00119	-0.00088	-0.00258	-0.00917	0.00590	-0.01899	-0.00567	0.00634	0.00090	-0.00204	0.00006	-0.00044	0.00021	0.00006	-0.00044	0.00021	-0.00000	0.00000	0.00000	-0.03023	0.02802	-0.01299	0.00340	-0.00139	-0.00282	0.00050	0.00079	-0.00131	0.00050	0.00079	-0.00131	0.00001	0.00001	-0.00000	-0.99932	0.10155	0.00584
14	-0.00035	-0.00012	0.00021	-0.02058	-0.00679	0.01306	0.08708	-0.11503	-0.22313	0.02449	-0.04611	0.00047	0.00674	-0.00881	0.00209	-0.00277	-0.00373	0.00131	0.04442	0.01110	0.00446	0.00659	0.00152	-0.00089	0.00312	-0.00004	0.00063	0.00057	-0.00381	-0.00991	0.00313	-0.02135	-0.00937	0.00394	0.00023	-0.00220	0.00020	0.00111	0.00065	0.00020	0.00111	0.00065	0.00001	0.00001	0.00000	-0.02638	0.02356	-0.01241	0.00482	-0.00065	-0.00253	0.00000	0.00068	-0.00056	0.00000	0.00068	-0.00056	0.00001	0.00000	-0.00000	-0.98438	-0.02726	0.05361
15	-0.00028	-0.00017	0.00010	-0.01572	-0.00878	0.00709	0.09875	-0.11946	-0.15348	0.02369	-0.04561	0.00108	0.00717	-0.00995	0.00314	-0.00227	-0.00353	0.00022	0.04931	0.01082	0.00335	0.00726	0.00248	0.00008	0.00418	0.00038	-0.00012	-0.00176	-0.00171	-0.01021	0.00537	-0.02309	-0.01383	0.00273	0.00108	-0.00277	0.00041	0.00118	0.00070	0.00041	0.00118	0.00070	0.00001	0.00001	0.00000	-0.01672	0.02560	-0.00568	0.00625	-0.00121	-0.00182	0.00026	0.00009	0.00003	0.00026	0.00009	0.00003	0.00000	0.00000	0.00000	-0.82425	0.03804	0.04209
16	-0.00027	-0.00023	-0.00003	-0.01426	-0.01135	0.00069	0.07349	-0.14214	-0.10283	0.02240	-0.04427	0.00093	0.00749	-0.00848	0.00451	-0.00174	-0.00310	0.00104	0.05221	0.01029	0.00289	0.00789	0.00384	0.00311	0.00594	0.00056	-0.00087	-0.00605	0.00069	-0.01041	0.00917	-0.02518	-0.02032	0.00321	0.00304	-0.00397	0.00042	0.00007	0.00039	0.00042	0.00007	0.00039	0.00000	0.00002	0.00000	-0.01199	0.03293	0.01461	0.00713	-0.00242	0.00044	0.00104	-0.00070	0.00023	0.00104	-0.00070	0.00023	-0.00001	0.00000	0.00000	-0.60657	0.15952	0.00271
17	-0.00034	-0.00022	-0.00006	-0.01865	-0.01044	-0.00079	0.03736	-0.18049	-0.09049	0.02198	-0.04270	-0.00005	0.00832	-0.00672	0.00443	-0.00176	-0.00314	0.00245	0.05160	0.00982	0.00343	0.00778	0.00483	0.00692	0.00750	0.00045	-0.00153	-0.00760	0.00043	-0.01032	0.01119	-0.02545	-0.02434	0.00414	0.00396	-0.00475	0.00022	-0.00081	-0.00010	0.00022	-0.00081	-0.00010	-0.00001	0.00001	0.00000	-0.01826	0.03754	0.03308	0.00819	-0.00260	0.00270	0.00135	-0.00128	0.00027	0.00135	-0.00128	0.00027	-0.00002	0.00000	-0.00000	-0.40701	0.15058	-0.04200
18	-0.00044	-0.00010	-0.00001	-0.02498	-0.00381	0.00140	0.01627	-0.19738	-0.08812	0.02262	-0.03994	-0.00059	0.00938	-0.00631	0.00274	-0.00189	-0.00356	0.00271	0.04800	0.00902	0.00352	0.00594	0.00503	0.00927	0.00781	-0.00004	-0.00236	-0.00350	-0.00244	-0.00966	0.00780	-0.02012	-0.01954	0.00490	0.00220	-0.00391	0.00002	-0.00063	-0.00033	0.00002	-0.00063	-0.00033	-0.00001	0.00001	-0.00000	-0.02776	0.03286	0.03168	0.00921	-0.00163	0.00278	0.00057	-0.00118	0.00044	0.00057	-0.00118	0.00044	-0.00002	-0.00000	0.00000	-0.27416	-0.00148	-0.06651
19	-0.00047	0.00008	0.00007	-0.02732	0.00535	0.00479	0.01603	-0.15518	-0.05692	0.02371	-0.03656	0.00003	0.01006	-0.00711	0.00075	-0.00164	-0.00398	0.00171	0.04321	0.00754	0.00190	0.00265	0.00455	0.00876	0.00648	-0.00058	-0.00319	0.00333	-0.00524	-0.00839	0.00212	-0.00969	-0.00989	0.00513	-0.00149	-0.00201	-0.00008	0.00036	-0.00004	-0.00008	0.00036	-0.00004	0.00000	-0.00000	-0.00000	-0.02763	0.02264	0.01500	0.00885	-0.00143	0.00089	-0.00090	-0.00021	0.00054	-0.00090	-0.00021	0.00054	0.00000	-0.00001	0.00000	-0.27819	-0.15351	-0.04687
20	-0.00042	0.00020	0.00013	-0.02515	0.01125	0.00771	0.02759	-0.07020	-0.00404	0.02497	-0.03454	0.00107	0.01045	-0.00806	-0.00058	-0.00088	-0.00426	0.00056	0.03910	0.00566	-0.00105	0.00072	0.00379	0.00608	0.00440	-0.00038	-0.00299	0.00639	-0.00561	-0.00661	0.00539	0.00031	-0.00711	0.00411	-0.00461	-0.00083	-0.00016	0.00150	0.00027	-0.00016	0.00150	0.00027	0.00001	-0.00001	0.00000	-0.01430	0.01774	-0.00090	0.00694	-0.00274	-0.00126	-0.00191	0.00107	0.00020	-0.00191	0.00107	0.00020	0.00003	-0.00001	0.00000	-0.41333	-0.17587	-0.00516
21	-0.00039	0.00020	0.00014	-0.02354	0.01100	0.00810	0.04538	-0.00493	0.01965	0.02660	-0.03412	0.00199	0.01117	-0.00834	-0.00100	-0.00001	-0.00436	0.00015	0.03667	0.00389	-0.00418	0.00271	0.00291	0.00309	0.00286	0.00094	-0.00090	0.00355	-0.00470	-0.00556	0.02236	0.00476	-0.01229	0.00190	-0.00545	-0.00080	-0.00025	0.00224	-0.00017	-0.00025	0.00224	-0.00017	0.00001	-0.00002	-0.00000	0.00222	0.02351	-0.01260	0.00489	-0.00337	-0.00302	-0.00176	0.00151	-0.00020	-0.00176	0.00151	-0.00020	0.00004	-0.00001	0.00000	-0.50457	-0.08986	0.00441
22	-0.00042	0.00011	0.00009	-0.02488	0.00676	0.00556	0.06920	0.00626	-0.01900	0.02877	-0.03324	0.00381	0.01239	-0.00793	-0.00031	0.00008	-0.00417	0.00052	0.03533	0.00211	-0.00679	0.00653	0.00164	0.00122	0.00179	0.00256	0.00243	-0.00149	-0.00473	-0.00733	0.04350	-0.00023	-0.01474	-0.00040	-0.00429	-0.00078	-0.00011	0.00207	-0.00112	-0.00011	0.00207	-0.00112	0.00001	-0.00001	-0.00000	0.00985	0.03307	-0.02739	0.00357	-0.00104	-0.00477	-0.00050	0.00044	0.00009	-0.00050	0.00044	0.00009	0.00002	-0.00001	0.00000	-0.41357	-0.02831	-0.02704
23	-0.00043	0.00002	0.00002	-0.02488	0.00225	0.00263	0.08762	-0.00691	-0.09804	0.03123	-0.03043	0.00753	0.01365	-0.00763	0.00121	-0.00113	-0.00385	0.00106	0.03371	-0.00024	-0.00844	0.00703	-0.00049	0.00110	0.00014	0.00326	0.00493	-0.00562	-0.00417	-0.01166	0.05496	-0.01554	-0.01404	-0.00191	-0.00251	-0.00085	0.00034	0.00094	-0.00142	0.00034	0.00094	-0.00142	0.00001	0.00001	-0.00000	0.00691	0.03389	-0.03996	0.00270	0.00278	-0.00574	0.00119	-0.00135	0.00082	0.00119	-0.00135	0.00082	-0.00002	0.00000	0.00000	-0.26383	-0.07312	-0.05650
24	-0.00034	-0.00004	0.00001	-0.01919	-0.00114	0.00175	0.07702	-0.00281	-0.16892	0.03329	-0.02667	0.01188	0.01459	-0.00788	0.00257	-0.00307	-0.00365	0.00118	0.03172	-0.00311	-0.00869	0.00309	-0.00340	0.00299	-0.00166	0.00306	0.00487	-0.00857	-0.00066	-0.01457	0.04952	-0.03199	-0.01883	-0.00187	-0.00148	-0.00201	0.00067	-0.00025	-0.00050	0.00067	-0.00025	-0.00050	0.00000	0.00003	-0.00000	0.00081	0.02125	-0.03358	0.00216	0.00429	-0.00428	0.00221	-0.00227	0.00095	0.00221	-0.00227	0.00095	-0.00004	0.00001	0.00000	-0.27255	-0.18236	-0.06403
