Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2266,0.41151,0.18757,0.01096,0.10801,0.76883,0.00945,0.37104,0.15798,0.0153,0.11176,0.71878,0.01311,0.38785,0.14668,0.02505,0.11787,0.72425,0.02204,0.23099,0.0306,0.02442,0.13475,0.52658,0.01776
2267,0.41142,0.18778,0.01103,0.1075,0.76856,0.00927,0.37097,0.15813,0.01512,0.11142,0.71854,0.01297,0.38777,0.1469,0.02498,0.11752,0.72405,0.02188,0.23109,0.0306,0.02456,0.13501,0.52642,0.01814
2268,0.41132,0.18794,0.01086,0.10701,0.7684,0.00919,0.37091,0.1582,0.01471,0.11107,0.71837,0.01266,0.38774,0.14703,0.02459,0.11715,0.72392,0.02155,0.23123,0.03049,0.0247,0.13502,0.52632,0.01858
2269,0.41134,0.18802,0.01058,0.10678,0.76829,0.00929,0.37096,0.15822,0.01426,0.1109,0.71824,0.01241,0.38784,0.14704,0.02404,0.11697,0.72382,0.02129,0.23139,0.03043,0.02476,0.13483,0.52621,0.01893
2270,0.41137,0.18811,0.01029,0.10681,0.76817,0.00941,0.37101,0.15829,0.0139,0.11092,0.71811,0.0123,0.38795,0.14706,0.02352,0.11699,0.7237,0.02118,0.2315,0.03045,0.02472,0.13468,0.52607,0.01912
2271,0.41119,0.18836,0.01006,0.10693,0.76807,0.00937,0.37087,0.15846,0.01361,0.11104,0.718,0.01225,0.38787,0.14722,0.02312,0.11708,0.7236,0.02114,0.23155,0.03044,0.02459,0.13479,0.52597,0.01927
2272,0.41079,0.18872,0.0099,0.10696,0.76805,0.00918,0.37056,0.1587,0.01338,0.11111,0.718,0.01229,0.38758,0.14753,0.02291,0.1171,0.72361,0.0212,0.2316,0.03029,0.02445,0.13512,0.52601,0.01942
2273,0.41041,0.18903,0.00985,0.10689,0.76814,0.00903,0.37027,0.15888,0.01323,0.11107,0.71811,0.0124,0.3873,0.14781,0.02287,0.11706,0.72372,0.02132,0.23174,0.03002,0.02443,0.13534,0.52614,0.01952
2274,0.41033,0.18913,0.00994,0.10684,0.76826,0.00907,0.37024,0.1589,0.01321,0.11101,0.71823,0.01252,0.38727,0.1479,0.02294,0.11706,0.72385,0.0214,0.23193,0.02981,0.02461,0.13523,0.52626,0.01951
2275,0.41059,0.18903,0.01012,0.10694,0.76837,0.00923,0.37048,0.15882,0.0134,0.11105,0.71834,0.01267,0.38751,0.14781,0.02312,0.11718,0.72394,0.0215,0.23211,0.02981,0.02481,0.13501,0.52632,0.01949
2276,0.41096,0.18881,0.01025,0.10713,0.76845,0.00934,0.3708,0.15869,0.01364,0.11118,0.71842,0.01281,0.38782,0.14761,0.02329,0.11734,0.72401,0.02162,0.23218,0.02993,0.02486,0.13492,0.52637,0.01957
2277,0.41118,0.18857,0.01023,0.10729,0.76848,0.00935,0.37097,0.1585,0.01365,0.1113,0.71844,0.01279,0.38801,0.14736,0.0232,0.11745,0.72404,0.0216,0.23215,0.02996,0.02484,0.13483,0.52637,0.01976
2278,0.41123,0.18832,0.01003,0.10736,0.76847,0.00926,0.37101,0.15827,0.01342,0.11132,0.71842,0.01262,0.38807,0.14709,0.02288,0.11748,0.72403,0.02142,0.23212,0.02982,0.02488,0.13462,0.52634,0.01986
2279,0.41127,0.1881,0.00966,0.10735,0.76849,0.00908,0.37106,0.15808,0.01331,0.11129,0.71845,0.01252,0.38814,0.14688,0.02272,0.11744,0.72405,0.02133,0.23218,0.02963,0.02493,0.13452,0.52636,0.01982
2280,0.41137,0.18803,0.00919,0.10728,0.76858,0.00885,0.37119,0.15804,0.01342,0.11122,0.71856,0.01261,0.38827,0.14686,0.02285,0.11734,0.72416,0.02145,0.23236,0.02953,0.02494,0.13466,0.52649,0.01972
2281,0.41144,0.18818,0.00872,0.10725,0.76869,0.00865,0.37131,0.1582,0.01351,0.11118,0.7187,0.0128,0.38839,0.14705,0.02298,0.1173,0.72429,0.02164,0.23262,0.02953,0.02493,0.13476,0.52664,0.01963
2282,0.41139,0.18848,0.00832,0.10738,0.7688,0.00855,0.37133,0.15845,0.01336,0.11123,0.71881,0.01287,0.38843,0.14734,0.02283,0.1174,0.72439,0.02169,0.23289,0.02953,0.02497,0.13455,0.52671,0.01956
2283,0.41128,0.18875,0.00814,0.10761,0.76882,0.00854,0.37128,0.15861,0.01297,0.11137,0.71882,0.0127,0.38843,0.14752,0.02237,0.11759,0.72439,0.02148,0.23311,0.02944,0.02505,0.13422,0.52666,0.01953
2284,0.41121,0.18883,0.00822,0.10771,0.76871,0.0085,0.37123,0.15858,0.0125,0.11146,0.71869,0.01239,0.38844,0.1475,0.02181,0.11769,0.72427,0.02116,0.23326,0.02924,0.02509,0.13411,0.52653,0.01957
2285,0.4112,0.18875,0.00841,0.1076,0.76857,0.00835,0.37123,0.15843,0.01219,0.1114,0.71855,0.01226,0.38847,0.14735,0.02143,0.1176,0.72414,0.02105,0.23333,0.02904,0.02498,0.13424,0.52641,0.01959
2286,0.41126,0.18862,0.00852,0.10746,0.76853,0.00812,0.37126,0.15829,0.0121,0.11127,0.71855,0.01244,0.3885,0.1472,0.02135,0.11742,0.72414,0.02126,0.23332,0.02894,0.02476,0.13439,0.52644,0.01955
2287,0.4113,0.18853,0.0085,0.10739,0.76867,0.00794,0.3713,0.15823,0.01215,0.11117,0.71872,0.01266,0.38851,0.14713,0.02144,0.11728,0.7243,0.02151,0.23331,0.0289,0.02461,0.13445,0.52662,0.01953
2288,0.4113,0.18857,0.00841,0.1073,0.76889,0.00786,0.37131,0.15826,0.01222,0.11109,0.71894,0.01264,0.38852,0.14719,0.02155,0.11715,0.72453,0.02153,0.2334,0.02885,0.02462,0.13449,0.52686,0.01963
2289,0.41128,0.18874,0.00833,0.10709,0.76901,0.00783,0.37134,0.15838,0.01223,0.11096,0.71905,0.01237,0.38855,0.14736,0.0216,0.11697,0.72466,0.02128,0.2336,0.0288,0.02472,0.13455,0.52701,0.01985
2290,0.41133,0.18888,0.00832,0.10682,0.76891,0.0078,0.37142,0.15849,0.01222,0.11077,0.71893,0.01212,0.38862,0.1475,0.02165,0.11676,0.72457,0.02102,0.23379,0.02878,0.02473,0.13449,0.52693,0.02006
2291,0.41142,0.18885,0.0084,0.10654,0.76861,0.00779,0.3715,0.15849,0.01238,0.11051,0.71863,0.0121,0.38867,0.14751,0.02188,0.11653,0.72427,0.02098,0.2338,0.02882,0.02454,0.13428,0.52664,0.02014
2292,0.4115,0.1887,0.0085,0.10622,0.76827,0.00782,0.37154,0.15841,0.01279,0.11021,0.71832,0.01237,0.38866,0.14741,0.02236,0.11626,0.72396,0.02123,0.23369,0.02884,0.0242,0.13416,0.52633,0.0201
2293,0.4115,0.18857,0.00848,0.10589,0.76804,0.00783,0.37155,0.15836,0.01331,0.10994,0.71813,0.01279,0.38863,0.14734,0.02293,0.116,0.72376,0.02165,0.23366,0.02877,0.0239,0.13432,0.52618,0.02
