Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1359,0.31689,0.12888,0.00728,0.0774,0.77337,0.00968,0.27103,0.10859,0.01129,0.09375,0.72592,0.01331,0.28522,0.09402,0.02088,0.09791,0.73267,0.02248,0.10712,0.0144,0.02489,0.1651,0.546,0.01855
1360,0.31682,0.12899,0.00706,0.07737,0.77317,0.00973,0.27097,0.10866,0.01106,0.09376,0.72574,0.01349,0.28518,0.0941,0.02063,0.09787,0.73247,0.02269,0.10714,0.01434,0.02465,0.16541,0.54593,0.01832
1361,0.31658,0.12898,0.00693,0.07739,0.7731,0.00987,0.27075,0.10862,0.01097,0.09377,0.72567,0.01354,0.28497,0.09406,0.02053,0.0979,0.73238,0.02276,0.10697,0.01419,0.02446,0.16542,0.54584,0.01808
1362,0.31637,0.12887,0.00696,0.07733,0.77314,0.00999,0.27055,0.10851,0.01114,0.09372,0.7257,0.01351,0.28477,0.09393,0.02067,0.09786,0.7324,0.02272,0.10679,0.01401,0.02435,0.16528,0.54583,0.01792
1363,0.31633,0.12875,0.00704,0.07718,0.77315,0.00997,0.27052,0.1084,0.01142,0.09359,0.72571,0.01341,0.28474,0.09378,0.02089,0.09774,0.73242,0.02261,0.10675,0.01387,0.02429,0.16518,0.54586,0.01794
1364,0.31645,0.12868,0.00708,0.07702,0.77307,0.00983,0.27064,0.10834,0.01157,0.09347,0.72564,0.0133,0.28486,0.0937,0.021,0.0976,0.73237,0.0225,0.10687,0.0138,0.02422,0.16517,0.54585,0.01814
1365,0.31661,0.12874,0.0071,0.07699,0.77298,0.00961,0.27081,0.10839,0.01159,0.09343,0.72557,0.01331,0.28503,0.09375,0.02104,0.09752,0.7323,0.02252,0.10706,0.01379,0.02408,0.16525,0.54583,0.0183
1366,0.31674,0.12886,0.00709,0.07712,0.77298,0.00939,0.27095,0.10849,0.01162,0.09348,0.72558,0.01346,0.28516,0.09387,0.02111,0.09756,0.73229,0.02269,0.10723,0.01381,0.0239,0.1653,0.54583,0.01825
1367,0.31681,0.12888,0.00701,0.07739,0.77313,0.00923,0.27103,0.10854,0.0117,0.09361,0.72569,0.01358,0.28523,0.09391,0.02121,0.09771,0.73238,0.02282,0.1073,0.01384,0.02372,0.16514,0.54582,0.01798
1368,0.31679,0.12872,0.00687,0.07764,0.77342,0.00921,0.27102,0.10842,0.01183,0.09372,0.72594,0.01355,0.28521,0.09376,0.02129,0.09785,0.73261,0.02279,0.10722,0.0138,0.02362,0.16474,0.54586,0.01764
1369,0.31671,0.12848,0.00675,0.07771,0.77378,0.00934,0.27095,0.10821,0.0119,0.09373,0.72626,0.01339,0.28514,0.0935,0.02127,0.09787,0.73291,0.02263,0.1071,0.01368,0.02364,0.16434,0.54601,0.01747
