Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
915,0.09393,0.1937,1.54058,0.13266,0.53901,0.11457,0.06226,0.08697,0.07793,0.08301,0.47489,0.53211,0.12528,0.12131,0.49832,0.02633,0.27105,0.92539,0.14979,0.13361,0.93731,-0.05726,0.28853,1.48186,0.1857,0.04488,1.48296,-0.0781,0.43261,1.20999,0.33312,0.18877,1.25105,0.03393,0.51419,1.44574,0.24635,0.3118,1.47267
916,0.09357,0.19334,1.54068,0.13242,0.53905,0.11457,0.06207,0.08688,0.07805,0.08296,0.47449,0.53206,0.12558,0.12083,0.49841,0.02649,0.27111,0.92561,0.14978,0.13351,0.9374,-0.05657,0.28872,1.48198,0.18585,0.04449,1.48274,-0.07776,0.43248,1.20997,0.33339,0.18841,1.25093,0.03414,0.51386,1.44585,0.24642,0.31129,1.47255
917,0.09344,0.19286,1.54084,0.13235,0.53884,0.11454,0.06196,0.08657,0.07816,0.083,0.47433,0.53205,0.12585,0.12048,0.49846,0.0266,0.2711,0.92569,0.14974,0.13338,0.93747,-0.05602,0.28886,1.48217,0.18628,0.04414,1.4826,-0.07774,0.43228,1.21002,0.33371,0.18807,1.25073,0.03414,0.51389,1.44583,0.24664,0.31073,1.47243
918,0.09366,0.19235,1.54093,0.13245,0.53856,0.1145,0.062,0.08631,0.07815,0.08323,0.47449,0.5321,0.12597,0.12034,0.49842,0.02673,0.27103,0.9256,0.14979,0.13323,0.93743,-0.05588,0.28863,1.48228,0.18683,0.04405,1.48256,-0.07787,0.43205,1.21014,0.33407,0.18802,1.25059,0.03407,0.51416,1.44575,0.24691,0.31018,1.47254
919,0.09394,0.19188,1.5409,0.13263,0.53846,0.11447,0.06218,0.08629,0.07803,0.08359,0.4749,0.53217,0.12598,0.12027,0.49833,0.02691,0.2709,0.92537,0.14995,0.1331,0.93734,-0.05614,0.28813,1.48231,0.18726,0.04417,1.48254,-0.07799,0.43186,1.21033,0.33448,0.18823,1.2506,0.03406,0.5143,1.44577,0.24724,0.30969,1.47289
920,0.09398,0.19151,1.54081,0.13276,0.53861,0.11453,0.06243,0.08649,0.07795,0.08389,0.47536,0.53229,0.12602,0.12013,0.49831,0.0271,0.27075,0.92515,0.15018,0.133,0.9373,-0.05656,0.28776,1.48241,0.18741,0.0443,1.48249,-0.07809,0.43178,1.21056,0.33497,0.1884,1.2508,0.03416,0.5141,1.44595,0.24751,0.30931,1.47331
921,0.09384,0.19129,1.54068,0.13276,0.53886,0.11474,0.06256,0.08673,0.07799,0.084,0.47576,0.53255,0.1261,0.11993,0.4984,0.02723,0.27061,0.92514,0.15042,0.13297,0.93738,-0.05685,0.28769,1.48256,0.18729,0.04427,1.48249,-0.07818,0.4318,1.21074,0.33545,0.18832,1.25115,0.03437,0.51361,1.44616,0.24755,0.30901,1.47361
922,0.09369,0.19125,1.54057,0.13266,0.53907,0.1151,0.0625,0.08693,0.07808,0.08389,0.47606,0.53292,0.12615,0.11976,0.4985,0.02732,0.27053,0.92533,0.15064,0.13298,0.93747,-0.05694,0.2876,1.48259,0.18712,0.04404,1.48262,-0.07835,0.43176,1.2108,0.33567,0.188,1.25148,0.03452,0.5131,1.44624,0.24731,0.30867,1.47376
923,0.09358,0.19125,1.54054,0.13253,0.5392,0.11541,0.06233,0.08705,0.07808,0.08367,0.47633,0.53324,0.12609,0.11971,0.49849,0.02749,0.27046,0.92553,0.15085,0.13293,0.93744,-0.05701,0.28718,1.48248,0.18706,0.04367,1.48283,-0.07863,0.43153,1.21082,0.33558,0.18762,1.25166,0.03443,0.51278,1.44619,0.24693,0.3082,1.47387
924,0.09333,0.19106,1.54064,0.13233,0.53925,0.11549,0.06224,0.08707,0.07797,0.08342,0.47659,0.53334,0.12599,0.11977,0.49838,0.02781,0.27036,0.92553,0.15104,0.13272,0.93732,-0.05713,0.28648,1.48237,0.18704,0.04324,1.48293,-0.07896,0.43116,1.21089,0.33542,0.18737,1.25179,0.03407,0.51267,1.44619,0.24664,0.30776,1.47405
