Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3568,0.18549,0.1695,1.53929,0.12271,0.56323,0.11905,0.10977,0.08556,0.07906,0.13497,0.48619,0.53718,0.18786,0.12601,0.49637,0.09876,0.2726,0.9277,0.22483,0.1372,0.93452,0.02248,0.24926,1.48338,0.28849,0.03791,1.47587,-0.01808,0.40244,1.2188,0.41503,0.19054,1.23731,0.09863,0.48869,1.45059,0.33441,0.31601,1.45988
3569,0.1863,0.17011,1.53908,0.12335,0.56344,0.1196,0.11005,0.08555,0.07896,0.13483,0.48809,0.53806,0.18803,0.12627,0.49627,0.09862,0.273,0.92775,0.22484,0.13773,0.93442,0.02268,0.2496,1.48319,0.2884,0.03843,1.47541,-0.01885,0.40266,1.21869,0.41655,0.19075,1.23752,0.09809,0.49074,1.44968,0.33524,0.316,1.45996
3570,0.18662,0.17088,1.53889,0.12428,0.56372,0.12021,0.11045,0.08574,0.07896,0.1346,0.49006,0.539,0.18813,0.12653,0.49631,0.09855,0.27345,0.92786,0.22477,0.13819,0.93447,0.02295,0.25025,1.483,0.28837,0.03878,1.47499,-0.01949,0.40315,1.21856,0.41798,0.19128,1.238,0.09742,0.49338,1.44873,0.33587,0.31618,1.46034
3571,0.18682,0.17163,1.53873,0.12536,0.56416,0.12089,0.11077,0.08594,0.07899,0.13435,0.49209,0.53998,0.1881,0.12674,0.49641,0.09845,0.27397,0.92801,0.22468,0.13872,0.93457,0.02302,0.251,1.48278,0.2883,0.0391,1.4747,-0.01998,0.40381,1.21838,0.41935,0.19206,1.23881,0.09662,0.49655,1.4477,0.3362,0.31655,1.46099
3572,0.18713,0.17224,1.53864,0.12638,0.56465,0.12162,0.11084,0.08607,0.07902,0.13396,0.49427,0.54104,0.18804,0.12693,0.49646,0.09813,0.27458,0.92819,0.2245,0.13946,0.93461,0.02265,0.25177,1.4825,0.28828,0.03933,1.47471,-0.02022,0.40463,1.21811,0.42074,0.19271,1.23988,0.0959,0.49975,1.4467,0.33644,0.31686,1.46181
3573,0.18744,0.17271,1.53864,0.12715,0.56513,0.12239,0.11069,0.08619,0.07903,0.13323,0.49658,0.54213,0.18805,0.12715,0.49643,0.09756,0.27535,0.92841,0.22413,0.14039,0.93459,0.02214,0.25268,1.48226,0.28838,0.03943,1.47508,-0.02007,0.40561,1.2178,0.42215,0.19288,1.24104,0.09534,0.50261,1.44596,0.33687,0.31693,1.46267
3574,0.18764,0.17316,1.53873,0.12766,0.56575,0.12314,0.1105,0.08627,0.07905,0.13217,0.49885,0.54316,0.18804,0.12735,0.4964,0.09695,0.2763,0.92873,0.22367,0.14146,0.93458,0.02203,0.25384,1.4822,0.28851,0.03943,1.47564,-0.01951,0.40669,1.21759,0.42359,0.19269,1.24222,0.09467,0.50531,1.44567,0.33765,0.3169,1.4635
3575,0.18773,0.17372,1.53897,0.12796,0.56669,0.12391,0.11046,0.08624,0.07909,0.13108,0.50096,0.54414,0.18792,0.12741,0.49645,0.0965,0.27732,0.92913,0.22335,0.14259,0.9346,0.02255,0.25521,1.48238,0.2885,0.03952,1.47609,-0.01869,0.40786,1.21761,0.42509,0.19263,1.24346,0.09366,0.50822,1.44584,0.33865,0.317,1.46445
3576,0.18762,0.17428,1.53944,0.12803,0.56784,0.12478,0.11052,0.08619,0.07912,0.13018,0.50307,0.54516,0.18769,0.12733,0.49653,0.09623,0.27826,0.92953,0.22324,0.14367,0.93464,0.02328,0.25661,1.4827,0.28836,0.03985,1.47628,-0.01791,0.40918,1.21787,0.42671,0.19309,1.24478,0.09253,0.51137,1.44622,0.33967,0.31723,1.46567
3577,0.18725,0.1747,1.54008,0.12775,0.56896,0.12578,0.11053,0.08623,0.07913,0.12941,0.50543,0.54635,0.18751,0.12725,0.49659,0.0961,0.27918,0.92993,0.22325,0.14471,0.93463,0.02368,0.25798,1.48298,0.28824,0.0404,1.4763,-0.01739,0.41076,1.21826,0.42842,0.19399,1.24613,0.09175,0.51446,1.44655,0.34067,0.31741,1.46714
3578,0.18688,0.17499,1.54069,0.12706,0.56992,0.12691,0.11048,0.08633,0.07913,0.12853,0.50819,0.54775,0.1875,0.1273,0.49659,0.096,0.28019,0.93036,0.22324,0.14578,0.93459,0.02363,0.25933,1.48314,0.28832,0.04106,1.47634,-0.01708,0.41261,1.21866,0.4302,0.19499,1.24745,0.09152,0.51737,1.44673,0.34181,0.31749,1.46871
3579,0.1869,0.1754,1.54104,0.12607,0.57076,0.12819,0.11045,0.08634,0.07914,0.12737,0.51131,0.54936,0.18764,0.12761,0.49654,0.09578,0.28127,0.93082,0.22308,0.14691,0.93453,0.0234,0.26076,1.48328,0.28853,0.04173,1.47649,-0.01685,0.41461,1.21904,0.43205,0.1959,1.24878,0.09154,0.52025,1.44681,0.34317,0.31759,1.47029
3580,0.18744,0.17618,1.54112,0.12495,0.57161,0.1296,0.11055,0.08612,0.07916,0.12586,0.51467,0.55111,0.18783,0.12823,0.49646,0.09535,0.28232,0.93127,0.22278,0.14807,0.93447,0.02326,0.26231,1.4835,0.28863,0.04251,1.47673,-0.0167,0.41659,1.21948,0.43396,0.19676,1.25023,0.09144,0.52325,1.44689,0.34455,0.3179,1.47184
3581,0.18825,0.17736,1.54106,0.1239,0.57254,0.13102,0.11075,0.0857,0.07917,0.12404,0.51822,0.55288,0.18793,0.12902,0.49636,0.09486,0.28336,0.93159,0.22247,0.14928,0.93438,0.02329,0.26392,1.48386,0.28839,0.04359,1.47704,-0.01667,0.41856,1.22005,0.43591,0.19775,1.2519,0.09118,0.52633,1.44707,0.34556,0.31847,1.47335
3582,0.18888,0.17884,1.54099,0.12306,0.57359,0.13235,0.11096,0.08531,0.07919,0.12203,0.52194,0.55455,0.18787,0.12969,0.49632,0.09452,0.28454,0.9318,0.22227,0.15058,0.93432,0.02344,0.26564,1.48432,0.28788,0.04507,1.47739,-0.01654,0.42064,1.22072,0.43788,0.19894,1.25368,0.0909,0.52935,1.44749,0.3462,0.31908,1.4749
3583,0.18899,0.1804,1.54099,0.1225,0.57465,0.13363,0.1111,0.08518,0.07923,0.11995,0.52584,0.55615,0.18761,0.13003,0.49638,0.0944,0.28591,0.93194,0.22215,0.15194,0.93432,0.02363,0.26757,1.48482,0.28735,0.04678,1.47765,-0.01611,0.423,1.22144,0.4398,0.20039,1.25543,0.09075,0.53221,1.44824,0.34684,0.31951,1.47667
3584,0.18858,0.18186,1.54112,0.12227,0.5756,0.13496,0.11116,0.08536,0.07928,0.11794,0.52984,0.55781,0.18725,0.1301,0.49653,0.09433,0.2873,0.93204,0.22204,0.15329,0.93438,0.0237,0.26958,1.4852,0.28705,0.04832,1.47773,-0.01546,0.42575,1.22217,0.44165,0.20222,1.2572,0.09067,0.53494,1.44932,0.34767,0.31991,1.47877
3585,0.18788,0.18321,1.54134,0.12224,0.57648,0.1364,0.1112,0.08562,0.07934,0.11608,0.53377,0.55955,0.18693,0.13022,0.49667,0.09408,0.28849,0.93209,0.22192,0.15462,0.93444,0.02365,0.27147,1.48534,0.28697,0.04951,1.47775,-0.01483,0.42887,1.22294,0.4434,0.20452,1.2593,0.09048,0.53761,1.45069,0.34826,0.32079,1.48113
3586,0.18703,0.18467,1.54149,0.12214,0.57749,0.1379,0.11121,0.08574,0.07941,0.11438,0.53751,0.56129,0.18674,0.13065,0.49674,0.09357,0.28952,0.9321,0.22179,0.15601,0.93445,0.02363,0.27325,1.48524,0.28685,0.05054,1.47798,-0.01431,0.43229,1.22376,0.44493,0.20717,1.26189,0.09011,0.54035,1.45224,0.34813,0.32243,1.48353
3587,0.18602,0.18638,1.54155,0.12168,0.5788,0.13937,0.11107,0.08571,0.07946,0.1127,0.54118,0.56295,0.18666,0.13143,0.49669,0.09298,0.29062,0.93209,0.22164,0.15753,0.93437,0.0237,0.27516,1.48506,0.28652,0.05171,1.47856,-0.01384,0.43606,1.22466,0.44609,0.20981,1.26465,0.08975,0.54337,1.45387,0.34745,0.32456,1.48574
3588,0.18501,0.18829,1.54161,0.12091,0.58035,0.1407,0.11076,0.08571,0.07947,0.11082,0.54491,0.56444,0.18653,0.13231,0.49657,0.09253,0.29198,0.93203,0.22148,0.15916,0.9342,0.02376,0.27732,1.48491,0.28598,0.05323,1.47931,-0.01343,0.44029,1.22574,0.44693,0.21212,1.26702,0.08963,0.54682,1.45556,0.34693,0.32654,1.48766
3589,0.18445,0.19026,1.54172,0.12018,0.58188,0.14181,0.11043,0.0858,0.07944,0.10867,0.54855,0.56569,0.18618,0.133,0.49647,0.09226,0.29354,0.93194,0.22131,0.16083,0.93403,0.02367,0.27958,1.48483,0.28533,0.05515,1.47989,-0.01321,0.44493,1.22714,0.44776,0.21411,1.26879,0.08992,0.5507,1.45727,0.34707,0.32802,1.48938
3590,0.18455,0.19225,1.5418,0.11966,0.58328,0.14281,0.11025,0.0859,0.07938,0.10645,0.55191,0.56679,0.1856,0.13346,0.49644,0.09195,0.29511,0.93186,0.22108,0.16248,0.93389,0.02349,0.28163,1.48479,0.28459,0.05745,1.48002,-0.01316,0.44973,1.22885,0.44889,0.21613,1.27015,0.09061,0.55492,1.45897,0.34772,0.32895,1.49108
3591,0.18503,0.19419,1.54184,0.11927,0.58472,0.14381,0.11022,0.08586,0.0793,0.10447,0.55507,0.56786,0.18498,0.13395,0.49641,0.09148,0.29657,0.93179,0.22082,0.16413,0.93375,0.02337,0.2834,1.48484,0.28382,0.06,1.47966,-0.0131,0.45442,1.23081,0.45039,0.21843,1.2714,0.09148,0.55929,1.4607,0.3485,0.32946,1.4929
3592,0.18542,0.196,1.54188,0.11889,0.58647,0.14485,0.11028,0.08573,0.07924,0.10284,0.55826,0.56896,0.18452,0.13465,0.49634,0.09096,0.29798,0.93165,0.22052,0.16576,0.93361,0.02335,0.28526,1.4851,0.28307,0.0626,1.47902,-0.0129,0.459,1.2329,0.45216,0.22086,1.27267,0.09238,0.56366,1.46257,0.34932,0.32984,1.49477
3593,0.18536,0.19778,1.54187,0.11864,0.58854,0.14585,0.11034,0.08563,0.07921,0.10145,0.56152,0.56999,0.18424,0.13557,0.49626,0.09046,0.2995,0.93146,0.22018,0.16743,0.93347,0.02325,0.28764,1.4856,0.28244,0.06515,1.47845,-0.01263,0.46374,1.23498,0.45401,0.22318,1.27398,0.09323,0.56803,1.46455,0.35025,0.3305,1.49645
3594,0.18465,0.19981,1.5417,0.11865,0.5908,0.14674,0.11038,0.08567,0.0792,0.1001,0.56473,0.57088,0.184,0.13665,0.49616,0.08992,0.30119,0.93127,0.21984,0.16932,0.93333,0.02276,0.29061,1.48609,0.28199,0.06775,1.47817,-0.01248,0.46874,1.23682,0.4558,0.22533,1.27525,0.09399,0.5725,1.46635,0.35121,0.33173,1.49777
