Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1171,0.10079,0.58437,1.58818,0.12926,0.56705,0.1161,0.28583,0.22046,0.16412,0.11898,0.6466,0.53381,0.31369,0.40294,0.54857,0.0697,0.54279,0.96535,0.23699,0.4644,0.9773,-0.06876,0.58381,1.51085,0.27111,0.52605,1.53469,-0.21283,0.65303,1.2471,0.42931,0.67395,1.31261,-0.10736,0.85652,1.39627,0.3087,0.8651,1.45645
1172,0.10695,0.58434,1.58797,0.12812,0.56705,0.11692,0.27839,0.2139,0.16189,0.11994,0.647,0.5346,0.30627,0.39318,0.54785,0.07002,0.54081,0.96549,0.23544,0.45851,0.97701,-0.06226,0.58863,1.512,0.27443,0.52194,1.53437,-0.20546,0.66578,1.24999,0.42948,0.67282,1.31208,-0.09274,0.86185,1.40373,0.30849,0.85938,1.46152
1173,0.11333,0.58434,1.58752,0.1274,0.56722,0.11788,0.27119,0.2081,0.1598,0.12082,0.64752,0.53552,0.29902,0.38402,0.54731,0.07034,0.53879,0.96571,0.23377,0.45253,0.97686,-0.05533,0.59393,1.51331,0.27814,0.51714,1.53311,-0.19745,0.67847,1.25299,0.42985,0.67146,1.31088,-0.07812,0.86675,1.4114,0.30878,0.85271,1.46665
1174,0.11979,0.58409,1.58683,0.12737,0.56765,0.1186,0.26384,0.20291,0.15755,0.12158,0.64769,0.53631,0.29228,0.37509,0.54669,0.07062,0.53677,0.96588,0.23197,0.44663,0.97647,-0.04854,0.5989,1.5148,0.28208,0.51146,1.53121,-0.18916,0.69115,1.25629,0.43016,0.66962,1.30922,-0.06323,0.87182,1.41842,0.30964,0.84549,1.47147
1175,0.12624,0.58344,1.58605,0.12794,0.56817,0.11885,0.25623,0.19807,0.15504,0.12227,0.64729,0.53673,0.28589,0.3662,0.54586,0.07077,0.53474,0.96581,0.23006,0.44093,0.9757,-0.04243,0.6027,1.51633,0.28609,0.50546,1.52935,-0.18081,0.70381,1.25994,0.43028,0.66708,1.30731,-0.0479,0.87729,1.42433,0.31099,0.83812,1.4755
1176,0.13267,0.58244,1.58525,0.12859,0.56847,0.11866,0.24869,0.19343,0.15245,0.12283,0.64637,0.53677,0.27939,0.35761,0.54486,0.07069,0.53264,0.96547,0.22805,0.43555,0.97469,-0.03713,0.60518,1.51768,0.28997,0.50005,1.52801,-0.17237,0.71611,1.26369,0.43028,0.66395,1.30515,-0.03222,0.8824,1.42949,0.31257,0.83085,1.47856
1177,0.13908,0.58119,1.58437,0.1289,0.56839,0.11828,0.24167,0.18907,0.14991,0.12328,0.64516,0.5366,0.27262,0.34961,0.5438,0.07042,0.53036,0.96492,0.22605,0.43048,0.97364,-0.03222,0.60696,1.51861,0.29358,0.49556,1.5272,-0.16353,0.7276,1.26699,0.43031,0.66051,1.30288,-0.01654,0.88598,1.43461,0.31424,0.82386,1.4807
1178,0.14551,0.57972,1.58341,0.12884,0.56801,0.11789,0.23541,0.18527,0.14736,0.1237,0.64382,0.53639,0.26589,0.34209,0.54278,0.07021,0.52787,0.96432,0.22429,0.42558,0.97262,-0.02705,0.60887,1.51889,0.29691,0.49142,1.52673,-0.15385,0.73816,1.26926,0.43053,0.65665,1.30076,-0.00142,0.88781,1.44002,0.31614,0.81721,1.48218
1179,0.15196,0.57812,1.58242,0.12876,0.56758,0.11747,0.22987,0.18218,0.14476,0.12402,0.64228,0.53618,0.25947,0.33466,0.54194,0.07025,0.52529,0.9638,0.22284,0.42076,0.97172,-0.02122,0.61126,1.51853,0.30012,0.48687,1.52639,-0.14328,0.74782,1.27042,0.4311,0.65206,1.29885,0.0127,0.88863,1.44542,0.31872,0.81064,1.48324
