	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d
708	20.20044	-42.06211	11.49662	18.06749	1.74972	2.65188	34.94363	-74.02833	19.04926	2.75004	31.77717	13.53567	-6.84188	5.32437	0.71054	-4.18270	5.26872	4.45800	38.45562	-43.48023	42.49727	6.62852	7.69283	-71.03015	13.56347	4.56141	-29.70728	0.01755	-5.02962	-10.24716	0.88422	4.30511	-6.00057	6.38422	3.84195	1.04090	0.52648	1.36711	-1.56185	0.90342	0.57412	-0.05304
709	18.52941	-36.41496	10.23775	18.03283	0.57426	2.74690	28.47234	-65.60862	16.21264	4.20299	26.52776	12.95480	-6.52194	5.84332	0.67765	-3.86563	5.10330	4.38325	31.73594	-42.17223	39.52171	-0.53418	-13.46728	-59.54755	12.92712	-0.02960	-31.55185	-0.05422	-4.50552	-7.86454	2.68200	1.75094	-8.29407	5.71829	2.61645	1.74173	0.80473	0.58490	-1.56814	0.57619	0.17104	0.16590
710	17.08867	-31.85251	9.22141	17.75039	-0.37044	2.79005	24.71313	-58.43787	13.52342	2.79545	20.26096	10.35553	-6.08746	6.42598	0.70981	-3.58738	5.17290	4.37173	24.33500	-44.80633	35.08853	3.96839	-13.35388	-40.25119	11.41121	-4.24228	-35.19325	6.37332	-3.45146	4.90434	3.47637	-1.01050	-12.02528	2.32293	-0.09799	2.20950	0.64442	-0.05335	-1.50041	-0.08873	-0.37578	0.39400
711	15.74594	-26.36405	8.01213	18.31351	-1.24395	2.79234	21.97493	-45.08755	10.07172	3.72164	16.02803	8.68895	-5.74595	7.22786	0.78358	-3.38241	5.41722	4.38765	20.62952	-36.44988	28.89116	22.40950	-11.60813	-21.39714	6.59147	-6.07789	-32.62131	12.49772	-3.92154	14.35180	2.01603	-1.88949	-12.13835	0.40629	-1.58762	2.64941	0.17356	-0.30285	-1.02905	-0.39285	-0.63409	0.54763
712	13.38097	-19.06738	6.58898	18.34647	-2.17349	2.71749	13.52386	-26.15677	6.76735	3.54170	13.20689	7.19510	-5.56886	8.07709	0.80785	-3.25379	5.44788	4.28842	6.08686	-19.19436	20.25198	36.70522	-21.35707	-15.66242	1.00221	-5.03230	-25.59028	11.94712	-5.05806	12.31897	0.11443	-0.22992	-8.72306	1.93712	-1.10117	3.15574	-0.14470	-0.07583	-0.49384	-0.07673	-0.46693	0.55862
713	11.58302	-12.00374	5.33608	17.16087	-2.05670	2.65251	6.44847	-11.32441	6.00904	-0.20853	12.64530	5.69571	-5.42728	8.78175	0.79944	-3.15041	5.16648	4.11068	-11.32116	-4.38263	14.67664	25.68839	-29.10531	-27.44243	-3.93363	-3.85362	-27.16209	8.15322	-5.03075	6.06045	-0.30594	3.14224	-7.04011	4.55865	-0.22698	3.64837	-0.01817	0.38615	-0.59816	0.50397	-0.17019	0.51764
714	11.84724	-6.51322	4.23618	16.35550	-0.11508	2.70804	8.15237	-4.80058	6.67394	-1.98511	16.89046	6.61971	-5.25377	9.47686	0.86330	-3.04849	4.89784	4.02229	-10.96992	6.84773	15.16717	8.77137	-25.33236	-44.84277	-11.73156	-3.88707	-38.31961	7.23895	-4.18705	4.00667	0.44236	6.30467	-11.17572	6.04075	-0.01650	3.80104	0.35011	0.61299	-1.58148	0.98807	-0.04557	0.50296
715	12.71325	-1.62869	2.95831	16.38002	2.47389	2.83590	12.85152	-1.12293	5.29780	-0.14563	24.55850	9.84599	-5.16790	10.33697	0.99648	-2.98122	4.82908	4.03600	1.43395	19.12593	16.72336	34.02597	-27.31404	-52.08963	-20.82661	-2.90467	-42.06770	7.64169	-3.56066	3.70407	-0.05025	6.88145	-20.21393	6.17131	-0.03194	3.04967	0.43868	0.40585	-2.95581	1.14364	-0.07411	0.40756
716	12.08720	3.35255	1.57215	15.95683	3.80106	2.92587	12.74864	6.24642	1.54806	-0.31220	29.90706	11.76751	-5.32614	11.34171	1.05944	-2.92160	4.83802	4.04764	5.39943	33.38963	14.19906	98.04913	-49.08349	-45.86863	-23.15850	0.21456	-28.44891	5.17229	-3.21554	0.09709	-2.91479	6.01879	-27.15800	5.34363	0.49584	1.25752	0.11760	0.25645	-3.64627	0.85289	-0.01606	0.11365
717	8.67675	8.25735	0.41661	15.37064	3.11931	2.90939	4.12469	19.60462	-3.00917	-2.91979	28.12613	10.20530	-5.79949	12.44497	0.90382	-2.77709	4.79112	3.99005	-6.53985	46.95665	5.10723	135.99834	-71.97257	-32.97882	-18.58681	3.19897	-6.17769	0.73594	-2.92298	-6.12336	-4.51509	6.81698	-24.75039	4.41777	1.81855	-1.04498	-0.08697	0.52380	-2.76875	0.42654	0.33072	-0.35593
718	3.14010	12.85121	-0.41973	15.56039	1.40250	2.83908	-10.33167	34.40073	-7.42358	-3.99239	20.29353	6.86297	-6.49094	13.64252	0.54630	-2.55576	4.75047	3.84222	-26.05300	53.11644	-8.01380	111.79943	-84.17451	-12.18173	-14.82639	4.18025	12.75219	-2.47560	-2.55652	-10.65146	-2.58305	7.74307	-16.04138	4.18831	2.84698	-2.46162	0.05883	0.67425	-1.14597	0.32082	0.73676	-0.74424
719	-0.83506	17.37295	-1.24623	15.76059	-0.00045	2.85820	-18.40307	43.79714	-9.70232	-4.70262	11.80614	4.32239	-7.14149	14.95018	0.22638	-2.36395	4.80000	3.64637	-37.26600	48.05310	-15.49561	45.71447	-99.15744	25.08156	-13.89997	3.20312	24.06836	-3.57220	-2.13900	-9.47871	-0.22382	6.22010	-8.41793	3.62116	1.72677	-1.32507	0.14511	0.33361	-0.06138	0.35861	0.62980	-0.62882
720	-0.75541	21.75084	-2.20450	15.23219	-0.47035	2.94696	-12.36043	46.75711	-7.94718	-6.73553	7.68335	3.32004	-7.60641	16.32004	0.11401	-2.28614	4.80052	3.49653	-30.37481	40.67561	-11.11491	-18.15323	-111.54263	67.73882	-13.44395	1.56284	26.10060	-3.05591	-1.77187	-2.20227	-0.32894	3.52826	-5.40642	1.42022	-1.51725	2.31706	-0.11787	-0.12540	0.07087	0.09385	-0.09156	0.09712
721	0.62098	25.56884	-3.09815	15.26582	0.29370	2.95934	-1.81339	48.97079	-4.97951	-3.87195	8.96461	3.92757	-8.08802	17.71748	0.07421	-2.30030	4.65803	3.46302	-9.68996	45.04004	-2.75411	-37.14000	-107.96936	85.01080	-13.90309	3.04462	18.14369	-1.08276	-1.80274	6.00502	-2.25850	3.50373	-8.47040	-0.70669	-4.47676	5.98410	-0.52211	-0.05967	-0.89327	-0.26083	-0.84296	0.93286
722	-0.87547	28.98905	-3.85238	17.21944	1.52206	2.86683	-1.32281	56.38884	-5.99220	9.96334	10.11247	5.30797	-8.85229	19.19978	-0.12347	-2.31061	4.51701	3.48975	12.54736	61.37606	-4.77946	-6.74239	-102.23546	65.55089	-15.05631	8.67661	6.72320	1.41953	-2.74525	8.00429	-3.79500	7.15292	-15.91017	0.10072	-4.80841	6.43689	-0.79766	0.72241	-2.62812	-0.13578	-1.01670	1.11356
723	-5.92888	32.43875	-4.51828	20.04319	1.22007	2.66761	-14.79970	70.11928	-11.58015	28.16557	4.28575	4.37159	-9.84164	20.67279	-0.58289	-2.27909	4.38751	3.40270	21.72468	77.28500	-22.38841	29.81219	-104.79459	37.83368	-13.87292	12.99724	3.72252	2.26510	-3.97746	3.26645	-3.39126	10.94481	-21.60621	2.48495	-2.60107	3.18577	-0.74089	1.70315	-3.92091	0.29580	-0.57193	0.49596
724	-11.13257	36.54088	-5.36792	21.24516	-1.04790	2.39518	-31.67649	86.34365	-17.58524	36.21226	-7.15865	-0.33926	-10.74634	22.04413	-1.20242	-2.26460	4.14852	3.12792	11.51975	84.97510	-44.89585	35.30676	-99.73418	35.45938	-8.75210	10.63809	15.23290	0.50223	-3.93873	-1.47522	-0.83376	10.74568	-19.33626	2.36734	-0.14709	-0.39074	-0.15698	2.00143	-3.48039	0.29317	0.00038	-0.19219
725	-13.19777	41.10264	-6.59446	20.42967	-2.37469	2.24798	-39.45331	97.77125	-21.14427	31.37714	-14.44914	-4.42806	-11.42700	23.45774	-1.79536	-2.26833	3.93332	2.84163	-5.83389	87.33525	-56.29903	20.31573	-87.37038	56.66253	-2.76412	3.04946	33.24349	-1.45325	-3.09448	-1.45770	1.21828	6.56243	-10.35897	0.30776	0.23013	-0.76209	0.32841	1.20066	-1.53852	-0.05498	0.12460	-0.24900
726	-12.85424	45.19995	-7.96514	19.98109	-0.86023	2.30712	-37.40615	102.14216	-22.73789	26.57290	-13.08386	-3.48340	-12.07310	25.01174	-2.31914	-2.13244	3.87340	2.70902	-10.36602	91.55908	-53.84073	9.16229	-95.50790	76.64670	-0.33199	-3.81298	43.35360	-0.58776	-4.08897	1.64641	-0.87338	3.06490	-3.59004	0.57483	-1.62675	1.69781	-0.58026	0.42924	0.32845	0.02721	-0.30722	0.21879
727	-12.28936	48.36477	-9.13118	21.61923	1.66765	2.38808	-29.97362	102.71351	-22.25849	29.49310	-7.25589	0.77562	-12.83855	26.53823	-2.84446	-1.73780	3.87284	2.71551	4.02638	98.88541	-44.98534	2.53724	-120.58228	82.99535	-0.58039	-7.68203	42.37059	2.60607	-7.51919	4.96963	-5.30958	2.15786	-1.63579	3.32105	-3.77501	4.02763	-2.16860	0.76637	1.33996	0.53253	-0.83649	0.65594
728	-12.32665	50.61957	-9.92329	23.62349	2.59999	2.26534	-21.54069	100.52521	-19.38761	30.41350	0.08139	3.73838	-13.57803	27.79841	-3.40203	-1.32077	3.82194	2.72226	17.70538	103.97828	-34.77172	-0.10476	-126.37292	78.14754	0.33027	-10.87895	36.39376	4.80538	-10.63465	7.71732	-7.29524	0.89802	0.94405	4.37322	-4.32706	4.58857	-2.48748	0.92748	1.76902	0.67324	-0.95199	0.79167
729	-12.74968	52.03180	-10.39173	23.04065	1.07507	1.99826	-17.79662	96.83733	-16.80787	16.46095	7.07739	2.44091	-14.05138	28.78345	-3.96267	-1.21369	3.75596	2.62020	5.28689	104.17529	-27.38880	11.82060	-110.50333	68.42590	4.73088	-11.96391	29.08336	4.00407	-10.63371	8.88085	-3.27439	-0.83529	3.68274	2.14161	-3.07153	3.74562	-0.88905	-0.08739	1.63361	0.18470	-0.60478	0.69868
730	-13.70061	52.62968	-10.72209	20.42007	-1.30151	1.89842	-22.17479	96.47633	-18.25112	-7.88989	11.35506	-1.75954	-14.26012	29.71384	-4.55585	-1.28658	3.86031	2.51236	-31.15816	105.05586	-27.09125	38.89052	-109.25768	56.88146	10.66926	-10.19806	19.86259	1.74039	-8.10855	7.67140	3.70243	-1.18970	1.08847	-0.75730	-0.92517	1.96592	1.37853	-1.17887	0.42895	-0.37208	-0.09895	0.44245
731	-15.34907	52.79910	-11.10220	18.94379	-2.54422	1.95254	-32.14471	102.98579	-23.82354	-24.30674	14.13192	-3.94754	-14.36933	30.69371	-5.24346	-1.22257	4.11915	2.46160	-64.25545	115.75524	-31.99415	61.05609	-136.65233	48.22278	13.11619	-10.88202	12.05890	1.05436	-6.90535	6.44890	5.34391	-0.87986	-4.22432	-2.14784	1.27798	-0.51140	2.03228	-1.25554	-1.43097	-0.49201	0.28050	0.05964
732	-16.46430	53.76861	-11.74366	20.39958	-2.98746	1.87498	-39.66174	115.55420	-29.56166	-21.40627	16.54530	-1.60808	-14.42880	31.63333	-5.95021	-0.99631	4.21570	2.35986	-69.13659	137.10506	-35.65543	57.07765	-163.73654	49.70767	11.65145	-15.36556	10.76062	2.67067	-9.19599	8.14968	0.96001	-0.97430	-5.26188	-2.55838	2.85652	-2.61965	0.79436	-0.65966	-2.34770	-0.32767	0.40146	-0.22803
733	-16.01524	56.02295	-12.67256	23.57183	-3.61928	1.72997	-39.14452	128.64342	-32.41908	-7.89288	15.90001	2.03837	-14.42963	32.47299	-6.53189	-0.76868	4.09881	2.24996	-49.77846	155.19962	-36.05537	28.63906	-164.28008	58.11949	10.00234	-19.45205	14.42154	4.27780	-12.06243	11.19807	-3.41029	-1.15421	-2.04035	-2.92376	3.14485	-2.98503	-0.51144	-0.09425	-1.86093	-0.31678	0.31985	-0.18244
734	-14.66429	58.11332	-13.50588	25.76300	-4.22324	1.78590	-34.11346	136.45973	-33.27154	-2.50323	11.07865	2.19246	-14.39687	33.12818	-6.93068	-0.70976	4.04094	2.27175	-36.19210	157.31114	-37.68473	0.78420	-146.44934	60.19420	9.75031	-20.59875	17.10023	3.97646	-12.39501	12.08352	-4.58710	-1.14006	1.72320	-2.93586	2.27597	-1.73803	-0.76926	0.14447	-0.61404	-0.52310	0.21639	0.08653
735	-13.38498	58.80951	-13.90586	26.07959	-3.78220	1.84219	-30.75372	140.00430	-33.79514	-7.88218	8.82658	-0.11441	-14.32196	33.35179	-7.17763	-0.98384	4.13917	2.36131	-40.62212	154.48286	-41.07016	-3.82818	-138.02254	50.36451	9.62777	-20.29933	15.27371	2.44066	-11.79853	10.60017	-4.17115	-1.06406	4.33694	-1.77025	1.08538	-0.35074	-0.30920	0.14354	0.84698	-0.60581	0.16487	0.28068
736	-11.48183	58.36593	-13.98969	25.93083	-1.76549	1.49142	-27.67822	143.98051	-33.69287	-9.09335	15.76036	0.79867	-14.18025	33.09307	-7.30842	-1.60746	4.29125	2.36260	-39.98189	165.11127	-39.91367	10.56339	-152.40152	39.15208	8.96678	-20.91003	11.14690	1.18546	-12.58819	8.61087	-4.62152	-0.89540	5.17667	0.54873	0.03496	0.27292	0.06234	0.19573	1.78731	-0.39852	0.09712	0.30336
737	-8.64033	56.99897	-13.94261	27.00926	0.37029	0.89718	-22.50949	148.45068	-33.17146	1.79625	25.72199	6.09473	-14.05320	32.69718	-7.38579	-2.28467	4.41629	2.26815	-18.96780	182.43906	-33.93316	24.93044	-178.36211	37.32961	8.53833	-22.21596	8.17130	0.92078	-13.82923	6.93555	-5.98920	-0.57562	3.82705	2.89891	-0.76556	0.16239	0.01653	0.35795	1.53825	-0.06893	-0.02324	0.20885
738	-6.45639	54.76820	-13.69417	28.73416	0.71891	0.54840	-18.67988	150.70532	-33.19523	14.20324	28.37103	10.56535	-13.98608	32.42187	-7.45043	-2.77678	4.49226	2.15573	4.57612	188.81383	-29.97842	30.24859	-197.96494	42.03292	8.15114	-22.46857	5.24672	1.54207	-13.83117	5.73815	-7.09490	-0.28904	0.77912	4.19197	-1.27926	-0.26157	-0.22514	0.40314	0.41441	0.26895	-0.21214	0.06464
739	-5.79625	52.33640	-13.14947	28.80077	-0.19627	0.51793	-18.80781	150.58650	-33.17163	14.34700	25.44325	10.16465	-13.86587	32.13784	-7.43551	-3.22099	4.56914	2.08216	7.90436	185.75400	-30.24671	31.01288	-197.00006	43.16586	6.64776	-21.90715	0.19494	2.36295	-12.95755	5.42143	-8.02691	-0.32879	-1.99040	4.26164	-1.49233	-0.59353	-0.52454	0.30071	-0.62868	0.62006	-0.47856	-0.01581
740	-5.44548	50.15112	-12.44861	27.00318	-0.44073	0.49827	-20.08805	148.43945	-32.26865	2.67718	25.71231	6.33399	-13.65872	31.65313	-7.27540	-3.78535	4.75307	2.09615	-8.54532	183.80508	-31.40569	34.46076	-174.49246	33.95298	4.37407	-21.98958	-4.82745	2.49468	-12.41505	5.81885	-9.15709	-0.84267	-2.16522	3.67473	-1.42221	-0.62036	-0.89095	0.21311	-0.89260	0.83057	-0.71697	0.10748
741	-3.94461	47.48643	-11.76907	25.59458	0.22318	0.40371	-17.29551	142.55807	-30.61276	-8.78859	29.48942	2.85802	-13.52582	31.01723	-7.02151	-4.37488	5.09003	2.22220	-23.65427	180.32942	-31.46286	36.94183	-152.27708	19.09385	2.99197	-22.15933	-5.90793	1.60435	-11.77399	5.64768	-9.80845	-1.49743	-0.30045	3.16857	-1.34369	-0.14586	-1.18331	0.19397	-0.51850	0.68218	-0.72799	0.37255
742	-1.52486	43.93629	-11.13508	25.68126	0.42832	0.45229	-10.16590	133.83525	-28.87676	-10.43576	30.61713	2.57280	-13.57212	30.39322	-6.75708	-4.91074	5.50572	2.40239	-20.29890	170.23833	-30.22254	28.68636	-153.14362	12.03670	3.03203	-20.51914	-3.08969	0.51224	-10.44838	4.20866	-9.41599	-1.61051	0.41155	3.40622	-1.59799	0.62349	-1.27020	0.22077	-0.28796	0.35105	-0.48875	0.45005
743	0.55907	40.42859	-10.48356	26.20318	-0.07790	0.64942	-4.68713	125.95001	-27.55913	-3.05030	29.53273	6.19410	-13.65844	29.72632	-6.48420	-5.53024	5.90617	2.54602	-4.18128	160.78490	-25.99699	13.99868	-172.55888	16.80934	3.58348	-16.67993	-0.68708	0.30642	-10.11963	2.87024	-7.95003	-0.92602	-1.21803	4.57216	-2.16232	1.02332	-1.07239	0.29098	-0.55824	0.31211	-0.28286	0.21859
744	1.74720	37.95647	-9.81835	25.59442	0.13479	0.73146	-5.14668	120.67217	-26.76369	4.22077	32.36353	11.18638	-13.59700	28.84884	-6.16534	-6.34750	6.29160	2.63556	5.46884	161.18533	-19.47563	4.59581	-185.90305	25.05443	3.63579	-12.99313	-1.13658	1.07964	-11.87564	3.29275	-6.29949	-0.13347	-2.70159	5.59028	-2.40288	0.64359	-0.74941	0.38173	-0.77412	0.62763	-0.27534	-0.07507
745	2.29701	36.28980	-9.16993	23.02044	1.58717	0.63740	-9.24597	117.40620	-26.26904	3.62903	39.62212	13.54315	-13.36742	27.78508	-5.81271	-7.27150	6.67091	2.69741	0.22831	169.95723	-15.35112	1.13752	-174.94756	28.61766	2.91782	-11.75003	-1.85200	1.95001	-13.23370	4.53931	-5.93015	-0.12973	-2.09388	5.43287	-2.03477	0.04104	-0.70320	0.41384	-0.36053	0.92287	-0.35103	-0.18402
746	2.27374	35.00171	-8.61048	19.33424	2.89641	0.54919	-11.97846	116.30526	-25.45555	-3.77211	46.07330	12.24220	-13.05861	26.69905	-5.47262	-8.16946	6.99775	2.72225	-10.78148	180.46550	-14.87682	4.04254	-145.07541	19.18787	2.18543	-11.37296	-1.16877	1.35326	-11.24076	3.09835	-5.86468	-0.75292	-0.84846	5.03499	-1.81359	0.02207	-0.72654	0.24817	0.38411	0.96620	-0.39209	-0.11589
747	2.03088	33.89825	-8.16580	16.18690	3.23721	0.63154	-10.08706	116.63373	-23.70682	-11.74414	47.51996	9.70737	-12.74375	25.75882	-5.13378	-9.00487	7.30960	2.71698	-15.00165	184.73033	-14.92323	17.85383	-121.70612	-3.53048	2.10806	-10.09051	-0.65373	-1.14396	-7.17032	-1.98625	-4.77349	-1.18950	-0.71566	5.66249	-2.14908	0.31577	-0.51411	-0.04030	0.67618	0.84616	-0.37785	-0.06894
748	2.35768	31.78385	-7.55179	13.78028	3.96695	0.94574	-5.45146	113.01028	-21.66580	-17.55757	43.81024	7.79214	-12.46704	25.03907	-4.76512	-9.76841	7.76556	2.79149	-13.78372	173.52733	-15.30516	28.42808	-123.67580	-15.06872	2.50459	-8.98002	0.11771	-2.86993	-5.34181	-5.24897	-3.92999	-1.11903	-1.21682	6.28071	-2.39066	0.39752	-0.45156	-0.08208	0.25685	0.68399	-0.33534	-0.06975
749	4.02128	27.73177	-6.54394	11.43723	6.26570	1.37283	-1.09837	101.45187	-19.85811	-23.05623	39.19574	6.15480	-12.18594	24.35859	-4.37034	-10.44029	8.39354	3.04433	-16.02599	149.19698	-16.14366	10.34477	-140.00652	8.68505	2.95674	-8.41207	3.11450	-1.42254	-7.26442	-2.06371	-4.14453	-0.75438	-1.27295	5.16957	-1.89903	0.29766	-0.70887	0.16856	-0.25337	0.51241	-0.27775	-0.01194
750	6.26177	23.39318	-5.48947	8.28128	9.39309	1.72763	1.52818	85.99257	-18.06425	-31.92408	39.26203	4.13713	-11.81932	23.44743	-3.98375	-11.12290	9.04564	3.38563	-28.30650	127.73442	-14.57667	-28.43855	-146.43074	49.50131	3.09004	-7.65172	7.01301	1.21102	-10.07303	3.64368	-4.49817	-0.50167	-0.50086	3.28308	-1.16966	0.40438	-0.92883	0.36496	-0.13042	0.44856	-0.24873	0.11661
751	6.37810	21.16490	-4.84671	4.90084	12.10628	1.96785	-1.33307	73.85513	-17.41830	-41.32832	44.07965	2.98098	-11.41195	22.34727	-3.67121	-11.87340	9.66535	3.68616	-49.48946	119.00659	-11.49728	-44.11077	-134.48799	63.60990	3.23026	-6.51242	8.32430	1.75583	-10.50275	5.39515	-3.61554	-0.48678	0.55024	2.66997	-1.03531	0.86659	-0.67371	0.27219	0.39463	0.51500	-0.24842	0.20404
752	3.73804	20.85359	-4.53475	3.05576	13.91984	2.23221	-9.31979	67.04121	-18.02111	-43.12291	47.59855	4.14132	-11.05434	21.34394	-3.46150	-12.58667	10.36734	3.95443	-65.59891	116.06612	-10.11311	-16.08809	-113.89519	38.77313	3.86066	-5.58819	6.80767	0.33407	-8.50814	2.58216	-1.89800	-0.44757	0.57722	3.22109	-1.13757	0.87553	-0.06783	0.06818	0.43496	0.50776	-0.16381	0.09114
753	1.36197	20.25720	-4.14570	2.43055	15.23636	2.58846	-13.46485	62.66800	-16.88963	-37.89660	47.45538	6.42542	-10.70918	20.50264	-3.31328	-13.23988	11.21445	4.24336	-64.23607	110.76156	-9.11248	23.22804	-95.10521	5.28480	4.20283	-5.43319	5.40990	-1.00548	-6.62836	-0.82334	-1.68204	-0.26298	-0.97934	3.44485	-0.75690	-0.12886	0.07631	0.08145	-0.19084	0.26831	-0.00434	-0.12326
754	1.30105	18.29683	-3.53125	1.22345	17.26846	2.85802	-9.32446	58.83317	-12.74981	-33.93960	50.26588	8.33252	-10.27657	19.57597	-3.17474	-13.92555	12.07443	4.57360	-52.03566	109.27275	-4.98052	34.82454	-85.14954	-5.49475	3.65516	-5.42740	5.52092	-1.33342	-6.56913	-1.64256	-3.28463	-0.02521	-3.21681	2.71256	-0.21992	-1.18199	-0.47209	0.29431	-0.89186	-0.07450	0.03189	-0.15805
755	2.56800	15.97296	-2.93325	-1.11368	20.89688	2.98332	-2.48275	55.01928	-8.24266	-35.17665	60.17881	10.11016	-9.77005	18.45117	-3.00252	-14.62043	12.82690	4.97459	-44.44397	117.25124	2.67880	20.14582	-90.37842	7.42291	3.21308	-5.26727	5.97159	-0.82114	-7.68632	0.00724	-4.40178	0.04287	-4.41006	1.85502	-0.24720	-1.10772	-0.89760	0.40371	-1.13499	-0.18167	-0.12082	-0.00390
756	3.90338	14.82871	-2.71143	-4.24172	25.28887	3.23322	1.88362	51.38911	-6.17599	-40.45610	69.98728	11.45906	-9.34219	17.37864	-2.77166	-15.21411	13.59490	5.42852	-47.59354	125.87461	9.11698	7.80371	-103.80208	20.42373	3.51152	-5.86129	4.98895	-0.02011	-8.25850	1.76715	-3.84094	-0.44233	-3.40399	2.05621	-0.99555	0.12490	-0.63999	0.20654	-0.74756	0.11793	-0.32747	0.14260
757	4.75662	15.14141	-2.91245	-8.02602	28.94791	3.74601	2.81816	49.15003	-6.96119	-49.66848	72.72359	10.92493	-9.10536	16.59299	-2.52346	-15.71762	14.60881	5.84431	-60.93860	126.69354	8.83958	16.17293	-105.21323	12.95167	3.35539	-6.76722	1.41259	0.38099	-7.25258	1.67059	-2.38755	-1.32234	-0.78723	3.24332	-1.85206	1.47663	-0.06649	-0.16361	0.20817	0.57772	-0.44376	0.19089
758	4.57135	15.53321	-3.08712	-11.59279	31.94045	4.28326	0.59389	47.60882	-8.66294	-62.16059	73.07343	8.81823	-8.97701	16.01973	-2.33715	-16.24057	15.91464	6.21895	-81.64899	123.48179	4.24611	33.50282	-90.11172	-4.13256	2.91947	-7.22163	-0.35989	-0.27639	-5.17016	-0.05632	-1.41387	-1.91966	2.35759	3.86963	-1.88704	1.92554	0.25720	-0.35512	1.41445	0.68666	-0.36498	0.20425
