	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d
7	0.14282	0.35892	1.44248	0.04786	0.52913	0.06919	0.19163	0.11133	0.07187	0.07960	0.46373	0.45339	0.22808	0.18529	0.45107	0.06264	0.33751	0.83495	0.20239	0.21664	0.84598	-0.01128	0.40751	1.37072	0.27488	0.25092	1.39879	-0.19918	0.57252	1.22363	0.52773	0.29863	1.29638	0.01894	0.64515	1.30976	0.38730	0.49316	1.36262
8	0.14291	0.35860	1.44239	0.04787	0.52933	0.06919	0.19186	0.11120	0.07185	0.07978	0.46372	0.45334	0.22824	0.18545	0.45101	0.06296	0.33764	0.83495	0.20298	0.21708	0.84592	-0.01124	0.40645	1.37090	0.27606	0.25082	1.39852	-0.19943	0.57110	1.22377	0.52914	0.29634	1.29566	0.01826	0.64446	1.31036	0.39036	0.49142	1.36373
9	0.14294	0.35844	1.44228	0.04792	0.52922	0.06909	0.19202	0.11107	0.07187	0.07972	0.46355	0.45324	0.22847	0.18554	0.45098	0.06318	0.33784	0.83498	0.20348	0.21760	0.84587	-0.01092	0.40554	1.37134	0.27692	0.25084	1.39843	-0.19940	0.56959	1.22393	0.53011	0.29438	1.29499	0.01775	0.64380	1.31113	0.39267	0.48984	1.36468
10	0.14313	0.35819	1.44231	0.04801	0.52895	0.06900	0.19200	0.11100	0.07187	0.07947	0.46325	0.45317	0.22883	0.18549	0.45094	0.06331	0.33811	0.83512	0.20375	0.21801	0.84579	-0.01024	0.40512	1.37170	0.27736	0.25090	1.39854	-0.19943	0.56809	1.22399	0.53046	0.29338	1.29445	0.01716	0.64283	1.31213	0.39351	0.48880	1.36518
11	0.14359	0.35779	1.44251	0.04798	0.52878	0.06903	0.19183	0.11102	0.07181	0.07925	0.46298	0.45320	0.22931	0.18543	0.45082	0.06339	0.33837	0.83533	0.20383	0.21824	0.84562	-0.00948	0.40491	1.37165	0.27758	0.25086	1.39878	-0.19967	0.56682	1.22406	0.53039	0.29350	1.29406	0.01652	0.64160	1.31313	0.39303	0.48849	1.36518
12	0.14418	0.35739	1.44273	0.04785	0.52884	0.06913	0.19166	0.11112	0.07169	0.07923	0.46295	0.45327	0.22989	0.18562	0.45061	0.06343	0.33850	0.83546	0.20392	0.21839	0.84539	-0.00914	0.40422	1.37126	0.27774	0.25068	1.39896	-0.19993	0.56603	1.22435	0.53016	0.29463	1.29383	0.01622	0.64031	1.31395	0.39172	0.48893	1.36477
13	0.14469	0.35712	1.44285	0.04778	0.52908	0.06919	0.19168	0.11128	0.07162	0.07945	0.46322	0.45332	0.23052	0.18620	0.45040	0.06348	0.33847	0.83541	0.20420	0.21863	0.84518	-0.00933	0.40285	1.37095	0.27782	0.25041	1.39887	-0.19995	0.56572	1.22498	0.52989	0.29620	1.29368	0.01646	0.63909	1.31469	0.39020	0.48976	1.36417
14	0.14506	0.35701	1.44280	0.04786	0.52933	0.06917	0.19186	0.11144	0.07168	0.07971	0.46364	0.45331	0.23118	0.18702	0.45027	0.06358	0.33840	0.83523	0.20468	0.21901	0.84508	-0.00974	0.40137	1.37097	0.27795	0.25016	1.39838	-0.19983	0.56559	1.22582	0.52986	0.29724	1.29338	0.01692	0.63807	1.31544	0.38941	0.49028	1.36379
15	0.14540	0.35701	1.44262	0.04792	0.52945	0.06908	0.19200	0.11154	0.07186	0.07987	0.46403	0.45326	0.23192	0.18784	0.45024	0.06372	0.33841	0.83505	0.20518	0.21947	0.84506	-0.01000	0.40045	1.37123	0.27837	0.25000	1.39764	-0.19989	0.56525	1.22647	0.53033	0.29706	1.29275	0.01697	0.63739	1.31611	0.39002	0.48993	1.36390
16	0.14574	0.35695	1.44242	0.04783	0.52942	0.06900	0.19204	0.11156	0.07207	0.07992	0.46434	0.45323	0.23279	0.18858	0.45023	0.06385	0.33853	0.83496	0.20555	0.21987	0.84504	-0.01005	0.40015	1.37146	0.27911	0.24992	1.39696	-0.20023	0.56462	1.22670	0.53119	0.29608	1.29194	0.01639	0.63707	1.31668	0.39160	0.48903	1.36429
17	0.14600	0.35677	1.44232	0.04768	0.52928	0.06895	0.19213	0.11151	0.07222	0.07993	0.46467	0.45325	0.23375	0.18927	0.45013	0.06393	0.33867	0.83492	0.20570	0.22010	0.84492	-0.01003	0.39995	1.37144	0.27994	0.24996	1.39662	-0.20063	0.56385	1.22659	0.53199	0.29538	1.29122	0.01549	0.63693	1.31725	0.39298	0.48838	1.36456
18	0.14620	0.35652	1.44229	0.04761	0.52910	0.06896	0.19240	0.11146	0.07225	0.07993	0.46504	0.45334	0.23463	0.18992	0.44995	0.06392	0.33869	0.83489	0.20569	0.22009	0.84472	-0.00996	0.39948	1.37123	0.28060	0.25021	1.39656	-0.20084	0.56308	1.22642	0.53246	0.29544	1.29062	0.01478	0.63688	1.31767	0.39358	0.48825	1.36469
19	0.14645	0.35631	1.44224	0.04764	0.52905	0.06903	0.19279	0.11148	0.07219	0.07992	0.46548	0.45349	0.23540	0.19048	0.44973	0.06386	0.33856	0.83486	0.20566	0.21999	0.84450	-0.00970	0.39884	1.37100	0.28104	0.25066	1.39657	-0.20084	0.56229	1.22634	0.53265	0.29577	1.28998	0.01449	0.63689	1.31764	0.39377	0.48825	1.36491
20	0.14676	0.35608	1.44212	0.04768	0.52919	0.06911	0.19314	0.11151	0.07212	0.07988	0.46593	0.45363	0.23616	0.19094	0.44952	0.06380	0.33841	0.83479	0.20574	0.21998	0.84427	-0.00932	0.39830	1.37088	0.28135	0.25109	1.39647	-0.20073	0.56149	1.22630	0.53275	0.29583	1.28926	0.01456	0.63673	1.31717	0.39411	0.48806	1.36526
21	0.14700	0.35576	1.44193	0.04769	0.52946	0.06909	0.19333	0.11145	0.07210	0.07980	0.46636	0.45365	0.23699	0.19135	0.44933	0.06384	0.33834	0.83465	0.20596	0.22012	0.84405	-0.00908	0.39790	1.37090	0.28163	0.25120	1.39619	-0.20062	0.56081	1.22619	0.53292	0.29569	1.28860	0.01481	0.63616	1.31663	0.39464	0.48782	1.36550
22	0.14716	0.35538	1.44173	0.04769	0.52971	0.06897	0.19335	0.11135	0.07213	0.07966	0.46678	0.45356	0.23778	0.19176	0.44916	0.06396	0.33835	0.83444	0.20630	0.22041	0.84385	-0.00908	0.39748	1.37094	0.28196	0.25098	1.39577	-0.20051	0.56037	1.22604	0.53316	0.29566	1.28806	0.01521	0.63530	1.31614	0.39504	0.48770	1.36548
23	0.14740	0.35506	1.44159	0.04766	0.52983	0.06883	0.19328	0.11130	0.07219	0.07952	0.46724	0.45349	0.23840	0.19219	0.44903	0.06405	0.33839	0.83423	0.20666	0.22078	0.84371	-0.00909	0.39702	1.37088	0.28228	0.25071	1.39529	-0.20034	0.56009	1.22596	0.53341	0.29590	1.28761	0.01568	0.63465	1.31564	0.39509	0.48772	1.36521
24	0.14779	0.35485	1.44147	0.04755	0.52981	0.06877	0.19317	0.11133	0.07227	0.07950	0.46774	0.45351	0.23877	0.19264	0.44897	0.06407	0.33842	0.83410	0.20689	0.22107	0.84365	-0.00889	0.39658	1.37065	0.28250	0.25062	1.39483	-0.20014	0.55984	1.22593	0.53353	0.29638	1.28718	0.01601	0.63456	1.31516	0.39473	0.48787	1.36474
25	0.14819	0.35466	1.44132	0.04737	0.52968	0.06879	0.19305	0.11145	0.07238	0.07968	0.46815	0.45358	0.23902	0.19307	0.44896	0.06410	0.33845	0.83403	0.20700	0.22121	0.84365	-0.00854	0.39626	1.37027	0.28256	0.25064	1.39450	-0.20000	0.55956	1.22590	0.53340	0.29722	1.28676	0.01606	0.63484	1.31488	0.39388	0.48828	1.36410
26	0.14843	0.35430	1.44114	0.04723	0.52957	0.06881	0.19294	0.11166	0.07245	0.07995	0.46837	0.45363	0.23934	0.19345	0.44894	0.06419	0.33853	0.83402	0.20710	0.22129	0.84364	-0.00829	0.39606	1.36988	0.28262	0.25060	1.39439	-0.20001	0.55934	1.22582	0.53307	0.29850	1.28630	0.01590	0.63504	1.31481	0.39261	0.48895	1.36341
27	0.14848	0.35372	1.44103	0.04726	0.52952	0.06877	0.19290	0.11184	0.07246	0.08009	0.46845	0.45359	0.23976	0.19378	0.44887	0.06436	0.33872	0.83402	0.20729	0.22149	0.84355	-0.00826	0.39595	1.36958	0.28301	0.25039	1.39436	-0.20013	0.55927	1.22577	0.53289	0.29987	1.28570	0.01574	0.63491	1.31489	0.39139	0.48953	1.36287
28	0.14838	0.35303	1.44108	0.04749	0.52950	0.06865	0.19294	0.11189	0.07245	0.08001	0.46855	0.45352	0.24019	0.19405	0.44877	0.06458	0.33901	0.83403	0.20754	0.22182	0.84343	-0.00828	0.39587	1.36940	0.28376	0.25010	1.39423	-0.20026	0.55922	1.22577	0.53310	0.30086	1.28491	0.01565	0.63463	1.31501	0.39082	0.48971	1.36264
29	0.14819	0.35233	1.44126	0.04780	0.52951	0.06856	0.19299	0.11185	0.07249	0.07986	0.46874	0.45349	0.24050	0.19422	0.44872	0.06480	0.33919	0.83401	0.20782	0.22207	0.84338	-0.00816	0.39583	1.36938	0.28452	0.24976	1.39398	-0.20029	0.55902	1.22576	0.53341	0.30167	1.28417	0.01558	0.63450	1.31504	0.39060	0.48987	1.36248
30	0.14806	0.35168	1.44143	0.04800	0.52957	0.06857	0.19300	0.11183	0.07258	0.07983	0.46893	0.45354	0.24065	0.19429	0.44877	0.06502	0.33913	0.83398	0.20810	0.22209	0.84344	-0.00787	0.39587	1.36958	0.28487	0.24935	1.39373	-0.20022	0.55857	1.22570	0.53332	0.30307	1.28379	0.01548	0.63455	1.31497	0.38965	0.49068	1.36195
31	0.14814	0.35115	1.44149	0.04804	0.52975	0.06867	0.19293	0.11193	0.07263	0.08003	0.46900	0.45361	0.24059	0.19429	0.44884	0.06527	0.33894	0.83397	0.20839	0.22196	0.84355	-0.00758	0.39590	1.36995	0.28475	0.24900	1.39355	-0.20018	0.55791	1.22563	0.53274	0.30514	1.28378	0.01526	0.63455	1.31497	0.38770	0.49210	1.36098
32	0.14840	0.35087	1.44148	0.04797	0.52998	0.06878	0.19278	0.11218	0.07256	0.08037	0.46893	0.45364	0.24028	0.19425	0.44886	0.06554	0.33887	0.83400	0.20869	0.22193	0.84362	-0.00743	0.39581	1.37040	0.28440	0.24882	1.39339	-0.20028	0.55714	1.22565	0.53203	0.30695	1.28385	0.01487	0.63438	1.31515	0.38576	0.49338	1.36001
33	0.14869	0.35076	1.44149	0.04786	0.53017	0.06883	0.19261	0.11245	0.07243	0.08072	0.46884	0.45360	0.23980	0.19417	0.44885	0.06577	0.33901	0.83403	0.20897	0.22213	0.84364	-0.00732	0.39566	1.37089	0.28414	0.24872	1.39321	-0.20048	0.55632	1.22581	0.53159	0.30774	1.28374	0.01446	0.63420	1.31527	0.38485	0.49398	1.35946
34	0.14891	0.35063	1.44161	0.04777	0.53029	0.06884	0.19251	0.11255	0.07235	0.08092	0.46883	0.45357	0.23934	0.19407	0.44885	0.06592	0.33931	0.83410	0.20917	0.22248	0.84367	-0.00712	0.39553	1.37141	0.28416	0.24852	1.39305	-0.20061	0.55563	1.22615	0.53151	0.30768	1.28342	0.01430	0.63420	1.31508	0.38493	0.49395	1.35936
35	0.14914	0.35032	1.44178	0.04777	0.53036	0.06891	0.19253	0.11241	0.07237	0.08092	0.46890	0.45364	0.23903	0.19390	0.44892	0.06600	0.33968	0.83428	0.20926	0.22285	0.84373	-0.00684	0.39532	1.37183	0.28452	0.24824	1.39298	-0.20059	0.55526	1.22674	0.53168	0.30754	1.28301	0.01454	0.63432	1.31470	0.38520	0.49369	1.35944
36	0.14939	0.34981	1.44194	0.04773	0.53040	0.06905	0.19262	0.11216	0.07242	0.08084	0.46901	0.45380	0.23873	0.19361	0.44903	0.06611	0.34001	0.83452	0.20933	0.22313	0.84382	-0.00661	0.39489	1.37203	0.28506	0.24811	1.39305	-0.20049	0.55519	1.22752	0.53193	0.30785	1.28265	0.01499	0.63434	1.31452	0.38509	0.49356	1.35947
37	0.14951	0.34923	1.44206	0.04751	0.53048	0.06916	0.19268	0.11197	0.07240	0.08084	0.46909	0.45389	0.23824	0.19324	0.44911	0.06628	0.34020	0.83466	0.20948	0.22328	0.84391	-0.00654	0.39434	1.37200	0.28554	0.24828	1.39322	-0.20050	0.55519	1.22820	0.53215	0.30843	1.28245	0.01522	0.63416	1.31480	0.38469	0.49358	1.35943
38	0.14947	0.34875	1.44214	0.04718	0.53054	0.06920	0.19266	0.11198	0.07230	0.08102	0.46914	0.45389	0.23757	0.19284	0.44918	0.06648	0.34026	0.83465	0.20973	0.22341	0.84400	-0.00649	0.39401	1.37184	0.28586	0.24850	1.39336	-0.20073	0.55507	1.22865	0.53235	0.30878	1.28242	0.01499	0.63385	1.31542	0.38444	0.49355	1.35943
39	0.14936	0.34852	1.44221	0.04701	0.53053	0.06921	0.19261	0.11212	0.07219	0.08129	0.46914	0.45386	0.23691	0.19246	0.44925	0.06661	0.34029	0.83463	0.21001	0.22364	0.84409	-0.00629	0.39400	1.37167	0.28608	0.24838	1.39334	-0.20111	0.55479	1.22897	0.53260	0.30877	1.28252	0.01446	0.63360	1.31606	0.38450	0.49341	1.35948
40	0.14929	0.34850	1.44232	0.04710	0.53046	0.06922	0.19262	0.11217	0.07217	0.08151	0.46907	0.45385	0.23642	0.19217	0.44936	0.06668	0.34037	0.83467	0.21026	0.22394	0.84420	-0.00598	0.39400	1.37159	0.28630	0.24783	1.39316	-0.20143	0.55443	1.22935	0.53286	0.30868	1.28267	0.01403	0.63350	1.31648	0.38469	0.49332	1.35950
41	0.14923	0.34853	1.44250	0.04727	0.53033	0.06918	0.19276	0.11199	0.07223	0.08160	0.46900	0.45382	0.23607	0.19195	0.44949	0.06679	0.34046	0.83470	0.21045	0.22415	0.84433	-0.00579	0.39366	1.37170	0.28655	0.24709	1.39294	-0.20154	0.55402	1.22980	0.53306	0.30866	1.28275	0.01390	0.63344	1.31665	0.38491	0.49338	1.35945
42	0.14915	0.34840	1.44272	0.04734	0.53019	0.06908	0.19296	0.11170	0.07231	0.08153	0.46901	0.45377	0.23574	0.19173	0.44961	0.06701	0.34056	0.83468	0.21060	0.22417	0.84447	-0.00581	0.39306	1.37205	0.28686	0.24652	1.39283	-0.20149	0.55361	1.23027	0.53330	0.30842	1.28267	0.01402	0.63330	1.31671	0.38540	0.49327	1.35953
