	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d
7	-7.13632	-0.00000	0.00000	-3.95019	-0.00000	0.00000	-3.51483	-9.43341	9.74816	10.02600	7.07167	-11.30814	-11.13443	0.80094	0.00009	-11.17776	-0.00842	0.00004	27.59172	13.27568	2.98588	10.80045	-2.35665	-13.49587	22.96657	61.44767	-17.53875	60.31907	-42.02811	56.96060	125.80614	-0.00018	-81.25121	118.61378	0.00079	86.69659	-13.56545	4.46464	-0.00540	2.48979	2.26366	-0.01725	11.99156	2.18416	15.72852	-9.91751	-3.99137	15.37823	8.38341	-0.86135	9.84463
8	-6.55854	-0.00000	0.00000	-3.88453	-0.00000	-0.00000	-3.77176	-9.43879	9.42124	10.04891	7.27880	-11.27831	-11.09209	0.87355	0.00005	-11.11891	-0.04385	0.00007	27.53378	13.22542	3.06682	10.66752	-2.35249	-13.57943	22.80934	61.36847	-17.24607	59.89598	-42.49711	56.15244	125.76429	0.00183	-80.78141	118.83372	0.00341	85.94947	-13.40270	5.10467	-0.00244	4.17177	1.54156	-0.01294	12.06981	2.18799	15.59268	-9.85307	-3.93716	15.25342	8.36165	-0.78272	9.79654
9	-6.52022	-0.00000	-0.00000	-3.89503	-0.00000	0.00000	-3.84165	-9.07500	9.17694	10.09596	7.32381	-11.30118	-11.00544	0.87504	-0.00006	-11.08199	-0.01061	0.00003	27.45997	13.16076	3.01633	10.55959	-2.38728	-13.57371	22.55112	61.27491	-16.84571	59.44094	-42.89181	55.40638	125.74834	0.00308	-80.51720	119.07440	0.00163	85.10326	-12.73606	5.58574	-0.00429	5.27319	1.04935	0.00048	12.17412	2.27749	15.43725	-9.76229	-3.79612	15.14253	8.37094	-0.74034	9.74004
10	-6.72672	-0.00000	0.00000	-3.98560	0.00000	-0.00000	-3.79269	-8.65751	9.10596	10.15389	7.16524	-11.31424	-10.87257	0.83128	-0.00012	-11.09820	0.09809	-0.00016	27.38065	13.06589	2.93263	10.52876	-2.50836	-13.53746	22.06838	61.27284	-16.18562	59.05496	-43.07486	54.92058	125.95120	0.00590	-80.88199	119.29005	-0.00182	85.10600	-11.90529	5.34961	-0.00815	5.54462	0.90782	0.00645	12.26299	2.34487	15.32821	-9.68279	-3.69291	15.06648	8.43137	-0.79132	9.74147
11	-7.30953	-0.00000	-0.00000	-4.35813	0.00000	-0.00000	-3.62439	-8.63335	9.26287	10.27836	6.91108	-11.30113	-10.75586	0.80235	-0.00010	-11.19437	0.23104	-0.00026	27.31785	12.94133	2.87692	10.57215	-2.69643	-13.53183	21.65429	61.38739	-15.56781	58.82507	-43.03297	54.76372	126.29259	0.00620	-81.84072	119.42120	-0.00241	85.74927	-11.54046	4.51711	-0.00142	5.06733	1.02898	0.00245	12.33819	2.33073	15.25801	-9.61498	-3.67981	14.99599	8.50250	-0.92182	9.82584
12	-7.99463	0.00000	-0.00000	-4.74682	-0.00000	-0.00000	-3.43688	-8.99599	9.44362	10.42158	6.75058	-11.17824	-10.73198	0.82922	-0.00011	-11.35572	0.28970	0.00000	27.31405	12.82041	2.88439	10.64589	-2.85911	-13.69713	21.76067	61.52976	-15.50094	58.81929	-42.83259	54.94360	126.52204	0.00218	-82.70515	119.42304	-0.00254	85.90195	-11.81349	3.48205	0.00742	3.96000	1.37740	-0.00627	12.40637	2.28423	15.20044	-9.55368	-3.70143	14.92510	8.54519	-1.03684	9.91593
13	-8.15032	0.00000	0.00000	-4.68031	0.00000	0.00000	-3.41013	-9.32325	9.38185	10.47674	6.79101	-10.91113	-10.80556	0.88869	-0.00010	-11.53655	0.22249	0.00035	27.37832	12.75269	2.95622	10.70286	-2.91202	-14.09139	22.39569	61.60373	-16.04982	58.99685	-42.58319	55.33147	126.53486	-0.00004	-82.91685	119.32806	-0.00324	84.98560	-12.31680	2.51659	0.00760	2.57302	1.91633	-0.00961	12.45933	2.28478	15.18136	-9.50261	-3.69379	14.90760	8.56283	-1.04384	9.90196
14	-7.85162	-0.00000	-0.00000	-4.34716	0.00000	0.00000	-3.51507	-9.39314	9.15458	10.49215	6.94641	-10.72190	-10.91284	0.91897	-0.00003	-11.71252	0.10465	0.00030	27.44184	12.75450	2.98913	10.70681	-2.86296	-14.47518	23.03707	61.60500	-16.68808	59.17625	-42.43038	55.59965	126.44411	0.00006	-82.66805	119.25600	-0.00166	83.63821	-12.60480	1.80739	0.00283	1.68500	2.44200	-0.00381	12.51416	2.33675	15.22099	-9.44257	-3.66040	14.96387	8.55841	-0.94144	9.76410
15	-7.68439	-0.00000	0.00000	-4.30204	0.00000	-0.00000	-3.55350	-9.38517	9.05413	10.61645	7.03606	-10.88824	-11.00021	0.89669	0.00000	-11.90763	0.06653	-0.00014	27.40835	12.78673	2.88013	10.63695	-2.80084	-14.52880	23.21309	61.58963	-16.87029	59.18425	-42.47610	55.47795	126.39969	0.00053	-82.56976	119.30457	-0.00031	82.88483	-12.59401	1.41411	-0.00067	1.87306	2.67021	-0.00106	12.60216	2.39134	15.27546	-9.34782	-3.63011	15.03490	8.49024	-0.81065	9.58752
16	-7.79098	-0.00000	0.00000	-4.62537	0.00000	0.00000	-3.45225	-9.47406	9.18518	10.87490	7.04672	-11.37879	-11.07127	0.84407	0.00002	-12.15918	0.14124	-0.00047	27.26744	12.80223	2.68066	10.53157	-2.80379	-14.21434	22.98549	61.57967	-16.55448	59.02309	-42.65880	55.06133	126.43792	0.00099	-82.93016	119.43610	-0.00053	83.10766	-12.37095	1.16951	-0.00280	2.75141	2.50958	-0.00329	12.70723	2.44476	15.30174	-9.23884	-3.59038	15.07931	8.33756	-0.73169	9.48247
17	-7.91822	-0.00000	0.00000	-4.95905	0.00000	0.00000	-3.31146	-9.59096	9.41007	11.15552	7.15336	-11.91263	-11.15931	0.77971	0.00006	-12.46121	0.24286	-0.00031	27.13040	12.79309	2.53959	10.49694	-2.87399	-13.75175	22.75766	61.56499	-16.10589	58.81854	-42.81061	54.66000	126.47925	0.00083	-83.52846	119.55249	0.00017	83.83873	-11.92143	0.98519	-0.00246	3.43019	2.20366	-0.00178	12.78102	2.55460	15.33417	-9.15923	-3.50061	15.15055	8.18054	-0.72572	9.49849
18	-7.89403	-0.00000	-0.00000	-4.96876	-0.00000	0.00000	-3.26322	-9.61070	9.50966	11.33267	7.39758	-12.27637	-11.27729	0.71339	0.00008	-12.75651	0.29329	0.00005	27.11630	12.77740	2.56213	10.59917	-2.96471	-13.36272	22.74234	61.55581	-15.84979	58.62188	-42.86462	54.37387	126.43253	0.00068	-83.93776	119.65102	0.00175	84.21999	-11.31928	1.14144	0.00134	3.64225	2.10158	0.00098	12.81645	2.75261	15.44434	-9.10815	-3.35803	15.32690	8.12424	-0.76349	9.59022
19	-7.58066	0.00000	0.00000	-4.52371	0.00000	0.00000	-3.37999	-9.51083	9.30045	11.34582	7.59803	-12.37933	-11.40481	0.67009	0.00001	-12.99946	0.29262	0.00022	27.22508	12.76221	2.77307	10.78133	-3.05091	-13.19567	22.81492	61.56325	-15.82358	58.39127	-42.89916	54.05490	126.30498	0.00071	-84.00797	119.78962	0.00296	83.82027	-10.85836	1.87131	0.00197	3.83415	2.27593	0.00225	12.85414	2.97455	15.61936	-9.04764	-3.21736	15.57231	8.16277	-0.81034	9.66919
20	-6.92582	0.00000	0.00000	-3.81929	0.00000	0.00000	-3.60582	-9.36063	8.80722	11.25436	7.64576	-12.20452	-11.50856	0.66073	-0.00005	-13.20877	0.26612	0.00020	27.35331	12.75143	3.08927	10.93626	-3.13313	-13.31657	22.83506	61.56239	-15.90980	58.15367	-42.97413	53.64637	126.20378	0.00029	-83.99437	119.93983	0.00229	83.03066	-10.79898	2.82494	-0.00109	4.32876	2.48037	0.00110	12.91229	3.11277	15.71691	-8.97645	-3.12544	15.71446	8.19480	-0.84819	9.69553
21	-6.22851	-0.00000	0.00000	-3.30227	0.00000	0.00000	-3.77355	-9.26435	8.31944	11.20040	7.61365	-11.90758	-11.57072	0.64368	-0.00005	-13.42243	0.23571	0.00008	27.41433	12.76329	3.31094	11.01036	-3.19878	-13.60934	22.85433	61.51949	-16.07193	58.01430	-43.04511	53.29361	126.21133	0.00001	-84.13465	120.00935	0.00086	82.50555	-11.26372	3.40090	0.00039	4.96455	2.48910	-0.00119	12.94532	3.12937	15.60939	-8.95433	-3.07001	15.62089	8.15812	-0.86349	9.68514
22	-5.83301	0.00000	0.00000	-3.18298	0.00000	0.00000	-3.79205	-9.24730	8.08380	11.25961	7.59270	-11.75865	-11.60970	0.57215	0.00003	-13.62702	0.23597	-0.00011	27.41685	12.80140	3.29557	11.01133	-3.23321	-13.83799	22.94432	61.43744	-16.34448	58.00580	-43.05698	53.14007	126.27901	-0.00003	-84.37601	119.98809	0.00019	82.52265	-12.27300	3.49001	0.00427	5.41271	2.35150	-0.00110	12.90511	3.06788	15.36850	-9.02069	-3.03729	15.37444	8.09256	-0.83868	9.63748
23	-5.90787	0.00000	0.00000	-3.35182	0.00000	0.00000	-3.67181	-9.28428	8.14399	11.41365	7.62563	-11.93533	-11.67521	0.45169	0.00017	-13.78733	0.28837	-0.00019	27.42521	12.84789	3.06817	10.98183	-3.23625	-13.81246	23.02677	61.35445	-16.64004	58.05965	-43.02423	53.19849	126.28680	0.00040	-84.49099	119.95880	-0.00027	82.97950	-13.47818	3.55047	0.00407	5.45871	2.26424	0.00025	12.81926	2.96774	15.20626	-9.12509	-3.06965	15.18647	8.07173	-0.75868	9.54618
24	-6.55320	0.00000	-0.00000	-3.70562	0.00000	0.00000	-3.41163	-9.43339	8.47547	11.62933	7.69422	-12.40179	-11.80269	0.32876	0.00021	-13.91011	0.37017	-0.00015	27.47104	12.88992	2.72196	10.97419	-3.21283	-13.51139	22.99648	61.30590	-16.76564	58.12074	-42.97606	53.40800	126.18903	0.00131	-84.31600	119.96673	-0.00038	83.57274	-14.15207	3.96679	0.00617	5.06151	2.32020	0.00009	12.75085	2.84146	15.22122	-9.19457	-3.19237	15.15309	8.10952	-0.63192	9.45866
