	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
337	0.33847	0.19624	0.00444	0.13490	0.69050	0.00346	0.29543	0.17546	0.00871	0.11539	0.64682	0.00723	0.31208	0.15573	0.01487	0.09541	0.66296	0.01424	0.14535	0.07506	0.02072	0.01722	0.48682	0.01129
338	0.33831	0.19614	0.00445	0.13480	0.69013	0.00361	0.29526	0.17530	0.00827	0.11518	0.64645	0.00669	0.31193	0.15557	0.01435	0.09526	0.66266	0.01372	0.14526	0.07479	0.02033	0.01661	0.48671	0.01161
339	0.33822	0.19605	0.00439	0.13495	0.68987	0.00379	0.29514	0.17521	0.00781	0.11519	0.64622	0.00621	0.31182	0.15545	0.01376	0.09534	0.66252	0.01321	0.14513	0.07472	0.02005	0.01610	0.48684	0.01193
340	0.33829	0.19598	0.00420	0.13530	0.68992	0.00381	0.29519	0.17518	0.00763	0.11547	0.64629	0.00621	0.31185	0.15538	0.01353	0.09562	0.66265	0.01309	0.14508	0.07482	0.01973	0.01615	0.48706	0.01206
341	0.33850	0.19595	0.00395	0.13563	0.69022	0.00363	0.29541	0.17518	0.00771	0.11588	0.64660	0.00664	0.31205	0.15538	0.01367	0.09592	0.66292	0.01328	0.14522	0.07490	0.01926	0.01686	0.48716	0.01201
342	0.33877	0.19598	0.00376	0.13579	0.69049	0.00336	0.29571	0.17519	0.00773	0.11617	0.64686	0.00699	0.31233	0.15542	0.01378	0.09610	0.66313	0.01345	0.14554	0.07480	0.01875	0.01771	0.48706	0.01197
343	0.33899	0.19605	0.00373	0.13579	0.69058	0.00312	0.29596	0.17519	0.00764	0.11628	0.64692	0.00703	0.31261	0.15543	0.01370	0.09618	0.66313	0.01353	0.14595	0.07453	0.01839	0.01821	0.48687	0.01198
344	0.33908	0.19615	0.00384	0.13577	0.69050	0.00303	0.29608	0.17518	0.00757	0.11629	0.64682	0.00687	0.31278	0.15545	0.01355	0.09625	0.66300	0.01362	0.14631	0.07417	0.01823	0.01829	0.48675	0.01200
345	0.33902	0.19629	0.00402	0.13576	0.69049	0.00317	0.29606	0.17521	0.00748	0.11628	0.64677	0.00655	0.31281	0.15549	0.01338	0.09634	0.66294	0.01361	0.14653	0.07384	0.01817	0.01816	0.48678	0.01208
346	0.33894	0.19640	0.00414	0.13577	0.69067	0.00343	0.29599	0.17525	0.00735	0.11627	0.64692	0.00617	0.31277	0.15555	0.01321	0.09641	0.66308	0.01347	0.14659	0.07369	0.01805	0.01811	0.48697	0.01219
347	0.33896	0.19638	0.00412	0.13577	0.69101	0.00362	0.29600	0.17526	0.00740	0.11631	0.64722	0.00610	0.31276	0.15553	0.01321	0.09645	0.66337	0.01345	0.14651	0.07379	0.01781	0.01827	0.48721	0.01221
348	0.33904	0.19625	0.00399	0.13574	0.69129	0.00365	0.29608	0.17522	0.00773	0.11635	0.64749	0.00650	0.31280	0.15543	0.01349	0.09643	0.66360	0.01375	0.14638	0.07401	0.01757	0.01856	0.48730	0.01207
349	0.33908	0.19612	0.00389	0.13561	0.69137	0.00356	0.29612	0.17515	0.00806	0.11630	0.64758	0.00698	0.31281	0.15532	0.01376	0.09628	0.66365	0.01406	0.14628	0.07411	0.01748	0.01882	0.48718	0.01199
350	0.33901	0.19607	0.00392	0.13529	0.69134	0.00342	0.29606	0.17509	0.00808	0.11606	0.64753	0.00706	0.31276	0.15526	0.01373	0.09598	0.66359	0.01399	0.14623	0.07403	0.01754	0.01889	0.48695	0.01221
351	0.33892	0.19608	0.00403	0.13485	0.69133	0.00325	0.29595	0.17507	0.00778	0.11566	0.64748	0.00667	0.31267	0.15525	0.01343	0.09557	0.66355	0.01352	0.14621	0.07392	0.01768	0.01869	0.48681	0.01269
352	0.33890	0.19611	0.00411	0.13444	0.69126	0.00306	0.29589	0.17509	0.00733	0.11525	0.64739	0.00611	0.31262	0.15530	0.01303	0.09517	0.66350	0.01292	0.14617	0.07397	0.01785	0.01824	0.48678	0.01325
353	0.33897	0.19608	0.00405	0.13427	0.69102	0.00283	0.29591	0.17510	0.00696	0.11500	0.64718	0.00572	0.31263	0.15532	0.01277	0.09496	0.66336	0.01248	0.14612	0.07417	0.01807	0.01769	0.48680	0.01374
354	0.33910	0.19588	0.00393	0.13436	0.69075	0.00264	0.29600	0.17500	0.00686	0.11499	0.64696	0.00571	0.31267	0.15522	0.01277	0.09499	0.66320	0.01242	0.14600	0.07440	0.01832	0.01731	0.48681	0.01396
355	0.33922	0.19556	0.00389	0.13461	0.69067	0.00263	0.29607	0.17479	0.00701	0.11518	0.64693	0.00600	0.31269	0.15499	0.01299	0.09518	0.66318	0.01271	0.14582	0.07460	0.01858	0.01729	0.48689	0.01386
356	0.33925	0.19532	0.00396	0.13485	0.69085	0.00282	0.29608	0.17464	0.00722	0.11541	0.64712	0.00630	0.31265	0.15481	0.01324	0.09543	0.66335	0.01309	0.14562	0.07474	0.01877	0.01751	0.48707	0.01355
357	0.33917	0.19537	0.00404	0.13505	0.69110	0.00300	0.29599	0.17471	0.00733	0.11563	0.64737	0.00654	0.31256	0.15489	0.01340	0.09565	0.66356	0.01343	0.14550	0.07485	0.01879	0.01776	0.48727	0.01321
358	0.33899	0.19571	0.00405	0.13521	0.69116	0.00296	0.29585	0.17498	0.00744	0.11578	0.64746	0.00684	0.31243	0.15519	0.01355	0.09579	0.66363	0.01376	0.14550	0.07488	0.01868	0.01789	0.48735	0.01293
359	0.33873	0.19615	0.00412	0.13526	0.69100	0.00277	0.29565	0.17531	0.00764	0.11580	0.64736	0.00708	0.31228	0.15556	0.01375	0.09582	0.66354	0.01400	0.14556	0.07481	0.01862	0.01778	0.48731	0.01283
360	0.33849	0.19653	0.00435	0.13522	0.69078	0.00273	0.29546	0.17559	0.00782	0.11570	0.64716	0.00702	0.31214	0.15586	0.01386	0.09575	0.66338	0.01394	0.14559	0.07475	0.01875	0.01746	0.48727	0.01300
361	0.33843	0.19675	0.00463	0.13515	0.69065	0.00295	0.29539	0.17577	0.00784	0.11557	0.64700	0.00663	0.31210	0.15605	0.01384	0.09566	0.66327	0.01355	0.14561	0.07483	0.01897	0.01711	0.48727	0.01338
362	0.33861	0.19676	0.00476	0.13513	0.69064	0.00321	0.29554	0.17583	0.00778	0.11552	0.64695	0.00623	0.31222	0.15609	0.01380	0.09562	0.66326	0.01306	0.14564	0.07506	0.01910	0.01698	0.48730	0.01373
363	0.33890	0.19664	0.00471	0.13515	0.69077	0.00327	0.29580	0.17579	0.00782	0.11557	0.64706	0.00614	0.31244	0.15603	0.01389	0.09561	0.66338	0.01281	0.14570	0.07533	0.01907	0.01713	0.48735	0.01384
364	0.33911	0.19653	0.00462	0.13512	0.69098	0.00311	0.29600	0.17576	0.00802	0.11559	0.64728	0.00639	0.31260	0.15597	0.01409	0.09556	0.66357	0.01290	0.14574	0.07549	0.01892	0.01740	0.48740	0.01365
365	0.33918	0.19653	0.00458	0.13498	0.69116	0.00291	0.29608	0.17578	0.00824	0.11551	0.64748	0.00680	0.31267	0.15597	0.01427	0.09542	0.66373	0.01325	0.14578	0.07552	0.01870	0.01758	0.48741	0.01330
366	0.33917	0.19669	0.00460	0.13482	0.69124	0.00290	0.29609	0.17590	0.00823	0.11539	0.64757	0.00710	0.31269	0.15609	0.01426	0.09529	0.66378	0.01363	0.14587	0.07549	0.01843	0.01759	0.48740	0.01303
367	0.33915	0.19698	0.00465	0.13482	0.69125	0.00315	0.29607	0.17610	0.00791	0.11538	0.64755	0.00700	0.31270	0.15634	0.01398	0.09533	0.66375	0.01369	0.14600	0.07548	0.01820	0.01752	0.48742	0.01303
368	0.33914	0.19726	0.00472	0.13496	0.69122	0.00349	0.29606	0.17631	0.00746	0.11548	0.64747	0.00649	0.31272	0.15658	0.01357	0.09551	0.66370	0.01331	0.14614	0.07551	0.01804	0.01742	0.48750	0.01327
369	0.33917	0.19740	0.00485	0.13511	0.69112	0.00367	0.29608	0.17641	0.00715	0.11556	0.64736	0.00585	0.31276	0.15669	0.01325	0.09565	0.66365	0.01272	0.14624	0.07551	0.01789	0.01722	0.48760	0.01356
370	0.33923	0.19737	0.00498	0.13521	0.69101	0.00357	0.29614	0.17637	0.00713	0.11559	0.64726	0.00542	0.31282	0.15664	0.01317	0.09572	0.66361	0.01225	0.14630	0.07545	0.01773	0.01699	0.48769	0.01366
371	0.33932	0.19727	0.00493	0.13533	0.69098	0.00326	0.29624	0.17629	0.00740	0.11569	0.64726	0.00544	0.31291	0.15652	0.01335	0.09578	0.66362	0.01214	0.14635	0.07539	0.01757	0.01699	0.48773	0.01347
372	0.33941	0.19725	0.00461	0.13548	0.69106	0.00288	0.29636	0.17630	0.00774	0.11586	0.64738	0.00590	0.31302	0.15649	0.01359	0.09586	0.66372	0.01239	0.14643	0.07542	0.01744	0.01731	0.48773	0.01310
373	0.33945	0.19740	0.00421	0.13555	0.69121	0.00259	0.29644	0.17645	0.00790	0.11598	0.64757	0.00644	0.31311	0.15663	0.01369	0.09590	0.66387	0.01280	0.14653	0.07552	0.01734	0.01769	0.48771	0.01273
374	0.33939	0.19767	0.00400	0.13545	0.69138	0.00249	0.29642	0.17668	0.00792	0.11593	0.64777	0.00682	0.31310	0.15688	0.01371	0.09582	0.66401	0.01319	0.14660	0.07560	0.01724	0.01788	0.48774	0.01245
375	0.33925	0.19787	0.00400	0.13521	0.69149	0.00254	0.29631	0.17685	0.00801	0.11574	0.64787	0.00710	0.31300	0.15706	0.01383	0.09562	0.66407	0.01355	0.14657	0.07563	0.01717	0.01789	0.48771	0.01228
376	0.33913	0.19790	0.00402	0.13491	0.69147	0.00264	0.29619	0.17688	0.00813	0.11550	0.64784	0.00729	0.31289	0.15710	0.01396	0.09536	0.66400	0.01379	0.14647	0.07564	0.01724	0.01785	0.48754	0.01224
377	0.33909	0.19782	0.00397	0.13460	0.69136	0.00274	0.29613	0.17683	0.00800	0.11524	0.64768	0.00717	0.31282	0.15705	0.01385	0.09509	0.66383	0.01367	0.14636	0.07569	0.01745	0.01776	0.48729	0.01239
378	0.33914	0.19775	0.00392	0.13428	0.69122	0.00280	0.29614	0.17678	0.00749	0.11494	0.64747	0.00657	0.31282	0.15701	0.01339	0.09482	0.66365	0.01309	0.14632	0.07577	0.01766	0.01747	0.48711	0.01274
379	0.33926	0.19766	0.00395	0.13400	0.69107	0.00279	0.29619	0.17670	0.00684	0.11462	0.64728	0.00574	0.31287	0.15695	0.01282	0.09456	0.66350	0.01232	0.14632	0.07586	0.01775	0.01697	0.48707	0.01316
380	0.33939	0.19757	0.00399	0.13386	0.69092	0.00270	0.29628	0.17664	0.00646	0.11444	0.64712	0.00526	0.31296	0.15689	0.01246	0.09442	0.66339	0.01188	0.14634	0.07594	0.01768	0.01657	0.48709	0.01341
381	0.33947	0.19764	0.00393	0.13391	0.69080	0.00256	0.29637	0.17671	0.00658	0.11445	0.64704	0.00549	0.31304	0.15694	0.01251	0.09443	0.66332	0.01207	0.14641	0.07601	0.01753	0.01649	0.48705	0.01330
382	0.33942	0.19789	0.00386	0.13401	0.69074	0.00247	0.29637	0.17692	0.00697	0.11455	0.64703	0.00603	0.31306	0.15714	0.01279	0.09448	0.66328	0.01254	0.14652	0.07600	0.01741	0.01663	0.48697	0.01295
383	0.33926	0.19820	0.00395	0.13404	0.69076	0.00248	0.29627	0.17714	0.00727	0.11459	0.64706	0.00620	0.31300	0.15738	0.01306	0.09450	0.66329	0.01268	0.14663	0.07587	0.01740	0.01671	0.48695	0.01260
384	0.33905	0.19840	0.00418	0.13400	0.69088	0.00254	0.29610	0.17726	0.00738	0.11455	0.64715	0.00596	0.31286	0.15755	0.01328	0.09448	0.66338	0.01248	0.14665	0.07569	0.01746	0.01668	0.48704	0.01233
385	0.33884	0.19845	0.00436	0.13394	0.69109	0.00258	0.29589	0.17727	0.00741	0.11451	0.64733	0.00572	0.31266	0.15761	0.01346	0.09445	0.66354	0.01231	0.14653	0.07560	0.01755	0.01668	0.48719	0.01211
386	0.33870	0.19836	0.00436	0.13394	0.69132	0.00259	0.29574	0.17722	0.00744	0.11454	0.64755	0.00568	0.31248	0.15756	0.01356	0.09448	0.66374	0.01233	0.14631	0.07564	0.01762	0.01681	0.48734	0.01193
387	0.33871	0.19817	0.00427	0.13407	0.69148	0.00263	0.29572	0.17710	0.00758	0.11470	0.64770	0.00583	0.31243	0.15740	0.01364	0.09462	0.66387	0.01248	0.14610	0.07580	0.01757	0.01710	0.48741	0.01180
388	0.33889	0.19790	0.00429	0.13426	0.69150	0.00281	0.29587	0.17694	0.00781	0.11490	0.64772	0.00613	0.31253	0.15717	0.01378	0.09479	0.66387	0.01273	0.14599	0.07597	0.01740	0.01737	0.48738	0.01176
389	0.33911	0.19766	0.00450	0.13433	0.69137	0.00303	0.29606	0.17677	0.00801	0.11497	0.64761	0.00646	0.31268	0.15697	0.01400	0.09484	0.66376	0.01301	0.14601	0.07602	0.01724	0.01742	0.48727	0.01190
390	0.33929	0.19752	0.00470	0.13423	0.69117	0.00306	0.29622	0.17665	0.00810	0.11485	0.64744	0.00676	0.31282	0.15686	0.01421	0.09471	0.66360	0.01326	0.14612	0.07597	0.01723	0.01725	0.48712	0.01219
391	0.33946	0.19747	0.00469	0.13406	0.69099	0.00290	0.29639	0.17662	0.00809	0.11467	0.64730	0.00701	0.31297	0.15686	0.01434	0.09452	0.66347	0.01345	0.14627	0.07597	0.01733	0.01706	0.48699	0.01247
392	0.33961	0.19749	0.00457	0.13394	0.69091	0.00286	0.29653	0.17666	0.00793	0.11455	0.64723	0.00709	0.31310	0.15691	0.01422	0.09439	0.66341	0.01347	0.14637	0.07609	0.01745	0.01697	0.48691	0.01269
393	0.33960	0.19753	0.00457	0.13390	0.69095	0.00311	0.29649	0.17668	0.00762	0.11450	0.64723	0.00686	0.31308	0.15693	0.01384	0.09436	0.66343	0.01325	0.14633	0.07618	0.01757	0.01689	0.48695	0.01286
394	0.33937	0.19753	0.00470	0.13393	0.69105	0.00339	0.29625	0.17666	0.00741	0.11452	0.64729	0.00659	0.31287	0.15690	0.01357	0.09441	0.66350	0.01304	0.14615	0.07608	0.01764	0.01680	0.48709	0.01294
395	0.33906	0.19758	0.00480	0.13406	0.69111	0.00341	0.29598	0.17664	0.00755	0.11462	0.64736	0.00657	0.31262	0.15690	0.01367	0.09453	0.66358	0.01305	0.14603	0.07582	0.01761	0.01675	0.48724	0.01281
396	0.33884	0.19772	0.00482	0.13427	0.69108	0.00325	0.29582	0.17669	0.00785	0.11477	0.64739	0.00673	0.31250	0.15698	0.01399	0.09468	0.66362	0.01321	0.14610	0.07549	0.01750	0.01672	0.48736	0.01251
397	0.33875	0.19785	0.00471	0.13444	0.69106	0.00315	0.29580	0.17673	0.00803	0.11489	0.64740	0.00694	0.31251	0.15706	0.01419	0.09480	0.66365	0.01338	0.14629	0.07519	0.01745	0.01670	0.48745	0.01217
398	0.33875	0.19780	0.00449	0.13447	0.69107	0.00317	0.29583	0.17664	0.00801	0.11492	0.64744	0.00720	0.31256	0.15700	0.01420	0.09480	0.66367	0.01361	0.14643	0.07495	0.01751	0.01677	0.48744	0.01191
399	0.33878	0.19757	0.00429	0.13433	0.69109	0.00325	0.29586	0.17643	0.00792	0.11483	0.64745	0.00742	0.31259	0.15679	0.01412	0.09469	0.66363	0.01384	0.14645	0.07478	0.01767	0.01691	0.48730	0.01181
400	0.33879	0.19737	0.00427	0.13414	0.69108	0.00340	0.29585	0.17625	0.00778	0.11470	0.64739	0.00736	0.31258	0.15661	0.01399	0.09456	0.66356	0.01386	0.14639	0.07471	0.01784	0.01691	0.48717	0.01188
401	0.33876	0.19735	0.00438	0.13405	0.69106	0.00362	0.29579	0.17623	0.00752	0.11458	0.64734	0.00689	0.31253	0.15659	0.01371	0.09450	0.66353	0.01350	0.14632	0.07474	0.01800	0.01662	0.48724	0.01208
402	0.33870	0.19737	0.00447	0.13404	0.69108	0.00378	0.29570	0.17624	0.00715	0.11447	0.64734	0.00623	0.31245	0.15660	0.01330	0.09447	0.66360	0.01290	0.14622	0.07483	0.01809	0.01612	0.48751	0.01226
403	0.33869	0.19728	0.00444	0.13402	0.69117	0.00371	0.29567	0.17619	0.00697	0.11440	0.64744	0.00591	0.31240	0.15652	0.01310	0.09442	0.66374	0.01252	0.14608	0.07493	0.01800	0.01583	0.48776	0.01229
404	0.33874	0.19716	0.00435	0.13401	0.69128	0.00349	0.29570	0.17614	0.00711	0.11441	0.64757	0.00623	0.31239	0.15645	0.01326	0.09437	0.66386	0.01272	0.14596	0.07507	0.01774	0.01597	0.48780	0.01217
405	0.33876	0.19720	0.00431	0.13401	0.69132	0.00337	0.29573	0.17622	0.00743	0.11447	0.64765	0.00698	0.31239	0.15651	0.01360	0.09436	0.66388	0.01339	0.14590	0.07523	0.01751	0.01632	0.48766	0.01203
406	0.33872	0.19742	0.00436	0.13405	0.69126	0.00349	0.29571	0.17642	0.00772	0.11454	0.64763	0.00778	0.31238	0.15672	0.01390	0.09441	0.66381	0.01423	0.14594	0.07531	0.01748	0.01656	0.48752	0.01189
407	0.33864	0.19763	0.00447	0.13417	0.69115	0.00373	0.29567	0.17656	0.00788	0.11463	0.64756	0.00828	0.31237	0.15689	0.01405	0.09451	0.66373	0.01481	0.14607	0.07520	0.01774	0.01655	0.48749	0.01176
408	0.33855	0.19771	0.00455	0.13431	0.69106	0.00392	0.29562	0.17656	0.00787	0.11471	0.64749	0.00827	0.31237	0.15692	0.01401	0.09462	0.66369	0.01482	0.14622	0.07495	0.01821	0.01637	0.48758	0.01180
409	0.33848	0.19771	0.00457	0.13440	0.69103	0.00401	0.29555	0.17650	0.00769	0.11474	0.64742	0.00779	0.31235	0.15688	0.01377	0.09468	0.66368	0.01429	0.14631	0.07473	0.01871	0.01616	0.48767	0.01208
410	0.33841	0.19769	0.00455	0.13439	0.69099	0.00406	0.29548	0.17646	0.00738	0.11470	0.64734	0.00707	0.31231	0.15683	0.01335	0.09468	0.66365	0.01356	0.14629	0.07469	0.01905	0.01593	0.48774	0.01247
411	0.33840	0.19760	0.00448	0.13434	0.69089	0.00404	0.29543	0.17642	0.00715	0.11462	0.64722	0.00653	0.31226	0.15674	0.01295	0.09465	0.66357	0.01308	0.14613	0.07484	0.01910	0.01570	0.48775	0.01268
412	0.33850	0.19736	0.00435	0.13431	0.69079	0.00387	0.29549	0.17630	0.00724	0.11456	0.64714	0.00664	0.31227	0.15653	0.01287	0.09461	0.66348	0.01326	0.14590	0.07511	0.01887	0.01558	0.48769	0.01243
413	0.33864	0.19702	0.00418	0.13426	0.69073	0.00361	0.29561	0.17608	0.00767	0.11453	0.64716	0.00734	0.31232	0.15623	0.01320	0.09455	0.66345	0.01402	0.14571	0.07528	0.01855	0.01560	0.48763	0.01188
414	0.33866	0.19678	0.00408	0.13415	0.69074	0.00345	0.29565	0.17588	0.00812	0.11445	0.64723	0.00801	0.31233	0.15602	0.01372	0.09446	0.66345	0.01478	0.14566	0.07514	0.01832	0.01566	0.48759	0.01149
415	0.33854	0.19682	0.00413	0.13403	0.69076	0.00345	0.29558	0.17585	0.00826	0.11437	0.64725	0.00815	0.31228	0.15605	0.01401	0.09439	0.66345	0.01503	0.14578	0.07480	0.01827	0.01567	0.48755	0.01154
416	0.33843	0.19703	0.00427	0.13400	0.69074	0.00355	0.29549	0.17594	0.00801	0.11434	0.64718	0.00775	0.31224	0.15621	0.01387	0.09439	0.66340	0.01468	0.14597	0.07452	0.01835	0.01561	0.48752	0.01189
417	0.33845	0.19712	0.00438	0.13413	0.69061	0.00367	0.29549	0.17599	0.00761	0.11441	0.64701	0.00724	0.31227	0.15629	0.01348	0.09449	0.66329	0.01411	0.14605	0.07451	0.01850	0.01551	0.48749	0.01224
418	0.33860	0.19703	0.00436	0.13439	0.69043	0.00372	0.29559	0.17597	0.00736	0.11461	0.64684	0.00704	0.31234	0.15624	0.01323	0.09469	0.66316	0.01381	0.14599	0.07477	0.01859	0.01549	0.48746	0.01241
419	0.33878	0.19688	0.00419	0.13463	0.69033	0.00360	0.29572	0.17594	0.00738	0.11482	0.64678	0.00726	0.31242	0.15617	0.01324	0.09489	0.66312	0.01397	0.14586	0.07511	0.01852	0.01561	0.48745	0.01236
420	0.33887	0.19683	0.00399	0.13470	0.69037	0.00332	0.29581	0.17597	0.00756	0.11492	0.64688	0.00777	0.31247	0.15615	0.01338	0.09496	0.66318	0.01447	0.14576	0.07537	0.01834	0.01586	0.48744	0.01213
421	0.33886	0.19687	0.00397	0.13456	0.69048	0.00300	0.29581	0.17602	0.00776	0.11486	0.64704	0.00826	0.31246	0.15618	0.01354	0.09485	0.66327	0.01496	0.14574	0.07543	0.01822	0.01611	0.48738	0.01182
422	0.33875	0.19694	0.00420	0.13428	0.69055	0.00279	0.29573	0.17604	0.00792	0.11468	0.64712	0.00847	0.31240	0.15623	0.01373	0.09461	0.66329	0.01514	0.14576	0.07527	0.01820	0.01631	0.48721	0.01150
423	0.33863	0.19703	0.00445	0.13400	0.69058	0.00274	0.29562	0.17605	0.00804	0.11450	0.64710	0.00833	0.31231	0.15629	0.01399	0.09437	0.66323	0.01495	0.14583	0.07501	0.01822	0.01651	0.48696	0.01120
424	0.33854	0.19713	0.00452	0.13385	0.69058	0.00279	0.29558	0.17608	0.00810	0.11440	0.64702	0.00791	0.31229	0.15639	0.01419	0.09425	0.66313	0.01448	0.14597	0.07477	0.01829	0.01666	0.48673	0.01101
425	0.33851	0.19728	0.00449	0.13382	0.69052	0.00289	0.29557	0.17615	0.00804	0.11438	0.64687	0.00728	0.31232	0.15651	0.01419	0.09424	0.66301	0.01384	0.14614	0.07460	0.01841	0.01661	0.48662	0.01106
426	0.33844	0.19750	0.00455	0.13383	0.69040	0.00297	0.29553	0.17629	0.00787	0.11435	0.64670	0.00661	0.31232	0.15667	0.01398	0.09425	0.66289	0.01319	0.14628	0.07449	0.01854	0.01640	0.48659	0.01143
427	0.33829	0.19781	0.00478	0.13382	0.69030	0.00298	0.29540	0.17651	0.00767	0.11430	0.64659	0.00622	0.31224	0.15691	0.01368	0.09425	0.66282	0.01280	0.14634	0.07446	0.01851	0.01617	0.48661	0.01192
428	0.33814	0.19820	0.00500	0.13383	0.69032	0.00289	0.29526	0.17682	0.00752	0.11429	0.64663	0.00629	0.31214	0.15721	0.01344	0.09424	0.66289	0.01284	0.14636	0.07453	0.01831	0.01608	0.48671	0.01224
429	0.33808	0.19852	0.00496	0.13387	0.69050	0.00276	0.29521	0.17709	0.00738	0.11432	0.64685	0.00661	0.31212	0.15748	0.01319	0.09426	0.66309	0.01315	0.14642	0.07464	0.01810	0.01610	0.48692	0.01229
430	0.33811	0.19863	0.00463	0.13395	0.69069	0.00265	0.29525	0.17721	0.00715	0.11439	0.64707	0.00676	0.31216	0.15758	0.01288	0.09433	0.66332	0.01331	0.14646	0.07477	0.01801	0.01612	0.48717	0.01217
431	0.33818	0.19857	0.00422	0.13408	0.69076	0.00259	0.29531	0.17719	0.00690	0.11448	0.64715	0.00663	0.31221	0.15755	0.01261	0.09444	0.66341	0.01319	0.14644	0.07489	0.01800	0.01608	0.48733	0.01202
432	0.33823	0.19844	0.00392	0.13417	0.69067	0.00254	0.29534	0.17711	0.00676	0.11454	0.64707	0.00654	0.31222	0.15748	0.01260	0.09449	0.66335	0.01304	0.14638	0.07496	0.01800	0.01605	0.48730	0.01192
433	0.33824	0.19831	0.00378	0.13410	0.69056	0.00254	0.29536	0.17700	0.00678	0.11447	0.64697	0.00670	0.31221	0.15741	0.01284	0.09440	0.66325	0.01312	0.14635	0.07492	0.01800	0.01601	0.48718	0.01192
434	0.33819	0.19822	0.00375	0.13394	0.69049	0.00262	0.29532	0.17689	0.00686	0.11431	0.64692	0.00688	0.31216	0.15736	0.01311	0.09422	0.66319	0.01325	0.14636	0.07473	0.01803	0.01589	0.48710	0.01205
435	0.33801	0.19828	0.00376	0.13389	0.69043	0.00281	0.29518	0.17688	0.00686	0.11423	0.64684	0.00678	0.31205	0.15739	0.01314	0.09416	0.66314	0.01314	0.14639	0.07449	0.01814	0.01567	0.48712	0.01225
436	0.33784	0.19850	0.00377	0.13404	0.69028	0.00296	0.29504	0.17702	0.00672	0.11431	0.64669	0.00648	0.31196	0.15753	0.01288	0.09427	0.66304	0.01280	0.14644	0.07438	0.01825	0.01544	0.48717	0.01236
437	0.33789	0.19876	0.00374	0.13431	0.69006	0.00292	0.29509	0.17724	0.00647	0.11450	0.64649	0.00627	0.31205	0.15774	0.01249	0.09447	0.66290	0.01248	0.14659	0.07450	0.01825	0.01535	0.48716	0.01234
438	0.33821	0.19891	0.00367	0.13452	0.68989	0.00269	0.29539	0.17740	0.00615	0.11466	0.64635	0.00613	0.31234	0.15789	0.01215	0.09462	0.66279	0.01220	0.14684	0.07474	0.01812	0.01538	0.48710	0.01233
439	0.33855	0.19889	0.00363	0.13451	0.68988	0.00252	0.29569	0.17743	0.00581	0.11465	0.64632	0.00576	0.31262	0.15791	0.01188	0.09462	0.66279	0.01180	0.14702	0.07496	0.01796	0.01535	0.48711	0.01243
440	0.33871	0.19881	0.00368	0.13431	0.69007	0.00257	0.29582	0.17738	0.00557	0.11448	0.64646	0.00521	0.31273	0.15787	0.01173	0.09449	0.66293	0.01137	0.14705	0.07508	0.01788	0.01517	0.48728	0.01255
441	0.33877	0.19877	0.00381	0.13408	0.69035	0.00272	0.29586	0.17736	0.00553	0.11426	0.64671	0.00496	0.31274	0.15788	0.01181	0.09431	0.66317	0.01129	0.14702	0.07518	0.01792	0.01495	0.48754	0.01247
442	0.33890	0.19878	0.00399	0.13393	0.69058	0.00278	0.29599	0.17740	0.00570	0.11410	0.64696	0.00529	0.31283	0.15794	0.01217	0.09415	0.66340	0.01170	0.14707	0.07531	0.01802	0.01475	0.48778	0.01214
443	0.33908	0.19880	0.00411	0.13387	0.69064	0.00275	0.29616	0.17745	0.00595	0.11397	0.64710	0.00590	0.31297	0.15802	0.01259	0.09402	0.66353	0.01231	0.14716	0.07546	0.01809	0.01447	0.48797	0.01170
444	0.33920	0.19884	0.00409	0.13385	0.69060	0.00271	0.29626	0.17751	0.00612	0.11386	0.64713	0.00632	0.31306	0.15809	0.01280	0.09391	0.66357	0.01270	0.14720	0.07560	0.01806	0.01408	0.48815	0.01136
