Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
1338,0.0,0.0,-1.31039,0.0,0.0,1.07053
1339,0.0,0.0,-1.30936,0.0,0.0,1.07629
1340,0.0,0.0,-1.30836,0.0,0.0,1.08211
1341,0.0,0.0,-1.30738,0.0,0.0,1.08797
1342,0.0,0.0,-1.30643,0.0,0.0,1.09389
1343,0.0,0.0,-1.3055,0.0,0.0,1.09985
1344,0.0,0.0,-1.3046,0.0,0.0,1.10586
1345,0.0,0.0,-1.30373,0.0,0.0,1.1119
1346,0.0,0.0,-1.30288,0.0,0.0,1.11797
1347,0.0,0.0,-1.30206,0.0,0.0,1.12408
1348,0.0,0.0,-1.30127,0.0,0.0,1.13022
1349,0.0,0.0,-1.3005,0.0,0.0,1.13638
1350,0.0,0.0,-1.29976,0.0,0.0,1.14256
1351,0.0,0.0,-1.29904,0.0,0.0,1.14876
1352,0.0,0.0,-1.29835,0.0,0.0,1.15497
1353,0.0,0.0,-1.29769,0.0,0.0,1.16119
1354,0.0,0.0,-1.29704,0.0,0.0,1.16741
1355,0.0,0.0,-1.29642,0.0,0.0,1.17363
1356,0.0,0.0,-1.29583,0.0,0.0,1.17984
1357,0.0,0.0,-1.29525,0.0,0.0,1.18603
1358,0.0,0.0,-1.2947,0.0,0.0,1.1922
1359,0.0,0.0,-1.29416,0.0,0.0,1.19835
1360,0.0,0.0,-1.29365,0.0,0.0,1.20446
1361,0.0,0.0,-1.29315,0.0,0.0,1.21054
1362,0.0,0.0,-1.29267,0.0,0.0,1.21657
1363,0.0,0.0,-1.29221,0.0,0.0,1.22256
1364,0.0,0.0,-1.29177,0.0,0.0,1.22848
1365,0.0,0.0,-1.29135,0.0,0.0,1.23434
1366,0.0,0.0,-1.29094,0.0,0.0,1.24014
1367,0.0,0.0,-1.29054,0.0,0.0,1.24585
1368,0.0,0.0,-1.29016,0.0,0.0,1.25149
1369,0.0,0.0,-1.2898,0.0,0.0,1.25703
1370,0.0,0.0,-1.28945,0.0,0.0,1.26248
1371,0.0,0.0,-1.28911,0.0,0.0,1.26782
1372,0.0,0.0,-1.28879,0.0,0.0,1.27306
1373,0.0,0.0,-1.28848,0.0,0.0,1.27818
1374,0.0,0.0,-1.28818,0.0,0.0,1.28318
1375,0.0,0.0,-1.2879,0.0,0.0,1.28805
1376,0.0,0.0,-1.28762,0.0,0.0,1.29278
1377,0.0,0.0,-1.28737,0.0,0.0,1.29737
1378,0.0,0.0,-1.28712,0.0,0.0,1.30181
1379,0.0,0.0,-1.28689,0.0,0.0,1.30609
1380,0.0,0.0,-1.28668,0.0,0.0,1.31021
1381,0.0,0.0,-1.28648,0.0,0.0,1.31417
1382,0.0,0.0,-1.28629,0.0,0.0,1.31795
1383,0.0,0.0,-1.28611,0.0,0.0,1.32154
1384,0.0,0.0,-1.28596,0.0,0.0,1.32495
1385,0.0,0.0,-1.28581,0.0,0.0,1.32816
1386,0.0,0.0,-1.28569,0.0,0.0,1.33117
1387,0.0,0.0,-1.28557,0.0,0.0,1.33397
1388,0.0,0.0,-1.28548,0.0,0.0,1.33656
1389,0.0,0.0,-1.2854,0.0,0.0,1.33893
1390,0.0,0.0,-1.28534,0.0,0.0,1.34107
1391,0.0,0.0,-1.28529,0.0,0.0,1.34299
1392,0.0,0.0,-1.28525,0.0,0.0,1.34468
1393,0.0,0.0,-1.28523,0.0,0.0,1.34613
1394,0.0,0.0,-1.28522,0.0,0.0,1.34734
1395,0.0,0.0,-1.28522,0.0,0.0,1.34831
1396,0.0,0.0,-1.28524,0.0,0.0,1.34903
1397,0.0,0.0,-1.28526,0.0,0.0,1.3495
1398,0.0,0.0,-1.28529,0.0,0.0,1.34971
1399,0.0,0.0,-1.28533,0.0,0.0,1.34967
1400,0.0,0.0,-1.28538,0.0,0.0,1.34936
1401,0.0,0.0,-1.28543,0.0,0.0,1.3488
1402,0.0,0.0,-1.28549,0.0,0.0,1.34797
1403,0.0,0.0,-1.28555,0.0,0.0,1.34688
1404,0.0,0.0,-1.28562,0.0,0.0,1.34551
1405,0.0,0.0,-1.28569,0.0,0.0,1.34388
1406,0.0,0.0,-1.28575,0.0,0.0,1.34198
1407,0.0,0.0,-1.28582,0.0,0.0,1.3398
1408,0.0,0.0,-1.28589,0.0,0.0,1.33735
1409,0.0,0.0,-1.28595,0.0,0.0,1.33464
1410,0.0,0.0,-1.28601,0.0,0.0,1.33166
1411,0.0,0.0,-1.28607,0.0,0.0,1.32841
1412,0.0,0.0,-1.28612,0.0,0.0,1.32489
1413,0.0,0.0,-1.28617,0.0,0.0,1.32111
1414,0.0,0.0,-1.2862,0.0,0.0,1.31707
1415,0.0,0.0,-1.28623,0.0,0.0,1.31277
1416,0.0,0.0,-1.28625,0.0,0.0,1.30821
1417,0.0,0.0,-1.28626,0.0,0.0,1.3034
1418,0.0,0.0,-1.28626,0.0,0.0,1.29834
1419,0.0,0.0,-1.28625,0.0,0.0,1.29304
1420,0.0,0.0,-1.28622,0.0,0.0,1.2875
1421,0.0,0.0,-1.28617,0.0,0.0,1.28173
1422,0.0,0.0,-1.28611,0.0,0.0,1.27573
1423,0.0,0.0,-1.28603,0.0,0.0,1.26951
1424,0.0,0.0,-1.28593,0.0,0.0,1.26307
1425,0.0,0.0,-1.28581,0.0,0.0,1.25641
1426,0.0,0.0,-1.28567,0.0,0.0,1.24956
1427,0.0,0.0,-1.28551,0.0,0.0,1.24251
1428,0.0,0.0,-1.28532,0.0,0.0,1.23528
1429,0.0,0.0,-1.28511,0.0,0.0,1.22786
1430,0.0,0.0,-1.28488,0.0,0.0,1.22028
1431,0.0,0.0,-1.28463,0.0,0.0,1.21254
1432,0.0,0.0,-1.28434,0.0,0.0,1.20464
1433,0.0,0.0,-1.28404,0.0,0.0,1.1966
1434,0.0,0.0,-1.2837,0.0,0.0,1.18843
1435,0.0,0.0,-1.28334,0.0,0.0,1.18013
1436,0.0,0.0,-1.28296,0.0,0.0,1.17172
1437,0.0,0.0,-1.28254,0.0,0.0,1.1632
1438,0.0,0.0,-1.2821,0.0,0.0,1.15459
1439,0.0,0.0,-1.28163,0.0,0.0,1.1459
1440,0.0,0.0,-1.28113,0.0,0.0,1.13714
1441,0.0,0.0,-1.28061,0.0,0.0,1.12831
1442,0.0,0.0,-1.28005,0.0,0.0,1.11943
1443,0.0,0.0,-1.27947,0.0,0.0,1.11051
1444,0.0,0.0,-1.27886,0.0,0.0,1.10156
1445,0.0,0.0,-1.27822,0.0,0.0,1.09258
1446,0.0,0.0,-1.27754,0.0,0.0,1.08359
1447,0.0,0.0,-1.27684,0.0,0.0,1.07459
1448,0.0,0.0,-1.27611,0.0,0.0,1.0656
1449,0.0,0.0,-1.27535,0.0,0.0,1.05663
1450,0.0,0.0,-1.27456,0.0,0.0,1.04768
1451,0.0,0.0,-1.27374,0.0,0.0,1.03876
1452,0.0,0.0,-1.27289,0.0,0.0,1.02988
1453,0.0,0.0,-1.27201,0.0,0.0,1.02105
1454,0.0,0.0,-1.2711,0.0,0.0,1.01228
1455,0.0,0.0,-1.27017,0.0,0.0,1.00357
1456,0.0,0.0,-1.2692,0.0,0.0,0.99494
1457,0.0,0.0,-1.26821,0.0,0.0,0.9864
1458,0.0,0.0,-1.26719,0.0,0.0,0.97794
1459,0.0,0.0,-1.26615,0.0,0.0,0.96958
1460,0.0,0.0,-1.26509,0.0,0.0,0.96133
1461,0.0,0.0,-1.264,0.0,0.0,0.95319
1462,0.0,0.0,-1.26288,0.0,0.0,0.94517
1463,0.0,0.0,-1.26175,0.0,0.0,0.93727
1464,0.0,0.0,-1.2606,0.0,0.0,0.9295
1465,0.0,0.0,-1.25943,0.0,0.0,0.92186
1466,0.0,0.0,-1.25824,0.0,0.0,0.91436
1467,0.0,0.0,-1.25704,0.0,0.0,0.90701
1468,0.0,0.0,-1.25582,0.0,0.0,0.8998
1469,0.0,0.0,-1.25459,0.0,0.0,0.89275
1470,0.0,0.0,-1.25335,0.0,0.0,0.88585
1471,0.0,0.0,-1.2521,0.0,0.0,0.87911
1472,0.0,0.0,-1.25084,0.0,0.0,0.87254
1473,0.0,0.0,-1.24957,0.0,0.0,0.86612
1474,0.0,0.0,-1.24829,0.0,0.0,0.85988
1475,0.0,0.0,-1.247,0.0,0.0,0.8538
1476,0.0,0.0,-1.2457,0.0,0.0,0.84789
1477,0.0,0.0,-1.2444,0.0,0.0,0.84216
1478,0.0,0.0,-1.24308,0.0,0.0,0.8366
1479,0.0,0.0,-1.24176,0.0,0.0,0.83122
1480,0.0,0.0,-1.24044,0.0,0.0,0.82602
1481,0.0,0.0,-1.2391,0.0,0.0,0.821
1482,0.0,0.0,-1.23776,0.0,0.0,0.81616
1483,0.0,0.0,-1.23641,0.0,0.0,0.81151
1484,0.0,0.0,-1.23505,0.0,0.0,0.80704
1485,0.0,0.0,-1.23369,0.0,0.0,0.80275
1486,0.0,0.0,-1.23231,0.0,0.0,0.79865
1487,0.0,0.0,-1.23093,0.0,0.0,0.79474
1488,0.0,0.0,-1.22954,0.0,0.0,0.79102
1489,0.0,0.0,-1.22814,0.0,0.0,0.78748
1490,0.0,0.0,-1.22673,0.0,0.0,0.78413
1491,0.0,0.0,-1.22531,0.0,0.0,0.78096
1492,0.0,0.0,-1.22388,0.0,0.0,0.77798
1493,0.0,0.0,-1.22244,0.0,0.0,0.77518
1494,0.0,0.0,-1.22098,0.0,0.0,0.77256
1495,0.0,0.0,-1.21951,0.0,0.0,0.77012
1496,0.0,0.0,-1.21803,0.0,0.0,0.76787
1497,0.0,0.0,-1.21653,0.0,0.0,0.76579
1498,0.0,0.0,-1.21501,0.0,0.0,0.76389
1499,0.0,0.0,-1.21348,0.0,0.0,0.76216
1500,0.0,0.0,-1.21193,0.0,0.0,0.7606
1501,0.0,0.0,-1.21036,0.0,0.0,0.75921
1502,0.0,0.0,-1.20877,0.0,0.0,0.75798
1503,0.0,0.0,-1.20716,0.0,0.0,0.75692
1504,0.0,0.0,-1.20553,0.0,0.0,0.75602
1505,0.0,0.0,-1.20388,0.0,0.0,0.75528
1506,0.0,0.0,-1.20221,0.0,0.0,0.7547
1507,0.0,0.0,-1.2005,0.0,0.0,0.75426
1508,0.0,0.0,-1.19878,0.0,0.0,0.75397
1509,0.0,0.0,-1.19702,0.0,0.0,0.75382
1510,0.0,0.0,-1.19524,0.0,0.0,0.75381
1511,0.0,0.0,-1.19342,0.0,0.0,0.75393
1512,0.0,0.0,-1.19157,0.0,0.0,0.75418
1513,0.0,0.0,-1.18969,0.0,0.0,0.75456
1514,0.0,0.0,-1.18778,0.0,0.0,0.75505
1515,0.0,0.0,-1.18583,0.0,0.0,0.75566
1516,0.0,0.0,-1.18384,0.0,0.0,0.75638
1517,0.0,0.0,-1.18182,0.0,0.0,0.75719
