Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2601,-5.82803,2.31959,-22.87861,-1.07604,3.08506,-78.41448,-1.48513,0.48184,-22.98483,-0.67118,1.11009,-78.4293,-1.48513,0.48184,-22.98483,-0.67118,1.1101,-78.4293,6.5844,4.98523,-32.3083,-9.05336,14.22954,-54.34235,21.65816,-4.65271,-32.34415,6.60535,-2.41952,-56.69032,-4.30449,3.17259,-43.59808,-3.02113,2.73878,-37.60005,-15.34443,-0.47892,-28.28998,-35.67874,10.15946,-26.5486,21.66448,6.8411,-41.6965,23.60827,-32.3983,-3.192,154.10638,-36.61042,-88.68107,141.15285,13.21656,139.20187,138.04703,-33.94785,-97.77898,140.6162,5.62839,139.05106
2602,-5.63502,2.19161,-23.24368,-1.10315,2.84846,-78.48468,-1.66014,0.48028,-23.33641,-0.75015,1.11578,-78.49689,-1.66014,0.48028,-23.33641,-0.75015,1.11578,-78.49689,6.37511,5.217,-32.57178,-9.23448,14.4624,-54.38424,21.8572,-4.76161,-32.62973,6.7737,-2.64821,-56.80276,-4.16004,3.22719,-43.77397,-2.75698,2.81108,-37.82957,-15.14981,-0.46023,-28.33553,-35.47723,10.19281,-26.5854,22.61623,6.47875,-42.11403,24.55474,-32.89458,-2.73128,155.49443,-36.6444,-87.65138,141.69862,13.73656,138.56387,139.19888,-34.22063,-96.92477,140.76671,6.13542,138.48929
2603,-5.70174,2.23737,-23.61605,-1.13696,2.67786,-78.56235,-1.94954,0.59307,-23.70877,-0.82445,1.13333,-78.57274,-1.94954,0.59307,-23.70877,-0.82445,1.13333,-78.57274,6.07069,5.48881,-32.80062,-9.39105,14.67035,-54.42234,22.20416,-4.90015,-32.89802,6.92114,-2.8545,-56.9018,-3.97998,3.27761,-43.96286,-2.50813,2.87808,-38.05041,-14.96783,-0.48746,-28.34283,-35.29227,10.16981,-26.60196,23.65534,6.04838,-42.55833,25.5763,-33.38071,-2.19243,157.10556,-36.61844,-86.12004,142.27574,14.30457,137.59918,140.47876,-34.46508,-95.60295,140.9637,6.70579,137.60522
2604,-6.00463,2.48006,-23.95555,-1.18261,2.57864,-78.63752,-2.39416,0.87205,-24.06119,-0.89754,1.16017,-78.64681,-2.39416,0.87205,-24.06119,-0.89754,1.16018,-78.64681,5.65951,5.79772,-32.94476,-9.51106,14.84971,-54.49241,22.72309,-5.08647,-33.09773,7.03672,-3.03912,-57.01851,-3.771,3.31966,-44.15596,-2.26931,2.95187,-38.25375,-14.78949,-0.57696,-28.32453,-35.11161,10.07953,-26.61611,24.76584,5.58637,-43.02653,26.65567,-33.8481,-1.58958,158.91681,-36.54424,-84.07577,142.85547,14.89614,136.62491,141.84828,-34.6212,-93.79364,141.29745,7.31127,136.69185
2605,-6.53053,2.90841,-24.22647,-1.25333,2.55374,-78.71031,-3.06839,1.34642,-24.35504,-0.97815,1.1754,-78.71927,-3.06839,1.34642,-24.35504,-0.97815,1.17541,-78.71927,5.14018,6.1394,-32.94867,-9.58422,15.00367,-54.6436,23.43644,-5.33866,-33.16941,7.11338,-3.2082,-57.1995,-3.53621,3.35317,-44.35078,-2.03329,3.04354,-38.43725,-14.59554,-0.72617,-28.30439,-34.91208,9.93261,-26.64955,25.94682,5.1345,-43.51078,27.78841,-34.28932,-0.93658,160.89366,-36.44019,-81.62942,143.42725,15.49055,136.00368,143.29176,-34.6305,-91.5815,141.78548,7.96658,136.10588
2606,-7.35744,3.49467,-24.40122,-1.35742,2.60305,-78.78349,-4.07206,2.00008,-24.55875,-1.06902,1.14881,-78.79293,-4.07206,2.00008,-24.55875,-1.06902,1.14882,-78.79293,4.52101,6.50841,-32.77573,-9.60934,15.13829,-54.89624,24.36292,-5.66894,-33.07162,7.15038,-3.36812,-57.4651,-3.27296,3.38268,-44.5506,-1.792,3.15876,-38.60484,-14.37442,-0.91167,-28.30254,-34.68012,9.758,-26.71313,27.20601,4.72284,-43.99197,28.97916,-34.69904,-0.24054,162.99837,-36.31557,-78.99786,143.99515,16.07678,135.93933,144.80486,-34.46782,-89.15978,142.36276,8.72359,136.06754
2607,-8.67456,4.24165,-24.46593,-1.48586,2.72507,-78.85638,-5.49613,2.79123,-24.66095,-1.15748,1.05801,-78.86722,-5.49612,2.79123,-24.66095,-1.15748,1.05801,-78.86722,3.8158,6.90108,-32.42982,-9.59754,15.25739,-55.22277,25.51582,-6.0839,-32.8038,7.15369,-3.52147,-57.7901,-2.97692,3.41497,-44.75954,-1.54059,3.29643,-38.75963,-14.13453,-1.09843,-28.31599,-34.42679,9.58751,-26.79166,28.55055,4.35676,-44.43766,30.23478,-35.07689,0.50417,165.19653,-36.15877,-76.43607,144.56546,16.65849,136.37775,146.38206,-34.14418,-86.77358,142.91811,9.61876,136.55034
2608,-10.71337,5.22467,-24.42889,-1.61274,2.91682,-78.92534,-7.38037,3.70576,-24.68847,-1.21875,0.90368,-78.93848,-7.38037,3.70576,-24.68847,-1.21875,0.90369,-78.93848,3.0376,7.31939,-31.95626,-9.56863,15.36019,-55.56504,26.90137,-6.58862,-32.4074,7.13523,-3.66657,-58.12128,-2.64647,3.45635,-44.97995,-1.28191,3.45089,-38.89487,-13.90024,-1.25309,-28.31268,-34.1841,9.44129,-26.84288,29.98411,4.01622,-44.80532,31.55645,-35.42789,1.31098,167.45804,-35.93823,-74.13045,145.14055,17.25183,137.12952,148.01888,-33.69586,-84.60706,143.34615,10.63728,137.39091
2609,-13.63087,6.57918,-24.31927,-1.70969,3.17193,-78.98708,-9.69089,4.79048,-24.70975,-1.23153,0.71437,-79.00329,-9.69089,4.79047,-24.70975,-1.23154,0.71438,-79.00329,2.19421,7.77349,-31.4194,-9.54357,15.44286,-55.86606,28.5162,-7.19049,-31.94181,7.10972,-3.8005,-58.40805,-2.2832,3.51165,-45.21043,-1.02725,3.61636,-38.99263,-13.69691,-1.35129,-28.24839,-33.98657,9.3269,-26.81629,31.51055,3.66881,-45.05199,32.9332,-35.75979,2.18793,169.75638,-35.61703,-72.1244,145.72324,17.8775,138.03513,149.71854,-33.18074,-82.70162,143.60797,11.71255,138.44069
