Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1322,-8.18134,3.9582,-26.58233,1.43769,5.24301,-76.50343,-4.09076,1.90373,-26.79161,2.40806,1.197,-76.55798,-4.09076,1.90373,-26.79161,2.40806,1.19701,-76.55798,2.65928,6.38548,-34.36009,-4.65196,10.23082,-61.12987,23.1848,-6.34892,-34.64128,1.94202,2.38963,-62.03612,-6.52945,2.45995,-47.51831,-6.90176,1.46087,-40.02918,-19.82195,-1.61722,-27.99838,-40.141,8.99077,-26.67234,18.1118,10.56773,-38.13569,16.66881,-34.47203,-7.72143,147.3877,-36.36345,-89.53583,134.1403,9.691,139.02045,132.89413,-26.37269,-96.08653,135.78113,1.80175,138.58363
1323,-8.54168,4.04946,-26.45574,1.38413,5.33522,-76.53382,-4.22067,1.89046,-26.67977,2.38905,1.13496,-76.59057,-4.22067,1.89046,-26.67977,2.38905,1.13497,-76.59057,2.68946,6.39586,-34.52361,-4.60912,10.29432,-61.05094,23.28831,-6.35436,-34.82907,2.06237,2.3545,-61.97043,-6.40119,2.43503,-47.60632,-6.78448,1.51221,-40.0744,-19.68708,-1.52292,-28.04645,-40.00285,9.09589,-26.68481,18.32531,10.49013,-38.20766,16.77066,-34.38652,-7.75153,147.88509,-36.31672,-89.12093,134.32126,9.66367,139.52985,133.25346,-26.21483,-95.69267,135.87427,1.73034,139.09819
1324,-8.86344,4.0927,-26.30713,1.37527,5.45142,-76.54598,-4.37945,1.86624,-26.54036,2.41692,1.09319,-76.60548,-4.37945,1.86624,-26.54036,2.41692,1.0932,-76.60548,2.701,6.42188,-34.60454,-4.5805,10.36617,-60.95324,23.41286,-6.37042,-34.92858,2.18688,2.32973,-61.89072,-6.28471,2.4016,-47.66288,-6.67426,1.55771,-40.12157,-19.5055,-1.41091,-28.07621,-39.82228,9.21126,-26.67368,18.49724,10.32622,-38.22803,16.90543,-34.27378,-7.77019,148.39758,-36.16936,-88.80093,134.52306,9.62543,139.93286,133.55722,-26.07577,-95.43182,135.97646,1.62477,139.50664
1325,-9.15751,4.13448,-26.15348,1.40162,5.59702,-76.53757,-4.53947,1.85642,-26.39498,2.48396,1.07106,-76.60056,-4.53947,1.85642,-26.39498,2.48396,1.07107,-76.60056,2.70208,6.46202,-34.62048,-4.57391,10.44229,-60.85266,23.54811,-6.39726,-34.95628,2.3268,2.31329,-61.81677,-6.17863,2.37086,-47.69521,-6.57159,1.60352,-40.15987,-19.2907,-1.3111,-28.07765,-39.61288,9.30536,-26.63993,18.67335,10.13732,-38.23318,17.07163,-34.14908,-7.76953,148.87949,-36.0036,-88.53352,134.7254,9.58015,140.04207,133.89314,-25.95005,-95.19806,136.10298,1.48526,139.61823
1326,-9.45439,4.22733,-26.00922,1.44046,5.79935,-76.51363,-4.66153,1.8773,-26.26463,2.57596,1.05927,-76.58161,-4.66153,1.8773,-26.26463,2.57596,1.05928,-76.58161,2.70334,6.50925,-34.61007,-4.59001,10.51881,-60.7575,23.68143,-6.43088,-34.95248,2.48613,2.29965,-61.75743,-6.08645,2.35118,-47.71335,-6.47821,1.65465,-40.18055,-19.06761,-1.23728,-28.0688,-39.39557,9.37151,-26.60554,18.89102,9.97136,-38.26919,17.25504,-34.0332,-7.75022,149.3054,-35.89753,-88.33784,134.89969,9.52892,139.77589,134.32281,-25.83079,-94.97026,136.25833,1.33225,139.34956
1327,-9.76201,4.39351,-25.88861,1.46968,6.0624,-76.48315,-4.72326,1.9349,-26.16698,2.67206,1.05412,-76.55785,-4.72326,1.9349,-26.16698,2.67206,1.05413,-76.55785,2.71485,6.55368,-34.60553,-4.62141,10.59198,-60.6697,23.80173,-6.46434,-34.95181,2.65842,2.28345,-61.71134,-6.01146,2.3434,-47.72426,-6.39579,1.71372,-40.18033,-18.86587,-1.19278,-28.07651,-39.19502,9.41591,-26.5972,19.15668,9.84258,-38.36023,17.44036,-33.94335,-7.71468,149.68565,-35.87828,-88.24931,135.02536,9.4758,139.18805,134.84219,-25.74707,-94.79833,136.44167,1.18649,138.75381
1328,-10.08755,4.62014,-25.80268,1.47542,6.37892,-76.45477,-4.72871,2.01359,-26.11303,2.75662,1.05292,-76.5379,-4.72871,2.01359,-26.11303,2.75662,1.05293,-76.5379,2.74395,6.58793,-34.63472,-4.65712,10.65958,-60.57631,23.90049,-6.49142,-34.98475,2.83038,2.26051,-61.6599,-5.95551,2.348,-47.73166,-6.32315,1.78041,-40.16288,-18.70947,-1.17919,-28.11219,-39.03312,9.44105,-26.62632,19.44642,9.74088,-38.49601,17.62252,-33.88625,-7.66072,150.0583,-35.91705,-88.25958,135.10185,9.43091,138.41382,135.39069,-25.76836,-94.73409,136.64781,1.05514,137.96648
1329,-10.46554,4.87859,-25.75649,1.45223,6.75109,-76.43131,-4.69674,2.076,-26.10678,2.8271,1.04457,-76.52489,-4.69674,2.076,-26.10678,2.82709,1.04458,-76.52489,2.7927,6.61126,-34.72424,-4.68919,10.72256,-60.45587,23.9736,-6.51096,-35.08003,2.9901,2.22669,-61.57673,-5.92374,2.37513,-47.7375,-6.25448,1.85202,-40.13654,-18.60793,-1.20006,-28.16354,-38.9213,9.4393,-26.68247,19.72272,9.65352,-38.64263,17.80545,-33.85841,-7.58413,150.46373,-35.95953,-88.29655,135.14621,9.40616,137.60437,135.90439,-25.95487,-94.76456,136.85332,0.93799,137.14108
1330,-10.90082,5.1355,-25.75439,1.40642,7.14139,-76.40849,-4.64753,2.09475,-26.14922,2.88312,1.02114,-76.51374,-4.64752,2.09475,-26.14922,2.88312,1.02114,-76.51374,2.85699,6.62759,-34.87933,-4.716,10.78404,-60.30314,24.02063,-6.52621,-35.24278,3.13203,2.17871,-61.45465,-5.91619,2.43393,-47.74485,-6.18012,1.9257,-40.10946,-18.5521,-1.25648,-28.20819,-38.85431,9.40188,-26.74476,19.95526,9.57655,-38.76382,17.99173,-33.85102,-7.48542,150.92155,-35.96074,-88.25153,135.17921,9.408,136.89723,136.36548,-26.29531,-94.79421,137.02295,0.83301,136.41862
1331,-11.31473,5.35831,-25.80211,1.35871,7.44108,-76.38343,-4.59441,2.08033,-26.23873,2.91732,0.99212,-76.49822,-4.59441,2.08033,-26.23873,2.91732,0.99213,-76.49822,2.92844,6.64054,-35.06979,-4.74057,10.84704,-60.13702,24.04247,-6.53974,-35.44016,3.2563,2.117,-61.31368,-5.91521,2.51308,-47.75811,-6.09006,2.0004,-40.08559,-18.51714,-1.33796,-28.23768,-38.80946,9.33569,-26.80143,20.13586,9.51006,-38.83954,18.17652,-33.8527,-7.37211,151.4268,-35.90265,-88.04695,135.21547,9.43403,136.38649,136.79205,-26.69318,-94.71301,137.13672,0.73452,135.89511
1332,-11.59789,5.53061,-25.89709,1.32929,7.54199,-76.36136,-4.53813,2.06997,-26.36581,2.91901,0.97477,-76.47961,-4.53813,2.06997,-26.36581,2.919,0.97477,-76.47961,2.99804,6.65008,-35.24629,-4.76774,10.9137,-59.98323,24.04225,-6.54961,-35.62035,3.36755,2.04666,-61.18252,-5.89499,2.58447,-47.77835,-5.97834,2.07662,-40.0646,-18.47429,-1.41807,-28.27027,-38.75627,9.27184,-26.86054,20.28028,9.44896,-38.87119,18.35074,-33.8498,-7.2566,151.96028,-35.79194,-87.68552,135.26613,9.47578,136.10924,137.18527,-27.02335,-94.48644,137.19688,0.63564,135.60818
1333,-11.69815,5.6624,-26.01985,1.31596,7.42675,-76.35001,-4.46892,2.09788,-26.50994,2.87921,0.97498,-76.46471,-4.46892,2.09788,-26.50994,2.87921,0.97499,-76.46471,3.05978,6.65218,-35.36933,-4.80274,10.98614,-59.85778,24.02716,-6.55049,-35.74374,3.47526,1.9743,-61.08145,-5.84272,2.62594,-47.79955,-5.8463,2.15444,-40.04535,-18.40603,-1.46236,-28.34031,-38.67304,9.25457,-26.94264,20.41768,9.38058,-38.87077,18.50671,-33.82964,-7.15351,152.49614,-35.64601,-87.22335,135.34395,9.5233,136.08476,137.51276,-27.22588,-94.16063,137.21423,0.53196,135.57759
1334,-11.62296,5.77162,-26.14002,1.29851,7.15635,-76.35355,-4.38313,2.18236,-26.64305,2.79283,0.98867,-76.45984,-4.38312,2.18236,-26.64305,2.79283,0.98868,-76.45984,3.11374,6.64045,-35.42095,-4.84953,11.06696,-59.76701,24.00601,-6.53731,-35.79374,3.59143,1.904,-61.02103,-5.76051,2.63228,-47.81156,-5.70285,2.23129,-40.02975,-18.31436,-1.44583,-28.47334,-38.55853,9.31611,-27.06326,20.57812,9.29096,-38.84856,18.63877,-33.78682,-7.07751,153.00282,-35.48322,-86.71081,135.45822,9.56752,136.34712,137.75829,-27.35112,-93.7904,137.20143,0.41629,135.83723
1335,-11.38772,5.85611,-26.23259,1.26346,6.79565,-76.37189,-4.29643,2.32663,-26.73942,2.66212,1.01633,-76.4673,-4.29643,2.32663,-26.73942,2.66212,1.01633,-76.4673,3.16674,6.60906,-35.40182,-4.90906,11.15835,-59.70994,23.98476,-6.50743,-35.7719,3.72519,1.83604,-61.00274,-5.65353,2.60943,-47.80703,-5.56129,2.30145,-40.02337,-18.21561,-1.36795,-28.6676,-38.42934,9.45634,-27.22066,20.78631,9.17514,-38.8142,18.74115,-33.72617,-7.03965,153.44872,-35.32563,-86.19759,135.60452,9.60083,136.91365,137.9651,-27.50627,-93.41563,137.17844,0.27384,136.40216
1336,-11.0165,5.89637,-26.28864,1.21472,6.39581,-76.39957,-4.234,2.51384,-26.78677,2.50291,1.0633,-76.48346,-4.23399,2.51384,-26.78677,2.50291,1.06331,-76.48346,3.22908,6.55646,-35.33141,-4.97938,11.26104,-59.67057,23.96512,-6.46235,-35.69781,3.87824,1.76778,-61.01013,-5.52989,2.57071,-47.78294,-5.43342,2.3583,-40.03161,-18.127,-1.2529,-28.89394,-38.30651,9.64244,-27.39573,21.05981,9.04289,-38.78426,18.81052,-33.65847,-7.04273,153.8175,-35.20303,-85.77768,135.76308,9.61681,137.71159,138.21054,-27.76007,-93.10423,137.17946,0.09257,137.1955
