R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
X,Y,Z,X,Y,Z
0.013,0.22358,0.016290000000000002,0.014410000000000001,0.5566000000000001,0.027470000000000005
0.013117384950241279,0.2236115989464545,0.016569860715325648,0.014312679220818523,0.5565326419387056,0.02695870793743843
0.013358862468030624,0.22320698001335024,0.016608746665702445,0.013235511290761405,0.5567326022916953,0.02726650458166196
0.013702586939018636,0.22264223070275846,0.016285437775147106,0.011920053289555888,0.557259720972368,0.02924284750925561
0.013919416146687631,0.22226211589503675,0.015855604188737063,0.011662815625083091,0.5581874210940334,0.03399855806089903
0.01387704681460109,0.22211125513983207,0.01567015413423186,0.013042486008201832,0.5596960867129278,0.043138839240403404
0.013879062643416939,0.22175249158902893,0.015592759704373502,0.015328655610132557,0.5618736263936102,0.058374530369906
0.014043384937648022,0.2211600699352958,0.015352017785742477,0.01700885957810558,0.5638015321772935,0.08033982458195926
0.01418327664020012,0.22098620560555182,0.015151121567642301,0.016888682334835915,0.564015858643938,0.1080627813123913
0.014257397216193856,0.22124700981089707,0.015349561867397308,0.01594778589416058,0.5624912810740965,0.1400023142058374
0.014320263346146746,0.22148071940000413,0.01598309969174491,0.01689027083373276,0.5611584552187047,0.17460178824977107
0.014358601141839603,0.22181749011370205,0.016743926776295555,0.021070406716852008,0.5625147457321537,0.21063323293580602
0.014196776892446685,0.22260761160036924,0.017154173062302505,0.028078811097350914,0.5688912119469793,0.246754919751119
0.013989865843236096,0.22366322347533252,0.01698035691213929,0.03831186949992395,0.5821968907478997,0.28092203211160066
0.013899816949788795,0.22482269734004637,0.016334503559118693,0.05277387892994137,0.6038503026430914,0.31231971615761145
0.013679627358700125,0.2261057586915089,0.01538798889476273,0.07129879893379797,0.6351057006786694,0.34152629961147957
0.01342372357760437,0.22723813768280976,0.014492686156051142,0.09235722739889922,0.6767736397361338,0.3700349702137297
0.013392900896809834,0.22798424972085166,0.014027633282113924,0.11427997683433616,0.7284165275063695,0.3995060081491346
0.013430160922027918,0.2286957580635625,0.013900786263659731,0.1357864189923787,0.7885527327429439,0.4318035744983638
0.013382439336305228,0.22995836592680763,0.01370978871910511,0.15653321480874727,0.8549390670428476,0.46908750789623677
0.01337037081653042,0.23142998891454283,0.013519317305435496,0.17656566701845625,0.9250994289874658,0.5120956111405514
0.013363055674454321,0.2323460538045071,0.013569883400218847,0.1949858890423915,0.9962853862441584,0.5602823812943394
0.01301585722378772,0.23301491239399252,0.013869137534936972,0.21070167963561603,1.064909924627613,0.6127324175024257
0.012411327350457973,0.2341792261057355,0.014314699432872263,0.22373007232428105,1.1279413695225249,0.6678966617256887
0.011961244731503713,0.23588070294847713,0.014855879994883116,0.2342753228067135,1.1842171449680199,0.7231903922883075
0.01171130382421875,0.23766148559946917,0.015434292799908298,0.24211404891715785,1.2336056207638613,0.7749337067198643
0.011488487083057905,0.23928257664170446,0.01589015962563961,0.24576292501987568,1.2774251333490578,0.8203805844420318
0.011066728949452702,0.24045467266957227,0.016257500297004672,0.2419458728211828,1.3186273543749658,0.8571101533254983
0.010389247292011553,0.2410477348585887,0.016575396240451724,0.23091701207180093,1.3582379807779172,0.8822061294458757
0.009804052482070601,0.2413518413975622,0.016830878795930572,0.2179901251325688,1.3931856546724066,0.8938123954222489
0.009630139501053295,0.24155234813093415,0.017093545279123278,0.20833896970604243,1.4204890906986354,0.8929200626259316
0.009656931515064216,0.24187046603890083,0.017420728875196936,0.20509886440164607,1.439782739809203,0.8841243880257432
0.009343639386797208,0.24268029683431366,0.017788789523261545,0.20636979261556176,1.4520172570835064,0.8743683159896662
0.008774639662262112,0.24368639935465383,0.01802939661601383,0.20515092969520482,1.459759418231579,0.8680068177191189
0.008720360042488672,0.24416093783452658,0.01772723882895024,0.19987417375339422,1.4651326152659332,0.8629352619248194
0.009129311786995071,0.24388213270156597,0.01705252299457831,0.19599799466748768,1.4672736742777557,0.8531248638117289
0.009457923896230994,0.24307876103530776,0.016614635280940933,0.1939701467253392,1.4635272344147356,0.8335732460461635
0.0097950265119037,0.24195086294803905,0.016416596283424213,0.1880367182102736,1.4539119622530272,0.8037367351771522
0.010134179402206147,0.24054961600431465,0.016098106145023796,0.17541770486185845,1.439365281772923,0.7632415239001583
0.010421901584150383,0.23873378137647405,0.01555904478119942,0.1591150954165867,1.4171174427796236,0.7112523881679489
0.010653712233982985,0.23667734927824868,0.014981829453330037,0.1437647967505862,1.3838533786590979,0.651235854572333
0.010884355585630492,0.23485964259811784,0.014535475459475885,0.13063868647555146,1.3411462328359254,0.5906655000227228
0.011067161584353098,0.23365493082356717,0.01411249150511549,0.11754185722687595,1.2921205087530987,0.5343947369536628
0.011197484956936978,0.23281425476212053,0.013431474685560931,0.10334229361679705,1.2377906153564535,0.4835065210444343
0.011302422414694816,0.23184863155372498,0.012658480453922974,0.08957330977486958,1.1787942173896642,0.4379102034441771
0.011386657819936403,0.2309396403599837,0.012209693783148384,0.07757388944544069,1.1175438301301208,0.39765080187214935
