Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1991,-0.04173,-0.15205,-0.01792,-0.32479,-0.00298,0.74264,-0.0176,-0.45927,0.11201,0.00366,-0.00034,0.27369,-0.06154,-0.43596,0.07464,0.07215,-0.04366,0.01285,-0.05379,-0.32877,0.03895,-0.06313,-0.20335,-0.04321,-0.0794,-0.18758,-0.04932,-0.03123,-0.20907,-0.03839,-0.10148,-0.15789,-0.03616,0.02007,-0.08984,-0.01846,-0.1124,-0.13586,-0.03766,0.08359,0.00394,0.01283,-0.06396,-0.04469,-0.05582,0.02166,-0.02653,0.00944,-0.02488,0.01314,-0.04678,0.02768,-0.02859,0.00918,-0.02411,0.01353,-0.04236
1992,-0.04618,-0.16754,-0.0151,-0.31125,-0.03951,0.73375,-0.04839,-0.5033,0.12055,0.01002,-0.02622,0.2975,-0.09137,-0.45572,0.0749,0.08894,-0.04115,0.03649,-0.06237,-0.33792,0.03188,-0.03654,-0.22343,-0.04788,-0.06851,-0.19862,-0.05234,-0.03826,-0.21554,-0.03387,-0.11028,-0.18864,-0.03501,0.00636,-0.11687,-0.02,-0.11032,-0.16195,-0.03013,0.07811,-0.00469,0.01454,-0.05371,-0.0447,-0.05313,0.01318,-0.02642,-0.00326,-0.03498,0.0213,-0.06575,0.01728,-0.02773,-0.00671,-0.03111,0.02438,-0.05967
1993,-0.0537,-0.1895,-0.01082,-0.29423,-0.1155,0.72059,-0.05511,-0.51498,0.1368,-0.016,-0.03584,0.31452,-0.0985,-0.45798,0.08051,0.08167,-0.04799,0.05232,-0.07175,-0.35255,0.02165,-0.01753,-0.2387,-0.0555,-0.06127,-0.20945,-0.05625,-0.04888,-0.23473,-0.02837,-0.11891,-0.22713,-0.03142,-0.00787,-0.15203,-0.02764,-0.11255,-0.19323,-0.01287,0.07151,-0.01075,0.01285,-0.05374,-0.04631,-0.0414,0.00677,-0.00946,-0.0053,-0.0348,0.02866,-0.0611,0.00802,-0.00975,-0.00973,-0.03025,0.03229,-0.05299
1994,-0.05927,-0.20072,-0.00617,-0.26742,-0.1961,0.70318,-0.06164,-0.51511,0.14469,-0.03895,-0.03105,0.31076,-0.08913,-0.44922,0.09242,0.06869,-0.05943,0.04462,-0.08478,-0.35886,0.02312,-0.01162,-0.23906,-0.05919,-0.05032,-0.21517,-0.0579,-0.05507,-0.24547,-0.02337,-0.12606,-0.24293,-0.02627,-0.0194,-0.17205,-0.03656,-0.1187,-0.20527,0.00819,0.06687,-0.0176,0.00801,-0.05926,-0.04964,-0.02259,0.00564,0.00303,-0.00042,-0.01816,0.02653,-0.04064,0.00516,0.0033,-0.00359,-0.01468,0.02927,-0.03289
1995,-0.06203,-0.19321,-0.00795,-0.23801,-0.24077,0.66419,-0.078,-0.52755,0.1472,-0.04443,-0.02028,0.28283,-0.08322,-0.43762,0.10548,0.06382,-0.07051,0.01117,-0.10774,-0.34427,0.03677,-0.01944,-0.22333,-0.05872,-0.04084,-0.21207,-0.0557,-0.05242,-0.23287,-0.02167,-0.1348,-0.22975,-0.03067,-0.03107,-0.16854,-0.04923,-0.12598,-0.19129,0.01465,0.06274,-0.02784,-0.00507,-0.06168,-0.05241,-0.01415,0.00466,-0.00212,-0.00295,0.00741,0.01203,-0.03187,0.00353,-0.00171,-0.00362,0.00984,0.01402,-0.02735
1996,-0.06317,-0.17786,-0.01816,-0.23099,-0.22006,0.59752,-0.09314,-0.55351,0.1552,-0.04958,-0.0063,0.24484,-0.09246,-0.43211,0.11224,0.06035,-0.07311,-0.02473,-0.13261,-0.31793,0.05002,-0.03314,-0.20379,-0.05795,-0.04362,-0.20293,-0.05037,-0.03896,-0.20916,-0.02471,-0.14705,-0.2126,-0.04711,-0.05058,-0.15622,-0.06432,-0.12873,-0.16924,-0.00332,0.05618,-0.03875,-0.02243,-0.05654,-0.04999,-0.02878,0.00595,-0.01138,-0.00784,0.03084,0.00098,-0.0426,0.00354,-0.01064,-0.0047,0.03259,0.0025,-0.04111
1997,-0.06157,-0.17093,-0.02769,-0.26258,-0.14165,0.53645,-0.10027,-0.58365,0.17419,-0.06645,0.01322,0.22053,-0.11387,-0.44258,0.11491,0.05179,-0.05828,-0.03536,-0.13989,-0.3048,0.05744,-0.04083,-0.19331,-0.05663,-0.05411,-0.19426,-0.04443,-0.01971,-0.2018,-0.03047,-0.15345,-0.21219,-0.06026,-0.07274,-0.15043,-0.06944,-0.12203,-0.15864,-0.03003,0.04623,-0.04168,-0.02811,-0.04603,-0.0412,-0.05388,0.01316,-0.00736,-0.00064,0.04422,0.00685,-0.0552,0.00854,-0.00598,0.00602,0.04502,0.00751,-0.05367
1998,-0.05587,-0.17707,-0.02627,-0.31865,-0.06686,0.5237,-0.11328,-0.61297,0.20259,-0.08217,0.03287,0.22199,-0.14166,-0.46649,0.125,0.04347,-0.02642,-0.01501,-0.12482,-0.31709,0.06804,-0.03637,-0.18899,-0.05274,-0.05303,-0.18663,-0.04222,-0.00788,-0.22316,-0.03685,-0.14013,-0.22334,-0.05445,-0.07752,-0.14897,-0.05403,-0.10764,-0.16311,-0.03864,0.03575,-0.02733,-0.01116,-0.03949,-0.03588,-0.06252,0.02125,0.00398,0.01387,0.04106,0.01736,-0.05281,0.01572,0.00566,0.01947,0.04086,0.01703,-0.04953
1999,-0.04886,-0.18711,-0.01555,-0.35394,-0.0663,0.55053,-0.1457,-0.63542,0.23061,-0.07616,0.03841,0.2391,-0.1691,-0.48187,0.14786,0.03701,0.00859,0.02179,-0.1035,-0.33583,0.08637,-0.02291,-0.17869,-0.04878,-0.03219,-0.17508,-0.04601,-0.01176,-0.25699,-0.04401,-0.11094,-0.22911,-0.0341,-0.05887,-0.14112,-0.02641,-0.09364,-0.1733,-0.02233,0.0287,0.00209,0.01853,-0.04392,-0.04431,-0.04567,0.02375,0.00677,0.01987,0.02299,0.01483,-0.03638,0.02061,0.00786,0.01927,0.02261,0.01433,-0.03285
2000,-0.04603,-0.18941,-0.00622,-0.33155,-0.13841,0.56309,-0.17965,-0.64208,0.24709,-0.04678,0.02459,0.25363,-0.1826,-0.47066,0.17291,0.0252,0.02764,0.05806,-0.09193,-0.33308,0.09898,-0.00879,-0.16328,-0.04823,-0.00737,-0.16164,-0.05155,-0.02502,-0.27506,-0.05128,-0.09101,-0.22094,-0.01743,-0.03772,-0.12584,-0.008,-0.08825,-0.17797,0.00098,0.02617,0.02762,0.03841,-0.0518,-0.06067,-0.02013,0.01911,-0.00216,0.01483,0.00391,0.00358,-0.01831,0.02093,-0.00256,0.00888,0.00462,0.00414,-0.01625
2001,-0.04987,-0.18154,-0.00436,-0.27017,-0.20576,0.53362,-0.18348,-0.63327,0.25028,-0.01588,0.00492,0.25698,-0.17309,-0.44205,0.18231,0.0104,0.02272,0.082,-0.09272,-0.30853,0.09035,-0.00107,-0.15793,-0.04852,0.00214,-0.15751,-0.05168,-0.0356,-0.264,-0.055,-0.09862,-0.2043,-0.01399,-0.03722,-0.1135,-0.00962,-0.09307,-0.17391,0.01374,0.02383,0.03089,0.03706,-0.049,-0.06975,-0.00459,0.01031,-0.0154,0.00748,-0.00332,-0.00086,-0.00839,0.01685,-0.01745,0.00172,-0.00096,0.00126,-0.0074
2002,-0.05643,-0.16902,-0.00633,-0.22126,-0.20559,0.48486,-0.1562,-0.61983,0.24326,-0.00485,-0.00037,0.25113,-0.14795,-0.4179,0.16919,0.00922,0.00841,0.08709,-0.09877,-0.2847,0.06494,-0.00179,-0.16718,-0.04412,-0.00378,-0.16553,-0.04468,-0.03656,-0.23279,-0.05035,-0.12229,-0.18944,-0.01793,-0.05909,-0.11231,-0.02189,-0.10112,-0.16569,0.01391,0.01506,0.01397,0.02275,-0.03575,-0.06638,-0.00262,0.00592,-0.0239,0.00302,0.00021,0.0043,-0.00851,0.01431,-0.02673,0.00065,0.00322,0.00701,-0.00721
2003,-0.05864,-0.15518,-0.0063,-0.20147,-0.15602,0.44498,-0.12356,-0.60729,0.22541,-0.01324,0.0174,0.24066,-0.1207,-0.4065,0.14335,0.02901,0.01052,0.07428,-0.10068,-0.27282,0.04395,-0.00907,-0.17507,-0.03458,-0.01292,-0.17179,-0.03581,-0.02679,-0.19592,-0.03558,-0.13592,-0.17979,-0.02087,-0.08684,-0.11945,-0.031,-0.10336,-0.15548,0.00756,0.00086,-0.00684,0.009,-0.02674,-0.05636,-0.00841,0.01104,-0.02189,-0.00094,0.00673,0.00862,-0.01523,0.01822,-0.0244,-0.00158,0.00891,0.01054,-0.01301
2004,-0.05453,-0.13973,-0.00394,-0.18887,-0.12146,0.41795,-0.10159,-0.58936,0.20006,-0.02948,0.04774,0.22914,-0.10148,-0.40475,0.12127,0.05115,0.03692,0.0546,-0.09524,-0.26601,0.04152,-0.01694,-0.16652,-0.02599,-0.01672,-0.1624,-0.03164,-0.0145,-0.16222,-0.01823,-0.12868,-0.17227,-0.02139,-0.10105,-0.12513,-0.03258,-0.09671,-0.14049,0.00038,-0.00914,-0.01908,0.00228,-0.02933,-0.04508,-0.01544,0.01896,-0.01425,-0.00637,0.01366,0.00599,-0.02196,0.02363,-0.01587,-0.00827,0.01487,0.00702,-0.01967
2005,-0.05021,-0.12476,-0.00323,-0.17978,-0.12896,0.39877,-0.0901,-0.56185,0.18236,-0.05065,0.07045,0.21993,-0.09841,-0.41267,0.11669,0.04778,0.06762,0.04662,-0.08794,-0.25895,0.05256,-0.01561,-0.1419,-0.02619,-0.0104,-0.13748,-0.03631,-0.01768,-0.14058,-0.01448,-0.10946,-0.16373,-0.02153,-0.0922,-0.11886,-0.02748,-0.0843,-0.12213,-0.00308,-0.00914,-0.01767,0.00431,-0.03686,-0.03586,-0.01807,0.02324,-0.01257,-0.00743,0.01906,0.00144,-0.02161,0.02542,-0.01326,-0.01121,0.02021,0.00248,-0.02092
2006,-0.05189,-0.11253,-0.00625,-0.19582,-0.143,0.38479,-0.08834,-0.53487,0.18847,-0.07654,0.07373,0.21568,-0.10984,-0.42769,0.1353,0.01194,0.08051,0.06322,-0.08157,-0.25335,0.06607,-0.00272,-0.10767,-0.03761,0.00651,-0.10451,-0.04939,-0.04238,-0.13537,-0.03213,-0.09228,-0.15104,-0.02165,-0.06996,-0.09451,-0.01709,-0.07263,-0.10689,-0.00089,-0.00504,-0.00044,0.01397,-0.04284,-0.03185,-0.01414,0.02352,-0.01762,0.00095,0.01677,0.00105,-0.01315,0.02336,-0.01747,-0.00286,0.01818,0.00239,-0.01435
2007,-0.05852,-0.10013,-0.01001,-0.23481,-0.13062,0.37009,-0.09599,-0.52636,0.21866,-0.09806,0.06335,0.21393,-0.11899,-0.43327,0.16707,-0.03474,0.07711,0.09446,-0.06875,-0.24758,0.0785,0.00904,-0.07075,-0.05337,0.02278,-0.07158,-0.06364,-0.06759,-0.13489,-0.05722,-0.08815,-0.13136,-0.02073,-0.05747,-0.05766,-0.00659,-0.06927,-0.0969,0.00504,-0.00793,0.02751,0.02528,-0.04769,-0.03252,-0.00616,0.01462,-0.01942,0.01297,0.00491,0.00371,-0.00267,0.01245,-0.0186,0.01079,0.00615,0.00488,-0.00362
2008,-0.06531,-0.08686,-0.01099,-0.26058,-0.11379,0.34575,-0.10637,-0.54516,0.25252,-0.10611,0.05358,0.20549,-0.11106,-0.41526,0.18558,-0.06396,0.07316,0.11071,-0.04387,-0.23884,0.0873,0.00737,-0.04413,-0.06352,0.02381,-0.04926,-0.07034,-0.07093,-0.12592,-0.06839,-0.10081,-0.10962,-0.01892,-0.06805,-0.02825,-0.00445,-0.07804,-0.08946,0.01197,-0.02097,0.04897,0.02924,-0.05351,-0.03391,0.00242,-0.0057,-0.01687,0.01757,-0.00961,0.00604,0.00465,-0.00883,-0.01574,0.01666,-0.00873,0.00684,0.00531
2009,-0.06948,-0.0819,-0.01084,-0.23765,-0.12214,0.30516,-0.10851,-0.57646,0.25695,-0.10089,0.05047,0.18405,-0.08945,-0.38888,0.16613,-0.06537,0.07095,0.09421,-0.01301,-0.23516,0.08303,-0.00308,-0.04118,-0.06515,0.00854,-0.04641,-0.06787,-0.05505,-0.11531,-0.05968,-0.12178,-0.10126,-0.01972,-0.09411,-0.02785,-0.01631,-0.09405,-0.08707,0.01647,-0.03589,0.04732,0.01945,-0.061,-0.03676,0.00776,-0.02281,-0.01517,0.00982,-0.01633,0.00567,0.00765,-0.02561,-0.01415,0.0091,-0.0159,0.00607,0.00759
2010,-0.06941,-0.09235,-0.01324,-0.16925,-0.1362,0.25756,-0.09987,-0.5859,0.19906,-0.08903,0.05025,0.15899,-0.06502,-0.38528,0.11183,-0.04959,0.05663,0.0623,0.016,-0.24651,0.05967,-0.00823,-0.06072,-0.06359,-0.01101,-0.06064,-0.06136,-0.03425,-0.11566,-0.04072,-0.13513,-0.11548,-0.02609,-0.12119,-0.05857,-0.03784,-0.10557,-0.09529,0.01283,-0.04431,0.02243,-0.00119,-0.06923,-0.04538,0.00394,-0.0206,-0.0111,-0.00319,-0.00989,0.00082,0.00551,-0.02264,-0.01037,-0.00333,-0.01052,0.00036,0.00201
2011,-0.06416,-0.10732,-0.01647,-0.10397,-0.11536,0.22764,-0.09476,-0.5523,0.07778,-0.08073,0.05399,0.14827,-0.04071,-0.40476,0.05505,-0.03507,0.0293,0.0464,0.0436,-0.26183,0.02806,0.00018,-0.08318,-0.06418,-0.02034,-0.07681,-0.0556,-0.01683,-0.12058,-0.02305,-0.13051,-0.13787,-0.03226,-0.13882,-0.09542,-0.05082,-0.1044,-0.1078,-0.00137,-0.04718,-0.01001,-0.01666,-0.07579,-0.05277,-0.01144,-0.00398,-0.003,-0.00651,0.00198,-0.00444,-0.00289,-0.00548,-0.00251,-0.00465,3e-05,-0.00609,-0.00715
2012,-0.05646,-0.10708,-0.01533,-0.08231,-0.04812,0.21985,-0.10622,-0.49557,-0.04693,-0.08718,0.07182,0.15589,-0.0147,-0.41083,0.02526,-0.03743,0.01379,0.05372,0.07269,-0.25613,0.00974,0.0197,-0.08378,-0.06339,-0.00891,-0.07549,-0.05091,-0.01106,-0.11467,-0.01466,-0.11043,-0.14355,-0.02821,-0.1381,-0.10587,-0.0371,-0.09272,-0.1079,-0.01812,-0.04894,-0.02826,-0.00919,-0.07876,-0.04316,-0.02985,0.00622,0.00158,0.00791,0.00277,-0.00426,-0.01618,0.00594,0.0016,0.01187,0.00062,-0.00631,-0.01443
2013,-0.05126,-0.08663,-0.00959,-0.09694,0.03104,0.21119,-0.12343,-0.45347,-0.10652,-0.11396,0.10592,0.16625,0.01222,-0.38024,0.02079,-0.06367,0.02913,0.06374,0.10109,-0.22525,0.01454,0.03851,-0.05361,-0.05077,0.02033,-0.04789,-0.04359,-0.02341,-0.09669,-0.01832,-0.08717,-0.12478,-0.01488,-0.11864,-0.08168,-0.00339,-0.07733,-0.08856,-0.0245,-0.05003,-0.02159,0.01761,-0.07681,-0.01706,-0.03718,0.00037,-0.00102,0.03058,-0.01194,-0.00132,-0.02948,0.00208,-0.00173,0.03506,-0.01283,-0.00249,-0.01947
2014,-0.05015,-0.0597,-0.005,-0.11858,0.06896,0.1851,-0.11762,-0.42774,-0.10384,-0.15221,0.14081,0.1611,0.03801,-0.33079,0.01706,-0.10546,0.06214,0.05829,0.12518,-0.19181,0.02924,0.04174,-0.01095,-0.02436,0.04504,-0.00791,-0.03114,-0.04167,-0.07639,-0.02878,-0.07475,-0.09492,-0.00401,-0.09978,-0.04559,0.02197,-0.06318,-0.06037,-0.01766,-0.05206,-0.00318,0.03857,-0.06747,0.00397,-0.02917,-0.01126,-0.00634,0.04559,-0.02265,-0.00316,-0.03616,-0.00944,-0.00709,0.04942,-0.02226,-0.00315,-0.02402
2015,-0.0504,-0.04041,-0.00708,-0.13537,0.06676,0.14424,-0.07584,-0.38577,-0.09403,-0.18038,0.16265,0.13558,0.06163,-0.29086,-0.0041,-0.14126,0.09041,0.04229,0.14585,-0.17399,0.0342,0.0246,0.01318,-0.00197,0.04093,0.01636,-0.01963,-0.0412,-0.05696,-0.03792,-0.07947,-0.07151,-0.00401,-0.10499,-0.02451,0.01972,-0.05474,-0.03895,-0.00911,-0.06137,0.00539,0.03532,-0.05234,0.00409,-0.01739,-0.0206,-0.01102,0.04687,-0.01072,-0.01108,-0.03343,-0.02208,-0.01061,0.0505,-0.00992,-0.01051,-0.02611
2016,-0.04943,-0.03009,-0.01622,-0.15765,0.08631,0.09783,-0.02342,-0.32521,-0.10437,-0.18575,0.17528,0.09837,0.08235,-0.26569,-0.03831,-0.15569,0.11236,0.0325,0.16603,-0.16787,0.02539,0.0013,0.00426,-0.00716,0.00849,0.01039,-0.0214,-0.01548,-0.03297,-0.04279,-0.09474,-0.06116,-0.01332,-0.13253,-0.02444,-0.00321,-0.05457,-0.03055,-0.01076,-0.07735,-0.0034,0.01329,-0.0423,-0.0107,-0.01543,-0.03088,-0.01908,0.03651,0.01127,-0.01846,-0.02635,-0.0358,-0.0175,0.04095,0.01273,-0.01716,-0.0241
2017,-0.04814,-0.02127,-0.0254,-0.18645,0.1473,0.05589,0.00496,-0.28443,-0.11131,-0.18155,0.18693,0.06487,0.09913,-0.24274,-0.0663,-0.15453,0.13552,0.03618,0.18386,-0.15815,0.01361,-0.00512,-0.02189,-0.04008,-0.02479,-0.01005,-0.04002,0.01303,-0.00447,-0.04392,-0.10657,-0.0552,-0.02163,-0.15701,-0.02901,-0.02156,-0.06058,-0.02802,-0.01991,-0.08874,-0.01809,-0.00526,-0.04763,-0.02475,-0.02187,-0.043,-0.03099,0.02338,0.01667,-0.01866,-0.02102,-0.04789,-0.02949,0.02883,0.02002,-0.01558,-0.02009
2018,-0.04883,-0.00755,-0.02537,-0.19938,0.20474,0.02958,0.00903,-0.27385,-0.09689,-0.18625,0.19591,0.05049,0.11431,-0.21203,-0.07507,-0.15094,0.15401,0.04873,0.19399,-0.13226,0.00692,0.01542,-0.03445,-0.07336,-0.03114,-0.01479,-0.06243,0.01896,0.01844,-0.04158,-0.10619,-0.04087,-0.01756,-0.15909,-0.01698,-0.0134,-0.06989,-0.01947,-0.02459,-0.08857,-0.01844,0.00012,-0.06616,-0.02831,-0.02474,-0.0511,-0.03528,0.02374,0.00401,-0.01127,-0.0166,-0.05426,-0.03443,0.0296,0.00919,-0.00647,-0.0154
2019,-0.05144,0.01,-0.01611,-0.17605,0.24268,0.01793,0.02487,-0.24799,-0.09136,-0.19139,0.19796,0.05877,0.13931,-0.17247,-0.0745,-0.14596,0.15765,0.06429,0.19806,-0.09047,0.00089,0.05017,-0.01587,-0.08311,-0.0088,0.01039,-0.07231,0.00134,0.02931,-0.03762,-0.09838,-0.0209,-0.00271,-0.14422,0.01279,0.01734,-0.08072,-0.00467,-0.02118,-0.08231,0.00221,0.02824,-0.08611,-0.02107,-0.0204,-0.04973,-0.02664,0.04614,-0.0066,-0.00168,-0.01008,-0.05311,-0.02575,0.05208,-0.00196,0.00264,-0.00904
2020,-0.0547,0.02392,-0.00614,-0.13027,0.28398,0.007,0.08336,-0.16046,-0.14159,-0.17745,0.19823,0.07475,0.1886,-0.12866,-0.08729,-0.14045,0.14896,0.07813,0.20784,-0.04931,-0.01488,0.07522,0.02526,-0.0704,0.01972,0.05315,-0.06588,-0.02315,0.03328,-0.03269,-0.09569,-0.01386,0.00976,-0.13233,0.03763,0.04437,-0.08929,0.00258,-0.01446,-0.07939,0.03012,0.05797,-0.09605,-0.00866,-0.01436,-0.0389,-0.01435,0.08104,-0.00818,0.00196,-0.00187,-0.04394,-0.01299,0.088,-0.00716,0.00289,-8e-05
2021,-0.0588,0.02945,0.00042,-0.10764,0.32799,-0.012,0.17112,-0.02072,-0.25482,-0.15904,0.20821,0.07309,0.26442,-0.08682,-0.12034,-0.15346,0.13596,0.07886,0.2341,-0.02612,-0.0436,0.07464,0.06768,-0.0502,0.03191,0.09147,-0.0508,-0.04467,0.03921,-0.02308,-0.10164,-0.02877,0.01446,-0.13233,0.03903,0.04977,-0.09037,-0.00534,-0.00284,-0.08007,0.04912,0.07296,-0.09262,0.00257,-0.00503,-0.02383,-0.00777,0.11156,-0.01275,-0.00446,0.00805,-0.02893,-0.00659,0.12095,-0.01692,-0.0084,0.01114
2022,-0.0628,0.0323,0.00493,-0.14916,0.37044,-0.04666,0.24746,0.11527,-0.38593,-0.18051,0.23279,0.03334,0.35441,-0.04996,-0.15812,-0.20313,0.12083,0.04992,0.27994,-0.02128,-0.076,0.05001,0.09876,-0.03557,0.02279,0.11469,-0.03745,-0.06254,0.05308,-0.01051,-0.10454,-0.04873,0.01815,-0.13411,0.02685,0.04164,-0.08139,-0.01635,0.01741,-0.07747,0.05604,0.07604,-0.08193,0.00888,0.01329,-0.01881,-0.00566,0.12826,-0.02438,-0.0148,0.02013,-0.02304,-0.00502,0.14024,-0.0323,-0.02219,0.0221
2023,-0.06137,0.04326,0.00401,-0.25576,0.44694,-0.11044,0.29827,0.21118,-0.47506,-0.25677,0.26549,-0.04161,0.43946,-0.01223,-0.18833,-0.27564,0.10713,-0.0079,0.34533,-0.02228,-0.09863,0.01652,0.11994,-0.03331,0.00217,0.12774,-0.03361,-0.06896,0.07725,-0.00878,-0.09123,-0.04925,0.02253,-0.12556,0.02686,0.03687,-0.06403,-0.01401,0.03408,-0.07271,0.05921,0.07668,-0.07302,0.00936,0.03053,-0.04457,6e-05,0.12965,-0.02905,-0.0183,0.02786,-0.0512,0.00131,0.1424,-0.03653,-0.02519,0.027
2024,-0.04911,0.06397,-0.00834,-0.35722,0.5725,-0.20414,0.34892,0.28587,-0.4951,-0.34302,0.29808,-0.11715,0.50249,0.04017,-0.21868,-0.33282,0.10691,-0.06069,0.42339,-0.01646,-0.10731,-0.01089,0.13719,-0.04111,-0.0187,0.14051,-0.04003,-0.05288,0.10724,-0.02656,-0.06128,-0.02972,0.0178,-0.10783,0.04694,0.03692,-0.04128,0.00017,0.02698,-0.07406,0.06654,0.0746,-0.0687,0.00465,0.02618,-0.10037,0.012,0.11492,-0.01541,-0.0129,0.02177,-0.11463,0.01569,0.12543,-0.01841,-0.01564,0.02105
2025,-0.02981,0.08357,-0.02793,-0.34927,0.68484,-0.30684,0.42234,0.37183,-0.46724,-0.38103,0.32964,-0.15472,0.54346,0.1155,-0.25846,-0.34983,0.12816,-0.06875,0.49227,0.00472,-0.11139,-0.03069,0.15345,-0.04819,-0.03815,0.15739,-0.04826,-0.02181,0.13092,-0.05005,-0.02878,-0.01432,-0.00121,-0.09422,0.06834,0.03196,-0.01518,0.01125,-0.00373,-0.08168,0.07652,0.06575,-0.06428,-0.00216,-0.00176,-0.15665,0.02356,0.08719,0.0085,-0.00713,0.0039,-0.18089,0.03036,0.09332,0.01068,-0.00518,0.00745
2026,-0.01617,0.09284,-0.04123,-0.22163,0.73683,-0.40143,0.51429,0.47764,-0.43244,-0.36672,0.36217,-0.15386,0.57943,0.20517,-0.29951,-0.33795,0.15771,-0.03059,0.52754,0.04349,-0.12567,-0.05049,0.16914,-0.04709,-0.06151,0.17647,-0.04937,-0.00127,0.1379,-0.0572,-0.01227,-0.01848,-0.02371,-0.09411,0.07387,0.02212,0.00842,0.01389,-0.03451,-0.08381,0.08213,0.05651,-0.05737,-0.00477,-0.0312,-0.18633,0.02862,0.06076,0.0224,-0.00693,-0.01395,-0.21863,0.03749,0.06294,0.02697,-0.00278,-0.00681
2027,-0.01659,0.0945,-0.04132,-0.08426,0.77633,-0.50165,0.60415,0.59241,-0.42027,-0.35154,0.39146,-0.15031,0.62072,0.29162,-0.32828,-0.33109,0.16698,0.0177,0.52656,0.09318,-0.15731,-0.06986,0.18546,-0.04304,-0.08782,0.1966,-0.04575,-0.00721,0.12841,-0.04505,-0.01805,-0.0286,-0.03436,-0.09804,0.07092,0.01785,0.01765,0.01528,-0.0441,-0.06972,0.08444,0.05751,-0.0521,-0.00085,-0.04049,-0.18474,0.02836,0.05086,0.01499,-0.00638,-0.0229,-0.22093,0.03757,0.05115,0.01822,-0.00342,-0.01803
2028,-0.02545,0.09636,-0.03477,-0.02367,0.85946,-0.63723,0.67558,0.70492,-0.43592,-0.37582,0.41055,-0.17521,0.66515,0.36599,-0.34264,-0.35235,0.13906,0.04605,0.51141,0.14249,-0.1995,-0.07796,0.20545,-0.04478,-0.10621,0.2209,-0.04641,-0.03033,0.10874,-0.03197,-0.03227,-0.02288,-0.02912,-0.08753,0.07869,0.02343,0.00864,0.02013,-0.03142,-0.04484,0.09433,0.06895,-0.05025,0.00488,-0.02771,-0.16692,0.02656,0.05588,-0.00577,0.00458,-0.02167,-0.20268,0.0348,0.05527,-0.00615,0.00425,-0.02478
2029,-0.0287,0.10246,-0.03219,-0.01767,0.96552,-0.81967,0.73684,0.8266,-0.46013,-0.42909,0.41999,-0.23539,0.71369,0.43786,-0.3496,-0.396,0.08152,0.05297,0.50662,0.18677,-0.23817,-0.07292,0.22953,-0.05068,-0.11044,0.2491,-0.05203,-0.04944,0.08615,-0.03461,-0.03072,0.0023,-0.01705,-0.05806,0.10358,0.03319,0.00083,0.02949,-0.01163,-0.02603,0.11633,0.08091,-0.04487,0.01015,-0.00751,-0.15482,0.02597,0.06042,-0.02456,0.02371,-0.01817,-0.18736,0.0328,0.05836,-0.02785,0.02078,-0.02947
