Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
467,0.00086,-0.06255,0.02694,0.09571,-0.00983,0.57032,0.13205,0.04988,0.22161,0.22304,0.21146,0.24947,-0.0846,-0.00954,0.1587,0.25036,0.17188,0.04729,-0.15554,-0.03975,0.09087,0.02336,-0.00196,-0.00285,0.01106,0.00056,0.00717,0.03799,-0.06665,0.01559,-0.01425,-0.05624,0.01288,-0.04107,-0.09529,-0.00416,-0.04527,-0.10399,0.02326,-0.05516,-0.08391,-0.00329,-0.0422,-0.18918,0.03422,0.01133,0.01034,0.01638,-0.03644,-0.14427,0.03734,0.01061,0.01063,0.01843,-0.01923,-0.12513,0.0323
468,0.00581,-0.07793,0.02128,0.08698,-0.01404,0.48027,0.14937,0.03082,0.25567,0.15807,0.19475,0.26619,-0.10148,-0.02041,0.16987,0.20225,0.16673,0.07565,-0.16193,-0.05291,0.09637,0.02458,-0.01976,-0.00584,0.00615,-0.01304,0.00454,0.05362,-0.09618,0.0136,-0.01327,-0.07181,0.0036,-0.0394,-0.10958,-0.00649,-0.03806,-0.10654,-0.00038,-0.0392,-0.09524,-0.00332,-0.03241,-0.17643,0.00879,0.02719,0.00689,0.02788,-0.01471,-0.12311,0.02237,0.02548,0.00764,0.03093,-0.00145,-0.10778,0.01659
469,0.00271,-0.09077,0.01652,0.09024,-0.00247,0.40148,0.1446,0.00403,0.28902,0.126,0.16131,0.26444,-0.12053,-0.03632,0.18836,0.17934,0.12805,0.07167,-0.16577,-0.06704,0.11034,0.01873,-0.02744,-0.00732,0.00074,-0.02045,0.002,0.0526,-0.11708,0.01161,-0.01984,-0.0865,-0.00368,-0.0405,-0.12293,-0.01168,-0.0388,-0.10886,-0.01215,-0.03841,-0.112,-0.0084,-0.02829,-0.15038,-0.0066,0.01616,-0.00426,0.03378,-0.00786,-0.09751,0.00882,0.01311,-0.00294,0.03936,0.00241,-0.08551,0.00517
470,-0.0022,-0.09873,0.01285,0.0915,0.0099,0.36207,0.11966,-0.01928,0.30068,0.12594,0.12359,0.25101,-0.12365,-0.06322,0.20846,0.18791,0.08189,0.04103,-0.15936,-0.08742,0.12583,0.01661,-0.03049,-0.00842,-0.00018,-0.02472,0.00124,0.04519,-0.12788,0.00884,-0.0228,-0.09775,-0.00998,-0.03431,-0.12802,-0.01715,-0.0485,-0.11142,-0.01237,-0.0456,-0.11718,-0.01442,-0.04805,-0.12322,-0.01132,-0.00753,-0.01587,0.02739,-0.03281,-0.07632,-0.00491,-0.01052,-0.01465,0.03407,-0.02511,-0.06728,-0.007
471,-0.00297,-0.10147,0.00915,0.06645,0.00674,0.36278,0.09078,-0.02402,0.28229,0.13023,0.09853,0.235,-0.10533,-0.09572,0.21991,0.19201,0.0659,0.01584,-0.1375,-0.11806,0.13545,0.01983,-0.03378,-0.01352,-0.00208,-0.0277,0.00101,0.04272,-0.13355,0.00533,-0.01446,-0.10545,-0.01722,-0.02162,-0.12223,-0.01987,-0.05514,-0.1138,-0.01311,-0.04856,-0.09961,-0.01588,-0.08329,-0.10188,-0.01631,-0.02228,-0.01547,0.0149,-0.07008,-0.0592,-0.01906,-0.02372,-0.01497,0.01981,-0.06548,-0.05381,-0.01984
472,-0.00166,-0.09847,0.002,0.00591,-0.00822,0.37737,0.07668,-0.01142,0.24674,0.10856,0.09305,0.21869,-0.07375,-0.123,0.21705,0.15392,0.08326,0.01782,-0.09987,-0.15107,0.14205,0.02325,-0.03877,-0.02942,-0.00847,-0.03043,-0.0082,0.0435,-0.13745,-0.00093,-0.00161,-0.1091,-0.02742,-0.01459,-0.10552,-0.02126,-0.0523,-0.11041,-0.02726,-0.04328,-0.06232,-0.01385,-0.10928,-0.08024,-0.03365,-0.01778,4e-05,0.00621,-0.0839,-0.0436,-0.03139,-0.01828,0.0002,0.00814,-0.08241,-0.04239,-0.02758
473,-0.0035,-0.08978,-0.01194,-0.075,-0.01915,0.382,0.08475,-0.00243,0.21487,0.05807,0.10313,0.19661,-0.04353,-0.14095,0.20031,0.08768,0.10791,0.02825,-0.05995,-0.17655,0.1441,0.02644,-0.04854,-0.05411,-0.01159,-0.0367,-0.03211,0.04102,-0.13886,-0.01315,0.00172,-0.10476,-0.04135,-0.01826,-0.08041,-0.02654,-0.05197,-0.09488,-0.05513,-0.03309,-0.02386,-0.01652,-0.11507,-0.04883,-0.06393,0.00033,0.01601,0.0033,-0.0602,-0.0247,-0.04264,-0.00093,0.01658,0.00444,-0.06099,-0.02705,-0.03122
474,-0.00971,-0.07819,-0.02988,-0.15336,-0.01203,0.37638,0.10578,-0.01485,0.19646,0.00805,0.11396,0.16506,-0.02735,-0.15592,0.17494,0.04467,0.11599,0.01293,-0.03707,-0.19627,0.13063,0.02729,-0.0652,-0.07345,-0.00769,-0.04997,-0.06031,0.03528,-0.13524,-0.03028,-0.01113,-0.09028,-0.05511,-0.02397,-0.05313,-0.03527,-0.06858,-0.07058,-0.08308,-0.02184,-0.00269,-0.02628,-0.1115,-0.01231,-0.09399,0.01633,0.01622,0.00358,-0.01998,-0.0004,-0.05383,0.01409,0.01712,0.00755,-0.02206,-0.00479,-0.03659
475,-0.01716,-0.07029,-0.04256,-0.21668,0.01401,0.37127,0.11954,-0.0542,0.18725,-0.01472,0.10606,0.13095,-0.0291,-0.1801,0.15042,0.04476,0.09973,-0.02914,-0.03689,-0.21893,0.10146,0.01331,-0.08456,-0.0752,-0.00984,-0.06826,-0.07614,0.03012,-0.12903,-0.04537,-0.03036,-0.07514,-0.06095,-0.02178,-0.0321,-0.03754,-0.09521,-0.05158,-0.09574,-0.01085,0.00322,-0.03153,-0.11375,0.01247,-0.10815,0.01632,0.0035,0.0036,0.0009,0.02213,-0.06368,0.01467,0.00394,0.01074,-0.00181,0.01724,-0.04649
476,-0.02119,-0.07499,-0.04322,-0.25792,0.03922,0.36698,0.11167,-0.11833,0.17767,-0.0155,0.07783,0.1079,-0.03761,-0.22031,0.13465,0.05895,0.06502,-0.06442,-0.04294,-0.24698,0.07348,-0.02179,-0.09947,-0.06201,-0.02986,-0.08545,-0.07496,0.02797,-0.13308,-0.05181,-0.03851,-0.07911,-0.05534,-0.01078,-0.0268,-0.02654,-0.10962,-0.05172,-0.08862,0.00176,0.01009,-0.02041,-0.12474,0.01678,-0.10209,0.0015,-0.00351,-0.00058,-0.01266,0.03454,-0.0715,0.00188,-0.00402,0.00547,-0.01547,0.03026,-0.06004
477,-0.0205,-0.09684,-0.03432,-0.26355,0.03689,0.35796,0.09245,-0.19002,0.16245,-0.02237,0.05698,0.10529,-0.03217,-0.26822,0.12722,0.05448,0.02663,-0.06595,-0.03167,-0.27391,0.06006,-0.05709,-0.10885,-0.04711,-0.05535,-0.09774,-0.06572,0.02752,-0.16076,-0.04926,-0.03356,-0.11247,-0.04299,-4e-05,-0.04398,-0.00988,-0.10338,-0.07221,-0.06908,0.0156,0.02231,0.00203,-0.13404,0.00909,-0.08411,-0.01353,0.00425,-0.00601,-0.03868,0.03735,-0.07408,-0.01139,0.00317,-0.00509,-0.04103,0.0343,-0.06974
478,-0.02068,-0.12788,-0.02379,-0.2328,-0.00011,0.3451,0.0829,-0.24147,0.14377,-0.05984,0.0713,0.12267,-0.00501,-0.30631,0.1234,0.02207,0.00016,-0.03647,0.0011,-0.29114,0.05802,-0.05997,-0.11857,-0.04018,-0.06122,-0.10612,-0.05801,0.02107,-0.20624,-0.04267,-0.03192,-0.15981,-0.03185,-0.00032,-0.07688,-0.00138,-0.09012,-0.09937,-0.04799,0.02357,0.02828,0.01871,-0.13035,0.00337,-0.06506,-0.0197,0.01257,-0.00546,-0.04588,0.03733,-0.06622,-0.01728,0.01161,-0.00911,-0.04748,0.03549,-0.06594
