Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1056,-0.0608,-0.47546,-0.14268,-0.18505,-0.15838,0.66512,-0.03404,-0.69306,0.13665,0.10867,-0.29378,0.08974,-0.08772,-0.64775,0.06621,0.08971,-0.44896,-0.23716,-0.12107,-0.6251,-0.03,-0.13465,-0.55273,-0.17979,-0.18294,-0.52003,-0.14894,-0.02773,-0.58457,-0.16013,-0.07448,-0.51629,-0.17183,0.05785,-0.35332,-0.12738,-0.21002,-0.49568,-0.19337,0.12771,-0.09418,-0.05031,-0.28716,-0.35904,-0.24906,0.00423,-0.05536,-0.02723,-0.04335,-0.20372,-0.20962,0.00465,-0.05556,-0.02506,-0.03206,-0.19848,-0.18433
1057,-0.05647,-0.47213,-0.14045,-0.16653,-0.23711,0.70222,-0.02057,-0.71971,0.15035,0.12092,-0.28748,0.08972,-0.0819,-0.6731,0.06803,0.10182,-0.42723,-0.24986,-0.13826,-0.63696,-0.0405,-0.12499,-0.57951,-0.17635,-0.17061,-0.54794,-0.15059,-0.0396,-0.58413,-0.16062,-0.05768,-0.51749,-0.16688,0.06989,-0.35854,-0.12204,-0.18148,-0.47228,-0.18853,0.12188,-0.08618,-0.04037,-0.28294,-0.30693,-0.24853,-0.009,-0.03409,-0.01224,-0.07322,-0.16916,-0.19883,-0.00728,-0.03515,-0.01042,-0.06534,-0.16634,-0.17302
1058,-0.06239,-0.46585,-0.13741,-0.16093,-0.30656,0.68858,0.00504,-0.72986,0.16491,0.09773,-0.27715,0.09253,-0.07476,-0.70867,0.07758,0.11236,-0.40723,-0.25165,-0.14193,-0.64486,-0.04143,-0.1196,-0.57701,-0.17517,-0.16205,-0.54839,-0.15148,-0.06061,-0.58107,-0.16178,-0.05837,-0.51963,-0.157,0.06092,-0.36856,-0.11274,-0.16934,-0.44422,-0.18393,0.1113,-0.08952,-0.03024,-0.2714,-0.24124,-0.25353,-0.01731,-0.01669,-0.00335,-0.08413,-0.12228,-0.20467,-0.01523,-0.018,-0.00207,-0.08067,-0.12254,-0.18017
1059,-0.07474,-0.4552,-0.13357,-0.18168,-0.31315,0.6354,0.01033,-0.7349,0.16757,0.05563,-0.26668,0.09456,-0.08281,-0.73412,0.08185,0.11278,-0.40718,-0.2494,-0.13652,-0.64582,-0.03455,-0.1109,-0.54669,-0.17172,-0.14953,-0.52328,-0.14663,-0.08041,-0.57054,-0.16127,-0.07404,-0.52015,-0.14411,0.03234,-0.38127,-0.10801,-0.17247,-0.416,-0.17296,0.09406,-0.10154,-0.03011,-0.25308,-0.16695,-0.25601,-0.00955,-0.00351,-0.0062,-0.08349,-0.06158,-0.22109,-0.00857,-0.00411,-0.00458,-0.08466,-0.06503,-0.19955
1060,-0.08103,-0.44244,-0.12716,-0.2342,-0.25083,0.59122,-0.01105,-0.7356,0.16119,0.01601,-0.25535,0.10082,-0.10604,-0.73696,0.07896,0.10214,-0.42575,-0.24113,-0.12857,-0.64148,-0.02419,-0.09188,-0.51577,-0.16304,-0.12911,-0.49556,-0.13581,-0.08395,-0.5588,-0.15603,-0.08376,-0.51596,-0.13029,0.00469,-0.38946,-0.10837,-0.17471,-0.3878,-0.15468,0.07363,-0.11339,-0.03882,-0.23337,-0.09596,-0.24973,0.00929,0.00807,-0.01392,-0.07844,0.0038,-0.23201,0.00873,0.00854,-0.01014,-0.08274,-0.00155,-0.21469
1061,-0.0752,-0.43775,-0.1144,-0.29932,-0.17741,0.58089,-0.04583,-0.73123,0.15368,-0.00985,-0.24777,0.11285,-0.1322,-0.7266,0.0774,0.09079,-0.44121,-0.21686,-0.11934,-0.6403,-0.0114,-0.06999,-0.50769,-0.15136,-0.10965,-0.48635,-0.12336,-0.07047,-0.56248,-0.14284,-0.07607,-0.51344,-0.11295,-0.00586,-0.39664,-0.10353,-0.16271,-0.36601,-0.13167,0.05455,-0.12644,-0.04205,-0.20889,-0.04348,-0.23336,0.01993,0.01248,-0.01263,-0.06416,0.05791,-0.22437,0.01799,0.01388,-0.00616,-0.06958,0.05222,-0.21122
1062,-0.06192,-0.44522,-0.09496,-0.33546,-0.16114,0.57953,-0.07745,-0.73336,0.15663,-0.01805,-0.25184,0.12051,-0.15066,-0.72052,0.08527,0.08913,-0.43448,-0.17537,-0.11021,-0.64806,0.00303,-0.05766,-0.52336,-0.13457,-0.1014,-0.49817,-0.10827,-0.05122,-0.582,-0.12119,-0.06055,-0.51691,-0.0917,-0.00097,-0.4103,-0.08699,-0.13756,-0.35671,-0.11018,0.03827,-0.14671,-0.03174,-0.17155,-0.01656,-0.21218,0.01321,0.00236,-0.00058,-0.0405,0.08833,-0.19987,0.0101,0.00448,0.00632,-0.04599,0.08289,-0.18862
1063,-0.0485,-0.45274,-0.07381,-0.3153,-0.21761,0.55791,-0.09125,-0.75402,0.18269,-0.00481,-0.26867,0.11444,-0.15514,-0.72118,0.10383,0.09322,-0.40975,-0.12698,-0.10472,-0.6583,0.0177,-0.05855,-0.54563,-0.10784,-0.10345,-0.51765,-0.0863,-0.03282,-0.59605,-0.09594,-0.05112,-0.51456,-0.0714,0.00763,-0.42313,-0.06345,-0.11162,-0.35011,-0.09676,0.02329,-0.17002,-0.0152,-0.12799,-0.00344,-0.19395,-0.00178,-0.01966,0.00919,-0.02491,0.09523,-0.17119,-0.00553,-0.01719,0.01304,-0.03072,0.08952,-0.15798
1064,-0.04028,-0.44589,-0.05598,-0.26897,-0.29827,0.52595,-0.08526,-0.78759,0.22962,0.01962,-0.29025,0.10283,-0.14747,-0.7168,0.1268,0.08829,-0.38974,-0.08323,-0.10474,-0.65823,0.03247,-0.06929,-0.55494,-0.07715,-0.10879,-0.52924,-0.06143,-0.01756,-0.58902,-0.07321,-0.04966,-0.49175,-0.05643,0.01012,-0.41805,-0.04247,-0.09631,-0.33042,-0.09064,0.00794,-0.18236,-0.00311,-0.09948,0.0123,-0.18026,-0.01501,-0.0409,0.00761,-0.03353,0.08826,-0.1489,-0.01861,-0.0386,0.00671,-0.04112,0.08104,-0.13141
1065,-0.03995,-0.42472,-0.04268,-0.2601,-0.34016,0.51237,-0.07604,-0.81688,0.26985,0.02062,-0.30079,0.10659,-0.13874,-0.70491,0.14373,0.06616,-0.38761,-0.05196,-0.10905,-0.64321,0.0491,-0.0843,-0.54522,-0.05674,-0.11427,-0.52632,-0.0445,-0.0114,-0.56551,-0.05477,-0.04802,-0.45267,-0.04749,0.00464,-0.38996,-0.03091,-0.09161,-0.29963,-0.08473,-0.00735,-0.17492,0.00132,-0.09522,0.02736,-0.16611,-0.02387,-0.05357,0.00038,-0.05565,0.07497,-0.13475,-0.02666,-0.05184,-0.00391,-0.06647,0.06533,-0.11513
