Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
185,0.00306,-0.16552,0.01323,0.02842,-0.2271,0.27783,-0.5305,-0.79024,0.16744,0.103,-0.11942,0.13376,-0.37649,-0.49944,0.11954,0.14123,-0.09507,0.02355,-0.20417,-0.32674,0.06624,0.05939,-0.22531,-0.00766,0.06783,-0.23264,-0.00468,0.0072,-0.20052,-0.00363,0.01106,-0.12904,0.01187,0.03916,-0.13104,0.0014,-0.01663,-0.12657,0.01853,0.02129,-0.08795,0.00627,-0.00768,-0.04925,0.00847,0.02344,-0.0066,0.03244,-0.00802,-0.00345,0.01781,0.02295,-0.00643,0.03842,-0.00612,-0.00182,0.02541
186,0.00266,-0.15992,0.00737,0.05325,-0.19945,0.27054,-0.53096,-0.78835,0.18036,0.12139,-0.14018,0.1615,-0.38392,-0.49438,0.12089,0.15104,-0.12244,0.04011,-0.21778,-0.32435,0.0547,0.06933,-0.22685,-0.00191,0.07067,-0.2306,0.00215,0.01658,-0.18199,-0.00845,0.00828,-0.12567,0.00285,0.02453,-0.13281,-0.00972,-0.0201,-0.12317,0.00768,-0.0046,-0.08348,-0.00468,-0.0051,-0.05678,-0.00279,0.00822,-0.01122,0.02189,0.00932,-0.01668,0.00357,0.00978,-0.01224,0.0255,0.01286,-0.01341,0.01118
187,0.00522,-0.15193,0.00186,0.06953,-0.17582,0.27227,-0.52954,-0.78704,0.1871,0.12793,-0.13934,0.17987,-0.37831,-0.49256,0.12154,0.14157,-0.13833,0.04839,-0.20225,-0.32136,0.05363,0.0762,-0.23744,0.00323,0.0699,-0.23569,0.00619,0.033,-0.16986,-0.01089,0.0073,-0.1194,-0.00879,0.013,-0.11962,-0.01809,-0.02061,-0.11081,-0.00555,-0.03038,-0.0688,-0.01172,-0.00644,-0.05879,-0.01557,-0.01366,-0.02487,0.01354,0.01943,-0.02335,-0.01309,-0.01102,-0.0265,0.01556,0.02255,-0.02033,-0.01045
188,0.00881,-0.15034,0.00157,0.03969,-0.15473,0.28161,-0.51727,-0.76359,0.18727,0.11189,-0.11464,0.17436,-0.36182,-0.49342,0.12917,0.12054,-0.13194,0.03538,-0.16834,-0.31711,0.06824,0.07805,-0.24703,0.00295,0.06905,-0.24204,0.00371,0.04327,-0.176,-0.01111,0.00969,-0.12137,-0.01155,0.00987,-0.11139,-0.01759,-0.01349,-0.10129,-0.00555,-0.04335,-0.05896,-0.01031,-0.00603,-0.05172,-0.01487,-0.02449,-0.03235,0.01473,0.01476,-0.013,-0.01708,-0.02434,-0.03249,0.01618,0.01509,-0.01251,-0.02288
189,0.01362,-0.15538,0.00726,-0.01769,-0.1368,0.30114,-0.49422,-0.7265,0.18755,0.09435,-0.08487,0.15969,-0.34178,-0.4891,0.13987,0.11551,-0.11221,0.0167,-0.14005,-0.30235,0.08597,0.07953,-0.24397,-0.00286,0.07449,-0.24028,-0.00371,0.04512,-0.19515,-0.00778,0.01401,-0.1315,-0.00391,0.01506,-0.11621,-0.01061,-0.00152,-0.10193,0.00974,-0.03791,-0.05541,-0.00248,0.00178,-0.03974,4e-05,-0.02093,-0.02231,0.0169,0.00384,0.00844,-0.01072,-0.02519,-0.01977,0.01677,0.00185,0.00687,-0.02301
190,0.02113,-0.1591,0.01566,-0.04922,-0.14039,0.32804,-0.46428,-0.70102,0.19882,0.09458,-0.0739,0.16117,-0.32504,-0.478,0.14709,0.1308,-0.09437,0.0195,-0.13031,-0.2775,0.0927,0.08512,-0.22763,-0.00839,0.08812,-0.2287,-0.00946,0.05031,-0.21113,0.00019,0.01846,-0.13457,0.00691,0.02322,-0.1214,-0.00304,0.00583,-0.10714,0.02635,-0.02226,-0.05354,0.00507,0.01402,-0.03251,0.01526,-0.01583,-0.00529,0.00969,0.00194,0.02095,-0.00561,-0.02257,-0.00122,0.00661,6e-05,0.01958,-0.01784
191,0.0271,-0.15624,0.02274,-0.03529,-0.18163,0.35539,-0.42809,-0.69028,0.22267,0.10072,-0.08342,0.18173,-0.31184,-0.46539,0.15447,0.1368,-0.08158,0.04851,-0.1332,-0.25778,0.0875,0.094,-0.2098,-0.00762,0.1028,-0.2154,-0.00735,0.06133,-0.2129,0.00889,0.01985,-0.12243,0.01464,0.024,-0.11588,0.00143,0.00245,-0.10942,0.03309,-0.01326,-0.0506,0.00803,0.02119,-0.03646,0.02074,-0.01584,0.00298,-0.00102,0.0161,0.01198,-0.00268,-0.02148,0.0064,-0.00628,0.01517,0.01133,-0.0086
192,0.02505,-0.14973,0.02512,-0.00739,-0.23898,0.37743,-0.38697,-0.67176,0.24285,0.08589,-0.08775,0.20285,-0.29937,-0.45178,0.16167,0.11077,-0.06682,0.08238,-0.13402,-0.25554,0.07603,0.10112,-0.20182,-0.00113,0.10873,-0.20892,0.00221,0.06581,-0.20318,0.01094,0.01579,-0.10772,0.01679,0.01175,-0.10578,0.00216,-0.00681,-0.10919,0.02955,-0.01774,-0.04466,0.00796,0.01746,-0.04717,0.01692,-0.01209,0.0031,-0.00287,0.03393,-0.014,0.00329,-0.01405,0.00435,-0.00812,0.03267,-0.01538,0.00631
193,0.01854,-0.14341,0.02217,-0.00221,-0.26589,0.39112,-0.35244,-0.63738,0.24236,0.04535,-0.06723,0.21079,-0.28667,-0.43273,0.15521,0.07258,-0.05109,0.09903,-0.12302,-0.26557,0.06228,0.10339,-0.20381,0.00466,0.10605,-0.21015,0.01115,0.05958,-0.18929,0.00395,0.01147,-0.10385,0.01448,-0.00104,-0.10079,0.00104,-0.01151,-0.10782,0.0221,-0.02133,-0.03694,0.00863,0.00586,-0.05257,0.0102,0.00391,0.00489,0.00619,0.03613,-0.04103,0.01205,0.00623,0.0036,0.00285,0.03403,-0.04356,0.02287
194,0.01831,-0.13558,0.01827,-0.026,-0.24433,0.39743,-0.34057,-0.60941,0.22775,0.00388,-0.03628,0.2086,-0.27261,-0.40958,0.1333,0.06179,-0.04579,0.0957,-0.1037,-0.27264,0.05344,0.10477,-0.21055,0.00445,0.10437,-0.21513,0.01111,0.05461,-0.17279,-0.00482,0.01408,-0.10485,0.01232,0.00527,-0.09749,0.00123,-0.0091,-0.10177,0.01923,-0.00545,-0.03121,0.01182,-0.00605,-0.04568,0.00835,0.02403,0.0117,0.01805,0.02153,-0.05104,0.01968,0.02907,0.00875,0.01772,0.0198,-0.05324,0.03404
195,0.02504,-0.12534,0.0187,-0.06392,-0.20747,0.40275,-0.34776,-0.60269,0.22227,-0.01465,-0.02345,0.20717,-0.25368,-0.39013,0.11944,0.08519,-0.05419,0.08652,-0.08986,-0.26964,0.05853,0.10911,-0.22035,0.00017,0.1069,-0.22077,0.00264,0.05782,-0.15692,-0.00576,0.01778,-0.09726,0.01345,0.02681,-0.08724,0.00513,-0.00721,-0.08976,0.02249,0.02578,-0.02945,0.01702,-0.01127,-0.03334,0.01274,0.03377,0.01699,0.02356,0.00627,-0.03751,0.02265,0.03905,0.01384,0.02567,0.00547,-0.03861,0.03462
196,0.02815,-0.12005,0.02359,-0.10153,-0.19595,0.41177,-0.33987,-0.59992,0.23663,-0.01301,-0.03398,0.21142,-0.22522,-0.37965,0.1335,0.10923,-0.06516,0.08411,-0.09004,-0.26394,0.07695,0.11114,-0.23026,-0.0022,0.106,-0.2239,-0.00658,0.05983,-0.15516,0.00142,0.01158,-0.08481,0.01702,0.03757,-0.07379,0.01367,-0.00954,-0.08024,0.02474,0.04856,-0.03058,0.02445,-0.00662,-0.0301,0.01705,0.03126,0.01236,0.02009,-0.00022,-0.01446,0.01944,0.0353,0.00993,0.0218,-0.00157,-0.01588,0.02417
197,0.02377,-0.12649,0.02881,-0.12387,-0.2096,0.41969,-0.28107,-0.57601,0.25814,-0.00984,-0.04652,0.21596,-0.18492,-0.37834,0.16555,0.10736,-0.06754,0.08574,-0.09393,-0.26537,0.09739,0.10561,-0.22991,-0.00203,0.09882,-0.21868,-0.01177,0.05361,-0.1741,0.00769,2e-05,-0.08587,0.02108,0.02617,-0.0687,0.0247,-0.00978,-0.08421,0.02352,0.04892,-0.02919,0.035,0.0026,-0.04237,0.01843,0.02561,-0.00081,0.01349,-0.00295,-0.00338,0.01352,0.02773,-0.00205,0.01168,-0.00637,-0.00664,0.00987
