	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
107	0.02371	0.08791	0.03044	0.05150	0.49755	0.00408
108	0.02332	0.08562	0.03121	0.05141	0.49769	0.00423
109	0.02279	0.08322	0.03198	0.05155	0.49780	0.00435
110	0.02206	0.08103	0.03271	0.05195	0.49762	0.00442
111	0.02114	0.07928	0.03339	0.05244	0.49720	0.00430
112	0.02012	0.07784	0.03403	0.05276	0.49687	0.00399
113	0.01894	0.07647	0.03468	0.05281	0.49693	0.00361
114	0.01744	0.07510	0.03540	0.05270	0.49730	0.00329
115	0.01557	0.07368	0.03630	0.05255	0.49780	0.00308
116	0.01345	0.07203	0.03742	0.05248	0.49820	0.00299
117	0.01135	0.06993	0.03866	0.05253	0.49834	0.00299
118	0.00948	0.06741	0.03977	0.05269	0.49817	0.00315
119	0.00795	0.06483	0.04039	0.05289	0.49787	0.00347
120	0.00693	0.06269	0.04028	0.05310	0.49769	0.00377
121	0.00663	0.06126	0.03947	0.05327	0.49777	0.00391
122	0.00706	0.06036	0.03826	0.05332	0.49799	0.00397
123	0.00786	0.05962	0.03701	0.05319	0.49814	0.00410
124	0.00846	0.05883	0.03594	0.05298	0.49815	0.00436
125	0.00847	0.05811	0.03514	0.05287	0.49818	0.00468
126	0.00792	0.05764	0.03456	0.05290	0.49830	0.00494
127	0.00713	0.05740	0.03403	0.05294	0.49853	0.00498
128	0.00649	0.05739	0.03327	0.05283	0.49877	0.00465
129	0.00621	0.05750	0.03211	0.05266	0.49884	0.00400
130	0.00618	0.05754	0.03061	0.05258	0.49867	0.00331
131	0.00616	0.05747	0.02901	0.05266	0.49844	0.00290
132	0.00604	0.05746	0.02760	0.05281	0.49836	0.00288
133	0.00591	0.05770	0.02655	0.05287	0.49847	0.00309
134	0.00588	0.05824	0.02581	0.05283	0.49864	0.00326
135	0.00599	0.05893	0.02511	0.05284	0.49868	0.00317
136	0.00620	0.05956	0.02423	0.05305	0.49846	0.00282
137	0.00647	0.05999	0.02313	0.05339	0.49809	0.00242
138	0.00675	0.06019	0.02200	0.05370	0.49773	0.00223
139	0.00695	0.06022	0.02110	0.05385	0.49750	0.00230
140	0.00707	0.06022	0.02048	0.05389	0.49740	0.00244
141	0.00718	0.06023	0.01995	0.05392	0.49742	0.00242
142	0.00734	0.06019	0.01936	0.05394	0.49752	0.00229
143	0.00752	0.06006	0.01877	0.05384	0.49764	0.00224
144	0.00767	0.05987	0.01821	0.05369	0.49756	0.00236
145	0.00781	0.05971	0.01760	0.05369	0.49713	0.00253
146	0.00794	0.05965	0.01684	0.05393	0.49656	0.00254
147	0.00804	0.05978	0.01602	0.05429	0.49623	0.00231
148	0.00810	0.06006	0.01528	0.05466	0.49630	0.00188
149	0.00801	0.06031	0.01477	0.05500	0.49661	0.00142
150	0.00780	0.06027	0.01450	0.05516	0.49701	0.00130
151	0.00759	0.05986	0.01442	0.05497	0.49740	0.00177
152	0.00751	0.05924	0.01436	0.05444	0.49771	0.00268
153	0.00757	0.05870	0.01415	0.05376	0.49788	0.00358
154	0.00769	0.05843	0.01373	0.05311	0.49793	0.00413
155	0.00773	0.05844	0.01320	0.05267	0.49795	0.00431
156	0.00769	0.05859	0.01267	0.05258	0.49800	0.00419
157	0.00768	0.05876	0.01215	0.05276	0.49808	0.00393
158	0.00774	0.05894	0.01164	0.05298	0.49818	0.00377
159	0.00778	0.05919	0.01116	0.05304	0.49822	0.00383
160	0.00775	0.05952	0.01076	0.05298	0.49812	0.00401
161	0.00766	0.05977	0.01054	0.05288	0.49794	0.00412
162	0.00751	0.05973	0.01049	0.05280	0.49775	0.00410
163	0.00733	0.05936	0.01051	0.05280	0.49760	0.00394
164	0.00715	0.05885	0.01046	0.05292	0.49749	0.00371
165	0.00702	0.05848	0.01028	0.05314	0.49743	0.00352
166	0.00689	0.05835	0.01006	0.05336	0.49736	0.00351
167	0.00671	0.05842	0.00998	0.05341	0.49725	0.00369
168	0.00650	0.05859	0.01007	0.05325	0.49713	0.00391
169	0.00637	0.05881	0.01016	0.05307	0.49698	0.00400
170	0.00632	0.05897	0.01018	0.05306	0.49674	0.00398
171	0.00631	0.05893	0.01022	0.05318	0.49650	0.00400
172	0.00626	0.05881	0.01035	0.05324	0.49644	0.00413
173	0.00609	0.05891	0.01053	0.05310	0.49658	0.00428
174	0.00582	0.05925	0.01069	0.05287	0.49671	0.00435
175	0.00562	0.05955	0.01073	0.05279	0.49654	0.00430
176	0.00557	0.05963	0.01059	0.05293	0.49614	0.00425
177	0.00561	0.05956	0.01030	0.05309	0.49584	0.00430
178	0.00565	0.05944	0.01003	0.05309	0.49583	0.00441
179	0.00569	0.05934	0.00991	0.05293	0.49598	0.00450
180	0.00581	0.05929	0.00996	0.05267	0.49615	0.00453
181	0.00605	0.05930	0.01007	0.05237	0.49638	0.00452
182	0.00629	0.05935	0.01011	0.05215	0.49669	0.00452
183	0.00638	0.05943	0.01005	0.05210	0.49690	0.00455
184	0.00629	0.05951	0.00995	0.05226	0.49689	0.00460
185	0.00617	0.05947	0.00987	0.05253	0.49679	0.00465
186	0.00618	0.05918	0.00973	0.05269	0.49679	0.00464
187	0.00632	0.05869	0.00949	0.05255	0.49684	0.00455
188	0.00650	0.05838	0.00920	0.05227	0.49673	0.00436
189	0.00658	0.05850	0.00905	0.05220	0.49632	0.00415
190	0.00657	0.05888	0.00917	0.05239	0.49577	0.00413
191	0.00660	0.05916	0.00942	0.05258	0.49530	0.00435
192	0.00682	0.05921	0.00959	0.05262	0.49503	0.00468
193	0.00717	0.05907	0.00954	0.05253	0.49505	0.00497
194	0.00746	0.05875	0.00937	0.05245	0.49538	0.00520
195	0.00758	0.05837	0.00927	0.05246	0.49589	0.00542
196	0.00760	0.05817	0.00929	0.05249	0.49639	0.00572
197	0.00760	0.05829	0.00936	0.05253	0.49668	0.00621
198	0.00758	0.05861	0.00946	0.05262	0.49668	0.00689
199	0.00753	0.05883	0.00963	0.05287	0.49636	0.00759
200	0.00744	0.05880	0.00991	0.05324	0.49588	0.00811
201	0.00732	0.05860	0.01025	0.05360	0.49550	0.00843
202	0.00716	0.05848	0.01059	0.05385	0.49549	0.00863
203	0.00704	0.05865	0.01082	0.05404	0.49598	0.00877
204	0.00696	0.05904	0.01081	0.05430	0.49681	0.00893
205	0.00690	0.05937	0.01055	0.05470	0.49755	0.00917
206	0.00686	0.05953	0.01017	0.05530	0.49778	0.00948
207	0.00685	0.05959	0.00982	0.05603	0.49743	0.00976
208	0.00680	0.05960	0.00954	0.05673	0.49682	0.01005
209	0.00656	0.05954	0.00930	0.05727	0.49639	0.01056
210	0.00619	0.05935	0.00918	0.05752	0.49637	0.01151
211	0.00591	0.05898	0.00926	0.05748	0.49673	0.01290
212	0.00582	0.05851	0.00947	0.05721	0.49725	0.01448
213	0.00581	0.05813	0.00961	0.05688	0.49758	0.01595
214	0.00578	0.05812	0.00950	0.05683	0.49748	0.01720
215	0.00577	0.05861	0.00919	0.05728	0.49692	0.01831
216	0.00579	0.05941	0.00887	0.05815	0.49607	0.01957
217	0.00577	0.06018	0.00871	0.05918	0.49516	0.02117
218	0.00568	0.06070	0.00879	0.06023	0.49435	0.02296
219	0.00556	0.06089	0.00907	0.06115	0.49368	0.02465
220	0.00544	0.06078	0.00940	0.06185	0.49313	0.02616
221	0.00536	0.06051	0.00953	0.06257	0.49250	0.02751
222	0.00538	0.06034	0.00939	0.06375	0.49150	0.02867
223	0.00554	0.06040	0.00911	0.06555	0.49003	0.02964
224	0.00572	0.06044	0.00889	0.06782	0.48836	0.03044
225	0.00577	0.06019	0.00877	0.07042	0.48686	0.03115
226	0.00569	0.05970	0.00866	0.07337	0.48557	0.03186
227	0.00566	0.05923	0.00846	0.07684	0.48419	0.03264
228	0.00580	0.05899	0.00814	0.08105	0.48249	0.03341
229	0.00608	0.05893	0.00774	0.08618	0.48069	0.03405
230	0.00636	0.05897	0.00729	0.09214	0.47939	0.03448
231	0.00655	0.05907	0.00682	0.09853	0.47912	0.03463
232	0.00661	0.05917	0.00642	0.10488	0.48000	0.03446
233	0.00655	0.05925	0.00615	0.11102	0.48189	0.03397
234	0.00633	0.05936	0.00603	0.11699	0.48461	0.03322
235	0.00606	0.05958	0.00610	0.12290	0.48797	0.03238
236	0.00592	0.05987	0.00633	0.12881	0.49159	0.03160
237	0.00601	0.06010	0.00654	0.13481	0.49502	0.03086
238	0.00634	0.06019	0.00647	0.14097	0.49795	0.03004
239	0.00684	0.06011	0.00601	0.14737	0.50032	0.02915
240	0.00735	0.05991	0.00543	0.15395	0.50228	0.02856
241	0.00764	0.05956	0.00526	0.16040	0.50381	0.02862
242	0.00758	0.05900	0.00572	0.16627	0.50470	0.02933
243	0.00730	0.05837	0.00658	0.17129	0.50490	0.03014
244	0.00700	0.05784	0.00751	0.17548	0.50479	0.03033
245	0.00684	0.05738	0.00846	0.17912	0.50489	0.02950
246	0.00680	0.05680	0.00971	0.18243	0.50538	0.02789
247	0.00680	0.05584	0.01159	0.18535	0.50603	0.02601
248	0.00669	0.05429	0.01445	0.18765	0.50655	0.02407
249	0.00656	0.05212	0.01861	0.18928	0.50682	0.02198
250	0.00681	0.04945	0.02448	0.19041	0.50685	0.01964
251	0.00795	0.04644	0.03249	0.19122	0.50670	0.01717
252	0.01023	0.04307	0.04315	0.19189	0.50651	0.01488
253	0.01374	0.03920	0.05686	0.19254	0.50644	0.01297
254	0.01894	0.03466	0.07371	0.19317	0.50664	0.01147
