	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
	L_MTP_ANGLE	L_MTP_ANGLE	L_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	Trunk_Joint_Angle	Trunk_Joint_Angle	Trunk_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-3.93352	0.00000	0.00000	-3.52771	0.00000	-0.00000	-4.67034	-9.37717	10.93163	6.30146	8.86292	-16.18092	-2.54008	0.65681	-0.00001	-0.33666	-1.81590	-0.00004	16.59169	9.63567	6.97146	1.84076	-5.68448	-14.99583	6.86368	5.67918	-1.72604	5.79223	-9.02905	18.25150	24.89973	0.05973	-82.72546	15.24795	0.02271	90.91296	-16.21265	6.73700	0.00076	-9.03597	3.89696	-0.00162	12.74280	6.69957	38.53225	-3.88551	-6.66763	38.53695	5.84299	0.78747	6.22176
2	-4.04224	0.00000	0.00000	-4.29965	0.00000	-0.00000	-4.55607	-9.65877	10.95914	6.69702	8.59485	-16.43895	-2.54265	0.59345	0.00003	-0.34453	-1.79178	-0.00001	16.61682	9.72161	7.18518	1.87804	-5.65645	-14.84081	6.80450	6.05747	-1.99369	5.48004	-9.15208	18.26916	22.97604	0.01416	-77.90833	12.87455	-0.01350	90.41916	-15.61375	5.92962	-0.00386	-9.36916	5.01579	0.00333	12.77890	6.77285	38.28471	-3.90326	-6.52696	38.32101	5.89395	0.78794	6.27643
3	-4.25231	0.00000	-0.00000	-4.98992	-0.00000	0.00000	-4.34599	-9.88669	11.23569	7.02851	8.61213	-16.78423	-2.57009	0.54248	0.00003	-0.34304	-1.82878	-0.00000	16.60410	9.75469	7.15193	1.86072	-5.65020	-14.59480	6.57753	6.37690	-1.89015	4.95914	-9.38050	18.81452	21.35690	-0.01011	-74.19506	10.92854	-0.03000	88.72359	-15.34295	4.61450	-0.00366	-9.67474	5.88593	0.00143	12.80746	6.84284	38.19344	-3.89309	-6.43389	38.25387	5.93591	0.76333	6.21722
4	-4.62233	0.00000	-0.00000	-5.33180	0.00000	-0.00000	-4.11317	-9.93117	11.68259	7.17639	9.03717	-17.14719	-2.58855	0.50865	0.00001	-0.31717	-1.91303	-0.00007	16.56851	9.72099	6.87466	1.78721	-5.67135	-14.33366	6.23064	6.61031	-1.29343	4.29402	-9.67404	19.69684	19.95587	-0.01421	-71.75099	9.25590	-0.03095	86.26538	-15.37833	3.00779	0.00120	-10.11072	6.63829	-0.00218	12.83779	6.91311	38.29247	-3.83805	-6.39481	38.36894	5.96575	0.73851	6.05632
5	-4.82052	0.00000	0.00000	-5.03895	-0.00000	0.00000	-4.00441	-9.66037	11.91737	7.05432	9.62878	-17.34242	-2.57524	0.48415	-0.00001	-0.25069	-1.98836	-0.00008	16.52530	9.64959	6.64116	1.67235	-5.70875	-14.19974	5.78752	6.76995	-0.35634	3.58606	-9.99365	20.49316	18.73900	-0.02015	-70.44641	7.74045	-0.01817	83.79814	-15.71993	1.42279	0.00536	-10.54744	7.48799	-0.00306	12.84366	6.94569	38.44957	-3.79542	-6.40831	38.52869	5.99326	0.73089	5.88007
6	-4.51421	-0.00000	0.00000	-4.24574	0.00000	0.00000	-4.11238	-9.06690	11.67287	6.74033	9.95215	-17.23676	-2.53739	0.46379	-0.00001	-0.16387	-1.99342	0.00001	16.51510	9.57283	6.67422	1.58303	-5.75774	-14.23089	5.21920	6.90717	0.79985	2.85502	-10.29809	20.76767	17.70275	-0.04546	-69.94331	6.44549	0.00314	82.15816	-16.16055	0.18775	0.00393	-10.74098	8.69236	0.00148	12.80999	6.90837	38.56662	-3.80360	-6.47731	38.62998	6.05764	0.73340	5.74692
7	-3.86591	-0.00000	-0.00000	-3.40385	0.00000	-0.00000	-4.34832	-8.37169	11.12950	6.44831	9.91152	-16.89723	-2.49720	0.45118	-0.00000	-0.10146	-1.94400	0.00005	16.57601	9.50527	6.88668	1.59241	-5.81195	-14.30219	4.54683	7.08307	1.93493	2.03416	-10.58096	20.31181	16.72009	-0.08171	-69.74416	5.53039	0.01363	81.68351	-16.36501	-0.48366	0.00306	-10.59530	10.27136	0.00782	12.77739	6.82461	38.65304	-3.81920	-6.58210	38.68866	6.18597	0.73744	5.65821
8	-3.43155	-0.00000	-0.00000	-2.82911	0.00000	-0.00000	-4.49979	-7.92820	10.73362	6.34087	9.83423	-16.52001	-2.47474	0.43958	0.00001	-0.08609	-1.92512	0.00006	16.66952	9.47680	7.04472	1.67825	-5.83334	-14.28010	3.98701	7.36621	2.20383	1.09995	-10.86946	19.32313	15.40083	-0.06179	-68.87399	5.03403	0.00813	82.02625	-16.33067	-0.43369	0.00556	-10.26374	11.96266	0.00846	12.82963	6.74992	38.71732	-3.75474	-6.67191	38.72877	6.32258	0.75730	5.60302
9	-3.64336	0.00000	-0.00000	-2.61602	0.00000	-0.00000	-4.40805	-7.95938	10.75575	6.41794	9.97088	-16.29326	-2.47680	0.41053	0.00003	-0.11046	-1.97562	0.00007	16.68529	9.53506	7.06437	1.72664	-5.77828	-14.13700	3.84787	7.81374	0.47605	0.11649	-11.17266	18.25978	13.33030	0.08195	-65.61507	4.82717	-0.00075	82.75329	-16.46489	0.47810	0.00007	-10.00394	13.53538	0.00314	12.99139	6.72994	38.72113	-3.59277	-6.69213	38.72668	6.35431	0.81234	5.57701
10	-4.33401	0.00000	0.00000	-2.64999	0.00000	-0.00000	-4.14599	-8.35839	11.01359	6.53442	10.18426	-16.24006	-2.48864	0.36338	0.00002	-0.15555	-2.03988	0.00002	16.56952	9.68279	7.12775	1.67645	-5.66237	-13.98162	4.18794	8.36070	-3.28076	-0.82686	-11.44561	17.50924	10.61369	0.23368	-58.84646	4.69933	-0.00421	83.67377	-17.15144	2.11555	-0.01575	-10.02234	14.88334	-0.00324	13.18631	6.79349	38.66497	-3.40858	-6.61531	38.69114	6.23899	0.87889	5.57290
11	-4.86690	0.00000	-0.00000	-2.65540	0.00000	-0.00000	-3.97081	-8.83366	11.11379	6.53514	10.20498	-16.19442	-2.48897	0.31651	-0.00000	-0.20532	-2.05645	-0.00005	16.40396	9.86576	7.45048	1.61257	-5.55006	-13.96581	4.66099	8.82758	-7.28236	-1.64032	-11.64074	17.23243	8.01349	0.18298	-50.11152	4.42414	-0.00229	84.58620	-18.43932	3.93051	-0.02218	-10.36824	15.88406	-0.00507	13.34512	6.92890	38.61899	-3.25585	-6.47250	38.68603	6.06689	0.90808	5.59686
12	-4.87199	-0.00000	0.00000	-2.51757	0.00000	0.00000	-3.99902	-9.17756	10.95675	6.42585	9.99627	-16.03486	-2.48773	0.26546	0.00003	-0.24947	-2.03656	-0.00008	16.30692	10.04669	7.92046	1.64644	-5.47310	-14.09122	4.80184	9.12322	-9.33773	-2.27883	-11.79103	17.34136	6.30087	0.00451	-43.14933	3.90333	0.00145	85.36251	-19.98067	5.28534	-0.00764	-10.78749	16.46862	-0.00147	13.48094	7.06855	38.62937	-3.11317	-6.34161	38.73611	5.95977	0.90756	5.65671
13	-4.57951	-0.00000	0.00000	-2.43588	-0.00000	0.00000	-4.07817	-9.31150	10.77009	6.35587	9.77125	-15.80878	-2.52895	0.18599	0.00012	-0.29092	-2.04319	-0.00000	16.31610	10.22623	8.17681	1.77448	-5.40599	-14.23047	4.41076	9.29844	-8.78472	-2.81753	-11.98171	17.58276	5.62085	-0.07658	-40.59931	3.30731	0.00360	86.16739	-21.09515	5.88683	0.00876	-10.83111	16.75643	0.00242	13.63554	7.15352	38.64466	-2.95239	-6.26451	38.77515	5.95400	0.93575	5.71745
14	-4.35842	0.00000	0.00000	-2.62901	0.00000	0.00000	-4.05273	-9.29737	10.70246	6.41834	9.74562	-15.63434	-2.64454	0.09958	0.00010	-0.35465	-2.12111	0.00016	16.40465	10.38477	8.08423	1.92419	-5.32554	-14.30860	3.58732	9.44112	-6.43930	-3.40275	-12.24375	17.66767	5.68921	-0.03708	-42.10947	2.94415	0.00135	87.11388	-21.16938	5.83865	0.00632	-10.28712	16.90563	0.00326	13.82256	7.19693	38.58855	-2.77686	-6.20701	38.73395	6.00119	1.00340	5.72870
15	-4.32707	0.00000	0.00000	-3.05107	0.00000	-0.00000	-3.92652	-9.37034	10.70800	6.55962	9.94213	-15.66303	-2.81722	0.06842	-0.00010	-0.45551	-2.23786	0.00022	16.52124	10.48282	7.87772	2.04242	-5.25572	-14.27350	2.56461	9.59478	-3.38134	-4.10764	-12.52430	17.32041	6.13494	0.01471	-45.70195	2.96324	-0.00192	88.00681	-20.25109	5.32201	-0.00722	-9.35916	16.93912	0.00121	14.02255	7.25273	38.49146	-2.59732	-6.12601	38.65716	6.02340	1.05425	5.69314
16	-4.43679	0.00000	0.00000	-3.42434	0.00000	0.00000	-3.73986	-9.69666	10.76947	6.67118	10.21352	-15.94771	-2.98884	0.10159	-0.00021	-0.56174	-2.30809	0.00009	16.58552	10.52222	7.82087	2.09643	-5.23905	-14.04959	1.60870	9.74316	-0.62896	-4.86833	-12.76718	16.53244	6.53236	0.01877	-49.46341	3.23727	-0.00252	88.68336	-19.18247	4.50170	-0.01000	-8.39490	16.80811	-0.00139	14.20868	7.35670	38.49041	-2.40827	-6.02608	38.68605	5.95730	1.05011	5.65815
17	-4.64021	0.00000	-0.00000	-3.51327	0.00000	0.00000	-3.48639	-10.13444	10.95824	6.68940	10.40040	-16.27884	-3.11764	0.13416	-0.00009	-0.62814	-2.29606	-0.00001	16.54313	10.55621	7.93154	2.08822	-5.27910	-13.65985	0.86820	9.86795	1.03122	-5.55973	-12.98301	15.77528	6.61279	0.00560	-51.94498	3.53240	-0.00238	89.21087	-18.91694	3.75630	-0.00338	-7.63683	16.49460	-0.00236	14.37722	7.51553	38.69167	-2.18890	-5.93085	38.92396	5.80280	1.01602	5.65421
18	-4.86457	0.00000	-0.00000	-3.32843	0.00000	-0.00000	-3.18498	-10.42670	11.23557	6.60506	10.39709	-16.38531	-3.22799	0.12129	0.00003	-0.64756	-2.24139	-0.00001	16.45149	10.63485	8.08615	2.08082	-5.32513	-13.25793	0.18938	9.97032	1.84117	-6.12612	-13.20400	15.54073	6.61602	0.01219	-52.73938	3.75312	-0.00262	89.59333	-19.57806	3.52335	-0.00483	-7.20715	16.03474	-0.00116	14.51703	7.71868	39.07307	-1.95521	-5.84357	39.34638	5.64325	0.99750	5.65207
19	-4.94192	0.00000	0.00000	-3.03212	0.00000	0.00000	-2.91923	-10.46705	11.38261	6.44204	10.15964	-16.21307	-3.36620	0.09261	0.00001	-0.64213	-2.18563	0.00002	16.43406	10.75877	8.22799	2.14237	-5.31691	-13.02399	-0.70026	10.05406	2.81167	-6.62945	-13.41406	15.81058	6.99258	0.03399	-52.66544	3.98165	0.00011	89.59098	-20.37158	3.86399	-0.00545	-7.14019	15.48488	0.00125	14.58872	7.93753	39.50614	-1.77645	-5.75491	39.82222	5.58233	1.01217	5.58713
20	-4.80990	0.00000	0.00000	-2.82820	0.00000	0.00000	-2.73394	-10.29516	11.29990	6.27953	9.81945	-15.93078	-3.52403	0.08124	-0.00007	-0.63224	-2.15087	0.00002	16.54121	10.89621	8.34094	2.27069	-5.23205	-13.02104	-1.71820	10.16020	3.95192	-7.17650	-13.58634	16.13882	7.59280	0.05874	-52.11079	4.34114	0.00947	88.97385	-20.52218	4.58318	0.00476	-7.38286	14.88068	0.00330	14.61228	8.11718	39.81454	-1.67547	-5.66836	40.16750	5.64575	1.04799	5.45181
21	-4.60780	0.00000	0.00000	-2.89486	0.00000	-0.00000	-2.60340	-9.98627	11.16855	6.21176	9.62855	-15.74733	-3.65406	0.05355	-0.00003	-0.62393	-2.16583	-0.00001	16.71393	11.03337	8.37721	2.39970	-5.08468	-13.15840	-2.44186	10.38397	4.08821	-7.81901	-13.73546	15.93935	7.70574	0.08036	-50.58149	4.90732	0.01899	87.93118	-20.06907	5.50386	0.01352	-7.78187	14.27953	0.00316	14.69879	8.18361	39.82506	-1.58464	-5.60751	40.19625	5.75952	1.08746	5.31691
22	-4.35149	0.00000	-0.00000	-3.13909	0.00000	-0.00000	-2.54407	-9.60290	11.13310	6.22546	9.65896	-15.66721	-3.73361	-0.03647	0.00004	-0.60987	-2.24323	-0.00005	16.85900	11.16202	8.36672	2.46630	-4.92380	-13.35696	-2.70951	10.69918	3.34521	-8.52908	-13.88238	14.79029	7.13611	0.06828	-48.95264	5.69811	0.01134	87.25237	-19.59170	6.24110	0.01077	-8.05419	13.76908	0.00051	14.91577	8.08313	39.44718	-1.45911	-5.59877	39.80716	5.82068	1.10808	5.24094
23	-3.88778	0.00000	0.00000	-3.18669	0.00000	-0.00000	-2.57687	-9.25218	11.13298	6.22042	9.76915	-15.49954	-3.78174	-0.16253	0.00006	-0.59748	-2.35346	-0.00004	16.91934	11.23643	8.40510	2.46887	-4.83573	-13.62113	-2.83664	10.91967	3.44711	-9.25618	-14.01880	12.70640	6.53247	0.02726	-48.97812	6.68226	-0.01931	87.93973	-19.36184	6.39182	0.00491	-7.82861	13.40299	-0.00194	15.19234	7.84132	38.75372	-1.35012	-5.63609	39.07651	5.77693	1.07610	5.21722
24	-3.29626	0.00000	0.00000	-2.86535	0.00000	0.00000	-2.60401	-9.07206	11.12143	6.14898	9.85168	-15.18338	-3.84119	-0.25864	0.00004	-0.62084	-2.45205	0.00003	16.91997	11.23137	8.45609	2.47443	-4.86169	-13.90327	-3.15005	10.96588	4.77283	-9.96018	-14.13277	10.15825	6.49012	-0.00323	-49.98919	7.77858	-0.04341	90.13586	-19.14340	6.17886	0.00392	-7.00200	13.21451	-0.00103	15.40194	7.58407	37.98237	-1.32379	-5.66376	38.26655	5.66295	0.99870	5.20280
25	-2.86796	0.00000	0.00000	-2.38677	-0.00000	-0.00000	-2.52861	-9.06792	11.08570	6.01281	9.88817	-14.88630	-3.94597	-0.29851	0.00001	-0.68200	-2.51306	0.00003	16.93734	11.21572	8.41403	2.53903	-4.92140	-14.08971	-3.67782	10.92486	5.94448	-10.57225	-14.24817	8.01340	7.02236	-0.02441	-49.90732	8.81279	-0.02852	92.29950	-18.79215	6.09876	0.00758	-6.11840	13.18280	0.00126	15.47583	7.45558	37.40002	-1.38438	-5.61997	37.67384	5.55884	0.95647	5.16151
26	-2.71848	-0.00000	-0.00000	-1.98523	0.00000	0.00000	-2.38095	-9.12942	10.93686	5.81300	9.85228	-14.75940	-4.07783	-0.29175	-0.00002	-0.71772	-2.53121	0.00000	16.98215	11.27665	8.32612	2.61857	-4.89805	-14.12880	-4.28660	10.87422	6.46474	-11.01139	-14.41028	7.06849	7.81677	-0.01838	-49.16590	9.57093	0.00027	92.47311	-18.57343	6.05678	0.00992	-5.84984	13.12503	0.00266	15.41493	7.48231	37.09044	-1.51336	-5.50519	37.38655	5.49920	1.01695	5.09975
27	-2.74155	0.00000	-0.00000	-1.73339	0.00000	-0.00000	-2.21258	-9.21466	10.63508	5.60835	9.74911	-14.77222	-4.17153	-0.24482	0.00002	-0.67476	-2.51605	0.00001	16.98535	11.40806	8.34461	2.62670	-4.77479	-14.07322	-4.82428	10.80160	7.31646	-11.28210	-14.61372	7.27411	8.50850	0.00195	-50.14370	10.00210	0.00873	90.49706	-18.68707	5.66852	0.00849	-6.14307	12.82413	0.00394	15.25887	7.55604	36.89135	-1.71142	-5.37711	37.21847	5.46099	1.14229	5.06544
28	-2.75080	0.00000	-0.00000	-1.62020	0.00000	-0.00000	-2.04102	-9.35196	10.28226	5.49921	9.70244	-14.77398	-4.19060	-0.16846	0.00007	-0.58885	-2.48494	0.00003	16.91789	11.52733	8.52916	2.56654	-4.64820	-14.01748	-5.18970	10.71990	8.92798	-11.47140	-14.80140	7.94659	8.83228	0.00046	-53.11958	10.26605	0.00501	87.80402	-18.86133	5.20989	0.00466	-6.51688	12.29535	0.00377	15.06754	7.57785	36.57625	-1.97147	-5.26491	36.92488	5.42856	1.22152	5.09161
29	-2.57813	0.00000	-0.00000	-1.58903	0.00000	-0.00000	-1.90512	-9.50263	10.03006	5.49834	9.83685	-14.65221	-4.16343	-0.09889	0.00006	-0.54721	-2.45015	0.00001	16.83251	11.57248	8.78140	2.53158	-4.62276	-14.01242	-5.37729	10.72323	10.19421	-11.62640	-14.93365	8.52074	8.73028	0.00083	-55.33068	10.52324	-0.00064	85.82085	-18.74588	5.51943	0.00622	-6.73715	11.80360	0.00221	14.89045	7.55218	36.05697	-2.26240	-5.13812	36.42326	5.41842	1.18548	5.15531
30	-2.19301	0.00000	0.00000	-1.56205	0.00000	0.00000	-1.83287	-9.54852	9.96259	5.48983	10.05573	-14.41719	-4.12843	-0.07307	0.00001	-0.58061	-2.41280	-0.00002	16.78406	11.56085	8.94407	2.58992	-4.69930	-14.04902	-5.43552	10.85256	10.02500	-11.71032	-15.01160	8.73127	8.32443	0.01929	-54.42939	10.77391	-0.00536	85.21375	-18.39308	6.92698	0.00906	-6.78141	11.57505	0.00079	14.75559	7.49357	35.39706	-2.54062	-5.00037	35.77850	5.44856	1.08194	5.20046
31	-1.74636	0.00000	-0.00000	-1.52614	0.00000	-0.00000	-1.76374	-9.48557	10.04188	5.37772	10.10370	-14.18813	-4.10121	-0.08162	-0.00003	-0.64164	-2.36661	-0.00001	16.77445	11.55756	8.93170	2.71617	-4.78092	-14.07829	-5.41488	11.00532	8.97505	-11.68750	-15.06846	8.70002	7.84933	0.02225	-51.54267	10.94367	-0.00482	85.45089	-18.14051	8.65607	0.00323	-6.77900	11.51537	0.00085	14.69116	7.33849	34.70922	-2.75451	-4.94474	35.07858	5.50369	1.02318	5.18865
32	-1.41005	0.00000	-0.00000	-1.53597	0.00000	-0.00000	-1.61172	-9.48803	10.07363	5.21407	9.86788	-14.05176	-4.10251	-0.07642	-0.00005	-0.68681	-2.31013	0.00000	16.77850	11.59694	8.82042	2.83912	-4.79543	-14.07602	-5.38432	11.04369	8.63997	-11.60709	-15.13717	8.76751	7.58799	0.01132	-49.91575	11.07695	-0.00128	85.41640	-18.28597	9.49538	0.00179	-6.99287	11.36642	0.00231	14.71071	7.05262	34.08586	-2.87202	-5.03123	34.40020	5.54326	1.05852	5.13302
33	-1.21851	-0.00000	-0.00000	-1.62019	0.00000	-0.00000	-1.37525	-9.67537	9.86069	5.11882	9.48563	-13.95707	-4.15520	-0.03829	-0.00006	-0.72355	-2.25853	0.00002	16.79108	11.65193	8.75931	2.92831	-4.76882	-14.08090	-5.38130	10.93682	9.86475	-11.57524	-15.20931	8.88925	7.66006	0.01322	-51.27671	11.36753	0.00001	84.91929	-18.91794	8.99591	0.01217	-7.48374	11.12486	0.00251	14.78351	6.74388	33.56969	-2.91316	-5.17018	33.81599	5.55377	1.13469	5.07968
34	-1.20103	0.00000	0.00000	-1.79200	0.00000	0.00000	-1.08409	-9.97128	9.55317	5.16622	9.18481	-13.90583	-4.24318	-0.00247	-0.00002	-0.78221	-2.23166	0.00004	16.82603	11.67097	8.71426	3.01020	-4.76904	-14.05343	-5.36108	10.76735	12.02593	-11.62105	-15.25119	8.68614	7.89319	0.01302	-54.60203	11.91033	-0.00381	84.64638	-19.87670	7.75786	0.01593	-7.95664	11.02483	0.00069	14.86236	6.54902	33.13963	-2.92650	-5.22558	33.34784	5.56531	1.17393	5.04792
