	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
10	0.23975	0.09110	0.00620	0.21996	0.63737	0.00232	0.19428	0.09618	0.00831	0.18596	0.60681	0.00512	0.19769	0.07782	0.01422	0.18498	0.61442	0.01117	0.02648	0.09687	0.01420	0.05304	0.49555	0.00859
11	0.23942	0.09096	0.00616	0.21976	0.63782	0.00238	0.19396	0.09614	0.00832	0.18588	0.60715	0.00553	0.19733	0.07777	0.01420	0.18484	0.61478	0.01153	0.02617	0.09720	0.01431	0.05339	0.49537	0.00868
12	0.23913	0.09054	0.00616	0.21962	0.63818	0.00240	0.19369	0.09590	0.00823	0.18579	0.60746	0.00561	0.19699	0.07754	0.01416	0.18471	0.61513	0.01157	0.02590	0.09762	0.01436	0.05347	0.49548	0.00891
13	0.23898	0.09015	0.00632	0.21969	0.63815	0.00244	0.19354	0.09564	0.00829	0.18578	0.60751	0.00550	0.19680	0.07729	0.01429	0.18472	0.61518	0.01145	0.02576	0.09784	0.01437	0.05322	0.49583	0.00915
14	0.23890	0.08990	0.00655	0.21993	0.63775	0.00255	0.19348	0.09542	0.00860	0.18587	0.60726	0.00548	0.19671	0.07708	0.01462	0.18486	0.61494	0.01143	0.02569	0.09776	0.01440	0.05277	0.49623	0.00929
15	0.23883	0.08964	0.00663	0.22018	0.63732	0.00273	0.19342	0.09520	0.00896	0.18599	0.60697	0.00563	0.19663	0.07683	0.01494	0.18501	0.61466	0.01157	0.02563	0.09762	0.01452	0.05243	0.49650	0.00942
16	0.23873	0.08932	0.00648	0.22027	0.63721	0.00295	0.19334	0.09495	0.00913	0.18605	0.60691	0.00591	0.19652	0.07655	0.01503	0.18505	0.61462	0.01183	0.02555	0.09765	0.01467	0.05239	0.49655	0.00956
17	0.23865	0.08911	0.00625	0.22012	0.63747	0.00318	0.19328	0.09479	0.00904	0.18596	0.60711	0.00623	0.19644	0.07637	0.01487	0.18490	0.61484	0.01211	0.02550	0.09772	0.01479	0.05254	0.49643	0.00958
18	0.23867	0.08917	0.00610	0.21976	0.63785	0.00341	0.19329	0.09482	0.00881	0.18568	0.60740	0.00654	0.19648	0.07639	0.01463	0.18457	0.61514	0.01239	0.02552	0.09761	0.01484	0.05259	0.49633	0.00946
19	0.23880	0.08942	0.00607	0.21940	0.63801	0.00371	0.19340	0.09496	0.00860	0.18534	0.60753	0.00679	0.19663	0.07657	0.01448	0.18422	0.61527	0.01265	0.02563	0.09736	0.01488	0.05236	0.49633	0.00931
20	0.23893	0.08962	0.00615	0.21928	0.63786	0.00418	0.19351	0.09508	0.00853	0.18518	0.60742	0.00706	0.19679	0.07673	0.01450	0.18407	0.61513	0.01294	0.02574	0.09717	0.01495	0.05203	0.49640	0.00921
21	0.23894	0.08964	0.00623	0.21940	0.63771	0.00477	0.19353	0.09510	0.00865	0.18526	0.60729	0.00737	0.19681	0.07676	0.01467	0.18416	0.61497	0.01330	0.02576	0.09719	0.01506	0.05194	0.49646	0.00913
22	0.23880	0.08952	0.00625	0.21954	0.63787	0.00537	0.19340	0.09504	0.00884	0.18541	0.60741	0.00767	0.19666	0.07669	0.01486	0.18433	0.61506	0.01364	0.02563	0.09734	0.01517	0.05216	0.49650	0.00907
23	0.23860	0.08941	0.00626	0.21956	0.63825	0.00599	0.19321	0.09497	0.00889	0.18548	0.60770	0.00788	0.19644	0.07662	0.01489	0.18440	0.61533	0.01389	0.02544	0.09744	0.01520	0.05241	0.49657	0.00919
24	0.23847	0.08936	0.00635	0.21954	0.63845	0.00673	0.19307	0.09492	0.00876	0.18546	0.60787	0.00815	0.19631	0.07656	0.01475	0.18439	0.61548	0.01418	0.02531	0.09737	0.01518	0.05243	0.49670	0.00950
25	0.23846	0.08929	0.00647	0.21961	0.63821	0.00750	0.19304	0.09483	0.00856	0.18546	0.60770	0.00857	0.19630	0.07648	0.01456	0.18441	0.61532	0.01460	0.02529	0.09723	0.01526	0.05213	0.49689	0.00987
26	0.23849	0.08915	0.00654	0.21986	0.63758	0.00811	0.19306	0.09471	0.00842	0.18554	0.60725	0.00902	0.19632	0.07636	0.01442	0.18452	0.61487	0.01505	0.02533	0.09722	0.01554	0.05161	0.49716	0.01013
27	0.23849	0.08902	0.00660	0.22026	0.63686	0.00855	0.19306	0.09465	0.00838	0.18575	0.60674	0.00938	0.19631	0.07630	0.01439	0.18477	0.61436	0.01542	0.02535	0.09739	0.01586	0.05115	0.49747	0.01015
28	0.23848	0.08903	0.00669	0.22065	0.63632	0.00895	0.19306	0.09470	0.00841	0.18601	0.60636	0.00967	0.19630	0.07635	0.01443	0.18505	0.61398	0.01570	0.02536	0.09760	0.01603	0.05092	0.49769	0.00997
29	0.23852	0.08919	0.00674	0.22084	0.63604	0.00940	0.19309	0.09483	0.00844	0.18613	0.60615	0.00988	0.19634	0.07647	0.01440	0.18517	0.61377	0.01592	0.02538	0.09763	0.01602	0.05081	0.49778	0.00979
30	0.23855	0.08930	0.00662	0.22076	0.63588	0.00990	0.19311	0.09488	0.00834	0.18603	0.60601	0.01002	0.19638	0.07650	0.01424	0.18506	0.61363	0.01606	0.02540	0.09743	0.01599	0.05061	0.49776	0.00975
31	0.23851	0.08921	0.00636	0.22055	0.63562	0.01041	0.19307	0.09476	0.00812	0.18579	0.60580	0.01015	0.19636	0.07637	0.01401	0.18483	0.61341	0.01619	0.02537	0.09718	0.01605	0.05021	0.49774	0.00975
32	0.23841	0.08900	0.00611	0.22055	0.63508	0.01099	0.19298	0.09456	0.00794	0.18567	0.60539	0.01038	0.19628	0.07620	0.01389	0.18474	0.61300	0.01644	0.02530	0.09708	0.01616	0.04968	0.49785	0.00970
33	0.23833	0.08888	0.00602	0.22096	0.63420	0.01165	0.19291	0.09448	0.00791	0.18588	0.60475	0.01077	0.19620	0.07615	0.01396	0.18498	0.61237	0.01682	0.02523	0.09714	0.01618	0.04915	0.49816	0.00963
34	0.23832	0.08893	0.00607	0.22170	0.63314	0.01235	0.19290	0.09454	0.00801	0.18640	0.60398	0.01131	0.19619	0.07624	0.01414	0.18553	0.61161	0.01735	0.02521	0.09722	0.01605	0.04881	0.49850	0.00959
35	0.23836	0.08902	0.00614	0.22244	0.63223	0.01299	0.19294	0.09461	0.00816	0.18696	0.60328	0.01197	0.19622	0.07631	0.01431	0.18610	0.61092	0.01800	0.02524	0.09722	0.01583	0.04876	0.49863	0.00957
36	0.23840	0.08900	0.00619	0.22283	0.63173	0.01356	0.19299	0.09460	0.00831	0.18728	0.60286	0.01268	0.19625	0.07629	0.01442	0.18642	0.61048	0.01874	0.02526	0.09723	0.01561	0.04886	0.49852	0.00955
37	0.23843	0.08889	0.00614	0.22280	0.63162	0.01414	0.19304	0.09456	0.00843	0.18725	0.60274	0.01334	0.19626	0.07622	0.01448	0.18639	0.61032	0.01944	0.02530	0.09741	0.01545	0.04888	0.49835	0.00955
38	0.23849	0.08877	0.00598	0.22253	0.63155	0.01475	0.19312	0.09455	0.00849	0.18700	0.60265	0.01381	0.19629	0.07618	0.01450	0.18615	0.61019	0.01996	0.02539	0.09780	0.01536	0.04871	0.49817	0.00953
39	0.23856	0.08861	0.00583	0.22232	0.63112	0.01530	0.19322	0.09453	0.00844	0.18677	0.60226	0.01406	0.19633	0.07615	0.01443	0.18593	0.60977	0.02025	0.02550	0.09831	0.01533	0.04837	0.49793	0.00951
40	0.23860	0.08838	0.00585	0.22238	0.63027	0.01580	0.19326	0.09445	0.00829	0.18674	0.60153	0.01424	0.19632	0.07605	0.01426	0.18594	0.60902	0.02046	0.02556	0.09877	0.01531	0.04800	0.49766	0.00957
41	0.23856	0.08818	0.00606	0.22269	0.62938	0.01635	0.19321	0.09433	0.00808	0.18694	0.60080	0.01447	0.19624	0.07593	0.01406	0.18618	0.60828	0.02071	0.02553	0.09897	0.01527	0.04775	0.49755	0.00970
42	0.23847	0.08809	0.00633	0.22305	0.62881	0.01700	0.19310	0.09422	0.00782	0.18720	0.60038	0.01470	0.19615	0.07584	0.01385	0.18648	0.60783	0.02098	0.02543	0.09881	0.01522	0.04761	0.49767	0.00975
43	0.23839	0.08805	0.00653	0.22322	0.62848	0.01760	0.19300	0.09411	0.00764	0.18732	0.60017	0.01481	0.19607	0.07576	0.01372	0.18664	0.60758	0.02114	0.02532	0.09849	0.01518	0.04746	0.49784	0.00968
44	0.23832	0.08795	0.00660	0.22317	0.62803	0.01787	0.19293	0.09400	0.00770	0.18723	0.59980	0.01467	0.19600	0.07564	0.01377	0.18658	0.60720	0.02102	0.02524	0.09835	0.01514	0.04720	0.49771	0.00962
45	0.23823	0.08781	0.00652	0.22296	0.62734	0.01776	0.19286	0.09394	0.00802	0.18703	0.59915	0.01431	0.19589	0.07555	0.01404	0.18638	0.60656	0.02064	0.02517	0.09855	0.01507	0.04692	0.49713	0.00969
46	0.23811	0.08774	0.00638	0.22272	0.62672	0.01754	0.19278	0.09397	0.00847	0.18682	0.59850	0.01398	0.19574	0.07555	0.01440	0.18616	0.60595	0.02026	0.02507	0.09893	0.01495	0.04677	0.49638	0.00984
47	0.23800	0.08783	0.00634	0.22259	0.62642	0.01757	0.19270	0.09410	0.00882	0.18673	0.59815	0.01400	0.19563	0.07565	0.01469	0.18605	0.60563	0.02024	0.02497	0.09918	0.01475	0.04680	0.49587	0.00986
48	0.23798	0.08803	0.00641	0.22270	0.62630	0.01793	0.19267	0.09424	0.00903	0.18685	0.59800	0.01440	0.19561	0.07578	0.01485	0.18614	0.60548	0.02065	0.02493	0.09913	0.01447	0.04699	0.49566	0.00964
49	0.23806	0.08820	0.00647	0.22295	0.62604	0.01841	0.19274	0.09430	0.00909	0.18708	0.59777	0.01489	0.19570	0.07584	0.01491	0.18636	0.60521	0.02118	0.02498	0.09881	0.01425	0.04719	0.49551	0.00932
50	0.23826	0.08822	0.00648	0.22316	0.62547	0.01862	0.19292	0.09423	0.00890	0.18723	0.59726	0.01511	0.19593	0.07580	0.01478	0.18654	0.60466	0.02145	0.02515	0.09839	0.01423	0.04717	0.49526	0.00916
51	0.23855	0.08805	0.00651	0.22337	0.62454	0.01829	0.19318	0.09404	0.00845	0.18732	0.59648	0.01489	0.19623	0.07566	0.01446	0.18670	0.60384	0.02129	0.02543	0.09808	0.01447	0.04686	0.49499	0.00928
52	0.23882	0.08768	0.00656	0.22385	0.62332	0.01752	0.19344	0.09371	0.00803	0.18760	0.59548	0.01442	0.19651	0.07539	0.01421	0.18708	0.60282	0.02085	0.02573	0.09797	0.01485	0.04653	0.49483	0.00952
53	0.23894	0.08715	0.00662	0.22478	0.62202	0.01671	0.19356	0.09328	0.00789	0.18830	0.59445	0.01396	0.19661	0.07500	0.01421	0.18787	0.60177	0.02042	0.02588	0.09793	0.01516	0.04646	0.49485	0.00962
54	0.23883	0.08658	0.00671	0.22596	0.62088	0.01606	0.19347	0.09281	0.00804	0.18928	0.59356	0.01356	0.19648	0.07454	0.01441	0.18892	0.60088	0.02002	0.02580	0.09784	0.01528	0.04670	0.49500	0.00956
55	0.23862	0.08609	0.00694	0.22695	0.62012	0.01540	0.19327	0.09240	0.00837	0.19013	0.59297	0.01307	0.19623	0.07411	0.01470	0.18981	0.60031	0.01951	0.02559	0.09770	0.01522	0.04709	0.49507	0.00953
56	0.23851	0.08576	0.00725	0.22737	0.61993	0.01440	0.19318	0.09212	0.00881	0.19054	0.59277	0.01237	0.19609	0.07380	0.01508	0.19024	0.60014	0.01878	0.02547	0.09756	0.01500	0.04748	0.49487	0.00963
57	0.23862	0.08556	0.00744	0.22727	0.62027	0.01297	0.19330	0.09193	0.00927	0.19054	0.59294	0.01151	0.19619	0.07360	0.01552	0.19022	0.60036	0.01785	0.02557	0.09739	0.01470	0.04787	0.49445	0.00982
58	0.23892	0.08535	0.00741	0.22694	0.62093	0.01128	0.19361	0.09175	0.00959	0.19037	0.59337	0.01054	0.19647	0.07343	0.01587	0.19002	0.60084	0.01683	0.02587	0.09724	0.01441	0.04825	0.49406	0.00998
59	0.23931	0.08515	0.00723	0.22666	0.62172	0.00959	0.19403	0.09159	0.00973	0.19022	0.59396	0.00952	0.19686	0.07326	0.01602	0.18986	0.60146	0.01577	0.02628	0.09720	0.01419	0.04864	0.49390	0.01012
60	0.23974	0.08510	0.00702	0.22656	0.62256	0.00804	0.19448	0.09156	0.00987	0.19025	0.59465	0.00861	0.19729	0.07319	0.01604	0.18988	0.60218	0.01482	0.02672	0.09724	0.01399	0.04910	0.49399	0.01027
61	0.24018	0.08525	0.00686	0.22673	0.62344	0.00665	0.19495	0.09166	0.01025	0.19052	0.59541	0.00796	0.19774	0.07323	0.01624	0.19013	0.60298	0.01412	0.02717	0.09725	0.01368	0.04972	0.49429	0.01039
62	0.24067	0.08548	0.00676	0.22712	0.62428	0.00544	0.19549	0.09180	0.01092	0.19102	0.59618	0.00765	0.19826	0.07331	0.01675	0.19059	0.60379	0.01375	0.02769	0.09718	0.01327	0.05051	0.49465	0.01037
63	0.24120	0.08567	0.00671	0.22757	0.62495	0.00451	0.19607	0.09190	0.01150	0.19155	0.59680	0.00751	0.19883	0.07339	0.01727	0.19108	0.60444	0.01357	0.02825	0.09705	0.01297	0.05128	0.49495	0.01019
64	0.24159	0.08585	0.00672	0.22792	0.62537	0.00394	0.19647	0.09202	0.01163	0.19196	0.59719	0.00723	0.19925	0.07351	0.01740	0.19147	0.60485	0.01327	0.02864	0.09696	0.01300	0.05184	0.49513	0.01006
65	0.24161	0.08616	0.00680	0.22815	0.62559	0.00353	0.19644	0.09227	0.01131	0.19221	0.59736	0.00657	0.19927	0.07378	0.01707	0.19173	0.60503	0.01260	0.02861	0.09695	0.01335	0.05220	0.49517	0.01017
66	0.24125	0.08668	0.00687	0.22830	0.62563	0.00310	0.19601	0.09270	0.01074	0.19236	0.59735	0.00567	0.19892	0.07421	0.01649	0.19190	0.60506	0.01166	0.02819	0.09699	0.01385	0.05242	0.49511	0.01052
67	0.24079	0.08722	0.00686	0.22847	0.62553	0.00270	0.19549	0.09316	0.01013	0.19250	0.59726	0.00493	0.19848	0.07469	0.01591	0.19207	0.60500	0.01088	0.02768	0.09708	0.01438	0.05252	0.49513	0.01085
68	0.24043	0.08754	0.00676	0.22864	0.62543	0.00245	0.19510	0.09345	0.00966	0.19263	0.59721	0.00465	0.19815	0.07503	0.01554	0.19222	0.60497	0.01056	0.02732	0.09723	0.01487	0.05254	0.49526	0.01095
69	0.24013	0.08754	0.00672	0.22864	0.62556	0.00231	0.19480	0.09351	0.00949	0.19264	0.59733	0.00467	0.19786	0.07513	0.01551	0.19222	0.60509	0.01058	0.02704	0.09742	0.01531	0.05256	0.49536	0.01091
70	0.23982	0.08737	0.00682	0.22835	0.62598	0.00212	0.19449	0.09340	0.00960	0.19242	0.59767	0.00466	0.19754	0.07506	0.01572	0.19200	0.60542	0.01058	0.02675	0.09758	0.01562	0.05261	0.49534	0.01101
71	0.23959	0.08721	0.00703	0.22794	0.62650	0.00184	0.19427	0.09330	0.00977	0.19212	0.59808	0.00451	0.19730	0.07497	0.01596	0.19169	0.60582	0.01045	0.02653	0.09764	0.01578	0.05265	0.49532	0.01130
72	0.23951	0.08722	0.00720	0.22781	0.62675	0.00151	0.19418	0.09329	0.00979	0.19202	0.59830	0.00430	0.19722	0.07498	0.01602	0.19161	0.60604	0.01024	0.02644	0.09759	0.01588	0.05263	0.49546	0.01161
73	0.23948	0.08742	0.00723	0.22818	0.62652	0.00125	0.19412	0.09340	0.00954	0.19228	0.59819	0.00399	0.19721	0.07510	0.01578	0.19192	0.60594	0.00992	0.02640	0.09739	0.01608	0.05258	0.49582	0.01180
74	0.23943	0.08771	0.00707	0.22883	0.62601	0.00113	0.19405	0.09358	0.00912	0.19278	0.59786	0.00361	0.19720	0.07528	0.01531	0.19245	0.60564	0.00951	0.02635	0.09723	0.01644	0.05254	0.49625	0.01185
75	0.23943	0.08787	0.00678	0.22940	0.62571	0.00117	0.19405	0.09373	0.00883	0.19324	0.59767	0.00335	0.19723	0.07540	0.01495	0.19293	0.60547	0.00923	0.02637	0.09731	0.01683	0.05266	0.49655	0.01174
76	0.23948	0.08777	0.00649	0.22967	0.62591	0.00125	0.19413	0.09373	0.00888	0.19352	0.59785	0.00337	0.19728	0.07538	0.01494	0.19320	0.60565	0.00925	0.02647	0.09768	0.01712	0.05300	0.49664	0.01152
77	0.23943	0.08745	0.00635	0.22964	0.62641	0.00115	0.19413	0.09358	0.00925	0.19360	0.59824	0.00352	0.19720	0.07520	0.01526	0.19323	0.60604	0.00939	0.02648	0.09814	0.01730	0.05341	0.49654	0.01132
78	0.23918	0.08709	0.00647	0.22945	0.62673	0.00080	0.19392	0.09337	0.00966	0.19350	0.59848	0.00352	0.19692	0.07496	0.01563	0.19310	0.60629	0.00938	0.02627	0.09845	0.01743	0.05357	0.49641	0.01126
79	0.23887	0.08690	0.00679	0.22926	0.62663	0.00046	0.19360	0.09322	0.00984	0.19330	0.59840	0.00331	0.19658	0.07481	0.01580	0.19291	0.60622	0.00916	0.02596	0.09851	0.01754	0.05334	0.49639	0.01141
80	0.23867	0.08686	0.00708	0.22916	0.62628	0.00043	0.19337	0.09318	0.00974	0.19313	0.59813	0.00314	0.19637	0.07478	0.01575	0.19278	0.60595	0.00898	0.02574	0.09842	0.01768	0.05297	0.49645	0.01169
81	0.23861	0.08678	0.00714	0.22919	0.62605	0.00072	0.19330	0.09309	0.00950	0.19311	0.59795	0.00319	0.19632	0.07472	0.01558	0.19278	0.60577	0.00903	0.02569	0.09833	0.01796	0.05277	0.49652	0.01195
82	0.23859	0.08650	0.00701	0.22940	0.62601	0.00101	0.19329	0.09287	0.00933	0.19329	0.59792	0.00335	0.19631	0.07452	0.01545	0.19297	0.60573	0.00921	0.02572	0.09836	0.01840	0.05287	0.49661	0.01205
83	0.23859	0.08612	0.00691	0.22977	0.62595	0.00102	0.19331	0.09262	0.00936	0.19363	0.59791	0.00339	0.19629	0.07427	0.01548	0.19333	0.60570	0.00928	0.02578	0.09858	0.01885	0.05310	0.49673	0.01194
84	0.23864	0.08591	0.00698	0.23009	0.62586	0.00075	0.19338	0.09253	0.00954	0.19391	0.59786	0.00319	0.19632	0.07418	0.01569	0.19364	0.60563	0.00910	0.02588	0.09893	0.01915	0.05326	0.49686	0.01176
85	0.23872	0.08600	0.00714	0.23013	0.62582	0.00045	0.19347	0.09267	0.00964	0.19393	0.59785	0.00277	0.19640	0.07435	0.01591	0.19368	0.60562	0.00869	0.02598	0.09923	0.01935	0.05320	0.49698	0.01172
86	0.23871	0.08634	0.00723	0.22997	0.62580	0.00029	0.19344	0.09294	0.00950	0.19374	0.59785	0.00229	0.19641	0.07468	0.01593	0.19352	0.60563	0.00820	0.02595	0.09930	0.01951	0.05295	0.49714	0.01193
87	0.23851	0.08668	0.00712	0.22994	0.62567	0.00028	0.19321	0.09318	0.00921	0.19364	0.59778	0.00196	0.19625	0.07498	0.01576	0.19346	0.60557	0.00785	0.02574	0.09922	0.01968	0.05267	0.49738	0.01226
88	0.23825	0.08689	0.00684	0.23012	0.62550	0.00040	0.19295	0.09333	0.00903	0.19376	0.59768	0.00196	0.19603	0.07514	0.01558	0.19359	0.60549	0.00783	0.02550	0.09917	0.01989	0.05261	0.49757	0.01249
89	0.23816	0.08699	0.00663	0.23027	0.62545	0.00058	0.19288	0.09343	0.00909	0.19391	0.59763	0.00220	0.19596	0.07519	0.01552	0.19372	0.60545	0.00805	0.02544	0.09920	0.02025	0.05275	0.49751	0.01256
90	0.23824	0.08700	0.00660	0.23021	0.62551	0.00060	0.19296	0.09343	0.00926	0.19391	0.59763	0.00243	0.19606	0.07514	0.01553	0.19369	0.60546	0.00826	0.02556	0.09918	0.02087	0.05290	0.49727	0.01254
91	0.23830	0.08685	0.00663	0.23003	0.62550	0.00026	0.19304	0.09330	0.00939	0.19377	0.59759	0.00238	0.19615	0.07498	0.01555	0.19353	0.60543	0.00819	0.02569	0.09911	0.02173	0.05289	0.49704	0.01248
