	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
995	1.68005	-0.49847	0.03018	23.67625	-5.47687	-0.05837	4.89178	0.56319	-0.39212	31.16650	-8.45597	1.31299	0.37143	-0.28752	0.07562	3.33948	6.94520	1.36142	20.96751	-13.57105	-3.49009	1.22469	-18.11943	-1.93453	4.07896	-2.19372	-1.19676	0.29266	0.33001	-0.49361	1.95229	-2.06897	-0.23831	0.34809	-0.70552	0.22618	0.49341	-0.28929	-0.08816	-0.01691	-0.15880	0.06292
996	-1.16898	0.61600	-0.28587	23.36793	-5.87232	0.03970	-4.65294	3.58184	-2.26363	30.67671	-8.71991	2.12579	0.09760	-0.09472	0.00319	2.78493	6.75219	1.30208	10.69171	-10.75797	-5.96494	12.32745	-27.62717	-0.89830	0.96923	2.71387	-0.02127	-0.74557	0.22074	-0.15945	0.76553	-0.88075	-0.04882	-0.35317	-0.55130	0.25951	0.13349	-0.12459	-0.03870	-0.14638	-0.13896	0.08500
997	-2.69411	0.42192	-0.40110	22.51505	-4.37789	-0.11614	-10.68857	0.79990	-3.03360	31.35449	-6.56465	1.46081	0.03711	-0.08376	-0.04433	2.33562	6.49833	1.33715	5.77383	-12.84031	-6.51390	14.39399	-29.92354	0.19102	-3.00498	6.39913	1.13696	-2.41401	1.46597	-0.29403	-0.74436	0.01524	-0.06630	-0.86922	-0.09989	0.10431	-0.27857	0.05396	0.01905	-0.23380	-0.03436	0.03516
998	-2.49795	-0.39736	-0.31733	20.51301	-3.09029	-0.23162	-10.82616	-2.38191	-2.30922	31.62945	-6.58178	0.05252	0.13842	-0.20402	-0.07887	1.94067	5.98785	1.32576	7.64647	-17.14762	-6.05088	1.55845	-15.76565	0.26587	-4.90192	4.33661	1.12643	-3.26401	2.49377	-0.61508	-1.38238	-0.71620	-0.55198	-0.61254	0.11644	-0.09346	-0.37982	-0.02603	-0.03551	-0.12039	0.02446	-0.03274
999	-1.71221	-0.47541	-0.21872	17.14343	-2.44355	-0.17683	-8.25033	-0.57912	-1.33738	28.15673	-6.65310	-0.69880	0.20258	-0.27048	-0.09013	1.46446	5.33379	1.16803	8.10678	-13.41726	-6.20923	-13.87727	0.75595	-1.85381	-2.71896	-2.38836	-0.14507	-2.06211	2.56476	-1.03853	-0.54419	-2.40642	-1.03045	0.47611	-0.07965	-0.13359	-0.12524	-0.29105	-0.16471	0.16814	-0.00348	-0.04993
1000	-1.07579	-0.02579	-0.20335	13.13761	-1.36905	-0.09797	-7.12859	3.29218	-1.15546	19.10457	-1.99166	-0.86085	0.21784	-0.33123	-0.09486	0.92388	4.81777	0.94192	-2.76317	0.05028	-6.84005	-13.30211	1.54528	-5.01533	1.83936	-6.34149	-1.17606	0.21132	1.41922	-1.10273	1.03836	-2.96192	-0.74133	1.45749	-0.62915	0.10003	0.22978	-0.44490	-0.19686	0.36324	-0.08107	0.00582
1001	-1.12423	0.32371	-0.28841	10.29534	-0.14388	-0.13634	-9.13782	4.46414	-1.75696	10.86159	4.67999	-1.03851	0.21715	-0.44760	-0.13742	0.43859	4.48545	0.76248	-18.57395	10.80523	-7.59993	5.26339	-16.35839	-6.50177	4.22214	-3.10557	-0.71364	0.85564	-0.54178	-0.26329	1.92837	-1.83107	0.12230	1.29737	-1.22081	0.43997	0.40412	-0.35473	-0.08481	0.25479	-0.14388	0.07570
1002	-1.76570	0.91707	-0.39929	8.95014	0.63012	-0.25638	-10.48301	3.70124	-2.36236	10.68097	6.92955	-0.95959	0.17812	-0.42528	-0.16274	0.01382	4.14615	0.62118	-19.51837	9.57483	-8.74760	26.36010	-40.01667	-5.88206	2.16020	2.85043	0.61493	-0.87456	-1.79068	0.88718	1.47289	-0.47895	0.57381	0.22141	-1.45508	0.58296	0.32915	-0.11658	0.05808	-0.02966	-0.17492	0.10363
1003	-2.24359	1.18858	-0.41548	7.92433	1.39083	-0.37257	-8.07598	1.42434	-2.33508	16.61199	5.14245	-0.36822	0.17259	-0.23680	-0.10836	-0.37918	3.69743	0.48559	-1.86740	0.81946	-9.01350	33.18123	-48.77798	-4.34065	-1.69843	5.16768	1.23664	-3.02982	-0.93538	1.07302	0.25082	-0.03314	0.17200	-0.67714	-1.22751	0.44587	0.10633	0.12125	0.10649	-0.20723	-0.21470	0.10510
1004	-2.64527	-0.02589	-0.36010	6.31718	1.46269	-0.32172	-5.97927	-4.69443	-1.89176	19.31259	2.08917	0.29539	0.25684	-0.19512	-0.04826	-0.69777	3.17472	0.35478	11.52302	-9.94291	-6.01428	21.99758	-35.57049	-1.60068	-3.65768	2.98885	0.54980	-3.88631	1.43810	0.16855	-0.81380	-0.38096	-0.62167	-0.82992	-0.72109	0.19020	-0.14835	0.24385	0.03204	-0.17279	-0.25613	0.10822
1005	-3.87170	-1.55886	-0.35289	3.53187	-0.41939	0.02782	-9.14339	-11.55642	-1.64637	12.72719	-3.19503	0.73531	0.29089	-0.39131	-0.05273	-0.97928	2.61358	0.17816	2.39447	-21.05186	-0.72600	6.12008	-17.62321	3.06655	-3.12407	-0.23564	-0.38711	-3.39671	2.70175	-0.40786	-1.08223	-1.06933	-1.03912	-0.52337	-0.40662	0.10563	-0.27098	0.16495	-0.05954	-0.04578	-0.27395	0.13487
1006	-5.84811	-1.34795	-0.41777	0.09872	-3.01044	0.45369	-15.65624	-13.41119	-1.92819	2.10267	-9.98223	1.03218	0.11373	-0.49240	-0.06708	-1.28935	2.07763	-0.04943	-18.37156	-29.47442	2.23896	3.47065	-10.61665	6.36018	-1.78962	-1.26592	-0.35773	-2.52917	1.87681	0.06732	-0.49732	-1.62496	-0.68565	-0.19774	-0.47464	0.27105	-0.15408	-0.06381	-0.04075	0.02472	-0.24600	0.17041
1007	-6.90582	0.10585	-0.44634	-2.17690	-4.07934	0.57078	-19.09797	-10.78090	-2.46262	-3.35088	-14.04855	0.80008	-0.12688	-0.31892	-0.01810	-1.51675	1.62629	-0.21810	-29.94374	-31.80817	0.34033	17.07455	-11.73464	3.84589	-0.69337	0.32795	0.36387	-2.66400	1.07936	0.65961	0.40215	-1.73609	0.04565	-0.14141	-0.55626	0.40492	0.09931	-0.24302	0.06529	-0.00884	-0.13097	0.14090
1008	-5.90205	0.71571	-0.39774	-2.56962	-3.68325	0.33168	-16.79446	-6.91818	-2.60691	-3.14145	-12.57026	-0.38897	-0.11862	-0.15615	0.02502	-1.50890	1.23456	-0.26693	-29.02747	-24.82991	-4.00388	33.06333	-14.69070	-2.67342	0.25597	2.20566	0.75967	-4.02245	1.55917	0.63184	1.06019	-1.58843	0.46026	-0.36899	-0.51493	0.33941	0.31314	-0.25284	0.14124	-0.08203	0.02225	0.03345
1009	-4.09643	0.62717	-0.38890	-2.65087	-3.09475	0.11411	-12.13090	-2.01853	-2.18327	-4.78394	-7.71539	-1.37983	0.05642	-0.17142	-0.04933	-1.34632	0.89491	-0.28409	-27.20326	-10.71217	-6.19734	38.90105	-19.28218	-6.75778	0.38407	1.90421	0.57242	-4.96114	2.00016	0.39936	1.15141	-1.62624	0.22088	-0.52584	-0.65006	0.27450	0.35716	-0.19483	0.09757	-0.09193	0.06943	-0.03963
1010	-4.42268	1.70614	-0.61881	-4.07834	-2.36211	0.21429	-12.15531	3.44502	-2.19481	-12.13258	-4.04785	-0.54009	-0.05720	-0.12697	-0.25894	-1.25013	0.65870	-0.36929	-35.26575	0.28632	-5.12320	36.54919	-27.04633	-4.09098	-1.14009	0.37189	0.34009	-4.33046	1.08854	0.62479	0.70873	-1.86495	-0.41739	-0.42202	-1.02265	0.40087	0.22344	-0.18143	-0.04560	-0.03540	-0.02857	0.00799
1011	-7.92268	4.07035	-1.13177	-1.71151	0.69728	0.34904	-19.87890	7.43572	-3.43448	-10.48839	-0.35156	1.56880	-0.53986	0.08528	-0.53971	0.21859	-0.19452	-0.00993	-38.54677	6.56309	-4.15510	35.20465	-35.44186	2.47487	-2.92870	0.19839	0.26249	-2.95297	-0.37389	1.14005	0.16875	-1.99434	-0.92323	-0.26685	-1.18609	0.56766	0.04594	-0.18448	-0.17191	-0.01127	-0.14941	0.11593
1012	-11.83699	5.95015	-1.63976	-0.68831	0.91974	0.36277	-28.09042	8.78588	-4.81441	-5.79151	-3.97096	2.37370	-0.95310	0.27170	-0.77575	0.26126	-0.20070	0.02793	-39.24331	1.10258	-6.78290	35.84159	-36.04032	5.15019	-2.57823	0.88258	0.02659	-2.12421	-0.38391	1.05103	0.06182	-2.04510	-0.94951	-0.17930	-0.76861	0.49270	-0.01150	-0.17540	-0.18463	-0.03301	-0.17801	0.16911
1013	-12.01995	6.12321	-1.68307	0.77478	0.10717	0.12343	-25.86057	7.53538	-4.27176	3.70924	-7.77198	1.21315	-0.92063	0.29183	-0.83539	0.33242	-0.33951	0.03987	-23.15499	-5.35949	-9.35618	31.79000	-25.77388	2.60988	-0.50640	1.21208	-0.17494	-2.08363	0.99241	0.29830	0.36244	-1.90362	-0.49109	-0.05925	-0.21084	0.24035	0.05619	-0.13182	-0.07259	0.00445	-0.12165	0.13276
1014	-7.42965	4.70646	-1.15435	0.58472	-0.13035	-0.21003	-11.56711	3.47374	-1.45162	9.65386	-6.78769	-0.89095	-0.48642	0.15903	-0.67398	0.26271	-0.42632	-0.02528	0.41897	-8.32462	-7.31535	21.71322	-17.61142	2.71099	0.63972	2.69409	0.08997	-2.35415	1.59868	-0.12503	0.52327	-1.34658	0.08727	0.04665	-0.19856	0.10286	0.09709	-0.04922	0.07052	0.10553	-0.03794	0.04479
1015	-2.17573	2.84786	-0.52960	-0.82843	0.97418	-0.41181	2.46288	-2.41138	0.98029	9.50354	-2.20128	-2.34621	-0.02286	-0.03575	-0.38378	0.11726	-0.37944	-0.07798	14.83423	-9.62477	-2.09095	15.88549	-26.09151	7.88372	0.22817	5.16261	0.56401	-2.89902	0.70794	0.23922	0.44997	-1.00965	0.35465	-0.13462	-0.74599	0.16769	0.06726	-0.02827	0.11900	0.11516	-0.00497	-0.02432
1016	-0.85275	2.13070	-0.27248	-1.88656	2.49204	-0.32389	2.52444	-5.13338	0.10496	4.06737	2.03333	-2.12681	0.16974	-0.15090	-0.09837	0.07092	-0.25575	-0.03697	5.79199	-7.88739	0.54374	24.55851	-43.97573	9.91873	-0.19689	4.97353	0.68156	-3.85560	-0.55454	1.00885	0.57292	-1.73099	0.21406	-0.64642	-1.42630	0.34724	0.08317	-0.14498	0.05517	-0.03950	-0.09708	-0.00755
1017	-3.05035	2.85739	-0.37351	-2.21161	2.83602	-0.01814	-9.71350	-0.77169	-3.33261	-4.76917	4.05604	-0.74989	0.08968	-0.08405	0.04407	0.12443	-0.16317	0.03549	-21.50598	0.88383	-2.05151	39.56800	-48.96709	5.03236	-0.28158	1.59052	0.35922	-4.67193	-1.20382	1.64609	0.80299	-2.94033	-0.19123	-1.15140	-1.73323	0.49255	0.14907	-0.29778	-0.04343	-0.23721	-0.21825	0.06036
1018	-5.62090	3.85971	-0.62676	-1.69507	1.69599	0.20555	-21.36573	7.48604	-6.00931	-10.01845	4.46344	0.33045	-0.14238	0.11688	-0.07054	0.19484	-0.18028	0.06806	-41.27554	13.98378	-7.02586	42.13728	-34.98629	0.16019	-0.78355	-0.29288	0.05028	-4.78341	-0.60809	1.58924	0.64487	-3.08016	-0.54520	-1.31788	-1.27494	0.42516	0.13249	-0.30065	-0.09091	-0.32128	-0.18228	0.08091
1019	-6.71965	4.50958	-0.82321	-0.22881	0.40208	0.14793	-23.71049	13.19266	-6.00681	-5.67616	4.98540	0.49087	-0.35543	0.28402	-0.30357	0.27054	-0.29864	0.07520	-35.61326	24.01540	-9.81521	31.26224	-18.31998	-0.15093	-1.37862	2.00819	0.21150	-4.67108	1.04531	0.83697	0.28023	-1.84220	-0.43934	-1.18135	-0.41089	0.15251	0.04420	-0.12037	-0.04354	-0.25798	-0.04553	0.04685
1020	-5.36413	5.13430	-0.73713	1.01211	-0.33544	-0.00221	-16.09651	12.92491	-3.70544	3.03951	4.16216	0.39165	-0.31242	0.31227	-0.27971	0.32301	-0.44203	0.06048	-12.88655	22.11584	-7.75267	23.94271	-10.53877	-0.38177	-1.36559	5.28448	0.72749	-4.84766	1.88879	0.35896	0.27859	-0.63410	0.06686	-1.01083	-0.09993	-0.06849	0.02635	0.05703	0.04908	-0.14711	-0.01855	0.01572
1021	-1.66644	5.29733	-0.34042	1.43658	-0.52571	-0.00524	-4.53191	7.67688	-0.59997	7.86748	-0.22178	0.63095	0.04206	0.19395	0.09405	0.32894	-0.47940	0.06560	6.88444	5.79579	-2.27915	28.41611	-6.33424	-4.17096	-1.06486	5.28253	1.06058	-4.57336	0.49195	0.85499	0.60734	-0.66507	0.42021	-0.83883	-0.60556	-0.01510	0.10597	0.03523	0.09505	-0.08981	-0.09060	-0.00035
1022	0.84056	4.30343	0.08108	2.08196	-0.18343	0.03412	-1.69050	2.85905	0.93728	9.16165	-5.94948	0.66929	0.36339	-0.03267	0.40965	0.34523	-0.37732	0.13963	9.16637	-11.14757	0.07747	34.57342	-2.30389	-7.07241	-0.96078	1.74111	0.85193	-3.67488	-1.59065	1.68531	0.77851	-1.66135	0.27484	-0.62169	-1.19053	0.22585	0.17351	-0.16248	0.07336	-0.08609	-0.10171	-0.01112
1023	-1.56902	3.36461	0.20716	2.61791	0.29620	-0.04980	-13.96104	4.47111	-0.79199	9.84091	-8.80603	-0.02021	0.25323	-0.20287	0.31165	0.35816	-0.25805	0.17311	-7.60295	-10.90805	-5.37159	30.83418	-8.44957	-2.75637	-0.09287	-2.22347	0.26426	-3.63160	-1.60568	1.75870	0.79220	-2.67403	0.01486	-0.59055	-1.22392	0.35622	0.19077	-0.35770	0.04668	-0.08416	-0.03795	-0.00146
1024	-6.07923	4.08402	-0.05073	1.04172	0.49321	-0.12248	-25.98273	10.51102	-3.78647	6.79967	-7.27324	-0.52559	-0.15223	-0.13292	-0.01475	0.25299	-0.21051	0.02729	-26.93837	3.22327	-11.89739	18.61683	-26.31983	6.93203	1.54542	-3.58181	-0.35291	-5.12105	0.34383	1.06149	0.80047	-2.98370	-0.08648	-0.99997	-0.98047	0.25888	0.18305	-0.41045	0.02983	-0.11096	-0.02807	0.03283
1025	-7.21898	4.53464	-0.42828	-5.33604	-4.33230	-0.44619	-20.60087	9.30541	-4.39811	-7.01975	-12.48061	-0.55494	-0.40560	-0.01242	-0.23058	-2.21189	0.81869	-0.93666	-37.84059	-3.38580	-10.15617	7.77947	-31.87988	12.28037	1.52603	-1.62235	-0.72560	-6.37136	1.75588	0.44197	0.55338	-2.34170	-0.38186	-1.48848	-0.84591	0.06355	0.12335	-0.30216	-0.03524	-0.17365	-0.08656	0.05313
1026	-4.39186	2.07233	-0.45222	-7.88204	-6.06759	-0.27343	-4.08981	-3.63613	-2.06206	-16.16521	-12.27241	0.37672	-0.31700	-0.18491	-0.21934	-3.40402	1.85327	-1.08528	-28.37336	-22.42858	0.81789	7.74402	-12.75164	7.68952	-0.59470	1.24843	-0.67150	-6.02203	1.54772	0.37337	0.16981	-1.51901	-0.82155	-1.56874	-0.69698	-0.10505	0.03799	-0.16792	-0.12674	-0.20090	-0.09585	0.02715
1027	-0.44291	-1.43836	-0.04305	-7.15022	-7.68042	-0.27319	7.06963	-15.35064	0.76243	-15.46997	-15.86969	0.14327	0.00273	-0.52354	0.00989	-4.65090	3.26588	-0.98160	-13.74261	-42.08404	6.59905	20.34991	1.01270	-1.53432	-2.23807	1.21129	-0.46566	-4.88806	1.07515	0.48597	0.10862	-1.69864	-1.04788	-1.31379	-0.38354	-0.22246	0.01296	-0.18016	-0.17087	-0.17794	-0.01150	-0.02952
1028	1.81906	-2.77186	0.43443	-3.92675	-8.34734	-0.37789	6.19148	-14.58703	2.05681	-3.92010	-21.47895	-1.04319	0.29470	-0.63939	0.29048	-6.02507	5.25218	-0.62070	-2.17697	-44.32353	2.01747	33.70628	-14.78082	-5.62551	-1.92653	-1.52708	-0.35242	-3.82190	0.84857	0.58051	0.36179	-2.66776	-0.90842	-0.94937	-0.32600	-0.16029	0.05994	-0.32519	-0.11275	-0.15006	0.02808	-0.04919
1029	1.91523	-2.57730	0.78658	-0.53637	-8.07311	-0.34328	-0.34451	-7.97503	2.18036	9.28673	-24.49266	-1.78705	0.42758	-0.55526	0.43987	-7.58732	7.83337	-0.12073	2.21480	-35.85691	-4.60603	34.57360	-38.89059	-0.68667	0.09159	-2.52648	0.13849	-2.93374	-0.68776	1.15069	0.72687	-3.14558	0.01942	-0.61303	-1.11032	0.21607	0.13450	-0.42327	0.10254	-0.13700	-0.14141	0.02628
1030	1.33568	-3.20607	1.07328	0.74587	-7.84575	-0.08456	-3.96372	-7.39534	2.06768	14.13832	-25.46778	-1.45345	0.46517	-0.58372	0.48212	-9.36951	10.90313	0.32099	-1.69663	-35.99374	-6.31772	26.87363	-41.24561	5.72623	2.86174	-0.57833	1.13579	-2.79787	-2.79802	1.82614	1.11488	-2.68260	1.59425	-0.53648	-2.20453	0.57367	0.19439	-0.34496	0.37709	-0.12530	-0.40800	0.13505
1031	1.25368	-4.17790	1.13589	-0.33229	-8.15941	0.26136	-2.41562	-12.45471	1.83462	11.11561	-28.74539	-0.68201	0.45741	-0.74913	0.49872	-11.36032	14.39036	0.61319	-8.69666	-50.18179	-5.04598	21.93848	-19.11922	2.57531	4.08887	1.17381	1.63691	-4.23125	-1.67679	1.13827	1.23427	-1.72713	2.29850	-0.94799	-2.21316	0.31988	0.19463	-0.12374	0.44550	-0.13464	-0.44865	0.12635
1032	1.48239	-3.46314	0.70032	-1.85056	-7.68342	0.55005	1.34598	-13.92099	1.21446	8.24935	-31.97510	-0.11099	0.36184	-0.81781	0.41630	-13.42709	18.19584	0.86239	-10.52741	-60.55037	-4.49623	21.80119	3.98363	-8.16694	2.12242	0.92832	0.82732	-6.29662	2.95155	-0.83639	0.86241	-0.89081	1.09303	-1.54402	-0.98530	-0.40697	0.12720	0.08174	0.20937	-0.17519	-0.19483	-0.01635
1033	0.95197	-0.91807	-0.09160	-2.13651	-4.78433	0.82889	2.14988	-7.97736	-0.09883	9.32113	-28.72485	0.73818	0.14563	-0.68544	0.15041	-15.44172	22.19661	1.20622	-8.77106	-50.05503	-5.01448	24.64518	0.15087	-11.78240	-1.08157	-0.33628	-0.53862	-6.83329	5.83643	-1.80076	0.33033	-0.68993	-0.81722	-1.69765	-0.00696	-0.75932	0.04330	0.13100	-0.08935	-0.19789	0.05371	-0.11577
1034	-0.22981	1.26909	-0.62561	-1.61617	-0.13409	1.19750	-1.28613	-1.09205	-1.28488	10.00646	-20.01501	2.13688	-0.05868	-0.51454	-0.12190	-17.41575	26.34177	1.64675	-12.85231	-28.30217	-4.82170	28.97275	-23.79568	-2.16824	-2.28849	-1.10072	-0.90756	-5.57653	3.27871	-0.36515	0.16784	-1.26397	-1.37495	-1.41908	-0.31172	-0.41049	0.00913	-0.00297	-0.15910	-0.20500	0.04632	-0.06863
1035	-0.46353	0.77122	-0.38581	-1.11841	3.75817	1.54534	-3.54910	-1.37644	-0.59711	8.13520	-13.20643	2.87871	-0.06322	-0.52947	-0.12162	-19.33573	30.59795	2.12400	-20.67344	-18.33282	-2.99070	30.18278	-30.27658	7.80322	-1.31009	-0.86236	-0.01614	-4.21870	-1.69442	1.95372	0.34532	-2.00174	-0.35960	-1.15019	-1.18297	0.06080	0.02521	-0.18373	-0.00981	-0.22799	-0.11329	0.01186
1036	0.43974	-1.87394	0.35297	-0.49393	5.79850	1.67722	-1.27557	-7.34719	1.39212	8.21546	-10.92504	2.10282	0.06009	-0.70993	0.10100	-21.10971	34.93942	2.57882	-21.78617	-23.75628	-1.43721	26.52151	-14.06169	5.44778	0.40849	-0.78093	0.89947	-4.08828	-3.32686	2.71922	0.50111	-2.17245	0.80315	-1.02032	-1.38882	0.08122	0.05447	-0.25832	0.14664	-0.22008	-0.16749	0.00402
1037	1.03108	-3.42084	0.70470	0.38811	7.18580	1.55287	1.69223	-9.72944	1.94964	12.42473	-8.70649	0.63955	0.09625	-0.78219	0.21430	-22.68028	39.29980	2.93215	-17.32550	-26.63226	-2.58976	22.58661	-6.07567	-4.26139	1.66188	-1.47411	0.86729	-4.97746	-0.61438	1.52823	0.56178	-1.87650	1.01005	-0.98483	-0.94104	-0.21558	0.09707	-0.24087	0.17928	-0.15252	-0.08884	-0.04875
1038	0.47074	-2.27790	0.38709	0.97084	9.17020	1.29356	0.10125	-6.55041	0.93906	16.17080	-3.41871	-0.64945	0.02001	-0.59502	0.05462	-24.04550	43.50132	3.14242	-19.44437	-18.82775	-4.70347	21.61001	-10.57888	-8.44502	1.41117	-1.18625	0.16260	-5.34490	1.65485	0.32106	0.64223	-1.72859	0.30925	-0.96726	-0.95374	-0.22792	0.14736	-0.21353	0.08054	-0.08993	-0.08042	-0.02375
1039	-0.71854	-0.24521	-0.05797	1.15641	12.02156	1.14349	-5.53895	-6.12959	0.77349	15.23349	2.81163	-1.23923	-0.04412	-0.30215	-0.21140	-25.21965	47.45338	3.30541	-32.35972	-12.78886	-3.48552	23.58598	-7.70832	-3.71971	0.30027	0.75608	-0.43441	-4.16689	0.14782	0.64787	0.75134	-1.99481	-0.46154	-0.76608	-1.78807	0.26933	0.17433	-0.21525	-0.09009	-0.07462	-0.20168	0.08616
1040	-1.19929	0.89651	-0.34120	1.25105	14.98997	1.30218	-8.56575	-10.23228	1.44479	10.46049	7.05078	-0.24454	-0.02105	-0.09129	-0.32055	-26.26007	51.20619	3.51847	-45.73028	-13.97159	0.55375	26.30385	-1.12660	3.14805	0.03517	1.95730	-0.53432	-2.79083	-2.30573	1.64364	0.78707	-2.31182	-0.62083	-0.45685	-2.36955	0.71093	0.16786	-0.23275	-0.20483	-0.07860	-0.26882	0.14873
1041	-0.12974	0.98169	-0.46526	1.08076	16.64911	1.62518	-4.30887	-10.78211	1.29125	5.74641	9.84933	1.95116	0.09544	-0.04401	-0.14237	-27.21770	54.62634	3.72599	-47.86389	-9.76654	2.93925	25.48656	-6.45073	5.91072	0.81342	1.11073	-0.03858	-3.84739	-1.83893	1.76710	0.70922	-2.29183	-0.03428	-0.70189	-2.00204	0.41205	0.14025	-0.23397	-0.11958	-0.12053	-0.20766	0.08577
1042	1.64418	-0.22850	-0.11818	0.69721	17.47458	1.79729	3.36335	-6.75035	1.01411	4.70387	13.97424	3.62675	0.24226	-0.19915	0.24463	-28.04791	57.42126	3.88258	-39.00854	4.06952	3.10794	21.89646	-16.24337	2.84185	1.59378	-0.16160	0.83834	-7.39513	0.93122	1.05278	0.52859	-1.96269	0.94394	-1.67797	-1.31994	-0.48436	0.08587	-0.19780	0.13229	-0.21853	-0.15146	-0.02847
1043	2.45811	-2.13643	0.63317	0.41002	19.01671	1.73821	6.91580	-4.78658	1.58940	5.82754	18.72488	4.00915	0.30490	-0.40790	0.59407	-28.73742	59.41334	3.98890	-32.06760	13.87263	3.17540	21.99786	-14.35118	-4.76813	1.68376	-0.74190	1.39228	-9.76141	2.97874	0.47894	0.29304	-1.64190	1.50944	-2.28153	-0.99685	-1.06428	0.00533	-0.13250	0.29020	-0.25694	-0.15049	-0.07952
1044	2.16866	-2.69206	1.02501	-0.33690	21.02268	1.52915	4.37474	-5.35719	1.92948	3.56936	22.81145	3.31052	0.31594	-0.41126	0.73563	-29.41301	60.64521	3.98533	-38.25663	15.75650	2.98853	27.36179	-6.41717	-11.28808	0.90517	-1.09591	1.09163	-8.57985	3.07095	0.35810	0.18889	-1.60742	1.08561	-1.79423	-0.98481	-0.88901	-0.04257	-0.07694	0.17907	-0.17768	-0.11920	-0.07739
