	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
	Head_AngMom_wrt_LAB	Head_AngMom_wrt_LAB	Head_AngMom_wrt_LAB	Head_Shadow_AngMom_wrt_LAB	Head_Shadow_AngMom_wrt_LAB	Head_Shadow_AngMom_wrt_LAB	Trunk_AngMom_wrt_LAB	Trunk_AngMom_wrt_LAB	Trunk_AngMom_wrt_LAB	R_UA_AngMom_wrt_LAB	R_UA_AngMom_wrt_LAB	R_UA_AngMom_wrt_LAB	R_FA_AngMom_wrt_LAB	R_FA_AngMom_wrt_LAB	R_FA_AngMom_wrt_LAB	R_Hand_AngMom_wrt_LAB	R_Hand_AngMom_wrt_LAB	R_Hand_AngMom_wrt_LAB	L_UA_AngMom_wrt_LAB	L_UA_AngMom_wrt_LAB	L_UA_AngMom_wrt_LAB	L_FA_AngMom_wrt_LAB	L_FA_AngMom_wrt_LAB	L_FA_AngMom_wrt_LAB	L_Hand_AngMom_wrt_LAB	L_Hand_AngMom_wrt_LAB	L_Hand_AngMom_wrt_LAB	Pelvis_AngMom_wrt_LAB	Pelvis_AngMom_wrt_LAB	Pelvis_AngMom_wrt_LAB	R_Thigh_AngMom_wrt_LAB	R_Thigh_AngMom_wrt_LAB	R_Thigh_AngMom_wrt_LAB	R_Shank_AngMom_wrt_LAB	R_Shank_AngMom_wrt_LAB	R_Shank_AngMom_wrt_LAB	R_Foot_AngMom_wrt_LAB	R_Foot_AngMom_wrt_LAB	R_Foot_AngMom_wrt_LAB	R_Foot_Shadow_AngMom_wrt_LAB	R_Foot_Shadow_AngMom_wrt_LAB	R_Foot_Shadow_AngMom_wrt_LAB	R_Toes_AngMom_wrt_LAB	R_Toes_AngMom_wrt_LAB	R_Toes_AngMom_wrt_LAB	L_Thigh_AngMom_wrt_LAB	L_Thigh_AngMom_wrt_LAB	L_Thigh_AngMom_wrt_LAB	L_Shank_AngMom_wrt_LAB	L_Shank_AngMom_wrt_LAB	L_Shank_AngMom_wrt_LAB	L_Foot_AngMom_wrt_LAB	L_Foot_AngMom_wrt_LAB	L_Foot_AngMom_wrt_LAB	L_Foot_Shadow_AngMom_wrt_LAB	L_Foot_Shadow_AngMom_wrt_LAB	L_Foot_Shadow_AngMom_wrt_LAB	L_Toes_AngMom_wrt_LAB	L_Toes_AngMom_wrt_LAB	L_Toes_AngMom_wrt_LAB	FullBody_AngMom	FullBody_AngMom	FullBody_AngMom
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1																																																															
2	-0.00020	-0.00009	0.00000	-0.00947	-0.00326	0.00092	-0.00922	0.06469	-0.00472	-0.00605	-0.00157	0.00056	-0.00501	-0.00283	-0.00098	-0.00028	-0.00062	-0.00034	0.00181	0.00236	-0.00608	-0.00659	0.00832	-0.00195	0.00438	-0.00386	0.00085	0.00200	-0.00584	-0.00009	-0.03329	-0.00186	0.00892	0.00335	0.00268	0.00064	0.00157	-0.00144	-0.00134	0.00157	-0.00144	-0.00134	-0.00001	0.00000	-0.00000	0.01985	-0.00823	0.00069	-0.00680	0.00469	0.00117	0.00038	-0.00013	-0.00191	0.00038	-0.00013	-0.00191	-0.00000	-0.00000	-0.00001			
3	-0.00015	-0.00003	0.00005	-0.00752	-0.00126	0.00292	0.00757	0.09813	0.00767	-0.00153	0.00029	0.00256	0.00100	-0.00191	0.00178	-0.00115	-0.00017	-0.00015	0.00134	0.00318	-0.00184	-0.00445	0.00414	-0.00082	0.00372	-0.00291	0.00015	0.00140	-0.00602	-0.00240	-0.01504	0.00566	0.02098	0.00334	0.00250	0.00230	0.00083	-0.00107	-0.00120	0.00083	-0.00107	-0.00120	-0.00000	-0.00000	-0.00000	0.01184	0.00025	-0.01064	-0.00607	0.00260	-0.00070	0.00057	-0.00008	-0.00080	0.00057	-0.00008	-0.00080	-0.00001	-0.00000	-0.00000	-0.19701	0.22238	-0.03699
4	0.00000	0.00001	0.00012	-0.00039	-0.00025	0.00579	0.00377	0.05772	0.03189	0.00429	0.00246	0.00466	0.00634	-0.00081	0.00367	-0.00133	0.00074	-0.00036	0.00085	-0.00030	0.00078	-0.00086	-0.00105	-0.00005	0.00179	-0.00144	-0.00050	-0.00052	-0.00156	-0.00439	0.01563	0.00146	0.01306	0.00053	0.00023	0.00151	0.00011	-0.00012	-0.00013	0.00011	-0.00012	-0.00013	-0.00000	0.00000	-0.00000	-0.00045	0.00020	-0.00226	-0.00180	0.00010	-0.00017	-0.00003	0.00009	-0.00015	-0.00003	0.00009	-0.00015	-0.00000	0.00000	-0.00000	0.25004	0.14622	0.11911
5	0.00008	-0.00003	0.00017	0.00322	-0.00253	0.00862	-0.03058	-0.00202	0.01666	0.00688	0.00196	0.00495	0.00668	-0.00067	0.00341	-0.00040	0.00122	-0.00055	-0.00035	-0.00510	0.00043	0.00086	-0.00334	0.00034	-0.00001	-0.00023	-0.00064	-0.00130	0.00229	-0.00452	0.03213	-0.00747	-0.00613	-0.00122	-0.00205	-0.00065	-0.00024	0.00056	0.00062	-0.00024	0.00056	0.00062	0.00000	0.00000	0.00000	-0.00272	-0.00559	0.01109	0.00150	-0.00063	0.00137	-0.00069	0.00011	-0.00012	-0.00069	0.00011	-0.00012	0.00001	0.00000	0.00000	0.39382	0.03854	0.14238
6	0.00001	-0.00012	0.00018	0.00022	-0.00662	0.00918	-0.06502	-0.02836	-0.01747	0.00439	0.00014	0.00333	0.00234	-0.00143	0.00111	0.00104	0.00088	-0.00063	-0.00193	-0.00702	-0.00133	-0.00021	-0.00203	0.00032	-0.00056	-0.00003	-0.00028	0.00023	0.00156	-0.00156	0.02081	-0.00742	-0.01769	-0.00005	-0.00303	-0.00146	-0.00034	0.00062	0.00057	-0.00034	0.00062	0.00057	0.00000	0.00000	0.00000	0.00602	-0.01025	0.01369	0.00161	0.00049	0.00192	-0.00058	-0.00008	-0.00009	-0.00058	-0.00008	-0.00009	0.00001	0.00000	0.00000	0.13442	-0.00040	0.05309
7	-0.00007	-0.00017	0.00012	-0.00335	-0.00840	0.00659	-0.05952	-0.04099	-0.01774	-0.00105	0.00051	0.00169	-0.00297	-0.00229	-0.00197	0.00194	0.00021	-0.00091	-0.00252	-0.00493	-0.00182	-0.00170	0.00015	0.00036	-0.00002	-0.00035	0.00012	0.00236	-0.00158	0.00251	-0.00336	0.00443	-0.01090	0.00177	-0.00255	0.00014	-0.00044	0.00033	0.00006	-0.00044	0.00033	0.00006	0.00001	-0.00000	-0.00000	0.01485	-0.01017	0.00551	-0.00033	0.00186	0.00114	0.00011	-0.00024	0.00023	0.00011	-0.00024	0.00023	0.00001	-0.00000	0.00000	-0.17136	0.02281	-0.00969
8	-0.00003	-0.00009	0.00005	-0.00152	-0.00450	0.00304	-0.01564	-0.07264	0.01905	-0.00561	0.00309	0.00153	-0.00619	-0.00286	-0.00404	0.00188	-0.00009	-0.00144	-0.00198	-0.00090	0.00002	-0.00144	0.00043	0.00075	0.00045	-0.00024	0.00013	0.00262	-0.00235	0.00483	-0.01884	0.01592	0.00857	0.00149	-0.00055	0.00239	-0.00055	0.00009	-0.00044	-0.00055	0.00009	-0.00044	0.00001	-0.00000	-0.00000	0.01664	-0.00582	-0.00369	-0.00207	0.00202	0.00001	0.00057	-0.00016	0.00067	0.00057	-0.00016	0.00067	-0.00000	-0.00000	0.00000	-0.22580	0.05435	0.02015
9	0.00008	0.00008	0.00003	0.00332	0.00328	0.00120	0.03094	-0.08703	0.05566	-0.00628	0.00408	0.00234	-0.00609	-0.00300	-0.00354	0.00123	0.00015	-0.00160	-0.00173	0.00268	0.00249	0.00006	-0.00083	0.00086	-0.00001	0.00028	-0.00007	0.00054	0.00097	0.00531	-0.01693	0.01225	0.02561	-0.00113	0.00259	0.00280	-0.00053	-0.00000	-0.00070	-0.00053	-0.00000	-0.00070	0.00001	-0.00000	-0.00000	0.01242	-0.00135	-0.00882	-0.00203	0.00111	-0.00082	0.00037	0.00006	0.00093	0.00037	0.00006	0.00093	-0.00001	-0.00000	0.00000	-0.08091	0.04935	0.10888
10	0.00011	0.00017	0.00004	0.00468	0.00750	0.00093	0.04761	-0.03116	0.07467	-0.00245	0.00131	0.00249	-0.00269	-0.00222	-0.00057	0.00037	0.00045	-0.00084	-0.00244	0.00477	0.00365	0.00106	-0.00171	0.00033	-0.00107	0.00071	-0.00017	-0.00246	0.00618	0.00499	0.00108	-0.00726	0.02886	-0.00430	0.00536	0.00068	-0.00033	-0.00016	-0.00073	-0.00033	-0.00016	-0.00073	0.00000	-0.00000	-0.00000	0.00620	0.00055	-0.01380	-0.00034	-0.00011	-0.00177	-0.00003	0.00024	0.00078	-0.00003	0.00024	0.00078	-0.00001	0.00000	0.00000	0.11457	0.00008	0.20899
11	0.00004	0.00007	0.00002	0.00146	0.00293	0.00058	0.02550	0.06210	0.08060	0.00293	-0.00269	0.00131	0.00191	-0.00044	0.00269	-0.00037	0.00032	0.00054	-0.00352	0.00535	0.00377	0.00106	-0.00186	-0.00012	-0.00182	0.00097	-0.00020	-0.00417	0.00937	0.00398	0.02318	-0.02593	0.01840	-0.00589	0.00588	-0.00212	0.00004	-0.00049	-0.00041	0.00004	-0.00049	-0.00041	0.00000	-0.00001	0.00000	0.00218	0.00050	-0.01975	0.00091	-0.00135	-0.00277	0.00010	0.00042	0.00019	0.00010	0.00042	0.00019	-0.00001	0.00000	-0.00000	0.30748	-0.06921	0.28611
12	-0.00005	-0.00013	-0.00001	-0.00169	-0.00611	0.00023	-0.01328	0.09435	0.06946	0.00517	-0.00389	-0.00023	0.00430	0.00138	0.00386	-0.00069	-0.00008	0.00155	-0.00424	0.00471	0.00370	0.00089	-0.00193	0.00002	-0.00190	0.00116	-0.00028	-0.00250	0.00744	0.00264	0.02895	-0.02526	0.00241	-0.00480	0.00339	-0.00305	0.00045	-0.00065	0.00025	0.00045	-0.00065	0.00025	-0.00000	-0.00001	0.00000	0.00170	-0.00072	-0.01580	0.00014	-0.00203	-0.00222	0.00060	0.00054	-0.00039	0.00060	0.00054	-0.00039	-0.00001	0.00001	-0.00000	0.42031	-0.12643	0.30634
13	-0.00006	-0.00023	-0.00000	-0.00195	-0.01048	0.00092	-0.03001	0.02441	0.04509	0.00240	-0.00150	-0.00083	0.00330	0.00172	0.00252	-0.00061	-0.00032	0.00135	-0.00335	0.00316	0.00288	0.00106	-0.00183	0.00003	-0.00159	0.00112	-0.00033	0.00187	0.00088	0.00202	0.01174	-0.00425	-0.00977	-0.00189	-0.00064	-0.00151	0.00059	-0.00031	0.00090	0.00059	-0.00031	0.00090	-0.00001	-0.00000	0.00000	0.00036	-0.00218	0.00536	-0.00142	-0.00120	0.00078	0.00072	0.00036	-0.00047	0.00072	0.00036	-0.00047	-0.00000	0.00000	-0.00000	0.31291	-0.14558	0.26089
14	-0.00004	-0.00016	0.00003	-0.00142	-0.00738	0.00194	-0.00109	-0.07438	0.04398	-0.00278	0.00160	-0.00049	0.00071	0.00025	-0.00006	-0.00047	-0.00037	0.00008	0.00037	0.00159	0.00102	0.00141	-0.00111	-0.00055	-0.00099	0.00050	-0.00017	0.00459	-0.00543	0.00290	-0.01428	0.01833	-0.01085	0.00090	-0.00299	0.00091	0.00032	0.00026	0.00117	0.00032	0.00026	0.00117	-0.00001	0.00000	0.00000	-0.00478	-0.00308	0.02818	-0.00170	0.00079	0.00392	0.00030	-0.00008	-0.00017	0.00030	-0.00008	-0.00017	0.00001	-0.00000	-0.00000	-0.01952	-0.11730	0.19678
15	-0.00005	-0.00005	0.00004	-0.00262	-0.00243	0.00215	0.05655	-0.09753	0.09036	-0.00625	0.00260	-0.00011	-0.00120	-0.00150	-0.00190	-0.00045	-0.00048	-0.00102	0.00475	0.00196	0.00005	0.00156	-0.00001	-0.00070	-0.00001	-0.00062	0.00041	0.00252	-0.00667	0.00531	-0.03417	0.02421	-0.00023	0.00245	-0.00179	0.00240	-0.00014	0.00052	0.00084	-0.00014	0.00052	0.00084	-0.00001	0.00001	0.00000	-0.00791	-0.00265	0.02711	-0.00020	0.00172	0.00369	-0.00035	-0.00041	0.00013	-0.00035	-0.00041	0.00013	0.00001	-0.00001	0.00000	-0.33558	-0.04637	0.17586
16	-0.00009	-0.00002	0.00003	-0.00453	-0.00057	0.00193	0.08452	-0.02608	0.14201	-0.00564	0.00128	0.00007	-0.00085	-0.00204	-0.00158	-0.00051	-0.00064	-0.00101	0.00478	0.00490	0.00189	0.00106	0.00063	0.00064	0.00062	-0.00131	0.00128	-0.00184	-0.00318	0.00756	-0.03996	0.01592	0.01244	0.00302	0.00094	0.00265	-0.00057	0.00038	-0.00005	-0.00057	0.00038	-0.00005	-0.00000	0.00000	-0.00000	-0.00304	0.00231	-0.00149	0.00241	-0.00024	-0.00045	-0.00098	-0.00048	0.00048	-0.00098	-0.00048	0.00048	-0.00000	-0.00001	0.00000	-0.37896	0.04314	0.19775
17	-0.00009	0.00000	0.00003	-0.00476	0.00028	0.00185	0.03920	0.06204	0.13164	-0.00121	-0.00070	0.00069	0.00187	-0.00144	0.00059	-0.00059	-0.00067	-0.00018	-0.00085	0.00662	0.00497	-0.00027	0.00023	0.00292	-0.00003	-0.00073	0.00185	-0.00387	0.00027	0.00718	-0.02626	0.01065	0.01373	0.00269	0.00133	0.00220	-0.00073	0.00017	-0.00086	-0.00073	0.00017	-0.00086	0.00001	-0.00000	-0.00000	0.00688	0.01245	-0.02945	0.00437	-0.00345	-0.00453	-0.00116	-0.00042	0.00099	-0.00116	-0.00042	0.00099	-0.00001	-0.00001	0.00000	-0.19584	0.09732	0.20462
18	-0.00006	0.00008	0.00004	-0.00349	0.00381	0.00195	-0.03944	0.08554	0.04590	0.00411	-0.00148	0.00172	0.00421	-0.00035	0.00256	-0.00047	-0.00055	0.00072	-0.00704	0.00298	0.00566	-0.00212	-0.00065	0.00454	-0.00105	0.00038	0.00167	-0.00259	0.00016	0.00408	-0.00077	0.01534	0.00145	0.00125	-0.00158	0.00157	-0.00039	0.00006	-0.00093	-0.00039	0.00006	-0.00093	0.00001	-0.00000	-0.00000	0.01571	0.01867	-0.02724	0.00320	-0.00368	-0.00414	-0.00059	-0.00034	0.00129	-0.00059	-0.00034	0.00129	-0.00000	-0.00001	0.00000	-0.07321	0.08305	0.14918
19	-0.00004	0.00017	0.00007	-0.00276	0.00792	0.00278	-0.07046	0.04068	-0.06478	0.00590	-0.00035	0.00216	0.00279	0.00062	0.00237	0.00013	-0.00034	0.00118	-0.00850	-0.00338	0.00313	-0.00388	-0.00066	0.00465	-0.00063	0.00064	0.00100	-0.00071	-0.00208	0.00116	0.01452	0.01801	-0.00881	-0.00044	-0.00448	0.00135	0.00026	0.00006	-0.00053	0.00026	0.00006	-0.00053	0.00000	0.00000	-0.00000	0.02023	0.01057	-0.00274	-0.00097	-0.00007	-0.00021	0.00028	-0.00021	0.00116	0.00028	-0.00021	0.00116	-0.00000	-0.00000	0.00000	-0.15485	0.03360	0.03881
20	-0.00004	0.00016	0.00010	-0.00288	0.00715	0.00437	-0.04320	-0.01156	-0.12292	0.00245	0.00157	0.00151	-0.00151	0.00078	0.00037	0.00079	0.00006	0.00086	-0.00514	-0.00612	0.00013	-0.00475	0.00048	0.00353	0.00098	0.00002	0.00040	-0.00043	-0.00278	0.00093	0.01051	0.00886	-0.00346	-0.00145	-0.00439	0.00182	0.00053	0.00016	-0.00049	0.00053	0.00016	-0.00049	-0.00000	0.00001	-0.00000	0.01846	-0.00605	0.01021	-0.00411	0.00295	0.00210	0.00072	-0.00005	0.00082	0.00072	-0.00005	0.00082	-0.00000	-0.00000	0.00000	-0.24898	0.00034	-0.04728
21	-0.00004	0.00002	0.00010	-0.00231	0.00058	0.00526	-0.01771	-0.01751	-0.07170	-0.00243	0.00240	0.00057	-0.00379	-0.00001	-0.00121	0.00071	0.00053	-0.00015	0.00005	-0.00421	-0.00094	-0.00395	0.00124	0.00214	0.00198	-0.00048	0.00006	-0.00127	-0.00067	0.00258	0.00384	-0.00324	0.00722	-0.00252	-0.00246	0.00203	0.00016	0.00035	-0.00081	0.00016	0.00035	-0.00081	-0.00000	0.00001	-0.00001	0.00917	-0.01466	0.00215	-0.00267	0.00193	0.00086	0.00036	0.00007	0.00044	0.00036	0.00007	0.00044	-0.00000	-0.00000	0.00000	-0.10048	-0.02033	-0.00735
22	-0.00002	-0.00013	0.00008	-0.00075	-0.00651	0.00447	-0.02963	0.01941	0.06296	-0.00378	0.00167	0.00042	-0.00192	-0.00092	-0.00098	0.00003	0.00072	-0.00096	0.00476	-0.00204	-0.00034	-0.00157	0.00049	0.00144	0.00182	-0.00030	-0.00013	-0.00163	0.00213	0.00347	0.00981	-0.00624	0.00397	-0.00404	-0.00135	0.00066	-0.00040	0.00053	-0.00062	-0.00040	0.00053	-0.00062	-0.00000	0.00001	-0.00000	-0.00186	-0.01160	-0.00279	0.00152	-0.00144	-0.00046	-0.00056	0.00017	-0.00015	-0.00056	0.00017	-0.00015	-0.00000	0.00000	-0.00000	0.21331	-0.06671	0.15264
23	-0.00001	-0.00019	0.00004	0.00008	-0.00902	0.00277	-0.05787	0.05072	0.16961	-0.00126	0.00058	0.00112	0.00080	-0.00107	0.00036	-0.00017	0.00052	-0.00071	0.00700	-0.00221	0.00032	0.00102	-0.00079	0.00161	0.00123	0.00024	-0.00011	-0.00086	0.00291	0.00291	0.01943	-0.00342	-0.01291	-0.00433	-0.00099	-0.00207	-0.00053	0.00048	0.00055	-0.00053	0.00048	0.00055	-0.00001	0.00000	0.00000	-0.00225	-0.00680	0.01097	0.00372	-0.00357	0.00104	-0.00119	0.00038	-0.00090	-0.00119	0.00038	-0.00090	0.00001	0.00001	-0.00000	0.34896	-0.12380	0.28593
24	-0.00004	-0.00015	0.00002	-0.00124	-0.00712	0.00168	-0.06797	0.03589	0.15923	0.00216	0.00034	0.00208	0.00104	-0.00050	0.00130	0.00052	0.00013	0.00033	0.00488	-0.00314	0.00014	0.00215	-0.00094	0.00185	0.00042	0.00065	0.00025	0.00074	0.00092	0.00201	0.01561	-0.00371	-0.02609	-0.00206	0.00015	-0.00434	-0.00004	0.00007	0.00196	-0.00004	0.00007	0.00196	-0.00001	-0.00001	0.00001	0.00971	-0.00451	0.02741	0.00254	-0.00282	0.00347	-0.00089	0.00055	-0.00132	-0.00089	0.00055	-0.00132	0.00001	0.00001	-0.00000	0.14763	-0.12400	0.26784
