	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	0.34809	0.25042	-0.00435	-0.02262	0.64544	0.00581	0.32980	0.20675	0.01297	-0.01499	0.59575	0.00944	0.36498	0.20330	0.01705	-0.04783	0.59852	0.01515	0.29548	0.03816	0.09416	-0.01585	0.39472	0.01816
2	0.34835	0.25003	-0.00421	-0.02230	0.64500	0.00594	0.33001	0.20653	0.01346	-0.01486	0.59527	0.00944	0.36518	0.20301	0.01762	-0.04769	0.59817	0.01514	0.29524	0.03773	0.09402	-0.01651	0.39425	0.01813
3	0.34870	0.24976	-0.00396	-0.02222	0.64445	0.00590	0.33024	0.20636	0.01384	-0.01490	0.59471	0.00960	0.36538	0.20276	0.01811	-0.04773	0.59767	0.01524	0.29481	0.03749	0.09397	-0.01699	0.39368	0.01800
4	0.34886	0.24975	-0.00379	-0.02225	0.64411	0.00578	0.33034	0.20639	0.01404	-0.01497	0.59439	0.00972	0.36547	0.20275	0.01836	-0.04780	0.59736	0.01536	0.29464	0.03751	0.09403	-0.01715	0.39335	0.01796
5	0.34880	0.24992	-0.00381	-0.02220	0.64407	0.00572	0.33032	0.20655	0.01405	-0.01492	0.59435	0.00963	0.36546	0.20293	0.01834	-0.04774	0.59732	0.01531	0.29479	0.03767	0.09410	-0.01710	0.39332	0.01809
6	0.34870	0.25008	-0.00392	-0.02206	0.64416	0.00579	0.33029	0.20669	0.01394	-0.01477	0.59442	0.00943	0.36544	0.20310	0.01816	-0.04758	0.59741	0.01514	0.29507	0.03779	0.09410	-0.01700	0.39340	0.01823
7	0.34870	0.25015	-0.00397	-0.02197	0.64423	0.00594	0.33032	0.20671	0.01378	-0.01466	0.59448	0.00935	0.36548	0.20313	0.01795	-0.04749	0.59748	0.01503	0.29526	0.03783	0.09406	-0.01691	0.39346	0.01822
8	0.34881	0.25012	-0.00391	-0.02203	0.64425	0.00606	0.33038	0.20661	0.01364	-0.01469	0.59450	0.00948	0.36554	0.20302	0.01780	-0.04753	0.59747	0.01508	0.29528	0.03782	0.09407	-0.01681	0.39347	0.01811
9	0.34889	0.24998	-0.00381	-0.02226	0.64419	0.00607	0.33039	0.20643	0.01357	-0.01487	0.59446	0.00968	0.36555	0.20280	0.01772	-0.04772	0.59738	0.01526	0.29513	0.03774	0.09416	-0.01671	0.39342	0.01807
10	0.34888	0.24975	-0.00370	-0.02260	0.64408	0.00597	0.33031	0.20619	0.01358	-0.01516	0.59438	0.00985	0.36547	0.20251	0.01771	-0.04800	0.59724	0.01546	0.29484	0.03760	0.09429	-0.01668	0.39334	0.01823
11	0.34890	0.24960	-0.00359	-0.02292	0.64401	0.00585	0.33026	0.20603	0.01361	-0.01544	0.59433	0.01001	0.36541	0.20232	0.01777	-0.04827	0.59717	0.01569	0.29458	0.03751	0.09437	-0.01676	0.39330	0.01849
12	0.34898	0.24965	-0.00349	-0.02306	0.64402	0.00578	0.33032	0.20607	0.01364	-0.01561	0.59437	0.01023	0.36546	0.20238	0.01790	-0.04842	0.59722	0.01602	0.29450	0.03755	0.09433	-0.01697	0.39333	0.01866
13	0.34897	0.24985	-0.00352	-0.02307	0.64404	0.00581	0.33036	0.20627	0.01366	-0.01566	0.59439	0.01041	0.36550	0.20266	0.01804	-0.04845	0.59726	0.01630	0.29463	0.03767	0.09422	-0.01719	0.39334	0.01862
14	0.34876	0.25002	-0.00372	-0.02304	0.64394	0.00589	0.33026	0.20649	0.01369	-0.01565	0.59428	0.01038	0.36539	0.20296	0.01811	-0.04845	0.59716	0.01629	0.29483	0.03777	0.09413	-0.01729	0.39322	0.01839
15	0.34839	0.25002	-0.00397	-0.02301	0.64368	0.00591	0.33002	0.20654	0.01373	-0.01562	0.59401	0.01020	0.36517	0.20307	0.01811	-0.04842	0.59689	0.01604	0.29497	0.03774	0.09417	-0.01726	0.39295	0.01816
16	0.34811	0.24984	-0.00407	-0.02294	0.64343	0.00579	0.32980	0.20639	0.01377	-0.01554	0.59375	0.01002	0.36495	0.20295	0.01811	-0.04836	0.59663	0.01577	0.29495	0.03761	0.09434	-0.01712	0.39270	0.01816
17	0.34808	0.24966	-0.00398	-0.02285	0.64347	0.00554	0.32971	0.20619	0.01375	-0.01540	0.59381	0.00991	0.36486	0.20271	0.01806	-0.04824	0.59665	0.01558	0.29474	0.03754	0.09453	-0.01678	0.39277	0.01844
18	0.34830	0.24969	-0.00383	-0.02279	0.64382	0.00530	0.32982	0.20617	0.01365	-0.01525	0.59419	0.00984	0.36497	0.20260	0.01791	-0.04810	0.59698	0.01545	0.29457	0.03766	0.09460	-0.01624	0.39316	0.01870
19	0.34864	0.24993	-0.00371	-0.02288	0.64414	0.00520	0.33009	0.20637	0.01359	-0.01525	0.59453	0.00981	0.36524	0.20274	0.01780	-0.04812	0.59725	0.01536	0.29465	0.03788	0.09452	-0.01584	0.39351	0.01867
20	0.34894	0.25014	-0.00368	-0.02320	0.64412	0.00521	0.33037	0.20662	0.01369	-0.01550	0.59451	0.00982	0.36553	0.20293	0.01783	-0.04838	0.59718	0.01532	0.29486	0.03804	0.09439	-0.01577	0.39348	0.01840
21	0.34914	0.25013	-0.00370	-0.02354	0.64383	0.00517	0.33056	0.20670	0.01388	-0.01580	0.59424	0.00987	0.36571	0.20293	0.01791	-0.04869	0.59686	0.01536	0.29491	0.03804	0.09436	-0.01587	0.39319	0.01817
22	0.34917	0.24992	-0.00374	-0.02365	0.64360	0.00504	0.33055	0.20659	0.01405	-0.01590	0.59402	0.00984	0.36571	0.20271	0.01793	-0.04878	0.59663	0.01535	0.29471	0.03795	0.09449	-0.01589	0.39297	0.01816
23	0.34894	0.24969	-0.00379	-0.02347	0.64355	0.00493	0.33033	0.20642	0.01416	-0.01574	0.59396	0.00964	0.36550	0.20250	0.01795	-0.04861	0.59662	0.01523	0.29450	0.03786	0.09476	-0.01589	0.39294	0.01841
24	0.34846	0.24958	-0.00384	-0.02316	0.64364	0.00497	0.32997	0.20631	0.01423	-0.01548	0.59402	0.00939	0.36514	0.20249	0.01806	-0.04832	0.59675	0.01512	0.29455	0.03776	0.09504	-0.01601	0.39302	0.01873
25	0.34799	0.24960	-0.00386	-0.02295	0.64380	0.00505	0.32968	0.20627	0.01426	-0.01534	0.59415	0.00924	0.36486	0.20268	0.01828	-0.04815	0.59697	0.01511	0.29490	0.03762	0.09513	-0.01627	0.39316	0.01887
26	0.34783	0.24965	-0.00385	-0.02299	0.64397	0.00499	0.32967	0.20626	0.01428	-0.01543	0.59431	0.00918	0.36484	0.20288	0.01852	-0.04822	0.59715	0.01510	0.29537	0.03741	0.09493	-0.01652	0.39332	0.01874
27	0.34800	0.24962	-0.00386	-0.02322	0.64403	0.00486	0.32990	0.20622	0.01430	-0.01565	0.59438	0.00917	0.36506	0.20291	0.01866	-0.04846	0.59720	0.01505	0.29569	0.03718	0.09460	-0.01667	0.39338	0.01849
28	0.34822	0.24952	-0.00395	-0.02338	0.64397	0.00489	0.33011	0.20615	0.01426	-0.01579	0.59432	0.00919	0.36528	0.20282	0.01863	-0.04860	0.59712	0.01505	0.29583	0.03701	0.09433	-0.01671	0.39331	0.01827
29	0.34821	0.24948	-0.00406	-0.02333	0.64381	0.00513	0.33012	0.20609	0.01414	-0.01572	0.59414	0.00921	0.36528	0.20277	0.01848	-0.04852	0.59694	0.01510	0.29590	0.03695	0.09422	-0.01664	0.39312	0.01815
30	0.34797	0.24951	-0.00411	-0.02313	0.64363	0.00535	0.32990	0.20606	0.01396	-0.01550	0.59395	0.00916	0.36508	0.20277	0.01828	-0.04830	0.59675	0.01507	0.29591	0.03699	0.09429	-0.01639	0.39294	0.01818
31	0.34770	0.24951	-0.00412	-0.02293	0.64351	0.00536	0.32964	0.20599	0.01378	-0.01527	0.59382	0.00905	0.36482	0.20271	0.01802	-0.04809	0.59661	0.01489	0.29582	0.03712	0.09460	-0.01609	0.39282	0.01841
32	0.34764	0.24937	-0.00426	-0.02280	0.64340	0.00521	0.32953	0.20586	0.01360	-0.01514	0.59372	0.00897	0.36472	0.20251	0.01770	-0.04798	0.59651	0.01468	0.29568	0.03732	0.09510	-0.01594	0.39274	0.01875
33	0.34781	0.24915	-0.00457	-0.02283	0.64331	0.00510	0.32964	0.20571	0.01341	-0.01518	0.59363	0.00897	0.36484	0.20229	0.01739	-0.04803	0.59643	0.01460	0.29565	0.03752	0.09557	-0.01600	0.39267	0.01904
34	0.34800	0.24897	-0.00488	-0.02305	0.64330	0.00512	0.32983	0.20561	0.01329	-0.01538	0.59364	0.00904	0.36503	0.20216	0.01723	-0.04823	0.59642	0.01468	0.29582	0.03759	0.09578	-0.01611	0.39267	0.01914
35	0.34800	0.24886	-0.00499	-0.02337	0.64345	0.00519	0.32992	0.20552	0.01332	-0.01564	0.59380	0.00914	0.36512	0.20215	0.01731	-0.04848	0.59654	0.01485	0.29613	0.03742	0.09573	-0.01613	0.39282	0.01910
36	0.34785	0.24882	-0.00484	-0.02357	0.64370	0.00513	0.32987	0.20542	0.01346	-0.01580	0.59407	0.00928	0.36507	0.20218	0.01757	-0.04863	0.59677	0.01504	0.29643	0.03713	0.09563	-0.01603	0.39309	0.01903
37	0.34777	0.24887	-0.00453	-0.02352	0.64399	0.00492	0.32982	0.20537	0.01354	-0.01575	0.59439	0.00949	0.36502	0.20223	0.01780	-0.04859	0.59706	0.01522	0.29651	0.03699	0.09559	-0.01585	0.39340	0.01892
38	0.34790	0.24905	-0.00429	-0.02320	0.64428	0.00479	0.32987	0.20546	0.01346	-0.01548	0.59470	0.00968	0.36505	0.20231	0.01782	-0.04833	0.59738	0.01537	0.29631	0.03710	0.09545	-0.01568	0.39369	0.01876
39	0.34816	0.24931	-0.00427	-0.02282	0.64456	0.00491	0.32999	0.20570	0.01329	-0.01516	0.59498	0.00983	0.36516	0.20245	0.01766	-0.04801	0.59768	0.01552	0.29593	0.03735	0.09510	-0.01558	0.39395	0.01857
40	0.34840	0.24952	-0.00438	-0.02261	0.64476	0.00517	0.33010	0.20593	0.01311	-0.01499	0.59517	0.01005	0.36527	0.20255	0.01739	-0.04783	0.59788	0.01575	0.29561	0.03757	0.09469	-0.01552	0.39413	0.01842
41	0.34852	0.24955	-0.00449	-0.02268	0.64473	0.00535	0.33017	0.20600	0.01305	-0.01503	0.59515	0.01031	0.36534	0.20251	0.01719	-0.04789	0.59782	0.01597	0.29551	0.03762	0.09454	-0.01541	0.39409	0.01837
42	0.34850	0.24935	-0.00455	-0.02293	0.64441	0.00543	0.33018	0.20586	0.01315	-0.01522	0.59484	0.01046	0.36536	0.20235	0.01721	-0.04810	0.59746	0.01600	0.29562	0.03753	0.09479	-0.01531	0.39378	0.01846
43	0.34843	0.24908	-0.00457	-0.02314	0.64400	0.00556	0.33018	0.20566	0.01338	-0.01539	0.59444	0.01053	0.36536	0.20221	0.01749	-0.04830	0.59702	0.01590	0.29580	0.03741	0.09525	-0.01525	0.39339	0.01866
44	0.34839	0.24899	-0.00451	-0.02315	0.64385	0.00574	0.33020	0.20559	0.01356	-0.01538	0.59429	0.01067	0.36537	0.20227	0.01785	-0.04831	0.59685	0.01590	0.29594	0.03737	0.09555	-0.01515	0.39323	0.01881
45	0.34840	0.24920	-0.00436	-0.02287	0.64406	0.00585	0.33024	0.20573	0.01359	-0.01512	0.59450	0.01080	0.36540	0.20252	0.01808	-0.04806	0.59707	0.01602	0.29605	0.03746	0.09550	-0.01498	0.39344	0.01883
46	0.34839	0.24957	-0.00416	-0.02236	0.64436	0.00582	0.33027	0.20600	0.01358	-0.01468	0.59478	0.01074	0.36543	0.20286	0.01815	-0.04760	0.59740	0.01606	0.29627	0.03758	0.09527	-0.01483	0.39372	0.01879
47	0.34832	0.24986	-0.00395	-0.02191	0.64438	0.00571	0.33027	0.20624	0.01371	-0.01428	0.59478	0.01045	0.36543	0.20312	0.01821	-0.04717	0.59747	0.01591	0.29653	0.03763	0.09511	-0.01478	0.39373	0.01881
48	0.34827	0.24995	-0.00382	-0.02182	0.64408	0.00564	0.33025	0.20636	0.01394	-0.01420	0.59445	0.01010	0.36543	0.20318	0.01829	-0.04707	0.59718	0.01566	0.29664	0.03761	0.09510	-0.01485	0.39342	0.01887
49	0.34831	0.24986	-0.00390	-0.02218	0.64372	0.00565	0.33028	0.20634	0.01403	-0.01450	0.59408	0.00982	0.36547	0.20308	0.01823	-0.04736	0.59680	0.01544	0.29661	0.03756	0.09510	-0.01506	0.39306	0.01884
50	0.34839	0.24971	-0.00420	-0.02273	0.64359	0.00568	0.33036	0.20624	0.01385	-0.01500	0.59394	0.00961	0.36555	0.20293	0.01796	-0.04785	0.59664	0.01526	0.29668	0.03751	0.09503	-0.01540	0.39292	0.01865
51	0.34838	0.24959	-0.00449	-0.02311	0.64376	0.00562	0.33039	0.20610	0.01357	-0.01536	0.59410	0.00948	0.36559	0.20283	0.01765	-0.04822	0.59680	0.01515	0.29691	0.03745	0.09498	-0.01574	0.39308	0.01835
52	0.34821	0.24953	-0.00450	-0.02304	0.64407	0.00544	0.33028	0.20595	0.01341	-0.01537	0.59442	0.00954	0.36548	0.20277	0.01756	-0.04822	0.59713	0.01518	0.29709	0.03734	0.09503	-0.01591	0.39338	0.01806
53	0.34795	0.24950	-0.00420	-0.02264	0.64428	0.00527	0.33004	0.20580	0.01344	-0.01507	0.59465	0.00978	0.36524	0.20273	0.01772	-0.04793	0.59739	0.01534	0.29702	0.03717	0.09508	-0.01588	0.39359	0.01792
54	0.34777	0.24952	-0.00382	-0.02222	0.64431	0.00528	0.32985	0.20575	0.01363	-0.01473	0.59469	0.01002	0.36503	0.20273	0.01806	-0.04761	0.59746	0.01551	0.29674	0.03701	0.09502	-0.01580	0.39363	0.01800
55	0.34776	0.24959	-0.00357	-0.02204	0.64424	0.00547	0.32980	0.20586	0.01391	-0.01457	0.59461	0.01017	0.36497	0.20280	0.01840	-0.04745	0.59740	0.01564	0.29643	0.03699	0.09492	-0.01572	0.39356	0.01824
56	0.34783	0.24969	-0.00353	-0.02210	0.64420	0.00570	0.32983	0.20603	0.01409	-0.01458	0.59457	0.01030	0.36500	0.20291	0.01856	-0.04746	0.59733	0.01579	0.29625	0.03711	0.09491	-0.01553	0.39352	0.01846
57	0.34788	0.24982	-0.00366	-0.02235	0.64417	0.00580	0.32988	0.20617	0.01400	-0.01472	0.59456	0.01043	0.36505	0.20304	0.01842	-0.04759	0.59725	0.01596	0.29631	0.03731	0.09495	-0.01523	0.39351	0.01857
58	0.34793	0.24995	-0.00389	-0.02272	0.64407	0.00578	0.32994	0.20626	0.01367	-0.01498	0.59447	0.01036	0.36511	0.20316	0.01809	-0.04784	0.59710	0.01597	0.29649	0.03751	0.09490	-0.01509	0.39342	0.01860
59	0.34801	0.24999	-0.00413	-0.02311	0.64387	0.00572	0.33002	0.20630	0.01343	-0.01531	0.59426	0.01003	0.36519	0.20321	0.01787	-0.04816	0.59689	0.01574	0.29655	0.03762	0.09478	-0.01529	0.39322	0.01864
60	0.34810	0.24989	-0.00418	-0.02336	0.64368	0.00568	0.33007	0.20627	0.01353	-0.01555	0.59405	0.00966	0.36524	0.20314	0.01798	-0.04839	0.59670	0.01542	0.29643	0.03757	0.09477	-0.01560	0.39303	0.01868
61	0.34810	0.24969	-0.00406	-0.02338	0.64363	0.00572	0.33006	0.20616	0.01384	-0.01559	0.59398	0.00960	0.36523	0.20298	0.01828	-0.04843	0.59665	0.01533	0.29625	0.03741	0.09492	-0.01580	0.39296	0.01865
62	0.34803	0.24948	-0.00397	-0.02326	0.64368	0.00580	0.32999	0.20600	0.01405	-0.01553	0.59404	0.00987	0.36516	0.20280	0.01843	-0.04838	0.59673	0.01556	0.29616	0.03726	0.09513	-0.01589	0.39301	0.01858
63	0.34800	0.24936	-0.00402	-0.02318	0.64371	0.00577	0.32995	0.20587	0.01397	-0.01552	0.59409	0.01019	0.36512	0.20265	0.01831	-0.04837	0.59679	0.01589	0.29613	0.03722	0.09524	-0.01601	0.39304	0.01857
64	0.34814	0.24933	-0.00407	-0.02326	0.64369	0.00561	0.33001	0.20580	0.01375	-0.01562	0.59408	0.01030	0.36518	0.20254	0.01809	-0.04846	0.59679	0.01602	0.29600	0.03724	0.09514	-0.01615	0.39304	0.01863
65	0.34840	0.24935	-0.00400	-0.02341	0.64368	0.00548	0.33017	0.20577	0.01360	-0.01574	0.59408	0.01018	0.36533	0.20248	0.01801	-0.04859	0.59677	0.01585	0.29581	0.03725	0.09490	-0.01617	0.39304	0.01869
66	0.34860	0.24941	-0.00379	-0.02349	0.64374	0.00546	0.33032	0.20579	0.01364	-0.01577	0.59413	0.00995	0.36546	0.20249	0.01817	-0.04865	0.59679	0.01545	0.29573	0.03717	0.09466	-0.01599	0.39310	0.01878
67	0.34854	0.24952	-0.00360	-0.02345	0.64382	0.00552	0.33033	0.20588	0.01387	-0.01567	0.59419	0.00966	0.36547	0.20265	0.01846	-0.04858	0.59684	0.01499	0.29591	0.03707	0.09456	-0.01577	0.39319	0.01896
68	0.34828	0.24973	-0.00355	-0.02334	0.64385	0.00555	0.33022	0.20614	0.01417	-0.01553	0.59419	0.00928	0.36537	0.20299	0.01875	-0.04845	0.59687	0.01460	0.29628	0.03711	0.09461	-0.01571	0.39322	0.01923
69	0.34807	0.24999	-0.00361	-0.02322	0.64383	0.00553	0.33013	0.20646	0.01440	-0.01541	0.59415	0.00900	0.36529	0.20336	0.01891	-0.04830	0.59687	0.01442	0.29655	0.03731	0.09473	-0.01572	0.39320	0.01942
70	0.34809	0.25011	-0.00370	-0.02311	0.64383	0.00547	0.33014	0.20663	0.01440	-0.01532	0.59416	0.00906	0.36531	0.20349	0.01884	-0.04820	0.59688	0.01454	0.29655	0.03752	0.09483	-0.01567	0.39321	0.01939
71	0.34822	0.25004	-0.00377	-0.02310	0.64387	0.00541	0.33020	0.20651	0.01416	-0.01534	0.59422	0.00940	0.36537	0.20333	0.01858	-0.04823	0.59692	0.01487	0.29641	0.03759	0.09489	-0.01564	0.39324	0.01918
72	0.34821	0.24993	-0.00378	-0.02330	0.64389	0.00533	0.33013	0.20630	0.01384	-0.01554	0.59428	0.00971	0.36530	0.20311	0.01824	-0.04843	0.59694	0.01517	0.29635	0.03753	0.09490	-0.01566	0.39328	0.01898
73	0.34793	0.25002	-0.00367	-0.02363	0.64392	0.00517	0.32990	0.20624	0.01362	-0.01582	0.59433	0.00981	0.36508	0.20309	0.01795	-0.04871	0.59694	0.01526	0.29646	0.03749	0.09486	-0.01565	0.39332	0.01888
74	0.34757	0.25029	-0.00352	-0.02394	0.64394	0.00504	0.32963	0.20639	0.01357	-0.01606	0.59438	0.00974	0.36483	0.20330	0.01781	-0.04895	0.59694	0.01524	0.29667	0.03755	0.09482	-0.01563	0.39336	0.01878
75	0.34746	0.25046	-0.00344	-0.02407	0.64389	0.00516	0.32957	0.20653	0.01361	-0.01618	0.59432	0.00975	0.36477	0.20346	0.01781	-0.04906	0.59688	0.01535	0.29682	0.03764	0.09484	-0.01576	0.39330	0.01863
76	0.34774	0.25037	-0.00345	-0.02395	0.64371	0.00556	0.32980	0.20647	0.01362	-0.01613	0.59412	0.01008	0.36499	0.20338	0.01787	-0.04899	0.59672	0.01578	0.29683	0.03768	0.09496	-0.01597	0.39308	0.01846
77	0.34822	0.25013	-0.00345	-0.02364	0.64352	0.00592	0.33016	0.20627	0.01360	-0.01592	0.59393	0.01065	0.36534	0.20313	0.01794	-0.04877	0.59656	0.01637	0.29672	0.03765	0.09510	-0.01604	0.39286	0.01842
78	0.34845	0.24992	-0.00342	-0.02335	0.64348	0.00596	0.33033	0.20610	0.01367	-0.01566	0.59392	0.01107	0.36550	0.20292	0.01804	-0.04853	0.59654	0.01669	0.29660	0.03756	0.09522	-0.01580	0.39284	0.01859
79	0.34819	0.24981	-0.00342	-0.02322	0.64358	0.00573	0.33011	0.20606	0.01389	-0.01549	0.59405	0.01105	0.36530	0.20286	0.01818	-0.04839	0.59663	0.01653	0.29654	0.03742	0.09531	-0.01536	0.39299	0.01886
80	0.34763	0.24979	-0.00345	-0.02327	0.64368	0.00554	0.32970	0.20609	0.01414	-0.01546	0.59415	0.01073	0.36490	0.20294	0.01834	-0.04836	0.59669	0.01613	0.29657	0.03726	0.09533	-0.01504	0.39311	0.01904
81	0.34723	0.24981	-0.00347	-0.02342	0.64370	0.00558	0.32943	0.20612	0.01429	-0.01554	0.59414	0.01032	0.36463	0.20306	0.01851	-0.04844	0.59668	0.01580	0.29668	0.03710	0.09524	-0.01506	0.39311	0.01912
82	0.34723	0.24982	-0.00341	-0.02362	0.64368	0.00569	0.32946	0.20612	0.01434	-0.01571	0.59408	0.00996	0.36466	0.20311	0.01866	-0.04858	0.59666	0.01561	0.29676	0.03697	0.09503	-0.01531	0.39307	0.01919
83	0.34755	0.24979	-0.00326	-0.02379	0.64370	0.00568	0.32970	0.20606	0.01434	-0.01588	0.59409	0.00976	0.36488	0.20304	0.01877	-0.04872	0.59669	0.01552	0.29669	0.03687	0.09484	-0.01555	0.39309	0.01926
84	0.34794	0.24972	-0.00308	-0.02382	0.64374	0.00552	0.32995	0.20598	0.01435	-0.01593	0.59414	0.00982	0.36512	0.20288	0.01883	-0.04877	0.59674	0.01556	0.29645	0.03684	0.09475	-0.01561	0.39314	0.01926
85	0.34814	0.24969	-0.00296	-0.02369	0.64374	0.00532	0.33006	0.20592	0.01430	-0.01585	0.59417	0.01003	0.36522	0.20276	0.01880	-0.04872	0.59676	0.01563	0.29625	0.03687	0.09477	-0.01557	0.39316	0.01917
86	0.34806	0.24975	-0.00300	-0.02354	0.64376	0.00517	0.32999	0.20592	0.01411	-0.01576	0.59420	0.01015	0.36515	0.20279	0.01859	-0.04865	0.59680	0.01560	0.29631	0.03694	0.09476	-0.01558	0.39318	0.01897
87	0.34791	0.24990	-0.00322	-0.02349	0.64386	0.00510	0.32990	0.20600	0.01381	-0.01573	0.59430	0.01004	0.36508	0.20292	0.01825	-0.04863	0.59690	0.01545	0.29655	0.03704	0.09462	-0.01562	0.39327	0.01870
88	0.34793	0.25000	-0.00356	-0.02355	0.64399	0.00515	0.32996	0.20613	0.01356	-0.01574	0.59441	0.00980	0.36514	0.20306	0.01797	-0.04864	0.59700	0.01525	0.29674	0.03714	0.09439	-0.01558	0.39338	0.01854
89	0.34809	0.24994	-0.00389	-0.02362	0.64404	0.00531	0.33013	0.20617	0.01351	-0.01575	0.59444	0.00964	0.36531	0.20308	0.01791	-0.04863	0.59702	0.01515	0.29682	0.03715	0.09423	-0.01544	0.39343	0.01864
90	0.34822	0.24970	-0.00412	-0.02359	0.64399	0.00547	0.33027	0.20607	0.01365	-0.01570	0.59438	0.00962	0.36545	0.20296	0.01804	-0.04858	0.59697	0.01519	0.29688	0.03704	0.09430	-0.01540	0.39337	0.01895
91	0.34827	0.24938	-0.00421	-0.02350	0.64387	0.00555	0.33035	0.20587	0.01385	-0.01565	0.59425	0.00971	0.36552	0.20275	0.01824	-0.04852	0.59688	0.01529	0.29691	0.03686	0.09454	-0.01554	0.39325	0.01923
92	0.34828	0.24909	-0.00414	-0.02348	0.64372	0.00553	0.33035	0.20562	0.01401	-0.01568	0.59411	0.00987	0.36552	0.20250	0.01845	-0.04855	0.59676	0.01544	0.29684	0.03669	0.09483	-0.01571	0.39311	0.01929
93	0.34817	0.24888	-0.00392	-0.02360	0.64358	0.00545	0.33022	0.20536	0.01409	-0.01581	0.59399	0.01003	0.36538	0.20229	0.01862	-0.04869	0.59662	0.01556	0.29670	0.03652	0.09511	-0.01577	0.39297	0.01921
94	0.34789	0.24887	-0.00364	-0.02376	0.64347	0.00537	0.32997	0.20523	0.01411	-0.01594	0.59390	0.01006	0.36513	0.20225	0.01875	-0.04883	0.59650	0.01555	0.29660	0.03643	0.09525	-0.01575	0.39288	0.01914
