Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1492,0.33466,0.26112,0.00389,-0.02588,0.76759,0.00526,0.30805,0.21782,0.00893,-0.02026,0.72031,0.02373,0.33877,0.20815,0.01541,-0.05451,0.72546,0.02977,0.23447,0.03938,0.01943,-0.03046,0.52701,0.06259
1493,0.33448,0.26108,0.00381,-0.02563,0.76695,0.00528,0.3079,0.21779,0.00919,-0.01999,0.72015,0.02494,0.33864,0.20811,0.0156,-0.0543,0.72523,0.03074,0.23435,0.03933,0.01945,-0.02976,0.52712,0.06526
1494,0.33461,0.26092,0.00387,-0.02483,0.76617,0.00548,0.30801,0.21767,0.00939,-0.01927,0.71969,0.02591,0.33872,0.20796,0.01587,-0.05361,0.72478,0.03151,0.23428,0.03927,0.01944,-0.02904,0.52703,0.06794
1495,0.33498,0.26068,0.00397,-0.02343,0.76513,0.00598,0.30828,0.21748,0.00942,-0.01802,0.71873,0.02664,0.33894,0.20774,0.01609,-0.05235,0.72399,0.03213,0.23422,0.03922,0.01945,-0.02844,0.52653,0.07059
1496,0.33536,0.26049,0.004,-0.02145,0.76364,0.00667,0.30854,0.21736,0.00943,-0.01631,0.71732,0.02758,0.33914,0.20759,0.01638,-0.05062,0.72282,0.033,0.23412,0.03924,0.01948,-0.02789,0.52553,0.07298
1497,0.33566,0.2604,0.00397,-0.01911,0.76144,0.00739,0.30875,0.21735,0.00959,-0.01434,0.7154,0.02897,0.33927,0.20755,0.01681,-0.04862,0.72112,0.0343,0.23399,0.03937,0.01954,-0.02716,0.52383,0.075
1498,0.33589,0.26028,0.00398,-0.01671,0.75835,0.00812,0.30893,0.21731,0.00989,-0.01228,0.71267,0.03053,0.3394,0.20747,0.01725,-0.04657,0.71852,0.03566,0.23386,0.03944,0.01957,-0.02606,0.52123,0.07679
1499,0.33605,0.26005,0.00409,-0.01436,0.75436,0.00886,0.30904,0.21713,0.01016,-0.01018,0.70892,0.0318,0.33951,0.20722,0.01746,-0.04451,0.7148,0.03661,0.2337,0.03936,0.01953,-0.02442,0.51762,0.07852
1500,0.33607,0.25981,0.00426,-0.01194,0.74967,0.00965,0.30904,0.2169,0.0103,-0.00792,0.70427,0.0327,0.33954,0.20692,0.01738,-0.04231,0.71012,0.03713,0.23353,0.03919,0.01934,-0.02239,0.51317,0.08016
1501,0.33591,0.25973,0.00442,-0.00935,0.74459,0.01066,0.3089,0.21677,0.01027,-0.0055,0.69901,0.03339,0.33944,0.20677,0.01711,-0.0399,0.70496,0.03759,0.23345,0.03902,0.01906,-0.02063,0.50816,0.08164
1502,0.33566,0.25968,0.00448,-0.0067,0.73932,0.01193,0.3087,0.21666,0.01007,-0.00307,0.69338,0.03396,0.33928,0.20668,0.01677,-0.03741,0.69964,0.03827,0.23348,0.03881,0.01891,-0.01967,0.50287,0.08303
1503,0.33556,0.25947,0.00441,-0.00426,0.73376,0.01309,0.30862,0.21641,0.00981,-0.00094,0.68756,0.03462,0.33922,0.20647,0.01647,-0.03515,0.69424,0.03922,0.23357,0.03852,0.01906,-0.01935,0.4974,0.08443
1504,0.33574,0.25912,0.00425,-0.0023,0.72771,0.01366,0.30878,0.21608,0.00964,0.00071,0.68159,0.03539,0.33938,0.20613,0.01631,-0.0334,0.68863,0.04024,0.23365,0.03824,0.01936,-0.01926,0.49173,0.08572
1505,0.3361,0.25874,0.00403,-0.00079,0.72122,0.01355,0.30907,0.21576,0.00958,0.00195,0.67531,0.03576,0.33965,0.20578,0.01627,-0.03208,0.68264,0.04077,0.23363,0.03807,0.01953,-0.01929,0.48578,0.08683
1506,0.33641,0.2584,0.00377,0.00038,0.71457,0.01303,0.3093,0.2155,0.00955,0.0029,0.66862,0.0352,0.33984,0.20547,0.01634,-0.03104,0.67624,0.0403,0.23348,0.03797,0.01948,-0.01949,0.47966,0.08784
1507,0.33654,0.25809,0.00364,0.00104,0.70807,0.0124,0.30936,0.21525,0.00954,0.00348,0.66172,0.03373,0.33986,0.20518,0.01645,-0.03041,0.66957,0.03885,0.23328,0.03782,0.01937,-0.01961,0.47357,0.08892
1508,0.3365,0.25785,0.00367,0.00085,0.70184,0.01178,0.30929,0.21501,0.00944,0.00344,0.65499,0.03194,0.33978,0.20494,0.01641,-0.03046,0.66285,0.03693,0.23313,0.03763,0.01941,-0.01932,0.46763,0.0899
1509,0.33641,0.25776,0.00367,-0.00011,0.69581,0.01093,0.30918,0.2149,0.00919,0.00284,0.64867,0.03038,0.33969,0.20484,0.01609,-0.03115,0.65632,0.03518,0.23303,0.03754,0.0196,-0.01864,0.46182,0.09041
1510,0.33639,0.25784,0.00354,-0.00121,0.68982,0.00959,0.30914,0.21498,0.00894,0.00208,0.64275,0.02915,0.33968,0.20489,0.01567,-0.03197,0.65016,0.03384,0.23293,0.03767,0.01974,-0.01804,0.45611,0.09029
1511,0.33646,0.25795,0.00344,-0.00176,0.68383,0.00778,0.30918,0.21511,0.0088,0.00165,0.63702,0.02793,0.33972,0.20498,0.01544,-0.0324,0.64439,0.03272,0.2328,0.03787,0.01971,-0.01797,0.45055,0.08979
1512,0.33658,0.25789,0.00358,-0.00149,0.67808,0.00595,0.30924,0.21505,0.00872,0.00174,0.63147,0.02658,0.33977,0.20492,0.01544,-0.03222,0.63908,0.03159,0.23274,0.03787,0.01963,-0.01865,0.44531,0.08909
1513,0.33667,0.25764,0.00388,-0.00054,0.67301,0.00456,0.30929,0.21478,0.00864,0.00227,0.62642,0.02529,0.33979,0.20467,0.01551,-0.03157,0.63443,0.0305,0.23277,0.03762,0.01967,-0.01991,0.44055,0.08805
1514,0.33671,0.25738,0.0041,0.00074,0.66898,0.00389,0.30932,0.2145,0.00864,0.00303,0.62222,0.02432,0.33981,0.20441,0.01558,-0.0307,0.63063,0.02963,0.23283,0.03733,0.01975,-0.02133,0.4364,0.08643
1515,0.33671,0.25722,0.00416,0.00202,0.66615,0.00397,0.30935,0.21434,0.00885,0.00384,0.6191,0.02375,0.33985,0.20424,0.01574,-0.02981,0.62779,0.02913,0.23289,0.03714,0.01962,-0.02238,0.43298,0.08419
1516,0.33671,0.25706,0.00408,0.00312,0.66438,0.00441,0.30939,0.21421,0.00926,0.00461,0.61705,0.02355,0.3399,0.20407,0.01604,-0.02899,0.62589,0.02898,0.23292,0.03696,0.01924,-0.02288,0.43034,0.08152
