Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
360,0.30929,0.25832,0.00332,-0.01505,0.71638,0.0074,0.28391,0.21417,0.00723,-0.01037,0.67031,0.02896,0.31497,0.2054,0.01334,-0.04463,0.67648,0.03391,0.21573,0.03363,0.0182,-0.02422,0.4816,0.0853
361,0.30916,0.25846,0.0033,-0.01426,0.71467,0.00762,0.28379,0.21432,0.00735,-0.00976,0.6687,0.02942,0.31485,0.20554,0.01346,-0.04399,0.67501,0.03441,0.21561,0.03377,0.01824,-0.02431,0.48008,0.08592
362,0.30908,0.2586,0.00342,-0.01308,0.71269,0.00787,0.28375,0.21444,0.00758,-0.00888,0.66678,0.02985,0.31479,0.2057,0.01388,-0.04307,0.67331,0.03482,0.21571,0.03383,0.01829,-0.02463,0.47827,0.08638
363,0.30911,0.25861,0.00368,-0.01153,0.71044,0.0083,0.28383,0.21441,0.00781,-0.00772,0.66443,0.03014,0.31484,0.20575,0.01438,-0.04187,0.67122,0.03502,0.21604,0.03371,0.01844,-0.02501,0.47613,0.08694
364,0.3092,0.25853,0.00395,-0.0099,0.70786,0.00877,0.28396,0.21432,0.00804,-0.00645,0.66167,0.0303,0.31495,0.20571,0.01478,-0.04059,0.66868,0.03498,0.21636,0.03354,0.01865,-0.02517,0.47362,0.08747
365,0.30931,0.25854,0.00398,-0.00829,0.70501,0.00906,0.28406,0.21435,0.00829,-0.00517,0.6587,0.03038,0.31504,0.20571,0.01501,-0.0393,0.66588,0.03486,0.21634,0.0336,0.01874,-0.02512,0.47081,0.08764
366,0.30944,0.2587,0.00378,-0.00667,0.70209,0.00935,0.28413,0.21459,0.00851,-0.00384,0.6556,0.03032,0.31511,0.20585,0.01508,-0.03792,0.66301,0.03481,0.21597,0.03399,0.01858,-0.02509,0.4678,0.0874
367,0.30955,0.25894,0.00357,-0.0051,0.69925,0.00993,0.28416,0.21491,0.00863,-0.00254,0.65239,0.0301,0.31514,0.20606,0.01505,-0.03651,0.66012,0.03485,0.21554,0.03446,0.01833,-0.02516,0.46468,0.08696
368,0.30963,0.25915,0.00356,-0.00385,0.69637,0.0106,0.28417,0.21516,0.00861,-0.00146,0.64907,0.02974,0.31515,0.20625,0.01497,-0.03532,0.65708,0.03481,0.21528,0.03481,0.01819,-0.02514,0.46149,0.08659
