Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1794,0.12596,-0.02169,0.02094,0.13329,0.52719,0.00543
1795,0.1261,-0.02186,0.02075,0.13342,0.52748,0.00518
1796,0.12628,-0.02208,0.02055,0.13369,0.52774,0.00507
1797,0.12645,-0.02228,0.02039,0.134,0.52786,0.00519
1798,0.12656,-0.02243,0.02032,0.13416,0.52779,0.00545
1799,0.12661,-0.02254,0.0203,0.13416,0.5276,0.00577
1800,0.12666,-0.02262,0.02024,0.13418,0.52744,0.00618
1801,0.12672,-0.02266,0.02016,0.13442,0.52739,0.00657
1802,0.12669,-0.02263,0.02013,0.13481,0.5275,0.00674
1803,0.1266,-0.02252,0.02019,0.13513,0.52772,0.00659
1804,0.12652,-0.02236,0.0203,0.13511,0.52786,0.00636
1805,0.12651,-0.02216,0.02031,0.13466,0.52775,0.00623
1806,0.12657,-0.02195,0.02015,0.13389,0.52741,0.00616
1807,0.12668,-0.02183,0.01987,0.13309,0.52711,0.006
1808,0.12677,-0.02184,0.0196,0.13244,0.52702,0.00579
1809,0.12676,-0.02194,0.01941,0.13191,0.52716,0.00565
1810,0.12665,-0.02201,0.01928,0.13142,0.52741,0.00561
1811,0.1265,-0.02204,0.01918,0.13111,0.5276,0.00559
1812,0.12644,-0.02217,0.0191,0.13112,0.52766,0.00549
1813,0.12653,-0.02239,0.019,0.13125,0.52767,0.00533
1814,0.12673,-0.02253,0.01881,0.13124,0.52772,0.00525
1815,0.12692,-0.02253,0.01858,0.13099,0.52778,0.00534
1816,0.127,-0.02249,0.01842,0.13061,0.52775,0.00556
1817,0.12697,-0.02257,0.01835,0.13022,0.5276,0.00577
1818,0.12696,-0.02277,0.01826,0.12985,0.52744,0.00588
1819,0.12711,-0.02299,0.01813,0.12953,0.52738,0.00591
1820,0.12742,-0.02321,0.01804,0.12934,0.52741,0.00597
1821,0.12778,-0.02346,0.01801,0.12944,0.52747,0.00604
1822,0.12807,-0.02364,0.01796,0.12986,0.52752,0.00602
1823,0.12827,-0.02369,0.01786,0.13037,0.52754,0.00598
1824,0.12835,-0.02371,0.01774,0.13069,0.52749,0.00609
1825,0.12828,-0.02384,0.01762,0.1308,0.52733,0.00637
1826,0.12814,-0.02411,0.01749,0.13086,0.52706,0.00666
1827,0.12799,-0.02431,0.01736,0.13095,0.52681,0.00673
1828,0.12787,-0.02431,0.01725,0.13103,0.52672,0.00655
1829,0.12783,-0.02419,0.01717,0.13117,0.52685,0.0063
1830,0.12791,-0.02415,0.01711,0.13139,0.52703,0.00625
1831,0.12801,-0.02428,0.01706,0.13157,0.52711,0.00645
1832,0.12797,-0.02448,0.01703,0.13157,0.52709,0.00672
1833,0.12776,-0.02462,0.01702,0.13138,0.52703,0.0068
