Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
2266,0.23132,0.0302,0.01646,0.13549,0.5268,0.01072
2267,0.23144,0.03016,0.0166,0.13575,0.52662,0.01109
2268,0.23157,0.03002,0.01675,0.13576,0.52649,0.01154
2269,0.23169,0.02997,0.0168,0.13558,0.52636,0.01188
2270,0.23175,0.03003,0.01675,0.13543,0.52621,0.01208
2271,0.23177,0.03005,0.01662,0.13557,0.52611,0.01222
2272,0.23183,0.02988,0.01648,0.13593,0.52614,0.01238
2273,0.23199,0.02958,0.01647,0.13615,0.52628,0.01248
2274,0.23221,0.02934,0.01665,0.136,0.52639,0.01247
2275,0.23238,0.02934,0.01685,0.13572,0.52646,0.01244
2276,0.23243,0.02949,0.0169,0.13561,0.5265,0.01252
2277,0.23237,0.02955,0.01688,0.13552,0.5265,0.0127
2278,0.23232,0.02943,0.01691,0.13532,0.52646,0.01281
2279,0.23236,0.02925,0.01696,0.13523,0.52648,0.01277
2280,0.23254,0.02915,0.01697,0.13538,0.52661,0.01267
2281,0.23283,0.02913,0.01697,0.13548,0.52677,0.01258
2282,0.23309,0.02912,0.017,0.13524,0.52685,0.01251
2283,0.23328,0.02903,0.01708,0.13488,0.52679,0.01248
2284,0.23339,0.02885,0.01712,0.13477,0.52664,0.01251
2285,0.23344,0.02866,0.01701,0.13492,0.52652,0.01253
2286,0.23344,0.02856,0.0168,0.1351,0.52656,0.0125
2287,0.23344,0.02852,0.01665,0.13518,0.52675,0.01248
2288,0.23354,0.02846,0.01666,0.13526,0.527,0.01259
2289,0.23375,0.02839,0.01675,0.13535,0.52713,0.01281
2290,0.23396,0.02836,0.01676,0.13531,0.52704,0.01302
2291,0.234,0.02839,0.01657,0.13507,0.52674,0.0131
2292,0.23392,0.02842,0.01624,0.13493,0.52644,0.01306
2293,0.23392,0.02836,0.01593,0.13507,0.52631,0.01295
2294,0.23401,0.02822,0.0158,0.1352,0.5263,0.01273
2295,0.23406,0.02813,0.01584,0.13495,0.52626,0.01241
2296,0.23396,0.02815,0.01598,0.13443,0.5261,0.01219
2297,0.2338,0.02822,0.01607,0.13408,0.52591,0.0122
2298,0.23374,0.02824,0.01599,0.13413,0.52586,0.01234
2299,0.23385,0.0282,0.01575,0.13448,0.52599,0.01248
2300,0.23406,0.02819,0.01553,0.1349,0.52618,0.01269
2301,0.23421,0.02827,0.01544,0.13515,0.52626,0.01297
2302,0.23415,0.02843,0.0154,0.13516,0.52624,0.01322
2303,0.234,0.02857,0.01533,0.13503,0.52619,0.01339
2304,0.23397,0.02861,0.01517,0.1349,0.52617,0.01341
2305,0.2341,0.02858,0.01495,0.13491,0.5262,0.01321
2306,0.23425,0.02852,0.01483,0.13514,0.5262,0.0129
2307,0.23435,0.02839,0.01499,0.13548,0.52608,0.01272
2308,0.23443,0.02813,0.01529,0.13571,0.52588,0.01271
2309,0.23447,0.02785,0.01546,0.13586,0.52575,0.01279
2310,0.23441,0.02773,0.01542,0.13618,0.52584,0.01281
2311,0.2342,0.02785,0.0153,0.13675,0.5262,0.01271
2312,0.2339,0.02805,0.01534,0.13727,0.52669,0.01251
2313,0.23365,0.02813,0.0156,0.13747,0.52707,0.01237
2314,0.2335,0.02804,0.01599,0.13735,0.52718,0.01238
2315,0.2334,0.0279,0.0164,0.13714,0.52708,0.01251
2316,0.23325,0.02782,0.01683,0.13706,0.52701,0.01266
2317,0.233,0.02784,0.01723,0.13713,0.52706,0.01278
2318,0.23268,0.02796,0.01754,0.13725,0.52719,0.01282
2319,0.23232,0.02822,0.01777,0.13731,0.5273,0.01279
2320,0.23186,0.0287,0.0182,0.13733,0.52745,0.01283
2321,0.23125,0.02943,0.0192,0.13741,0.5277,0.01309
2322,0.23051,0.03038,0.02089,0.13758,0.52806,0.01345
2323,0.22977,0.03146,0.02319,0.13762,0.52848,0.0136
2324,0.22913,0.0326,0.02599,0.13737,0.52896,0.01338
2325,0.22862,0.03386,0.02941,0.13696,0.52949,0.01302
2326,0.22833,0.03524,0.03373,0.13668,0.53004,0.0128
2327,0.22838,0.03661,0.03921,0.13663,0.53049,0.01274
2328,0.22891,0.03797,0.04592,0.1367,0.5308,0.01263
2329,0.2301,0.0396,0.05391,0.13672,0.53098,0.0123
2330,0.23218,0.04194,0.06327,0.1365,0.53108,0.01184
2331,0.23527,0.04516,0.07429,0.13592,0.53107,0.01152
2332,0.2393,0.04925,0.08711,0.13498,0.53092,0.01158
2333,0.24401,0.05426,0.10146,0.13386,0.53073,0.01201
2334,0.24914,0.06024,0.11698,0.13288,0.53073,0.01256
2335,0.25445,0.06713,0.13354,0.1322,0.53105,0.01285
2336,0.25968,0.07478,0.15115,0.1317,0.53162,0.01265
2337,0.26458,0.08319,0.16971,0.13125,0.5322,0.01211
2338,0.26891,0.09256,0.1889,0.13108,0.53258,0.01163
2339,0.27244,0.10283,0.20846,0.13156,0.53269,0.01154
2340,0.27529,0.11363,0.2283,0.13268,0.53256,0.01186
2341,0.27788,0.12456,0.24833,0.13387,0.53218,0.01228
2342,0.28059,0.13553,0.26828,0.13457,0.53157,0.01248
2343,0.28348,0.14677,0.28825,0.13472,0.53094,0.01251
2344,0.28648,0.15837,0.30877,0.13477,0.53051,0.01274
2345,0.28975,0.16996,0.3301,0.13499,0.53026,0.01346
2346,0.29362,0.18076,0.35189,0.13529,0.52995,0.01458
2347,0.29827,0.19035,0.37363,0.1356,0.52951,0.01573
2348,0.30357,0.19915,0.39519,0.13596,0.52916,0.0166
2349,0.30914,0.20803,0.41685,0.13632,0.52915,0.01698
2350,0.31467,0.21768,0.43897,0.13652,0.5295,0.01695
2351,0.32009,0.22805,0.46161,0.13659,0.53001,0.0168
2352,0.32566,0.23864,0.48464,0.1367,0.53041,0.01683
2353,0.33187,0.24916,0.50799,0.13693,0.53054,0.01703
2354,0.3391,0.25966,0.53179,0.13711,0.53045,0.01716
2355,0.34743,0.2705,0.55614,0.13717,0.53026,0.01695
2356,0.35666,0.28212,0.58077,0.13719,0.53011,0.01649
2357,0.36653,0.29496,0.60518,0.13731,0.53011,0.0161
2358,0.37671,0.30942,0.62915,0.13764,0.53023,0.01601
2359,0.38667,0.32587,0.65273,0.13822,0.53032,0.01613
2360,0.39609,0.34429,0.67574,0.13894,0.53027,0.01628
2361,0.40552,0.36386,0.69772,0.13959,0.53018,0.0164
2362,0.41592,0.38335,0.71847,0.14014,0.53024,0.0166
2363,0.42745,0.40207,0.73806,0.14067,0.53055,0.01702
2364,0.43941,0.41991,0.75659,0.14125,0.53096,0.01768
2365,0.45162,0.43693,0.77433,0.14188,0.53129,0.01851
2366,0.46514,0.4536,0.79148,0.14266,0.53149,0.0193
