Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
568,0.1846,0.06902,0.01985,0.1589,0.54128,0.01184
569,0.18443,0.06907,0.01933,0.15864,0.54116,0.01201
570,0.18426,0.06915,0.0191,0.15864,0.54118,0.01207
571,0.18419,0.06924,0.01901,0.15877,0.54132,0.01199
572,0.1842,0.06937,0.0188,0.15877,0.54141,0.01176
573,0.18425,0.06949,0.01847,0.1586,0.54133,0.01152
574,0.18432,0.06941,0.01822,0.15847,0.54115,0.01149
575,0.18433,0.06909,0.01816,0.15853,0.541,0.01173
576,0.18422,0.0687,0.0182,0.1586,0.54095,0.012
577,0.18398,0.06845,0.01818,0.15845,0.54095,0.01206
578,0.1837,0.06844,0.01805,0.15816,0.54094,0.01199
579,0.18341,0.06857,0.01788,0.15797,0.54094,0.01195
580,0.18318,0.06873,0.01767,0.15806,0.541,0.01195
581,0.18304,0.0688,0.01742,0.1583,0.54109,0.01193
582,0.18301,0.06875,0.01721,0.1584,0.54109,0.01202
583,0.18304,0.06865,0.01718,0.15829,0.54101,0.01229
584,0.18308,0.06859,0.01724,0.15816,0.54105,0.01252
585,0.18316,0.06856,0.01722,0.15819,0.54125,0.01246
586,0.18332,0.06845,0.01699,0.15836,0.54145,0.01213
587,0.18351,0.06821,0.01651,0.1585,0.5415,0.0117
588,0.18367,0.06789,0.01594,0.1585,0.54144,0.01127
589,0.18369,0.06759,0.01555,0.15847,0.54137,0.01096
590,0.18356,0.06739,0.01551,0.15851,0.54135,0.01087
591,0.18332,0.06731,0.01572,0.15847,0.54137,0.01099
592,0.18302,0.06726,0.01587,0.15832,0.54141,0.01119
593,0.18269,0.06722,0.01581,0.15816,0.54145,0.01131
594,0.1824,0.06714,0.01559,0.15802,0.54144,0.01129
595,0.18228,0.067,0.01538,0.15791,0.54137,0.0112
596,0.18239,0.06678,0.01524,0.15797,0.54131,0.01114
597,0.1827,0.06655,0.0151,0.15822,0.54129,0.01116
598,0.18305,0.0664,0.01489,0.15844,0.54137,0.01114
599,0.18334,0.06638,0.01467,0.15858,0.54154,0.011
600,0.18349,0.06643,0.01459,0.15885,0.54179,0.0108
601,0.18342,0.06646,0.01468,0.1593,0.54201,0.01073
602,0.18312,0.06639,0.01493,0.15962,0.54206,0.01096
603,0.18271,0.06632,0.01527,0.15961,0.54195,0.01145
604,0.18243,0.06644,0.01555,0.15922,0.54182,0.01187
605,0.1823,0.06674,0.01551,0.15867,0.54175,0.0119
606,0.18217,0.06699,0.01512,0.15829,0.54176,0.01156
607,0.18195,0.06695,0.0147,0.15836,0.54181,0.01124
608,0.18178,0.06664,0.0147,0.15885,0.54196,0.01134
609,0.18175,0.06641,0.01522,0.15956,0.54226,0.01183
610,0.18186,0.06656,0.01587,0.16021,0.5427,0.0123
611,0.18204,0.06701,0.01632,0.16057,0.5431,0.01245
612,0.18217,0.06739,0.01658,0.16074,0.54332,0.01241
613,0.18222,0.06745,0.01676,0.16106,0.54344,0.01237
614,0.18221,0.0673,0.01697,0.16164,0.54359,0.01237
615,0.18221,0.06718,0.01735,0.16227,0.54375,0.01232
616,0.18216,0.06732,0.01808,0.16268,0.54383,0.01218
617,0.18197,0.06779,0.01918,0.16272,0.54384,0.01199
618,0.18156,0.06859,0.02049,0.16251,0.54394,0.01186
619,0.18101,0.06958,0.02196,0.16235,0.54421,0.0119
620,0.18056,0.07048,0.02367,0.16236,0.54456,0.0121
621,0.1804,0.07109,0.02567,0.16239,0.54487,0.01229
622,0.18061,0.07141,0.02791,0.16232,0.54517,0.01231
623,0.18119,0.07152,0.03046,0.16225,0.54552,0.01219
624,0.18204,0.07152,0.03346,0.16234,0.54591,0.01208
625,0.18305,0.07147,0.03687,0.16264,0.54617,0.01207
626,0.18421,0.07137,0.04049,0.16306,0.54625,0.01223
627,0.1856,0.07123,0.04427,0.16342,0.54619,0.01253
628,0.18723,0.07117,0.04841,0.1634,0.54616,0.01282
629,0.18898,0.07132,0.05323,0.16284,0.54628,0.01297
630,0.19071,0.07175,0.05894,0.16198,0.54655,0.01297
631,0.19249,0.07245,0.06545,0.16128,0.54687,0.01298
632,0.19453,0.07349,0.07252,0.16093,0.54713,0.01304
633,0.19682,0.07507,0.08018,0.1608,0.5473,0.01316
634,0.19928,0.07736,0.08873,0.1608,0.54743,0.01338
635,0.2021,0.08028,0.09828,0.161,0.5476,0.01376
636,0.20572,0.08365,0.10842,0.1614,0.54782,0.01422
637,0.21052,0.0875,0.11868,0.1618,0.54807,0.0146
638,0.21647,0.09207,0.12916,0.16203,0.5483,0.01476
639,0.22322,0.09765,0.14036,0.1621,0.54846,0.01476
640,0.2305,0.10423,0.15253,0.16218,0.54851,0.01473
641,0.23824,0.11161,0.16547,0.16232,0.54842,0.01475
642,0.24638,0.11957,0.17896,0.16248,0.5482,0.01473
643,0.25466,0.12798,0.19317,0.16269,0.54794,0.01455
644,0.26261,0.13688,0.20846,0.16296,0.54779,0.01417
645,0.26958,0.14647,0.22488,0.16327,0.54788,0.01376
646,0.2751,0.15682,0.24209,0.16357,0.54818,0.0135
647,0.27941,0.16784,0.25975,0.16377,0.54851,0.01353
648,0.28347,0.17948,0.2781,0.16377,0.5487,0.01382
649,0.28819,0.19191,0.29802,0.1636,0.54879,0.01436
650,0.29392,0.20541,0.3201,0.16353,0.54894,0.01515
651,0.30058,0.21998,0.34394,0.16386,0.54912,0.01618
652,0.30807,0.23532,0.36863,0.16455,0.54921,0.01726
653,0.31653,0.25111,0.3936,0.16526,0.54928,0.01801
654,0.32629,0.2671,0.41889,0.16575,0.54953,0.01825
655,0.33739,0.28343,0.44482,0.16615,0.5501,0.01818
656,0.34928,0.30096,0.47152,0.16685,0.551,0.01814
657,0.36137,0.32088,0.49857,0.16796,0.55196,0.0182
658,0.3736,0.34387,0.52528,0.16921,0.55267,0.01816
659,0.38607,0.36989,0.551,0.17028,0.5531,0.01797
660,0.39875,0.39779,0.57511,0.17105,0.55341,0.01784
661,0.41174,0.42548,0.59729,0.17164,0.55366,0.01804
662,0.42543,0.45078,0.61762,0.17223,0.55382,0.01862
663,0.44042,0.47295,0.63611,0.1728,0.55383,0.01946
664,0.45728,0.49367,0.65271,0.17336,0.55363,0.0203
665,0.47604,0.51606,0.66775,0.174,0.55341,0.02089
666,0.49618,0.54249,0.68184,0.17492,0.55346,0.02109
667,0.517,0.57349,0.69548,0.17614,0.55383,0.02098
668,0.53795,0.60843,0.70896,0.17733,0.55425,0.02087
669,0.55859,0.64669,0.72212,0.17805,0.55452,0.02103
670,0.57837,0.68823,0.73456,0.17819,0.55465,0.02153
671,0.59663,0.73343,0.74659,0.17812,0.55469,0.02228
672,0.61295,0.78291,0.75969,0.1782,0.55465,0.02313
673,0.62703,0.83689,0.77586,0.17848,0.55463,0.02388
674,0.63783,0.89451,0.79606,0.17884,0.55479,0.02433
675,0.64365,0.95441,0.81994,0.17927,0.55514,0.02446
676,0.64356,1.01537,0.84797,0.17992,0.55561,0.02442
677,0.63797,1.07518,0.8823,0.18091,0.55609,0.02441
678,0.62702,1.13108,0.9236,0.18211,0.55659,0.02454
679,0.60873,1.1826,0.96847,0.18332,0.55713,0.02474
680,0.58184,1.2327,1.01133,0.18439,0.55774,0.02481
681,0.5497,1.28522,1.05125,0.18525,0.55837,0.02456
682,0.51722,1.33842,1.09366,0.18577,0.55885,0.02398
683,0.48798,1.38249,1.13933,0.18586,0.55911,0.0233
684,0.46594,1.40909,1.17743,0.1858,0.55931,0.0229
685,0.4548,1.41806,1.1976,0.18598,0.55949,0.02289
686,0.45507,1.41303,1.20037,0.18635,0.5596,0.02297
687,0.46407,1.39986,1.1924,0.18662,0.55965,0.02288
688,0.47836,1.38347,1.17951,0.18673,0.55966,0.02264
689,0.49349,1.36518,1.16549,0.18672,0.55961,0.02255
690,0.50398,1.34612,1.15192,0.18665,0.55948,0.02282
691,0.50719,1.32892,1.13728,0.18662,0.55937,0.02337
692,0.50562,1.31446,1.11872,0.18674,0.55935,0.02388
693,0.50376,1.30066,1.09552,0.18711,0.55941,0.02418
694,0.50372,1.28521,1.06914,0.18765,0.55944,0.02427
695,0.50444,1.26746,1.04146,0.18801,0.55945,0.0241
696,0.50395,1.24833,1.01389,0.18793,0.5595,0.02372
697,0.5021,1.22893,0.98657,0.18774,0.55971,0.02339
698,0.50073,1.20918,0.95867,0.18786,0.56006,0.02336
699,0.50104,1.18849,0.92953,0.18819,0.56024,0.02342
700,0.50228,1.16667,0.89905,0.18823,0.55998,0.02321
701,0.50301,1.14378,0.86759,0.18753,0.5594,0.02257
702,0.50234,1.11978,0.83594,0.18617,0.55888,0.02179
703,0.50032,1.09441,0.80479,0.18479,0.55861,0.02126
704,0.49751,1.06712,0.77432,0.18393,0.55854,0.02128
705,0.49444,1.03769,0.74484,0.1836,0.55845,0.02179
706,0.49094,1.0069,0.7169,0.18345,0.55827,0.02251
707,0.48624,0.97591,0.69065,0.18323,0.55806,0.02311
708,0.48011,0.94501,0.66582,0.18294,0.55795,0.02339
709,0.47363,0.91354,0.64208,0.18274,0.55793,0.02341
710,0.46818,0.88084,0.61942,0.18249,0.5579,0.02344
711,0.46407,0.84701,0.59824,0.18204,0.55774,0.0236
712,0.46023,0.81289,0.57878,0.18153,0.55747,0.02372
713,0.45527,0.77935,0.56061,0.18115,0.55724,0.02362
714,0.44876,0.74658,0.54307,0.18084,0.55718,0.02338
715,0.44153,0.7142,0.52593,0.18043,0.55716,0.0233
716,0.43492,0.68155,0.50931,0.17976,0.55686,0.02348
717,0.42963,0.64803,0.49314,0.17876,0.55624,0.02369
718,0.42531,0.6136,0.47704,0.17765,0.55551,0.02368
719,0.42094,0.57874,0.46055,0.17698,0.55481,0.02354
720,0.41554,0.54397,0.44357,0.17688,0.55414,0.02352
721,0.40863,0.50952,0.42628,0.17676,0.55349,0.02353
722,0.40031,0.47557,0.40938,0.1761,0.55294,0.02326
723,0.39134,0.44234,0.39389,0.17501,0.55257,0.0226
724,0.38249,0.40987,0.38026,0.17392,0.55244,0.02177
725,0.37379,0.37803,0.36804,0.17308,0.5526,0.02107
726,0.36461,0.34684,0.35643,0.17258,0.55307,0.02071
727,0.35474,0.3165,0.34509,0.17251,0.55375,0.02078
728,0.34491,0.28708,0.33407,0.17279,0.5544,0.02119
729,0.33602,0.25844,0.32332,0.17296,0.55473,0.02162
730,0.3283,0.23065,0.3126,0.17238,0.55453,0.02173
731,0.3214,0.20426,0.3018,0.17079,0.55391,0.02152
732,0.31485,0.18,0.291,0.16867,0.55325,0.02126
733,0.30828,0.15808,0.28001,0.16685,0.55291,0.02113
734,0.30168,0.13826,0.26858,0.16581,0.55297,0.02094
735,0.29544,0.1204,0.25683,0.16546,0.55326,0.02031
736,0.28977,0.10456,0.2451,0.1656,0.55361,0.01921
737,0.28438,0.09081,0.23338,0.1661,0.5538,0.01807
