Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
1989,0.0,0.0,-0.60434,0.0,0.0,-5.11212
1990,0.0,0.0,-0.66324,0.0,0.0,-5.53228
1991,0.0,0.0,-0.7341,0.0,0.0,-5.89874
1992,0.0,0.0,-0.82352,0.0,0.0,-6.18616
1993,0.0,0.0,-0.93329,0.0,0.0,-6.38066
1994,0.0,0.0,-1.05057,0.0,0.0,-6.47208
1995,0.0,0.0,-1.15043,0.0,0.0,-6.45598
1996,0.0,0.0,-1.21694,0.0,0.0,-6.33522
1997,0.0,0.0,-1.24325,0.0,0.0,-6.12081
1998,0.0,0.0,-1.23183,0.0,0.0,-5.83293
1999,0.0,0.0,-1.19008,0.0,0.0,-5.48931
2000,0.0,0.0,-1.12796,0.0,0.0,-5.1088
2001,0.0,0.0,-1.0507,0.0,0.0,-4.70966
2002,0.0,0.0,-0.96418,0.0,0.0,-4.2967
2003,0.0,0.0,-0.87593,0.0,0.0,-3.86507
2004,0.0,0.0,-0.78494,0.0,0.0,-3.41193
2005,0.0,0.0,-0.68198,0.0,0.0,-2.94265
2006,0.0,0.0,-0.59454,0.0,0.0,-2.46947
2007,0.0,0.0,-0.55573,0.0,0.0,-2.01891
2008,0.0,0.0,-0.41941,0.0,0.0,-1.625
2009,0.0,0.0,-0.56207,0.0,0.0,-1.31654
2010,0.0,0.0,-0.52982,0.0,0.0,-1.11155
2011,0.0,0.0,-0.52043,0.0,0.0,-1.01635
2012,0.0,0.0,-0.53511,0.0,0.0,-1.02733
2013,0.0,0.0,-0.6171,0.0,0.0,-1.13835
2014,0.0,0.0,-0.0083,0.0,0.0,-1.3491
2015,0.0,0.0,-0.35402,0.0,0.0,-1.65499
2016,0.0,0.0,-0.37618,0.0,0.0,-2.02994
2017,0.0,0.0,-0.3697,0.0,0.0,-2.44548
2018,0.0,0.0,-0.35491,0.0,0.0,-2.87235
2019,0.0,0.0,-0.33745,0.0,0.0,-3.28131
2020,0.0,0.0,-0.32211,0.0,0.0,-3.64349
2021,0.0,0.0,-0.31244,0.0,0.0,-3.92487
2022,0.0,0.0,-0.30413,0.0,0.0,-4.09593
2023,0.0,0.0,-0.29334,0.0,0.0,-4.14358
2024,0.0,0.0,-0.28292,0.0,0.0,-4.07981
2025,0.0,0.0,-0.279,0.0,0.0,-3.93112
2026,0.0,0.0,-0.28222,0.0,0.0,-3.72324
2027,0.0,0.0,-0.28667,0.0,0.0,-3.4764
2028,0.0,0.0,-0.28576,0.0,0.0,-3.20561
2029,0.0,0.0,-0.27859,0.0,0.0,-2.92844
2030,0.0,0.0,-0.26809,0.0,0.0,-2.65862
2031,0.0,0.0,-0.25772,0.0,0.0,-2.39677
2032,0.0,0.0,-0.2513,0.0,0.0,-2.13727
2033,0.0,0.0,-0.24708,0.0,0.0,-1.87213
2034,0.0,0.0,-0.24631,0.0,0.0,-1.59425
2035,0.0,0.0,-0.24552,0.0,0.0,-1.29635
2036,0.0,0.0,-0.23766,0.0,0.0,-0.96278
2037,0.0,0.0,-0.2227,0.0,0.0,-0.56663
2038,0.0,0.0,-0.20868,0.0,0.0,-0.07839
2039,0.0,0.0,-0.19925,0.0,0.0,0.52749
2040,0.0,0.0,-0.19455,0.0,0.0,1.26412
2041,0.0,0.0,-0.19666,0.0,0.0,2.13085
2042,0.0,0.0,-0.20828,0.0,0.0,3.1039
2043,0.0,0.0,-0.22669,0.0,0.0,4.13485
2044,0.0,0.0,-0.24746,0.0,0.0,5.15104
2045,0.0,0.0,-0.26662,0.0,0.0,6.07455
2046,0.0,0.0,-0.28734,0.0,0.0,6.84851
2047,0.0,0.0,-0.31415,0.0,0.0,7.45064
2048,0.0,0.0,-0.343,0.0,0.0,7.88798
2049,0.0,0.0,-0.36145,0.0,0.0,8.18997
2050,0.0,0.0,-0.35958,0.0,0.0,8.40322
2051,0.0,0.0,-0.34404,0.0,0.0,8.5778
2052,0.0,0.0,-0.32887,0.0,0.0,8.75019
2053,0.0,0.0,-0.31867,0.0,0.0,8.93773
2054,0.0,0.0,-0.40715,0.0,0.0,9.15001
2055,0.0,0.0,-0.27384,0.0,0.0,9.37952
2056,0.0,0.0,-0.25905,0.0,0.0,9.60057
2057,0.0,0.0,-0.25051,0.0,0.0,9.77991
2058,0.0,0.0,-0.24877,0.0,0.0,9.89559
2059,0.0,0.0,-0.25101,0.0,0.0,9.94125
2060,0.0,0.0,-0.25941,0.0,0.0,9.93026
2061,0.0,0.0,-0.27624,0.0,0.0,9.88883
2062,0.0,0.0,-0.29488,0.0,0.0,9.81975
2063,0.0,0.0,-0.30669,0.0,0.0,9.6902
2064,0.0,0.0,-0.31204,0.0,0.0,9.44478
2065,0.0,0.0,-0.31309,0.0,0.0,9.03769
2066,0.0,0.0,-0.31282,0.0,0.0,8.47073
2067,0.0,0.0,-0.31328,0.0,0.0,7.80628
2068,0.0,0.0,-0.30863,0.0,0.0,7.1321
2069,0.0,0.0,-0.2954,0.0,0.0,6.5222
2070,0.0,0.0,-0.27705,0.0,0.0,6.01392
2071,0.0,0.0,-0.25973,0.0,0.0,5.59065
2072,0.0,0.0,-0.24939,0.0,0.0,5.20273
2073,0.0,0.0,-0.24382,0.0,0.0,4.80319
2074,0.0,0.0,-0.23887,0.0,0.0,4.37391
2075,0.0,0.0,-0.23162,0.0,0.0,3.93737
2076,0.0,0.0,-0.22518,0.0,0.0,3.54929
2077,0.0,0.0,-0.22143,0.0,0.0,3.26835
2078,0.0,0.0,-0.21989,0.0,0.0,3.12214
2079,0.0,0.0,-0.21881,0.0,0.0,3.09578
2080,0.0,0.0,-0.21874,0.0,0.0,3.14
2081,0.0,0.0,-0.22072,0.0,0.0,3.19059
2082,0.0,0.0,-0.22332,0.0,0.0,3.19257
