Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2254,0.12791,0.17183,1.00301,0.0991,0.46779,1.519,0.28893,0.24576,1.51125,0.01738,0.39703,1.33865,0.33072,0.144,1.32813,-0.02096,0.30269,1.33677,0.31513,0.03577,1.32476,0.17094,0.16608,1.64011,0.14558,0.11949,1.61786,0.12682,0.12071,1.25633,0.11135,0.13206,0.95438,0.08261,0.31557,0.7634,0.16987,0.06647,0.74405,0.10008,0.48639,0.3561,0.09107,0.02819,0.30754,0.11287,0.57095,0.04678,0.08094,0.00596,0.01947,0.11218,0.58091,0.04437,0.09657,-0.00087,0.0189
2255,0.12795,0.17226,1.00322,0.09996,0.46894,1.51893,0.28914,0.24631,1.51162,0.01787,0.39806,1.3388,0.33095,0.14459,1.32847,-0.02074,0.30338,1.33684,0.31534,0.03604,1.32527,0.17092,0.16664,1.64019,0.14553,0.12009,1.6179,0.12697,0.12118,1.25651,0.11122,0.13241,0.95456,0.08263,0.31609,0.7637,0.1696,0.06674,0.74421,0.10046,0.48704,0.35658,0.09083,0.02829,0.30769,0.11301,0.57125,0.0471,0.08091,0.00585,0.01956,0.11236,0.58121,0.04469,0.09654,-0.00099,0.019
2256,0.12791,0.17269,1.00337,0.10061,0.47005,1.51896,0.28953,0.24671,1.51196,0.01837,0.39908,1.33892,0.33117,0.14502,1.32881,-0.02047,0.30421,1.33702,0.31539,0.03617,1.32575,0.17086,0.16716,1.6402,0.14551,0.12066,1.61775,0.12707,0.1216,1.25666,0.11091,0.13281,0.9547,0.0826,0.31673,0.76395,0.16917,0.06692,0.74427,0.10079,0.48765,0.35696,0.09059,0.02837,0.30772,0.1132,0.57147,0.04734,0.08098,0.00572,0.01964,0.11258,0.58143,0.04494,0.09661,-0.00113,0.01912
2257,0.12783,0.17313,1.00346,0.10076,0.47089,1.51909,0.28982,0.24695,1.51233,0.0187,0.39987,1.33899,0.33143,0.14535,1.32918,-0.02022,0.30502,1.33722,0.31537,0.03631,1.32613,0.17074,0.16764,1.64018,0.14543,0.1212,1.61759,0.12706,0.12207,1.25672,0.11057,0.13331,0.95477,0.08261,0.31748,0.76415,0.16872,0.06704,0.74424,0.10107,0.48823,0.35722,0.09038,0.02834,0.30765,0.11359,0.57164,0.04754,0.08113,0.00563,0.0197,0.11302,0.58161,0.04516,0.09676,-0.00122,0.01926
2258,0.12776,0.17362,1.00353,0.10055,0.47161,1.51922,0.28973,0.24715,1.5128,0.01884,0.4004,1.33908,0.33167,0.14571,1.32959,-0.02006,0.3057,1.33739,0.31538,0.03662,1.32645,0.1706,0.16817,1.64018,0.14527,0.12176,1.61753,0.12702,0.12265,1.2568,0.11033,0.13389,0.95476,0.08269,0.31828,0.76425,0.16837,0.06717,0.74422,0.10129,0.48883,0.35737,0.09018,0.02825,0.3076,0.11409,0.57181,0.04766,0.08126,0.00566,0.01975,0.11356,0.58179,0.04529,0.09689,-0.00119,0.01936
2259,0.12773,0.17421,1.00362,0.1003,0.47261,1.51919,0.28934,0.24751,1.51334,0.01889,0.40093,1.33924,0.33196,0.14613,1.33005,-0.01996,0.30629,1.33761,0.31548,0.03711,1.32677,0.17047,0.16875,1.64024,0.14509,0.12235,1.61761,0.12705,0.12341,1.25696,0.1102,0.13453,0.95473,0.08282,0.3191,0.76423,0.16809,0.0674,0.74431,0.10142,0.48951,0.35738,0.08996,0.02819,0.30767,0.11451,0.57199,0.04758,0.08123,0.0058,0.01978,0.11402,0.58196,0.04519,0.09685,-0.00106,0.01937
2260,0.12771,0.17489,1.00375,0.10005,0.47401,1.519,0.28897,0.24817,1.51378,0.0189,0.40159,1.33939,0.33244,0.14662,1.33053,-0.01995,0.30686,1.33792,0.31575,0.03771,1.32717,0.17039,0.16938,1.64038,0.145,0.12295,1.61782,0.12715,0.12434,1.25716,0.11005,0.13523,0.95474,0.08289,0.31989,0.76411,0.16779,0.06772,0.74456,0.10139,0.49022,0.35728,0.08972,0.02818,0.30791,0.11475,0.57217,0.04733,0.08105,0.00594,0.01979,0.11428,0.58213,0.04489,0.09666,-0.00091,0.0193
2261,0.12765,0.17558,1.00388,0.09977,0.47545,1.51874,0.28888,0.24912,1.51401,0.0188,0.40232,1.33944,0.33311,0.14715,1.33098,-0.02005,0.30747,1.3382,0.31616,0.03835,1.32762,0.17034,0.17004,1.64058,0.14504,0.1235,1.61815,0.12729,0.12533,1.25729,0.1098,0.13596,0.95484,0.08274,0.32061,0.76398,0.16747,0.06805,0.74489,0.10118,0.49084,0.35715,0.08956,0.02811,0.30822,0.11478,0.57231,0.04706,0.08086,0.00601,0.01979,0.1143,0.58226,0.04458,0.09648,-0.00084,0.0192
2262,0.12758,0.17625,1.00397,0.09967,0.47657,1.51848,0.28907,0.25015,1.51409,0.01866,0.40309,1.3394,0.33372,0.14774,1.33136,-0.0202,0.3082,1.33839,0.31655,0.03898,1.32804,0.1703,0.17072,1.64082,0.14516,0.12403,1.61855,0.12744,0.12626,1.25732,0.10945,0.13677,0.95497,0.08242,0.3213,0.76393,0.16721,0.06841,0.74512,0.10088,0.49133,0.35706,0.08958,0.0279,0.30843,0.11457,0.5724,0.04687,0.08076,0.00593,0.01979,0.11411,0.58234,0.04436,0.09638,-0.00089,0.01911
