	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
	L_MTP_ANGLE	L_MTP_ANGLE	L_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	Trunk_Joint_Angle	Trunk_Joint_Angle	Trunk_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-11.04907	0.00000	0.00000	-8.01989	0.00000	0.00000	-2.89272	-7.15191	12.94412	13.16705	6.60370	-9.00811	-12.57130	-1.67835	0.00011	-5.59559	-2.56508	0.00012	26.24026	12.66685	7.89290	3.25680	3.36311	-11.29118	24.24331	20.97696	-10.86557	35.72860	-9.57046	28.77687	132.81932	0.00086	-85.95940	121.48605	0.00088	65.73379	-3.74390	-0.88305	0.00078	-11.52806	2.15541	0.00157	-16.00812	-11.47788	10.48599	-37.16113	-14.44114	5.68874	6.07531	1.44522	8.02146
2	-10.94282	-0.00000	-0.00000	-7.83908	-0.00000	0.00000	-3.15834	-7.39075	12.87530	13.20382	6.43496	-9.09031	-12.46166	-1.65936	0.00003	-5.75176	-2.60400	0.00003	26.34067	12.74770	7.80673	3.40493	3.52620	-11.29032	23.86345	20.66396	-10.81084	35.59251	-9.44114	28.81111	132.91127	0.00038	-86.72495	121.37506	0.00111	66.49638	-3.21493	-0.82064	-0.00269	-11.27940	2.35912	0.00071	-16.18241	-11.23200	10.22716	-37.32212	-14.12027	5.53605	6.06476	1.45220	8.10141
3	-10.85086	0.00000	-0.00000	-7.67361	0.00000	-0.00000	-3.44013	-7.52610	12.72998	13.28321	6.18627	-9.19559	-12.36674	-1.67874	-0.00004	-5.88464	-2.61617	-0.00003	26.37609	12.83875	7.69444	3.45132	3.68126	-11.31249	23.37254	20.37427	-10.68705	35.41426	-9.23953	28.91881	133.00894	-0.00111	-86.67398	121.28135	0.00035	66.97185	-3.10330	-0.91761	-0.00196	-11.26071	2.38674	-0.00063	-16.45455	-11.01540	10.03672	-37.58147	-13.85087	5.43691	5.99749	1.43602	8.12882
4	-10.94192	0.00000	-0.00000	-7.63809	-0.00000	0.00000	-3.65812	-7.52739	12.48086	13.32243	6.03439	-9.29747	-12.30599	-1.74207	-0.00003	-5.94817	-2.63449	-0.00002	26.36964	12.94455	7.63715	3.40922	3.83194	-11.40913	22.91449	20.06456	-10.58461	35.18555	-9.03356	29.08130	133.13548	-0.00209	-85.82887	121.22322	0.00004	66.79908	-3.34939	-1.08833	0.00013	-11.28540	2.27324	-0.00166	-16.63061	-10.91038	9.91716	-37.75238	-13.71060	5.36314	5.87498	1.42496	8.12121
5	-11.10758	-0.00000	-0.00000	-7.58453	0.00000	-0.00000	-3.79494	-7.44126	12.20712	13.24317	6.04697	-9.43225	-12.28371	-1.83214	0.00001	-5.95152	-2.66308	-0.00000	26.34420	13.04398	7.64159	3.31821	3.96884	-11.52011	22.62676	19.70633	-10.63890	34.91754	-8.89399	29.21702	133.26445	-0.00105	-85.07043	121.21048	-0.00003	66.51241	-3.71147	-1.37050	0.00134	-11.23497	2.27437	-0.00100	-16.63855	-10.84019	9.75391	-37.75968	-13.58736	5.23527	5.69737	1.41480	8.13268
6	-11.29080	0.00000	0.00000	-7.51168	-0.00000	0.00000	-3.85653	-7.42266	12.03977	13.11654	6.17869	-9.65101	-12.28717	-1.91249	0.00004	-5.94613	-2.65920	-0.00003	26.30480	13.11823	7.63282	3.20650	4.07368	-11.55000	22.46086	19.32630	-10.78649	34.63126	-8.84582	29.27978	133.36003	0.00035	-85.14805	121.25578	-0.00166	67.04309	-3.89830	-1.69300	0.00092	-11.06605	2.62664	0.00249	-16.54631	-10.76369	9.53696	-37.66794	-13.43921	5.05918	5.49186	1.39735	8.17014
7	-11.61141	0.00000	-0.00000	-7.70198	0.00000	-0.00000	-3.84611	-7.61627	12.01773	13.12417	6.29569	-9.94502	-12.29616	-1.94330	0.00008	-5.98548	-2.59181	-0.00014	26.29463	13.16119	7.51869	3.12997	4.14431	-11.48997	22.28417	18.97953	-10.80834	34.33132	-8.85735	29.31344	133.40004	0.00038	-85.88552	121.36373	-0.00378	68.55775	-3.65000	-1.87073	0.00124	-10.77484	3.23710	0.00575	-16.42106	-10.75857	9.42383	-37.54585	-13.39438	4.95450	5.33906	1.38368	8.16765
8	-11.90784	-0.00000	0.00000	-8.13189	0.00000	0.00000	-3.85136	-7.92861	11.99236	13.29760	6.23600	-10.21016	-12.27494	-1.91886	0.00013	-6.07342	-2.49411	-0.00018	26.33131	13.17945	7.33331	3.11725	4.20385	-11.42400	22.05269	18.66600	-10.65048	34.00986	-8.88379	29.37328	133.37367	0.00018	-86.53339	121.50958	-0.00260	70.02452	-2.98443	-1.83304	0.00301	-10.52080	3.64427	0.00537	-16.28281	-10.85627	9.52932	-37.41268	-13.52286	5.01767	5.27055	1.37979	8.07720
9	-11.89295	0.00000	-0.00000	-8.37996	0.00000	-0.00000	-3.95121	-8.07715	11.83342	13.46930	5.94087	-10.32248	-12.18531	-1.89304	0.00003	-6.17782	-2.43601	-0.00008	26.34308	13.21013	7.20305	3.12915	4.29053	-11.40754	21.80255	18.32578	-10.54070	33.67665	-8.91479	29.44415	133.29553	0.00077	-86.64117	121.64693	0.00077	70.21519	-2.37841	-1.71748	0.00325	-10.49553	3.52784	0.00394	-16.18341	-10.94551	9.77212	-37.31315	-13.69204	5.21338	5.21416	1.38461	7.95605
10	-11.83531	0.00000	0.00000	-8.35312	0.00000	-0.00000	-4.02994	-7.97738	11.68380	13.54532	5.54204	-10.29884	-12.02395	-1.93413	-0.00024	-6.29087	-2.44743	0.00002	26.26751	13.29521	7.13571	3.13994	4.42381	-11.41028	21.54694	17.93567	-10.71618	33.35242	-8.96414	29.47457	133.19110	0.00099	-86.38512	121.74815	0.00193	69.16135	-2.45704	-1.63270	0.00132	-10.61825	3.15885	0.00220	-16.20171	-10.91619	9.96643	-37.32230	-13.73345	5.40744	5.11477	1.41219	7.89675
11	-11.99088	-0.00000	-0.00000	-8.25141	0.00000	0.00000	-4.00497	-7.86387	11.71186	13.56764	5.29025	-10.26114	-11.83032	-2.02947	-0.00031	-6.41794	-2.50509	0.00005	26.12642	13.41887	7.05342	3.15163	4.58268	-11.43050	21.24434	17.54351	-11.18409	33.03822	-9.03690	29.45243	133.06418	-0.00044	-86.32807	121.82371	0.00051	68.18679	-3.54983	-1.49658	-0.00294	-10.68497	3.06620	0.00050	-16.31130	-10.80244	9.99455	-37.42093	-13.63729	5.47613	4.98985	1.48058	7.89967
12	-11.83835	0.00000	-0.00000	-7.98625	0.00000	-0.00000	-4.05769	-7.94313	11.79533	13.54219	5.31849	-10.23682	-11.66009	-2.08491	-0.00007	-6.53034	-2.59062	0.00002	25.97736	13.51729	6.97360	3.14069	4.73736	-11.54269	20.85862	17.19574	-11.76166	32.72556	-9.11826	29.42291	132.91074	-0.00267	-86.85922	121.89414	-0.00119	68.36621	-5.46188	-1.26014	-0.00591	-10.69064	3.38784	-0.00023	-16.34847	-10.71861	9.89926	-37.45411	-13.52538	5.41734	4.85462	1.58460	7.88018
13	-10.95672	0.00000	0.00000	-7.45482	0.00000	-0.00000	-4.31904	-8.17966	11.75011	13.46116	5.46114	-10.17958	-11.54685	-2.03844	0.00012	-6.59210	-2.69023	-0.00003	25.86493	13.54043	6.94839	3.09310	4.86741	-11.75138	20.43359	16.87796	-12.20016	32.42353	-9.16995	29.43250	132.74403	-0.00265	-87.58060	121.95786	-0.00128	69.43597	-7.37553	-1.07642	-0.00495	-10.70926	3.76345	-0.00015	-16.18709	-10.71410	9.83759	-37.29446	-13.49934	5.36088	4.71363	1.68401	7.77128
14	-9.83887	0.00000	0.00000	-6.94894	0.00000	-0.00000	-4.60705	-8.44657	11.62636	13.39721	5.43697	-10.15754	-11.46932	-1.93402	0.00008	-6.60911	-2.75256	-0.00005	25.80220	13.48713	6.93223	3.04525	4.94925	-11.92206	20.08467	16.53301	-12.28499	32.13804	-9.14097	29.46262	132.58223	0.00021	-87.52810	121.99201	-0.00027	70.38351	-8.19852	-1.14757	-0.00769	-10.62908	3.83070	-0.00002	-15.90891	-10.76264	9.91579	-37.01781	-13.57230	5.41661	4.60191	1.72984	7.57870
15	-9.19430	-0.00000	-0.00000	-6.78891	0.00000	-0.00000	-4.68552	-8.63217	11.58519	13.41588	5.19655	-10.30696	-11.35697	-1.87181	-0.00017	-6.61554	-2.72967	-0.00004	25.76261	13.40795	6.84033	3.04375	4.97993	-11.92566	19.87618	16.13235	-11.97777	31.84392	-9.02554	29.45683	132.40686	0.00252	-86.45470	121.97428	-0.00002	70.62585	-7.53013	-1.41466	-0.01093	-10.28808	3.61517	-0.00047	-15.72809	-10.85816	10.07980	-36.83961	-13.71943	5.53587	4.56228	1.72241	7.37293
16	-9.21696	0.00000	0.00000	-6.95229	0.00000	0.00000	-4.53812	-8.62930	11.66452	13.48283	4.94181	-10.60770	-11.14658	-1.89319	-0.00040	-6.62846	-2.63899	-0.00003	25.69055	13.35948	6.67076	3.08693	4.98962	-11.78120	19.72188	15.73186	-11.50610	31.51666	-8.90867	29.40327	132.15091	0.00084	-85.31939	121.90915	-0.00061	70.26662	-6.18025	-1.41470	-0.00413	-9.78357	3.32869	-0.00042	-15.75346	-11.01870	10.19262	-36.87521	-13.90909	5.58272	4.58879	1.70811	7.24496
17	-9.64794	0.00000	-0.00000	-7.14726	0.00000	-0.00000	-4.31838	-8.43096	11.72296	13.51248	4.86350	-10.88176	-10.84726	-1.93085	-0.00018	-6.63223	-2.53955	0.00001	25.54090	13.34154	6.54299	3.11589	4.99945	-11.63454	19.47811	15.42879	-11.21098	31.17100	-8.89401	29.33016	131.78700	-0.00379	-85.06203	121.84887	-0.00096	69.76231	-5.37934	-0.76139	-0.00340	-9.42929	3.13669	-0.00010	-15.89442	-11.19552	10.17484	-37.03268	-14.06774	5.50026	4.61839	1.70334	7.22443
18	-10.19030	0.00000	-0.00000	-7.13351	0.00000	0.00000	-4.15417	-8.17083	11.60490	13.48378	4.96636	-11.01948	-10.53571	-1.90495	0.00021	-6.61577	-2.47824	0.00003	25.36115	13.31298	6.57370	3.11241	5.00731	-11.61035	19.10472	15.26186	-11.23480	30.83567	-8.98450	29.25361	131.40987	-0.00499	-85.59245	121.85633	-0.00133	69.72240	-5.57799	0.28785	-0.01051	-9.44195	3.18490	-0.00104	-15.99588	-11.26567	10.04468	-37.14499	-14.08712	5.35141	4.62485	1.67589	7.24520
19	-10.85244	0.00000	-0.00000	-7.04688	0.00000	0.00000	-4.02496	-7.96593	11.39677	13.48607	5.08215	-11.08255	-10.26025	-1.83850	0.00011	-6.60531	-2.47089	0.00003	25.27621	13.25508	6.68872	3.16708	5.01143	-11.68171	18.65797	15.18630	-11.39259	30.51123	-9.08442	29.19512	131.15016	-0.00194	-86.15670	121.91355	-0.00151	70.36520	-6.14643	1.08461	-0.00934	-9.77203	3.42853	-0.00179	-16.00530	-11.13716	9.87475	-37.14859	-13.90713	5.23897	4.68404	1.60324	7.22774
20	-11.63323	0.00000	0.00000	-7.17838	0.00000	0.00000	-3.86685	-7.81655	11.34754	13.59276	5.02861	-11.17837	-9.98059	-1.81059	-0.00029	-6.62038	-2.50408	0.00003	25.30864	13.16790	6.70452	3.33797	5.00258	-11.71390	18.20061	15.13354	-11.39906	30.18912	-9.11189	29.19507	131.03008	0.00049	-86.10410	121.91963	-0.00131	71.03632	-6.14797	1.24804	-0.00778	-10.15789	3.57257	-0.00054	-15.97725	-10.84474	9.74265	-37.09916	-13.58762	5.22297	4.84698	1.49634	7.15641
21	-11.99862	0.00000	0.00000	-7.40495	0.00000	0.00000	-3.74107	-7.66967	11.46624	13.72092	4.80434	-11.32329	-9.64488	-1.82551	-0.00035	-6.63015	-2.55010	0.00001	25.31546	13.04017	6.63131	3.52468	4.95663	-11.62647	17.78666	15.06173	-11.21782	29.89693	-9.06861	29.25496	130.96205	0.00079	-85.41581	121.81628	-0.00220	70.94575	-5.43599	0.96330	-0.00840	-10.30832	3.49534	0.00060	-15.93993	-10.53702	9.67526	-37.03763	-13.27670	5.27341	5.01741	1.37416	7.06242
22	-11.40160	0.00000	0.00000	-7.32466	-0.00000	0.00000	-3.73137	-7.50682	11.50783	13.72799	4.60000	-11.48589	-9.27619	-1.81276	0.00006	-6.60298	-2.58494	-0.00000	25.15707	12.87691	6.66322	3.58220	4.86731	-11.43313	17.45319	14.96428	-11.10616	29.67051	-9.00941	29.32479	130.86328	-0.00007	-84.67426	121.66541	-0.00212	70.18453	-4.84576	0.72948	-0.00545	-10.16432	3.42844	0.00132	-15.85410	-10.35087	9.60419	-36.93849	-13.07787	5.27523	5.05724	1.25035	6.98721
23	-10.27826	0.00000	0.00000	-7.00343	-0.00000	-0.00000	-3.72275	-7.40568	11.46102	13.63042	4.60516	-11.70467	-8.93080	-1.74680	0.00029	-6.56494	-2.58866	-0.00000	24.82993	12.71061	6.80341	3.47532	4.75626	-11.15126	17.19334	14.86576	-11.25689	29.49090	-8.99327	29.37463	130.72676	-0.00049	-84.16608	121.58468	-0.00033	69.41117	-5.03437	0.85340	-0.00432	-9.98920	3.54175	0.00130	-15.72287	-10.30600	9.42818	-36.80934	-12.97371	5.12597	4.94275	1.13174	6.95638
24	-9.77235	0.00000	0.00000	-7.03475	0.00000	-0.00000	-3.49308	-7.47567	11.63273	13.60523	4.82637	-12.00209	-8.62848	-1.68555	0.00004	-6.57460	-2.54702	-0.00006	24.47343	12.56742	6.80419	3.32803	4.63895	-10.82497	16.98985	14.81447	-11.53281	29.31744	-9.06030	29.42423	130.58937	0.00001	-83.57592	121.62650	0.00070	69.00458	-5.58796	1.30690	-0.00222	-10.08006	3.71578	0.00015	-15.61340	-10.33720	9.16028	-36.71096	-12.90797	4.86213	4.79310	1.01827	6.95620
25	-10.35909	0.00000	0.00000	-7.70494	0.00000	-0.00000	-3.03659	-7.66231	12.08984	13.75340	5.07157	-12.22768	-8.36464	-1.67677	-0.00025	-6.64988	-2.47010	-0.00011	24.28710	12.45316	6.59117	3.33827	4.51645	-10.60527	16.85723	14.85642	-11.68048	29.15927	-9.19587	29.48375	130.48311	-0.00003	-82.95305	121.72154	0.00078	68.94180	-5.74363	1.92326	0.00263	-10.43447	3.80454	-0.00082	-15.55904	-10.38482	8.94228	-36.66711	-12.87518	4.63931	4.77570	0.91034	6.95016
26	-11.24453	0.00000	-0.00000	-8.53131	0.00000	-0.00000	-2.64461	-7.75949	12.43458	13.95508	5.13488	-12.19866	-8.13134	-1.68147	-0.00018	-6.73727	-2.39565	-0.00006	24.30373	12.34957	6.44643	3.52877	4.39061	-10.62359	16.79794	14.99184	-11.65410	29.03946	-9.32141	29.51336	130.43604	-0.00012	-82.88167	121.75722	0.00083	68.97550	-5.42103	2.45392	0.00364	-10.82563	3.76750	-0.00106	-15.55091	-10.42824	8.88074	-36.66435	-12.89389	4.56534	4.91302	0.80539	6.92816
27	-11.33251	0.00000	-0.00000	-8.83708	0.00000	0.00000	-2.58407	-7.67357	12.34655	14.01516	5.02390	-11.97315	-7.91469	-1.62202	0.00014	-6.77766	-2.36183	0.00002	24.34283	12.22929	6.61279	3.71125	4.27063	-10.80173	16.76682	15.15213	-11.61755	28.94122	-9.37027	29.48980	130.46727	0.00072	-83.55342	121.69367	0.00027	68.76656	-5.15203	2.60816	0.00274	-11.13123	3.50856	0.00026	-15.57601	-10.46719	8.94161	-36.69090	-12.95179	4.60823	5.05543	0.70214	6.91490
28	-10.40727	-0.00000	0.00000	-8.45571	0.00000	0.00000	-2.78501	-7.52987	12.03979	13.88124	4.92527	-11.81960	-7.71065	-1.48402	0.00027	-6.77493	-2.37917	0.00004	24.29705	12.09632	6.94149	3.78398	4.18722	-10.92068	16.74254	15.24088	-11.73148	28.86720	-9.35368	29.48550	130.55267	0.00108	-84.51718	121.55230	-0.00137	68.13074	-5.39323	2.30082	0.00580	-11.41479	2.87144	0.00320	-15.59493	-10.49848	9.00860	-36.71044	-13.00471	4.65973	5.10796	0.62411	6.91127
29	-9.15730	0.00000	0.00000	-7.75451	0.00000	-0.00000	-2.93980	-7.51440	11.97460	13.67388	4.92091	-11.89732	-7.52178	-1.33107	0.00011	-6.75776	-2.42512	0.00002	24.20775	11.97589	7.11727	3.79489	4.16708	-10.87833	16.76320	15.22325	-11.96073	28.88474	-9.33071	29.59074	130.62926	0.00043	-85.15076	121.36352	-0.00267	67.17667	-6.02492	1.81054	0.00681	-11.67875	1.95488	0.00465	-15.56763	-10.51740	8.99892	-36.68500	-13.01893	4.64362	5.09633	0.59377	6.85635
30	-8.35871	0.00000	-0.00000	-7.21020	0.00000	0.00000	-2.83771	-7.68075	12.32301	13.53356	4.88350	-12.07268	-7.33631	-1.22355	-0.00010	-6.72966	-2.46562	0.00000	24.07709	11.86714	7.06433	3.75680	4.18191	-10.77774	16.83983	15.17012	-12.09444	29.04038	-9.35059	29.74623	130.65028	0.00014	-85.11314	121.20705	-0.00196	66.23981	-6.49528	1.53695	0.00354	-11.72348	1.30452	0.00502	-15.53073	-10.52358	8.91535	-36.65106	-12.99509	4.56267	5.03968	0.58051	6.69354
31	-8.26591	0.00000	-0.00000	-7.02998	0.00000	-0.00000	-2.53045	-7.92319	12.87094	13.46999	4.72507	-12.11143	-7.14672	-1.15739	-0.00013	-6.69721	-2.48436	-0.00000	23.88313	11.75989	6.95495	3.67380	4.17507	-10.74843	16.92045	15.19724	-12.00800	29.27516	-9.42875	29.77209	130.62650	0.00034	-84.65847	121.19701	-0.00072	65.65739	-6.49268	1.55003	0.00126	-11.43405	1.45819	0.00774	-15.57734	-10.51611	8.78936	-36.70067	-12.94348	4.44686	4.95619	0.53306	6.46337
32	-8.68274	0.00000	0.00000	-7.13660	0.00000	-0.00000	-2.20267	-8.12946	13.32819	13.39843	4.57136	-11.98383	-6.96989	-1.08968	-0.00002	-6.68279	-2.48712	0.00001	23.67388	11.67115	6.94147	3.60999	4.12917	-10.78177	16.97109	15.36026	-11.81064	29.46475	-9.54807	29.59253	130.60739	0.00064	-84.51987	121.35473	-0.00030	65.42137	-6.19977	1.51357	-0.00061	-11.07499	2.31611	0.00596	-15.73992	-10.51700	8.63471	-36.86763	-12.88952	4.30101	4.90080	0.44954	6.28069
33	-9.20236	0.00000	-0.00000	-7.30936	0.00000	0.00000	-1.99455	-8.30903	13.60233	13.27110	4.56921	-11.88864	-6.81966	-1.00125	0.00009	-6.67777	-2.47550	0.00003	23.46876	11.61321	7.02050	3.55820	4.06098	-10.76153	17.01821	15.61160	-11.68847	29.53348	-9.68433	29.31242	130.62206	0.00100	-85.22243	121.57890	0.00034	65.11366	-5.91704	1.16465	-0.00187	-10.99356	3.29222	-0.00016	-15.93931	-10.56922	8.47603	-37.07557	-12.88198	4.13243	4.87437	0.36801	6.21160
34	-9.40744	0.00000	0.00000	-7.36083	0.00000	0.00000	-1.94973	-8.50728	13.77302	13.13871	4.66145	-11.96570	-6.68913	-0.91558	0.00012	-6.64056	-2.43580	0.00009	23.24680	11.56692	7.09696	3.44607	3.98394	-10.63185	17.09066	15.85823	-11.71485	29.52856	-9.82293	29.07607	130.65617	0.00037	-86.44138	121.75465	0.00054	64.37302	-5.82669	0.67007	-0.00142	-11.15207	3.99368	-0.00185	-16.08154	-10.64368	8.31739	-37.22802	-12.89519	3.95569	4.84065	0.31257	6.20919
