	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
952	0.93540	-27.37819	4.16288	-4.31934	-1.50310	-0.83175	-37.49911	-23.36726	4.31324	11.94741	-3.97324	-1.93525	-29.75940	25.34397	-2.25539	-4.27656	1.90603	-0.06523	15.66499	25.97808	-3.27478	-1.52803	-15.85631	3.28803	4.29631	-1.88948	0.53295	2.86077	-2.58924	0.16974	-0.79377	-1.57251	0.49310	0.29624	0.28256	0.08233	-0.14461	-0.19963	0.08978	-0.21831	-0.05718	0.02884
953	0.26867	-28.49601	4.67931	-5.44411	-1.44785	-0.80114	-39.15578	-24.63118	5.43517	8.66057	-2.76099	-1.13782	-29.90334	25.70151	-2.23345	-4.66059	2.26249	-0.03652	5.79285	28.40462	-1.27562	16.76005	-11.07541	-9.86601	4.78467	-2.07436	-0.65392	2.32698	-2.71695	-1.95447	0.04819	-1.18093	-0.21680	1.37289	1.20863	-0.16148	0.05315	-0.11076	-0.07452	-0.03448	0.16133	-0.06251
954	-0.74335	-28.44419	4.83063	-8.59276	-0.32600	-0.37905	-42.46681	-25.56106	4.80549	-0.05142	-0.70892	0.34826	-30.19506	26.25205	-2.23351	-5.33839	2.69608	-0.01757	-11.76717	27.10814	-1.53591	26.47650	-11.85584	-14.56146	4.43500	-2.41627	-1.94505	2.50470	-2.08920	-2.11988	0.97154	-0.74775	-0.83761	1.69907	1.53605	-0.38909	0.27873	-0.10574	-0.19409	0.08806	0.27738	-0.14405
955	-0.89312	-27.02893	4.49904	-9.76606	1.64578	0.30661	-41.55192	-24.65231	3.21210	-1.72471	2.80976	2.31195	-30.62104	26.84326	-2.20907	-6.08694	3.13785	0.17136	-12.74751	28.50960	-1.66714	15.63634	-20.68649	-6.32396	3.63836	-2.80415	-2.34401	3.72433	-1.78455	0.17575	0.79065	-0.33488	-0.58981	1.00505	0.74394	-0.20071	0.22271	-0.16738	-0.11263	0.02103	0.09383	-0.07655
956	0.36171	-25.90521	4.12935	-7.98766	3.20549	0.68812	-36.14600	-24.83461	2.16397	4.20449	6.58107	2.94599	-31.01805	27.27538	-2.12283	-6.66624	3.49792	0.46323	2.70014	32.24529	-0.51790	-3.49627	-27.38338	5.46237	3.22423	-2.34658	-1.14378	5.50773	-2.90504	2.29775	-0.31662	-0.28926	0.24383	0.20848	-0.16272	0.13279	-0.07133	-0.15725	0.07193	-0.12752	-0.18313	0.06630
957	1.84132	-25.95938	4.17066	-6.52878	3.31147	0.37227	-34.77769	-26.26456	2.41923	5.52904	8.66994	0.95389	-31.31491	27.49781	-1.98664	-6.99790	3.73732	0.62679	6.56280	35.27313	-0.67470	-9.97248	-27.22130	9.72964	3.89187	-0.97766	1.29204	6.23188	-4.37988	2.05363	-1.22202	-1.12598	0.87248	0.13003	-0.18284	0.19431	-0.25604	-0.07882	0.16459	-0.15846	-0.24484	0.12698
958	2.21660	-26.81818	4.57884	-7.45965	2.11140	-0.28729	-40.65851	-27.44824	3.24982	-2.55615	8.04076	-1.75513	-31.60623	27.57879	-1.88031	-7.20012	3.99214	0.65073	-11.60743	34.87423	-2.35739	-1.09736	-26.22855	6.92337	4.74740	0.48854	3.51909	5.55929	-4.48583	0.21614	-1.26761	-2.40799	0.92356	0.78291	0.61853	-0.10908	-0.16517	0.00169	0.11520	0.01789	-0.04030	0.04366
959	2.20830	-27.70529	4.96441	-9.38258	0.30488	-0.64862	-45.27258	-28.92331	3.78346	-9.52657	3.12488	-2.58503	-31.90416	27.67365	-1.81303	-7.51401	4.39305	0.71044	-27.25731	25.91029	-3.61447	10.47118	-23.70517	2.74414	4.51682	0.73168	3.58284	4.58687	-3.21253	-1.23346	-0.54511	-2.86568	0.47105	1.57449	1.48724	-0.50331	0.05878	0.05694	0.00649	0.27055	0.22353	-0.09339
960	2.87086	-28.05260	5.18176	-10.12425	-1.09731	-0.46474	-43.19774	-30.63988	4.21978	-4.81493	-4.34106	-1.37106	-32.05623	27.92914	-1.68783	-7.96471	4.90652	0.91678	-18.84545	12.33032	-4.68329	17.72805	-14.67103	-1.71335	3.79502	-1.13475	1.12026	4.22324	-1.95322	-1.36584	0.21733	-2.16259	-0.05917	2.38118	1.75146	-0.38158	0.17496	0.02812	-0.05653	0.52125	0.33903	-0.09880
961	3.82036	-27.64611	5.29304	-9.31065	-0.70456	0.14932	-37.72237	-30.15372	4.77096	7.12412	-7.06743	0.49920	-32.00704	28.31187	-1.47602	-8.38238	5.47862	1.26483	4.96734	9.38943	-5.60013	20.61878	-9.65048	-4.47480	3.82613	-3.80406	-1.47809	4.95501	-1.84465	-0.55242	0.22851	-1.37097	-0.17402	3.28998	1.47100	0.30213	0.07921	-0.10098	-0.02864	0.73831	0.30929	0.03561
962	4.50920	-26.60079	5.18213	-8.26191	1.46968	0.78707	-31.76912	-26.00433	4.68224	12.84579	-1.94493	1.49476	-31.88985	28.61070	-1.28040	-8.68656	6.04426	1.61657	21.38106	21.05510	-5.08854	15.75604	-17.36914	-0.98506	4.59990	-4.70726	-1.95197	6.49431	-3.06645	-0.12884	-0.16450	-1.31554	-0.02470	3.66655	1.36325	0.55406	-0.04253	-0.21377	0.01284	0.69121	0.25201	0.07115
963	5.11342	-25.54917	4.83677	-8.19342	3.77398	1.13334	-26.33062	-21.15822	3.61176	6.78631	4.93620	1.08158	-31.84908	28.65899	-1.18170	-8.82743	6.50602	1.85153	19.10329	32.79985	-3.09702	2.18641	-23.41726	6.47640	5.79718	-3.43316	-0.72427	8.02668	-4.92645	-0.70480	-0.07236	-1.78871	-0.05108	3.01233	1.79692	-0.15771	0.03340	-0.24980	-0.00948	0.31213	0.20949	-0.06314
964	5.78168	-25.09730	4.65407	-10.15745	4.40291	1.21384	-24.09358	-20.77568	2.97703	-6.90374	4.80263	-0.16246	-31.90393	28.52342	-1.12318	-8.81208	6.80046	1.97819	0.56691	28.02090	-1.06346	-10.22417	-18.54008	10.71898	7.13434	-1.92174	0.75563	8.86625	-5.99333	-0.55737	0.28951	-2.42258	-0.08472	1.51481	2.03263	-0.91856	0.19404	-0.29628	-0.02236	-0.07692	0.14508	-0.13209
965	6.48707	-25.08003	4.94691	-13.58685	3.51303	1.31251	-26.38256	-25.53208	4.20049	-19.58914	-2.58110	-1.09939	-31.92901	28.44139	-0.98777	-8.71241	6.97716	2.11125	-22.48329	8.30268	-0.16520	-9.42440	-12.26340	9.34575	7.30557	-1.49108	1.60130	8.33512	-5.29269	1.29534	0.24377	-2.87352	0.12406	-0.17942	1.39217	-0.88500	0.21142	-0.35404	0.02996	-0.21146	0.06717	-0.03914
966	7.15042	-25.39832	5.51657	-15.62102	3.16872	1.66157	-30.51820	-30.84373	6.21105	-22.54468	-7.02250	-0.71093	-31.81507	28.50395	-0.79303	-8.55493	7.18778	2.33319	-33.73211	-4.98789	-0.54055	5.96783	-6.95524	4.01511	5.73117	-1.99306	1.25577	6.72088	-3.90248	2.29020	0.04642	-2.74512	0.23565	-0.64668	0.66102	-0.49302	0.14557	-0.33071	0.05155	-0.07309	0.06157	0.01850
967	7.56325	-26.03775	5.87438	-14.27133	4.37045	2.07195	-32.90533	-32.76800	6.67302	-13.16250	-2.22727	0.40986	-31.59452	28.50304	-0.67502	-8.34878	7.50468	2.56052	-24.74187	2.03676	-2.33464	22.28224	0.22771	-3.50698	4.40329	-2.66703	0.13882	5.42614	-3.72202	0.04284	-0.00668	-1.95476	0.12517	0.90581	1.00812	-0.52248	0.12259	-0.17318	-0.00637	0.19472	0.16393	-0.10014
968	8.24564	-26.03343	5.67755	-10.49434	6.27960	2.33783	-31.30426	-30.56036	5.29998	1.62786	5.95897	0.88567	-31.25689	28.26146	-0.61734	-8.06665	7.81900	2.71027	-3.95530	18.58418	-4.74621	24.91582	-0.64974	-9.32953	5.00122	-2.60451	-0.32616	5.20318	-4.77695	-3.15369	-0.39715	-0.86255	0.26645	3.04217	1.83696	-0.68727	0.03217	0.10364	-0.03679	0.33810	0.20215	-0.20976
969	8.89326	-24.85028	5.24312	-7.71844	7.23646	2.47717	-28.61113	-26.51214	4.03704	8.77769	7.19301	0.41091	-30.80597	27.96589	-0.53775	-7.77195	7.98347	2.80874	5.60220	22.95815	-6.25515	19.20821	-13.45975	-8.46144	6.24651	-1.81992	0.30578	5.39366	-5.24748	-3.17659	-1.05382	-0.32733	0.68042	3.60206	1.55475	-0.22520	-0.17285	0.28096	0.03694	0.20836	0.02748	-0.11293
970	8.73264	-23.47744	5.10329	-8.10121	6.82690	2.58626	-27.87548	-23.82110	4.00871	3.98178	0.87987	-0.07626	-30.38825	27.93504	-0.44301	-7.65751	7.99795	2.88326	-4.21896	10.99559	-6.42362	19.87610	-21.26498	-1.74474	6.49408	-1.49468	0.93035	5.58011	-4.66191	-0.43181	-0.89238	-1.18045	0.66281	2.74983	0.36617	0.64844	-0.23812	0.05927	0.12591	0.03328	-0.20066	0.10288
971	8.32149	-23.00966	5.23840	-10.13842	6.87963	2.86369	-26.26693	-23.90866	4.31772	-2.99596	-1.62311	0.61709	-30.10628	28.09677	-0.36469	-7.72024	7.97886	2.92272	-13.74359	1.99448	-4.98069	21.95837	-12.16683	3.96308	6.26957	-2.28675	0.57859	6.16267	-4.44537	0.90797	0.41353	-2.86260	-0.05448	2.40827	0.12035	0.92243	0.01071	-0.43452	0.10112	0.16449	-0.18058	0.20601
972	8.39117	-23.21532	5.27741	-11.89902	8.49875	3.36395	-21.09621	-25.86336	3.99815	-5.34001	5.76129	2.50223	-29.90893	28.06081	-0.32650	-7.73017	8.03777	2.94918	-9.61506	9.44235	-1.36489	9.09064	2.35748	4.31398	6.57065	-3.35570	-0.39715	7.30356	-5.27776	-0.74041	1.61270	-3.61132	-0.77506	3.02983	1.47452	0.10843	0.36639	-0.65976	-0.03231	0.53903	0.14098	0.07191
973	8.54887	-23.12004	5.12777	-13.01761	10.25381	3.78626	-16.48784	-27.88029	3.56583	-5.58906	14.92016	4.08751	-29.71525	27.69557	-0.35042	-7.61919	8.16523	2.98816	-2.83081	21.76922	2.38417	-12.31102	3.56205	0.95726	7.17786	-3.70062	-0.98426	8.37081	-6.21258	-2.52335	1.44373	-2.67051	-0.73296	3.18011	2.80593	-1.07688	0.48581	-0.35301	-0.14907	0.70861	0.43678	-0.18223
974	8.13109	-22.71967	5.04572	-13.47038	10.41470	3.77417	-17.57729	-29.24269	3.89142	-5.98054	15.99988	3.96971	-29.52482	27.23783	-0.44692	-7.57242	8.22637	2.97384	-4.87199	21.42186	2.52788	-17.17473	-11.09332	-2.85599	7.40371	-3.47468	-0.68001	8.39795	-5.96575	-1.74119	0.06350	-1.25720	0.06885	2.13603	2.51645	-1.46859	0.24782	0.11009	-0.12110	0.47113	0.40802	-0.30730
975	7.86993	-22.64143	5.03303	-12.61749	9.51674	3.48398	-20.11557	-29.19233	4.42270	-5.24996	10.01451	2.69452	-29.33763	26.89656	-0.56160	-7.57712	8.18913	2.89409	-8.17089	11.39040	-0.10945	-1.63851	-23.07652	-4.69532	6.74602	-3.16053	0.30316	7.29835	-4.55126	0.48315	-1.32706	-0.97714	0.95046	1.18325	1.26224	-0.73178	-0.14202	0.18326	0.05571	0.18302	0.18798	-0.17392
976	8.08310	-22.90157	4.97809	-11.05340	9.16283	3.33959	-19.85922	-26.78114	4.43906	-4.46909	4.53264	1.75535	-29.14046	26.69497	-0.64275	-7.48444	8.15084	2.81894	-7.38887	7.04248	-1.69517	11.15769	-16.31256	-2.90964	5.04247	-2.66579	1.08811	5.90808	-3.40166	1.52118	-1.62997	-1.73819	1.11463	1.26031	0.56054	0.33113	-0.34277	-0.12782	0.19226	0.13147	0.05237	0.08567
977	7.70649	-23.06239	5.04209	-10.62347	9.60480	3.35913	-21.10819	-23.31310	4.60583	-5.84398	3.80300	1.50776	-28.99900	26.65903	-0.71035	-7.52454	8.17541	2.75845	-11.24454	12.05835	-1.95449	12.45896	-2.34138	1.03132	3.38289	-2.06280	0.67079	5.39334	-3.34791	1.03932	-0.59775	-2.16645	0.32256	1.77730	0.71557	0.70848	-0.19117	-0.34489	0.11527	0.21755	0.06382	0.19850
978	6.83676	-22.93695	5.20808	-11.34162	9.86568	3.23958	-25.01018	-22.32070	5.24374	-7.63618	6.69196	1.53889	-28.99882	26.78557	-0.79285	-8.01849	8.25553	2.68063	-19.93492	17.19224	-2.48968	17.25739	-1.39266	2.91811	3.80389	-1.91545	-0.43622	6.25786	-3.84438	0.18160	0.75485	-1.94615	-0.62642	2.27434	1.27399	0.18858	0.13017	-0.26490	-0.07283	0.33631	0.16355	0.05451
979	6.96280	-22.87507	5.16328	-11.60578	9.42708	2.91136	-25.38535	-25.53193	5.29597	-6.13834	10.16987	1.83602	-29.07763	26.87358	-0.86843	-8.76557	8.30792	2.57270	-17.80405	17.33359	-2.86596	27.06399	-11.58561	0.95021	6.33713	-2.24646	-0.56368	6.84516	-4.51932	-1.13537	1.11275	-2.03882	-0.76604	2.79417	1.78758	-0.45630	0.33956	-0.13296	-0.16593	0.40703	0.21768	-0.12346
980	7.59547	-23.51838	5.04024	-11.09840	8.96262	2.66921	-22.37382	-31.18557	4.58585	-0.35451	12.14692	2.31419	-29.11785	26.73709	-0.95560	-9.39428	8.26154	2.46458	-0.29359	15.08696	-2.52077	26.43397	-19.34909	-2.66586	7.88233	-2.47055	0.32169	5.48335	-5.53559	-3.59600	0.48767	-2.53289	-0.27003	3.30754	2.15954	-0.56691	0.36180	-0.12045	-0.15310	0.35928	0.15612	-0.10333
981	7.00047	-24.57973	5.17660	-11.13177	8.80895	2.61917	-21.87389	-35.47842	4.43465	4.04030	11.21474	2.21904	-29.07951	26.45530	-1.09847	-9.90206	8.13851	2.38722	12.91168	11.08952	-1.86703	14.59435	-21.85250	-3.61895	6.40754	-2.40247	0.62400	3.44921	-6.21032	-5.10051	-0.08151	-2.46884	0.01409	3.00585	2.09720	-0.34811	0.27014	-0.12933	-0.13415	0.19105	0.04818	0.02708
982	5.38222	-24.95709	5.35863	-11.84131	8.36259	2.47798	-24.13730	-35.48202	5.09512	0.85518	8.36176	1.47060	-29.00313	26.20337	-1.28786	-10.39354	7.96789	2.30234	5.22412	6.16498	-0.80497	6.37000	-22.80340	0.68014	3.97748	-2.19175	0.13697	3.22864	-5.70280	-2.73783	-0.20459	-1.79506	-0.02545	1.44232	1.07726	-0.14963	0.11619	-0.09030	-0.09859	0.00119	-0.06642	0.07985
983	4.17952	-25.06577	5.29768	-11.65050	7.73329	2.14941	-25.64285	-33.26161	5.18973	-6.34891	7.53789	1.30314	-29.01534	26.06495	-1.51827	-10.84415	7.75745	2.15514	-13.28447	5.03319	0.85824	8.21583	-17.31087	6.39152	3.28549	-2.06344	0.00811	4.51250	-4.48028	1.78001	-0.35269	-1.41524	0.13656	-0.47549	-0.38763	-0.06779	-0.06811	-0.08625	0.01817	-0.15130	-0.16877	0.02968
984	3.38081	-26.28662	5.23126	-10.42356	7.55125	1.84151	-26.84110	-33.38861	4.17686	-9.32773	9.21378	2.02996	-29.22772	26.09316	-1.80571	-11.26062	7.52038	1.93712	-23.21581	7.72893	1.49331	15.38091	-2.30808	5.34318	3.79064	-2.27402	0.14221	5.01426	-3.46417	3.60071	-0.53323	-1.51126	0.44099	-1.07370	-0.79619	-0.09236	-0.19562	-0.16612	0.15682	-0.19803	-0.14409	-0.03554
985	1.92810	-28.32224	5.43461	-10.19936	7.67922	1.67395	-30.39169	-36.68385	3.15449	-7.09254	10.13635	2.74829	-29.61867	26.31169	-2.13686	-11.75625	7.28606	1.65297	-21.92591	8.62504	-0.08440	19.79964	3.96675	-4.53280	3.41521	-2.35634	-0.10906	3.86209	-2.69622	0.73137	-0.38412	-1.44480	0.43972	0.55063	0.50025	-0.24699	-0.20329	-0.24882	0.20426	-0.02244	0.07952	-0.09868
986	0.55072	-29.32654	5.56106	-11.30869	7.32031	1.44683	-33.79547	-37.67095	2.99310	-3.25386	9.47311	2.94180	-30.06884	26.61578	-2.43600	-12.28887	7.06191	1.31246	-15.05325	9.98752	-2.67107	13.96733	-12.02521	-14.57098	2.29510	-1.72335	-0.38136	2.14698	-2.02085	-3.66334	-0.07404	-0.95232	0.20421	3.00633	2.07371	-0.44517	-0.11198	-0.22106	0.14131	0.27230	0.28585	-0.16777
987	0.87524	-29.01069	5.33618	-11.19592	6.09001	0.89539	-32.77645	-33.43416	3.79313	1.21367	8.86612	2.40880	-30.43264	26.76266	-2.62065	-12.44396	6.73131	0.98251	-3.32537	17.53886	-4.20693	2.19697	-25.52410	-15.65372	2.65459	-1.08175	-0.41610	1.70399	-2.20480	-5.41761	0.22851	-0.57793	-0.04923	4.13054	2.37589	-0.52918	0.05942	-0.09296	0.01466	0.46794	0.24874	-0.18014
988	1.57884	-28.92708	5.22280	-8.57395	5.20348	0.28696	-31.69272	-29.94045	5.30478	5.79359	10.49431	1.63488	-30.68937	26.65061	-2.74741	-11.95529	6.22010	0.79508	6.08200	26.41717	-3.05669	1.51195	-10.64364	-9.61540	5.06959	-1.36452	-0.52783	2.36826	-3.60822	-4.86156	0.57587	-0.83952	-0.32071	3.66213	1.91714	-0.54052	0.22676	0.02619	-0.09931	0.47880	0.12026	-0.12760
989	0.59999	-29.65712	5.39682	-5.50350	6.08228	0.18032	-34.30112	-31.63992	6.02051	9.01790	15.73758	2.28552	-30.98566	26.49841	-2.95111	-11.20591	5.73570	0.80042	7.33508	30.50668	1.13928	16.49785	14.48473	-5.12293	7.04313	-2.46101	-0.78851	2.19418	-5.00196	-5.18987	0.54786	-1.48761	-0.40490	3.06582	2.04959	-0.62602	0.17755	0.02687	-0.09762	0.38665	0.16496	-0.09884
990	-0.76752	-30.35840	5.27290	-4.38228	6.94045	0.37098	-33.43597	-34.23588	4.47522	11.01857	20.12346	4.24539	-31.37129	26.47998	-3.23486	-10.57920	5.39156	0.81568	11.12591	31.22151	5.68772	22.89310	18.53339	-3.62000	6.32709	-3.84929	-1.03083	1.60091	-5.07891	-5.65246	-0.22742	-2.01964	-0.04756	2.83755	2.50501	-0.70716	-0.12691	-0.16814	0.04006	0.33153	0.32361	-0.11780
991	-0.97239	-30.75587	4.85247	-5.10755	4.99729	0.18227	-28.00674	-34.43723	2.60404	12.84355	16.65906	4.44809	-31.71436	26.49002	-3.52223	-9.83579	4.89513	0.64135	21.36100	27.89495	6.09951	0.78721	1.11410	0.70442	3.73231	-4.53912	-0.88498	2.73018	-4.32977	-2.93934	-1.28709	-2.04541	0.64213	1.95557	2.01996	-0.59133	-0.40978	-0.42413	0.20661	0.31530	0.34489	-0.10972
992	-1.17005	-31.51379	4.92088	-5.82852	1.72257	-0.31327	-29.27860	-35.72080	3.52682	13.82512	7.79416	1.80663	-31.95979	26.50620	-3.81726	-8.66724	4.06641	0.36014	22.91664	19.19302	2.02712	-25.72761	-18.26933	6.40956	1.99453	-3.44746	-0.25955	4.98937	-3.94153	1.98624	-1.73665	-1.17925	1.16979	0.37555	0.55465	-0.14587	-0.40226	-0.38244	0.25538	0.23612	0.15923	-0.01144
993	-2.04077	-32.49635	5.40244	-5.31048	0.66126	-0.51851	-38.99950	-38.51963	5.80905	11.81942	2.49830	-0.50500	-32.19071	26.77102	-4.14101	-7.32913	3.23563	0.15497	9.63347	12.37145	-1.99267	-18.53465	-30.26459	5.82421	2.46519	-1.18330	0.08736	5.76497	-3.52704	5.23138	-0.96140	0.07761	0.82216	-0.46145	-0.89127	0.70414	-0.07787	0.02611	0.08034	0.10441	-0.10260	0.17231
994	-2.81668	-32.58434	5.39608	-4.24179	1.74233	-0.37711	-46.82308	-37.63144	5.47327	5.64535	3.03033	0.05568	-32.46558	27.43866	-4.47903	-6.31784	2.72320	0.00063	-8.78344	13.56610	-2.67698	14.50353	-36.63724	-0.34784	3.45591	0.49008	-0.07317	4.44068	-2.24566	4.77325	0.40830	0.37359	-0.30897	0.23658	-1.25178	1.37845	0.29174	0.39912	-0.21416	0.03318	-0.20771	0.27383
995	-3.22417	-31.80902	4.83293	-3.63481	2.11435	-0.34416	-48.06648	-33.10621	2.81940	-1.63182	5.15405	1.99859	-32.75463	28.31006	-4.82972	-5.57492	2.34426	-0.19754	-22.50802	17.95031	-0.29752	29.90212	-35.13102	-4.69887	3.42443	0.53283	-0.01719	2.80443	-1.49082	1.37626	1.03374	-0.79230	-1.11199	1.61850	-0.13234	0.95803	0.40171	0.34861	-0.35801	0.03953	-0.03009	0.12320
996	-3.61046	-31.56400	4.46477	-2.70798	1.44776	-0.48667	-45.48534	-32.46519	1.47065	-3.09337	7.34925	3.06168	-33.05166	29.07562	-5.22577	-4.54616	1.86876	-0.28501	-23.31936	18.11926	3.93051	11.07530	-22.30164	-6.26409	4.07992	-1.12802	0.29236	2.15808	-2.97455	-2.74159	0.53466	-2.31092	-0.80529	2.35791	1.70140	-0.58124	0.26978	-0.02996	-0.24296	0.02778	0.27800	-0.20956
997	-4.11991	-32.49563	4.57637	-0.00040	0.98407	-0.62726	-42.51976	-38.34225	2.36502	3.96343	9.24041	2.80641	-33.37354	29.62760	-5.67326	-2.98428	1.30707	-0.10246	-10.81314	13.02614	7.14149	-15.27198	-4.43810	-7.86727	7.01363	-3.57890	0.55581	1.98875	-5.33874	-5.67734	-0.72131	-2.91215	0.50061	2.25415	3.09267	-2.21136	0.04939	-0.33808	0.02847	0.01567	0.48675	-0.49620
998	-4.42700	-33.60792	4.71041	3.72207	0.47011	-0.72193	-41.64640	-41.80101	3.28356	13.13384	8.69585	1.96631	-33.70450	30.08938	-6.11135	-1.29359	0.71967	0.21398	2.44418	10.67421	5.96710	-20.46029	7.83524	-5.95995	10.00711	-5.09294	0.92892	1.42162	-5.78409	-6.27562	-1.98565	-2.66178	1.88185	1.96075	3.24006	-2.65288	-0.14978	-0.42239	0.28337	0.12032	0.48252	-0.51607
999	-3.74182	-33.62646	4.34479	7.58880	1.29455	-0.39135	-41.67699	-34.83345	2.76432	21.06846	8.20084	2.14776	-34.05608	30.65097	-6.49094	1.71976	-0.42539	0.42736	13.66166	22.27918	2.63969	-5.63459	7.09093	3.29603	9.54260	-4.34874	1.33580	0.75365	-3.47223	-3.77764	-2.26795	-2.19237	2.17904	1.50095	1.91207	-1.44486	-0.24084	-0.36619	0.36439	0.25328	0.27973	-0.24319
1000	-2.10681	-32.76148	3.53820	6.26507	0.45122	-0.08648	-40.99881	-23.52234	1.45600	18.49823	3.89496	1.80127	-34.48982	31.32620	-6.88749	1.54613	-0.46741	0.55392	13.45125	32.69950	-1.39847	9.28358	-8.03703	12.79400	5.48575	-1.72414	1.42289	0.87227	-0.18608	0.40310	-1.26263	-1.73677	1.12409	0.77270	0.08159	0.33238	-0.17311	-0.21032	0.21856	0.22605	0.06443	0.04368
1001	-0.96838	-31.77405	2.69279	5.33000	1.27899	0.34192	-40.57242	-18.66080	0.23526	18.90468	4.11126	2.72656	-35.04718	32.04542	-7.42161	1.26524	-0.35006	0.72585	15.63730	39.51437	-1.72294	11.14889	-25.00653	10.74527	1.57740	0.72232	1.25920	1.05622	1.43962	2.38105	0.06328	-1.49756	-0.27081	0.50141	-0.87425	1.28645	0.00717	-0.04968	-0.03429	0.05306	-0.01971	0.11683
1002	-1.33897	-30.78465	2.09364	7.24514	3.37736	0.51858	-40.66883	-21.83757	-0.69006	24.27397	9.91088	5.17910	-35.58906	32.88281	-8.03556	1.23065	-0.10667	1.00249	20.38904	40.83538	1.70731	2.70715	-28.16943	-2.31703	1.22089	1.05070	1.24205	-0.21134	0.61115	0.63236	0.36448	-1.80433	-0.72189	0.97335	-0.93638	1.42138	0.12591	-0.07171	-0.17486	-0.14505	-0.08995	0.12706
