	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
29	0.29358	0.23264	0.00355	0.06291	0.66969	0.02055	0.25750	0.19904	0.01000	0.05926	0.62019	0.02337	0.28807	0.17776	0.01397	0.03733	0.62764	0.03136	0.14509	0.04756	0.01302	0.02370	0.43119	0.01100
30	0.29349	0.23265	0.00368	0.06191	0.66973	0.02178	0.25733	0.19906	0.00978	0.05850	0.62016	0.02380	0.28790	0.17777	0.01376	0.03652	0.62750	0.03173	0.14486	0.04764	0.01328	0.02389	0.43103	0.01094
31	0.29334	0.23285	0.00372	0.06080	0.66977	0.02286	0.25717	0.19926	0.00969	0.05770	0.62017	0.02455	0.28775	0.17799	0.01376	0.03562	0.62733	0.03240	0.14477	0.04779	0.01337	0.02436	0.43088	0.01065
32	0.29323	0.23312	0.00356	0.05987	0.66983	0.02360	0.25710	0.19951	0.00962	0.05700	0.62022	0.02540	0.28768	0.17828	0.01380	0.03485	0.62723	0.03317	0.14482	0.04795	0.01343	0.02469	0.43084	0.01039
33	0.29328	0.23323	0.00325	0.05925	0.66986	0.02398	0.25716	0.19964	0.00952	0.05648	0.62026	0.02605	0.28775	0.17841	0.01372	0.03428	0.62719	0.03376	0.14488	0.04808	0.01359	0.02473	0.43084	0.01032
34	0.29348	0.23311	0.00308	0.05882	0.66979	0.02411	0.25735	0.19957	0.00948	0.05611	0.62020	0.02633	0.28791	0.17831	0.01362	0.03388	0.62709	0.03398	0.14489	0.04815	0.01383	0.02466	0.43074	0.01044
35	0.29368	0.23291	0.00322	0.05849	0.66963	0.02412	0.25750	0.19941	0.00964	0.05583	0.62003	0.02632	0.28804	0.17811	0.01375	0.03357	0.62692	0.03390	0.14485	0.04814	0.01399	0.02457	0.43052	0.01061
36	0.29373	0.23277	0.00356	0.05828	0.66950	0.02400	0.25752	0.19930	0.00994	0.05563	0.61989	0.02622	0.28803	0.17796	0.01409	0.03335	0.62678	0.03373	0.14471	0.04813	0.01398	0.02449	0.43035	0.01070
37	0.29370	0.23266	0.00385	0.05822	0.66950	0.02377	0.25744	0.19922	0.01002	0.05556	0.61990	0.02604	0.28793	0.17786	0.01421	0.03326	0.62680	0.03350	0.14452	0.04813	0.01391	0.02442	0.43035	0.01070
38	0.29375	0.23256	0.00397	0.05838	0.66965	0.02347	0.25740	0.19913	0.00973	0.05567	0.62005	0.02571	0.28787	0.17775	0.01393	0.03339	0.62699	0.03316	0.14438	0.04813	0.01389	0.02436	0.43050	0.01067
39	0.29390	0.23245	0.00388	0.05876	0.66988	0.02305	0.25748	0.19905	0.00942	0.05599	0.62029	0.02529	0.28794	0.17766	0.01364	0.03374	0.62726	0.03284	0.14433	0.04815	0.01387	0.02428	0.43078	0.01050
40	0.29405	0.23239	0.00366	0.05942	0.67009	0.02242	0.25764	0.19905	0.00956	0.05650	0.62052	0.02495	0.28807	0.17762	0.01381	0.03433	0.62755	0.03264	0.14431	0.04829	0.01377	0.02418	0.43112	0.01012
41	0.29409	0.23241	0.00337	0.06032	0.67017	0.02164	0.25777	0.19913	0.01012	0.05720	0.62064	0.02468	0.28816	0.17766	0.01447	0.03508	0.62774	0.03247	0.14426	0.04848	0.01359	0.02406	0.43140	0.00965
42	0.29403	0.23244	0.00314	0.06133	0.67006	0.02089	0.25781	0.19921	0.01065	0.05796	0.62057	0.02434	0.28817	0.17773	0.01514	0.03588	0.62778	0.03215	0.14423	0.04860	0.01343	0.02390	0.43150	0.00929
43	0.29397	0.23238	0.00301	0.06221	0.66988	0.02022	0.25778	0.19917	0.01073	0.05862	0.62041	0.02376	0.28813	0.17769	0.01533	0.03658	0.62774	0.03157	0.14421	0.04855	0.01337	0.02369	0.43146	0.00914
44	0.29398	0.23217	0.00299	0.06275	0.66986	0.01951	0.25771	0.19896	0.01034	0.05900	0.62039	0.02290	0.28806	0.17749	0.01501	0.03702	0.62782	0.03076	0.14413	0.04836	0.01339	0.02336	0.43151	0.00911
45	0.29407	0.23192	0.00307	0.06284	0.67009	0.01854	0.25770	0.19871	0.00986	0.05904	0.62063	0.02191	0.28804	0.17725	0.01459	0.03712	0.62813	0.02988	0.14406	0.04815	0.01330	0.02299	0.43177	0.00901
46	0.29420	0.23181	0.00317	0.06256	0.67052	0.01722	0.25777	0.19860	0.00968	0.05879	0.62109	0.02104	0.28809	0.17712	0.01442	0.03690	0.62859	0.02909	0.14405	0.04811	0.01301	0.02281	0.43217	0.00877
