	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
7	-9.49918	-0.67128	-4.37930	-1.58469	9.25769	-47.57940	2.08209	-1.53823	-4.15524	3.61222	3.54181	-48.15978	2.08210	-1.53823	-4.15524	3.61223	3.54180	-48.15978	7.91317	4.68837	-16.58973	-10.63673	6.67554	-37.66389	20.26046	2.91535	-17.62114	-4.29543	5.02390	-38.44630	-8.96869	2.73947	-26.75301	-3.57668	1.56355	-18.72342	-22.45560	-3.54871	-8.07312	-43.05811	-0.46076	-8.80196	23.47645	12.51623	-29.15359	26.54364	-17.59700	12.20794	156.58934	-29.63270	-74.65390	144.42523	19.23232	77.89783	153.49231	-26.57364	-76.05273	138.93895	9.31927	78.95713
8	-9.77318	-0.91386	-4.40371	-1.73048	9.58236	-47.52213	2.10496	-1.80210	-4.12119	3.76154	3.55006	-48.15150	2.10497	-1.80210	-4.12119	3.76155	3.55006	-48.15150	8.02140	4.72917	-16.53205	-10.60478	6.76781	-37.36990	20.34350	2.95113	-17.56706	-4.24483	5.01716	-38.15572	-8.92422	2.65566	-26.53283	-3.59088	1.52804	-18.58694	-22.35814	-3.76026	-7.86922	-42.97245	-0.73039	-8.68595	23.12188	12.31727	-28.86192	26.24950	-17.49168	12.36146	156.23990	-29.29409	-75.37316	144.29369	19.33679	79.14301	153.40747	-26.84067	-76.65559	138.66216	9.63240	80.22744
9	-9.74399	-0.99073	-4.50651	-1.92147	9.56468	-47.42668	2.11826	-1.89739	-4.20649	3.74661	3.35695	-48.06592	2.11826	-1.89739	-4.20649	3.74661	3.35695	-48.06592	8.16372	4.75582	-16.47017	-10.58748	6.86422	-37.16149	20.39491	2.99324	-17.50200	-4.17316	5.02614	-37.95803	-8.89420	2.57762	-26.35446	-3.60588	1.49636	-18.52348	-22.30148	-3.92496	-7.59074	-42.93143	-0.98240	-8.48389	22.75406	12.06804	-28.68731	25.91893	-17.42120	12.45625	155.85747	-29.01374	-75.44897	144.11475	19.40823	79.17511	153.31830	-27.12012	-76.60507	138.60826	9.70568	80.24491
10	-9.57698	-0.89312	-4.58000	-2.08326	9.26889	-47.31561	2.22599	-1.81264	-4.30033	3.57721	3.09336	-47.92646	2.22599	-1.81264	-4.30033	3.57722	3.09336	-47.92646	8.31328	4.72823	-16.42052	-10.58150	6.93544	-37.04175	20.40367	3.06354	-17.44858	-4.06596	5.04977	-37.85732	-8.85124	2.47811	-26.25396	-3.63804	1.47537	-18.47409	-22.33804	-3.92732	-7.35341	-42.98029	-1.06806	-8.26310	22.35189	11.77577	-28.81323	25.56864	-17.36892	12.49244	155.47693	-28.92424	-74.90953	143.88147	19.43072	78.01992	152.99074	-26.95498	-76.03840	138.52141	9.64446	79.07980
11	-9.54202	-0.84378	-4.55485	-2.15847	9.02835	-47.24172	2.41623	-1.77082	-4.28102	3.44037	2.93657	-47.82654	2.41624	-1.77082	-4.28102	3.44037	2.93657	-47.82654	8.44874	4.66734	-16.42112	-10.58730	6.97713	-36.97628	20.38144	3.15092	-17.44761	-3.93309	5.06595	-37.81572	-8.79622	2.35192	-26.19650	-3.66397	1.47156	-18.40364	-22.42687	-3.81297	-7.24369	-43.07395	-0.99964	-8.12032	21.91042	11.51955	-29.22534	25.23114	-17.31703	12.48657	155.06708	-29.07071	-74.39190	143.64027	19.41133	76.97337	152.40031	-26.02923	-75.58250	138.17815	9.63456	78.06277
12	-9.33453	-0.98673	-4.45866	-1.99418	8.87836	-47.23788	2.47392	-1.87967	-4.16226	3.42600	2.98412	-47.79913	2.47393	-1.87967	-4.16226	3.42601	2.98412	-47.79913	8.57466	4.62379	-16.38588	-10.59943	6.98527	-36.96873	20.36141	3.21823	-17.40760	-3.80342	5.07312	-37.83133	-8.72015	2.20740	-26.10612	-3.66221	1.48871	-18.32200	-22.42767	-3.73210	-7.24972	-43.07397	-0.92185	-8.09744	21.43392	11.35313	-29.75771	24.92056	-17.25052	12.47341	154.58125	-29.37209	-74.45865	143.42618	19.37762	77.07254	151.64241	-24.41692	-75.73531	137.66125	9.65246	78.20649
13	-8.63401	-1.24560	-4.35845	-1.61603	8.61804	-47.25925	2.29772	-2.05064	-4.04307	3.44321	3.11656	-47.77736	2.29772	-2.05064	-4.04307	3.44321	3.11656	-47.77736	8.69623	4.62469	-16.24626	-10.60270	6.96281	-37.00201	20.36472	3.23765	-17.25529	-3.69812	5.08711	-37.88263	-8.62104	2.07032	-25.95516	-3.64452	1.51666	-18.27041	-22.25165	-3.76454	-7.27346	-42.89695	-0.94385	-8.13105	20.95174	11.22345	-30.18825	24.63515	-17.16387	12.47155	154.04466	-29.62790	-74.83175	143.23454	19.34414	78.04039	150.82988	-22.75427	-76.18907	137.25987	9.58117	79.18624
14	-7.74284	-1.50740	-4.29436	-1.31914	8.24857	-47.25800	2.07557	-2.21848	-3.97439	3.39786	3.12301	-47.72605	2.07557	-2.21848	-3.97439	3.39787	3.12301	-47.72605	8.80171	4.65532	-16.08458	-10.58439	6.94229	-36.97421	20.37027	3.22523	-17.07661	-3.62747	5.10851	-37.86436	-8.53288	1.98112	-25.77035	-3.63532	1.53375	-18.27243	-21.99484	-3.87457	-7.22710	-42.64314	-1.06312	-8.12656	20.53009	11.01339	-30.29902	24.36810	-17.03971	12.45646	153.54887	-29.59706	-74.60737	143.04332	19.27805	78.86800	150.01598	-21.95321	-76.07287	137.16034	9.52561	79.98125
15	-7.13391	-1.70365	-4.26980	-1.29367	7.98604	-47.25381	2.04252	-2.36350	-3.94348	3.31473	2.98007	-47.69481	2.04252	-2.36350	-3.94348	3.31473	2.98007	-47.69481	8.88553	4.67591	-16.02099	-10.54870	6.95842	-36.79201	20.33052	3.23271	-16.99890	-3.59451	5.12450	-37.68266	-8.50169	1.95301	-25.58620	-3.64170	1.53192	-18.29252	-21.86125	-4.01368	-7.10693	-42.51654	-1.23558	-8.06343	20.20661	10.68445	-30.00813	24.10106	-16.85529	12.40512	153.10930	-29.20070	-73.57774	142.82079	19.14407	78.97012	149.34569	-22.32841	-75.13493	137.23259	9.68039	80.04078
16	-6.94298	-1.74308	-4.27783	-1.44290	7.98152	-47.27290	2.25625	-2.40526	-3.94416	3.27388	2.85318	-47.71891	2.25626	-2.40526	-3.94416	3.27388	2.85318	-47.71891	8.96576	4.66302	-16.08383	-10.50975	7.00793	-36.50456	20.21364	3.28944	-17.05070	-3.59031	5.12881	-37.38985	-8.53242	1.95448	-25.43758	-3.65359	1.52165	-18.27225	-21.94285	-4.17581	-6.97833	-42.60587	-1.43253	-8.00058	19.92157	10.34823	-29.50656	23.80962	-16.64846	12.34359	152.58221	-28.66857	-72.68101	142.53188	18.98306	78.47120	149.11502	-23.14804	-74.12582	137.24167	10.00957	79.51499
