	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
33	0.14440	0.04862	0.00415	0.02512	0.43175	0.00252
34	0.14440	0.04868	0.00440	0.02507	0.43166	0.00264
35	0.14435	0.04868	0.00456	0.02500	0.43143	0.00281
36	0.14423	0.04867	0.00455	0.02494	0.43125	0.00289
37	0.14405	0.04868	0.00448	0.02489	0.43123	0.00290
38	0.14390	0.04866	0.00445	0.02482	0.43138	0.00286
39	0.14385	0.04867	0.00443	0.02471	0.43165	0.00269
40	0.14384	0.04881	0.00434	0.02457	0.43200	0.00232
41	0.14383	0.04902	0.00416	0.02442	0.43229	0.00184
42	0.14386	0.04914	0.00399	0.02426	0.43238	0.00148
43	0.14386	0.04908	0.00393	0.02404	0.43233	0.00133
44	0.14378	0.04886	0.00395	0.02369	0.43235	0.00129
45	0.14372	0.04863	0.00386	0.02327	0.43258	0.00119
46	0.14371	0.04859	0.00357	0.02306	0.43296	0.00095
47	0.14366	0.04879	0.00320	0.02325	0.43335	0.00065
48	0.14344	0.04902	0.00301	0.02375	0.43371	0.00042
49	0.14317	0.04910	0.00302	0.02421	0.43417	0.00029
50	0.14298	0.04905	0.00308	0.02441	0.43482	0.00019
51	0.14285	0.04903	0.00309	0.02437	0.43556	0.00003
52	0.14278	0.04914	0.00311	0.02426	0.43620	-0.00020
53	0.14279	0.04935	0.00319	0.02427	0.43661	-0.00044
54	0.14276	0.04960	0.00334	0.02441	0.43671	-0.00054
55	0.14254	0.04982	0.00356	0.02458	0.43653	-0.00046
56	0.14213	0.04991	0.00376	0.02463	0.43626	-0.00027
57	0.14178	0.04986	0.00382	0.02451	0.43615	-0.00019
58	0.14168	0.04977	0.00372	0.02443	0.43628	-0.00035
59	0.14179	0.04981	0.00357	0.02463	0.43650	-0.00069
60	0.14199	0.04989	0.00352	0.02503	0.43662	-0.00095
61	0.14217	0.04984	0.00359	0.02525	0.43664	-0.00097
62	0.14224	0.04973	0.00364	0.02514	0.43674	-0.00086
63	0.14215	0.04977	0.00359	0.02496	0.43703	-0.00091
64	0.14194	0.04996	0.00355	0.02491	0.43735	-0.00120
65	0.14175	0.05005	0.00365	0.02490	0.43742	-0.00141
66	0.14166	0.04999	0.00387	0.02479	0.43720	-0.00134
67	0.14168	0.04994	0.00409	0.02457	0.43690	-0.00110
68	0.14175	0.05005	0.00422	0.02442	0.43673	-0.00100
69	0.14185	0.05027	0.00426	0.02451	0.43665	-0.00117
70	0.14193	0.05049	0.00424	0.02476	0.43661	-0.00149
71	0.14198	0.05057	0.00417	0.02492	0.43668	-0.00170
72	0.14192	0.05053	0.00403	0.02488	0.43693	-0.00172
73	0.14167	0.05046	0.00391	0.02478	0.43724	-0.00161
74	0.14126	0.05045	0.00395	0.02478	0.43738	-0.00143
75	0.14084	0.05053	0.00417	0.02492	0.43729	-0.00124
76	0.14051	0.05073	0.00441	0.02514	0.43714	-0.00117
77	0.14031	0.05101	0.00442	0.02523	0.43710	-0.00133
78	0.14029	0.05125	0.00418	0.02503	0.43719	-0.00160
79	0.14048	0.05133	0.00388	0.02470	0.43733	-0.00183
80	0.14077	0.05126	0.00378	0.02454	0.43745	-0.00201
81	0.14099	0.05117	0.00396	0.02465	0.43745	-0.00219
82	0.14102	0.05110	0.00430	0.02480	0.43729	-0.00227
83	0.14098	0.05102	0.00458	0.02484	0.43712	-0.00219
84	0.14099	0.05094	0.00461	0.02481	0.43714	-0.00206
85	0.14101	0.05092	0.00449	0.02472	0.43738	-0.00198
86	0.14097	0.05093	0.00444	0.02451	0.43763	-0.00191
87	0.14084	0.05093	0.00456	0.02423	0.43772	-0.00180
88	0.14072	0.05088	0.00476	0.02400	0.43766	-0.00174
89	0.14067	0.05082	0.00482	0.02390	0.43761	-0.00180
90	0.14069	0.05078	0.00464	0.02393	0.43773	-0.00201
91	0.14070	0.05081	0.00431	0.02395	0.43801	-0.00225
92	0.14065	0.05090	0.00407	0.02389	0.43834	-0.00244
93	0.14051	0.05098	0.00404	0.02375	0.43859	-0.00255
94	0.14040	0.05104	0.00418	0.02370	0.43869	-0.00258
95	0.14039	0.05105	0.00434	0.02386	0.43867	-0.00253
96	0.14046	0.05104	0.00446	0.02415	0.43855	-0.00238
97	0.14048	0.05101	0.00456	0.02444	0.43833	-0.00216
98	0.14047	0.05091	0.00467	0.02460	0.43805	-0.00197
99	0.14054	0.05078	0.00469	0.02465	0.43787	-0.00195
100	0.14067	0.05070	0.00448	0.02475	0.43788	-0.00211
101	0.14071	0.05068	0.00417	0.02489	0.43793	-0.00225
102	0.14053	0.05066	0.00391	0.02496	0.43786	-0.00222
103	0.14022	0.05061	0.00376	0.02491	0.43771	-0.00212
104	0.13997	0.05064	0.00369	0.02483	0.43761	-0.00214
105	0.13988	0.05075	0.00370	0.02488	0.43761	-0.00225
106	0.13986	0.05083	0.00389	0.02502	0.43764	-0.00230
107	0.13982	0.05073	0.00424	0.02501	0.43755	-0.00215
108	0.13977	0.05050	0.00460	0.02479	0.43732	-0.00182
109	0.13977	0.05028	0.00473	0.02458	0.43713	-0.00146
110	0.13983	0.05022	0.00461	0.02460	0.43717	-0.00127
111	0.13992	0.05033	0.00441	0.02490	0.43746	-0.00133
112	0.13998	0.05055	0.00426	0.02528	0.43782	-0.00157
113	0.13997	0.05076	0.00420	0.02545	0.43793	-0.00178
114	0.13991	0.05084	0.00416	0.02534	0.43772	-0.00185
115	0.13993	0.05076	0.00415	0.02505	0.43740	-0.00174
116	0.14014	0.05058	0.00422	0.02470	0.43719	-0.00149
117	0.14048	0.05046	0.00431	0.02445	0.43720	-0.00128
118	0.14082	0.05048	0.00432	0.02447	0.43741	-0.00129
119	0.14099	0.05057	0.00426	0.02479	0.43770	-0.00147
120	0.14089	0.05062	0.00426	0.02531	0.43791	-0.00163
121	0.14057	0.05065	0.00435	0.02580	0.43801	-0.00160
122	0.14024	0.05067	0.00443	0.02603	0.43803	-0.00143
123	0.14006	0.05069	0.00438	0.02604	0.43804	-0.00122
124	0.14006	0.05066	0.00428	0.02604	0.43803	-0.00101
125	0.14013	0.05053	0.00432	0.02611	0.43793	-0.00077
126	0.14019	0.05031	0.00451	0.02617	0.43771	-0.00051
127	0.14024	0.05011	0.00467	0.02619	0.43744	-0.00034
128	0.14030	0.05005	0.00466	0.02617	0.43729	-0.00032
129	0.14037	0.05014	0.00455	0.02610	0.43727	-0.00032
130	0.14042	0.05029	0.00444	0.02598	0.43736	-0.00024
131	0.14037	0.05038	0.00433	0.02592	0.43754	-0.00016
132	0.14014	0.05041	0.00418	0.02601	0.43782	-0.00019
133	0.13982	0.05042	0.00407	0.02615	0.43807	-0.00025
134	0.13964	0.05038	0.00407	0.02618	0.43825	-0.00022
135	0.13973	0.05029	0.00413	0.02622	0.43837	-0.00018
136	0.13995	0.05022	0.00419	0.02641	0.43846	-0.00024
137	0.14012	0.05018	0.00424	0.02662	0.43847	-0.00033
138	0.14023	0.05013	0.00425	0.02660	0.43834	-0.00026
139	0.14036	0.05007	0.00423	0.02644	0.43813	-0.00004
140	0.14049	0.05007	0.00420	0.02641	0.43795	0.00020
141	0.14056	0.05021	0.00420	0.02657	0.43785	0.00034
142	0.14060	0.05041	0.00421	0.02679	0.43785	0.00033
143	0.14067	0.05048	0.00416	0.02694	0.43792	0.00024
144	0.14075	0.05038	0.00402	0.02695	0.43805	0.00019
145	0.14076	0.05023	0.00387	0.02693	0.43816	0.00021
146	0.14072	0.05016	0.00384	0.02693	0.43817	0.00023
147	0.14068	0.05015	0.00393	0.02680	0.43803	0.00019
148	0.14061	0.05014	0.00406	0.02646	0.43783	0.00017
149	0.14047	0.05017	0.00417	0.02610	0.43766	0.00022
150	0.14027	0.05021	0.00422	0.02593	0.43760	0.00020
151	0.14008	0.05022	0.00414	0.02601	0.43768	-0.00001
152	0.13994	0.05021	0.00392	0.02626	0.43784	-0.00041
153	0.13985	0.05027	0.00360	0.02655	0.43792	-0.00079
154	0.13980	0.05048	0.00330	0.02678	0.43780	-0.00097
155	0.13973	0.05072	0.00315	0.02680	0.43758	-0.00089
156	0.13964	0.05080	0.00321	0.02663	0.43741	-0.00066
157	0.13956	0.05065	0.00348	0.02644	0.43734	-0.00045
158	0.13963	0.05041	0.00375	0.02632	0.43738	-0.00041
159	0.13987	0.05020	0.00382	0.02624	0.43756	-0.00059
160	0.14015	0.05008	0.00362	0.02613	0.43779	-0.00094
161	0.14035	0.05000	0.00333	0.02595	0.43791	-0.00135
162	0.14044	0.04992	0.00321	0.02570	0.43791	-0.00172
163	0.14041	0.04987	0.00337	0.02541	0.43782	-0.00193
164	0.14031	0.04988	0.00370	0.02510	0.43764	-0.00197
165	0.14033	0.04993	0.00392	0.02489	0.43732	-0.00200
166	0.14057	0.04999	0.00391	0.02483	0.43695	-0.00212
167	0.14086	0.04998	0.00378	0.02484	0.43667	-0.00225
168	0.14096	0.04988	0.00375	0.02486	0.43654	-0.00227
169	0.14084	0.04973	0.00380	0.02487	0.43654	-0.00221
170	0.14069	0.04959	0.00383	0.02484	0.43662	-0.00222
171	0.14067	0.04951	0.00382	0.02471	0.43668	-0.00234
172	0.14082	0.04945	0.00375	0.02454	0.43665	-0.00250
173	0.14105	0.04937	0.00358	0.02449	0.43660	-0.00264
174	0.14127	0.04931	0.00328	0.02455	0.43662	-0.00272
175	0.14139	0.04929	0.00296	0.02450	0.43668	-0.00272
176	0.14142	0.04929	0.00280	0.02427	0.43667	-0.00266
177	0.14147	0.04932	0.00284	0.02411	0.43655	-0.00267
178	0.14158	0.04945	0.00293	0.02422	0.43643	-0.00279
179	0.14163	0.04967	0.00298	0.02444	0.43635	-0.00288
180	0.14156	0.04987	0.00303	0.02459	0.43624	-0.00279
181	0.14147	0.04996	0.00310	0.02475	0.43605	-0.00257
182	0.14149	0.04988	0.00311	0.02498	0.43588	-0.00238
183	0.14164	0.04970	0.00303	0.02519	0.43586	-0.00232
184	0.14184	0.04952	0.00294	0.02525	0.43598	-0.00235
185	0.14197	0.04942	0.00293	0.02505	0.43608	-0.00239
186	0.14201	0.04940	0.00298	0.02465	0.43613	-0.00243
187	0.14201	0.04944	0.00294	0.02428	0.43621	-0.00250
188	0.14198	0.04948	0.00282	0.02406	0.43634	-0.00256
189	0.14192	0.04953	0.00279	0.02398	0.43648	-0.00255
190	0.14180	0.04959	0.00289	0.02403	0.43665	-0.00250
191	0.14162	0.04972	0.00299	0.02422	0.43689	-0.00252
192	0.14144	0.04996	0.00297	0.02452	0.43721	-0.00268
193	0.14130	0.05026	0.00287	0.02481	0.43747	-0.00290
194	0.14117	0.05047	0.00284	0.02482	0.43752	-0.00301
195	0.14103	0.05044	0.00298	0.02445	0.43735	-0.00292
196	0.14093	0.05025	0.00327	0.02395	0.43712	-0.00262
197	0.14091	0.05011	0.00359	0.02373	0.43699	-0.00221
198	0.14092	0.05015	0.00379	0.02391	0.43709	-0.00188
199	0.14095	0.05032	0.00375	0.02430	0.43736	-0.00173
200	0.14099	0.05049	0.00352	0.02471	0.43763	-0.00174
201	0.14102	0.05061	0.00331	0.02507	0.43775	-0.00178
202	0.14101	0.05066	0.00334	0.02532	0.43776	-0.00181
203	0.14097	0.05061	0.00363	0.02538	0.43774	-0.00180
204	0.14090	0.05045	0.00398	0.02523	0.43768	-0.00176
205	0.14076	0.05026	0.00419	0.02503	0.43752	-0.00167
206	0.14065	0.05016	0.00416	0.02501	0.43729	-0.00157
207	0.14063	0.05015	0.00396	0.02519	0.43713	-0.00154
208	0.14069	0.05011	0.00375	0.02539	0.43710	-0.00154
209	0.14075	0.04998	0.00372	0.02539	0.43712	-0.00149
210	0.14078	0.04985	0.00385	0.02513	0.43709	-0.00136
211	0.14081	0.04986	0.00407	0.02477	0.43702	-0.00120
212	0.14083	0.05006	0.00427	0.02459	0.43701	-0.00115
213	0.14083	0.05038	0.00430	0.02476	0.43717	-0.00133
214	0.14077	0.05065	0.00418	0.02513	0.43740	-0.00154
215	0.14062	0.05078	0.00406	0.02544	0.43748	-0.00150
216	0.14047	0.05085	0.00404	0.02555	0.43737	-0.00125
217	0.14044	0.05090	0.00408	0.02551	0.43729	-0.00108
218	0.14050	0.05099	0.00413	0.02542	0.43733	-0.00112
219	0.14049	0.05115	0.00420	0.02539	0.43740	-0.00119
220	0.14037	0.05133	0.00427	0.02544	0.43742	-0.00116
221	0.14029	0.05148	0.00430	0.02564	0.43741	-0.00109
222	0.14035	0.05161	0.00426	0.02597	0.43743	-0.00108
223	0.14051	0.05167	0.00426	0.02623	0.43748	-0.00105
224	0.14063	0.05157	0.00439	0.02626	0.43753	-0.00098
225	0.14061	0.05129	0.00462	0.02611	0.43755	-0.00095
226	0.14049	0.05095	0.00484	0.02599	0.43745	-0.00102
227	0.14041	0.05071	0.00495	0.02598	0.43716	-0.00111
228	0.14045	0.05061	0.00495	0.02596	0.43681	-0.00108
229	0.14061	0.05064	0.00482	0.02582	0.43668	-0.00095
230	0.14082	0.05073	0.00458	0.02557	0.43692	-0.00083
231	0.14104	0.05080	0.00436	0.02532	0.43733	-0.00090
232	0.14120	0.05080	0.00428	0.02528	0.43761	-0.00115
233	0.14126	0.05075	0.00441	0.02551	0.43756	-0.00135
234	0.14120	0.05072	0.00460	0.02576	0.43728	-0.00136
235	0.14108	0.05077	0.00463	0.02570	0.43705	-0.00129
236	0.14101	0.05080	0.00441	0.02527	0.43704	-0.00128
237	0.14107	0.05076	0.00413	0.02490	0.43720	-0.00127
238	0.14116	0.05073	0.00400	0.02502	0.43734	-0.00125
239	0.14118	0.05075	0.00404	0.02549	0.43737	-0.00129
240	0.14118	0.05075	0.00406	0.02576	0.43729	-0.00141
241	0.14125	0.05070	0.00397	0.02566	0.43718	-0.00150
242	0.14138	0.05066	0.00381	0.02547	0.43704	-0.00145
243	0.14153	0.05070	0.00374	0.02531	0.43691	-0.00129
244	0.14166	0.05081	0.00374	0.02507	0.43690	-0.00122
245	0.14175	0.05100	0.00368	0.02471	0.43712	-0.00140
246	0.14181	0.05126	0.00348	0.02440	0.43751	-0.00176
247	0.14186	0.05150	0.00321	0.02429	0.43787	-0.00205
248	0.14195	0.05155	0.00308	0.02437	0.43799	-0.00205
249	0.14212	0.05133	0.00319	0.02455	0.43785	-0.00179
250	0.14232	0.05095	0.00342	0.02485	0.43757	-0.00152
251	0.14243	0.05055	0.00357	0.02521	0.43734	-0.00142
252	0.14239	0.05027	0.00352	0.02541	0.43730	-0.00147
253	0.14226	0.05017	0.00336	0.02527	0.43742	-0.00150
254	0.14222	0.05021	0.00332	0.02486	0.43756	-0.00135
255	0.14236	0.05026	0.00352	0.02441	0.43761	-0.00110
256	0.14256	0.05029	0.00382	0.02418	0.43759	-0.00092
257	0.14268	0.05039	0.00401	0.02436	0.43755	-0.00091
258	0.14266	0.05057	0.00408	0.02485	0.43751	-0.00092
259	0.14260	0.05071	0.00417	0.02536	0.43746	-0.00075
260	0.14259	0.05074	0.00423	0.02562	0.43741	-0.00047
261	0.14268	0.05075	0.00414	0.02559	0.43741	-0.00030
262	0.14279	0.05076	0.00399	0.02539	0.43748	-0.00031
263	0.14285	0.05069	0.00396	0.02510	0.43754	-0.00031
264	0.14288	0.05047	0.00409	0.02480	0.43757	-0.00020
265	0.14290	0.05022	0.00417	0.02463	0.43758	-0.00010
266	0.14286	0.05004	0.00411	0.02460	0.43752	-0.00009
267	0.14276	0.04991	0.00402	0.02464	0.43734	-0.00008
268	0.14269	0.04979	0.00398	0.02475	0.43716	-0.00006
269	0.14274	0.04966	0.00398	0.02498	0.43710	-0.00006
270	0.14290	0.04956	0.00394	0.02520	0.43723	-0.00005
271	0.14316	0.04948	0.00382	0.02522	0.43745	0.00007
272	0.14344	0.04938	0.00368	0.02503	0.43752	0.00035
273	0.14366	0.04921	0.00362	0.02484	0.43729	0.00073
274	0.14383	0.04905	0.00364	0.02490	0.43683	0.00108
275	0.14394	0.04905	0.00368	0.02519	0.43632	0.00130
276	0.14393	0.04924	0.00376	0.02551	0.43574	0.00150
277	0.14386	0.04944	0.00400	0.02573	0.43499	0.00184
278	0.14387	0.04949	0.00436	0.02589	0.43408	0.00241
279	0.14402	0.04940	0.00468	0.02609	0.43310	0.00324
280	0.14426	0.04926	0.00485	0.02632	0.43216	0.00431
281	0.14452	0.04917	0.00480	0.02648	0.43136	0.00550
282	0.14475	0.04914	0.00461	0.02645	0.43082	0.00665
283	0.14487	0.04911	0.00444	0.02625	0.43049	0.00772
284	0.14482	0.04906	0.00453	0.02607	0.43018	0.00871
285	0.14467	0.04898	0.00496	0.02596	0.42976	0.00962
286	0.14452	0.04885	0.00552	0.02591	0.42923	0.01050
287	0.14450	0.04868	0.00596	0.02592	0.42871	0.01152
288	0.14461	0.04855	0.00618	0.02597	0.42841	0.01266
289	0.14479	0.04859	0.00622	0.02589	0.42852	0.01367
290	0.14492	0.04885	0.00612	0.02552	0.42906	0.01435
291	0.14490	0.04924	0.00603	0.02482	0.42992	0.01479
292	0.14474	0.04960	0.00610	0.02394	0.43096	0.01519
293	0.14450	0.04979	0.00632	0.02308	0.43225	0.01552
294	0.14426	0.04980	0.00653	0.02241	0.43386	0.01556
295	0.14407	0.04967	0.00661	0.02195	0.43573	0.01516
296	0.14394	0.04954	0.00657	0.02167	0.43774	0.01446
297	0.14388	0.04950	0.00653	0.02146	0.43974	0.01373
298	0.14390	0.04946	0.00658	0.02115	0.44165	0.01315
299	0.14401	0.04932	0.00671	0.02062	0.44339	0.01270
300	0.14422	0.04914	0.00682	0.01991	0.44482	0.01227
301	0.14441	0.04907	0.00685	0.01916	0.44579	0.01181
302	0.14449	0.04914	0.00687	0.01854	0.44629	0.01139
303	0.14446	0.04924	0.00698	0.01813	0.44651	0.01098
304	0.14440	0.04924	0.00720	0.01789	0.44675	0.01050
305	0.14433	0.04916	0.00752	0.01786	0.44708	0.00996
306	0.14423	0.04912	0.00788	0.01818	0.44745	0.00934
307	0.14415	0.04915	0.00821	0.01876	0.44784	0.00856
308	0.14409	0.04917	0.00850	0.01922	0.44829	0.00759
309	0.14401	0.04908	0.00885	0.01931	0.44877	0.00655
310	0.14392	0.04889	0.00930	0.01923	0.44916	0.00556
311	0.14389	0.04871	0.00975	0.01919	0.44934	0.00478
312	0.14397	0.04859	0.01012	0.01922	0.44941	0.00423
313	0.14412	0.04857	0.01044	0.01916	0.44955	0.00386
314	0.14424	0.04863	0.01084	0.01894	0.44983	0.00360
315	0.14435	0.04868	0.01143	0.01858	0.45009	0.00351
316	0.14454	0.04863	0.01222	0.01816	0.45018	0.00366
317	0.14478	0.04851	0.01315	0.01782	0.45020	0.00400
318	0.14492	0.04842	0.01406	0.01768	0.45039	0.00424
319	0.14490	0.04842	0.01481	0.01783	0.45081	0.00414
320	0.14484	0.04846	0.01535	0.01816	0.45120	0.00377
321	0.14490	0.04846	0.01584	0.01846	0.45126	0.00344
322	0.14520	0.04834	0.01643	0.01859	0.45098	0.00335
323	0.14578	0.04814	0.01721	0.01862	0.45060	0.00347
324	0.14651	0.04786	0.01813	0.01864	0.45036	0.00360
325	0.14717	0.04749	0.01917	0.01864	0.45033	0.00360
326	0.14760	0.04705	0.02030	0.01852	0.45046	0.00352
327	0.14776	0.04653	0.02153	0.01820	0.45066	0.00350
328	0.14777	0.04597	0.02289	0.01789	0.45091	0.00351
329	0.14782	0.04549	0.02431	0.01792	0.45127	0.00341
330	0.14803	0.04510	0.02566	0.01831	0.45162	0.00326
331	0.14840	0.04467	0.02683	0.01864	0.45178	0.00329
332	0.14881	0.04404	0.02788	0.01853	0.45166	0.00359
333	0.14908	0.04315	0.02901	0.01807	0.45144	0.00386
334	0.14905	0.04200	0.03033	0.01765	0.45134	0.00385
335	0.14863	0.04063	0.03178	0.01753	0.45137	0.00357
336	0.14781	0.03905	0.03331	0.01764	0.45136	0.00324
337	0.14662	0.03720	0.03502	0.01779	0.45129	0.00309
338	0.14515	0.03494	0.03713	0.01791	0.45124	0.00320
339	0.14350	0.03217	0.03968	0.01795	0.45129	0.00343
340	0.14173	0.02902	0.04255	0.01794	0.45142	0.00357
341	0.13987	0.02569	0.04554	0.01797	0.45162	0.00342
342	0.13800	0.02222	0.04855	0.01810	0.45190	0.00304
343	0.13620	0.01853	0.05151	0.01832	0.45216	0.00276
344	0.13457	0.01460	0.05431	0.01856	0.45229	0.00286
345	0.13317	0.01053	0.05693	0.01873	0.45231	0.00329
346	0.13195	0.00645	0.05944	0.01882	0.45234	0.00375
347	0.13087	0.00248	0.06181	0.01884	0.45242	0.00401
348	0.13000	-0.00125	0.06380	0.01880	0.45251	0.00405
349	0.12951	-0.00471	0.06514	0.01867	0.45258	0.00392
350	0.12945	-0.00788	0.06586	0.01841	0.45262	0.00377
351	0.12974	-0.01070	0.06610	0.01807	0.45260	0.00376
352	0.13029	-0.01308	0.06587	0.01784	0.45249	0.00392
353	0.13116	-0.01502	0.06509	0.01782	0.45231	0.00415
354	0.13235	-0.01655	0.06378	0.01794	0.45216	0.00431
355	0.13369	-0.01770	0.06207	0.01815	0.45215	0.00425
356	0.13493	-0.01860	0.06012	0.01838	0.45224	0.00406
357	0.13584	-0.01948	0.05812	0.01843	0.45231	0.00394
358	0.13630	-0.02055	0.05616	0.01831	0.45228	0.00387
359	0.13628	-0.02180	0.05419	0.01829	0.45224	0.00363
360	0.13586	-0.02300	0.05218	0.01851	0.45228	0.00316
361	0.13523	-0.02405	0.05017	0.01883	0.45237	0.00272
362	0.13462	-0.02495	0.04816	0.01907	0.45236	0.00256
363	0.13416	-0.02568	0.04609	0.01912	0.45224	0.00267
364	0.13387	-0.02616	0.04393	0.01904	0.45211	0.00281
365	0.13368	-0.02641	0.04173	0.01898	0.45203	0.00278
366	0.13346	-0.02662	0.03956	0.01905	0.45203	0.00260
367	0.13311	-0.02687	0.03746	0.01924	0.45213	0.00234
368	0.13267	-0.02712	0.03538	0.01943	0.45233	0.00215
369	0.13223	-0.02727	0.03331	0.01950	0.45255	0.00212
370	0.13179	-0.02729	0.03133	0.01935	0.45265	0.00216
371	0.13126	-0.02724	0.02955	0.01899	0.45259	0.00209
372	0.13066	-0.02722	0.02792	0.01867	0.45243	0.00177
373	0.12999	-0.02723	0.02632	0.01865	0.45226	0.00133
374	0.12932	-0.02721	0.02471	0.01888	0.45210	0.00103
375	0.12879	-0.02713	0.02319	0.01911	0.45197	0.00104
376	0.12858	-0.02708	0.02184	0.01924	0.45190	0.00130
377	0.12876	-0.02719	0.02069	0.01929	0.45185	0.00173
378	0.12924	-0.02747	0.01966	0.01934	0.45174	0.00223
379	0.12982	-0.02786	0.01866	0.01946	0.45160	0.00275
380	0.13032	-0.02822	0.01764	0.01955	0.45159	0.00335
381	0.13074	-0.02854	0.01662	0.01949	0.45176	0.00416
382	0.13117	-0.02888	0.01568	0.01927	0.45199	0.00523
383	0.13162	-0.02931	0.01486	0.01896	0.45220	0.00642
384	0.13198	-0.02983	0.01418	0.01854	0.45240	0.00763
385	0.13221	-0.03036	0.01369	0.01787	0.45268	0.00894
386	0.13233	-0.03084	0.01340	0.01694	0.45315	0.01057
387	0.13239	-0.03122	0.01324	0.01594	0.45376	0.01269
388	0.13242	-0.03151	0.01304	0.01494	0.45436	0.01532
389	0.13243	-0.03173	0.01269	0.01381	0.45487	0.01825
390	0.13247	-0.03184	0.01220	0.01245	0.45542	0.02118
391	0.13252	-0.03178	0.01172	0.01090	0.45622	0.02388
392	0.13253	-0.03159	0.01136	0.00916	0.45738	0.02641
393	0.13246	-0.03143	0.01116	0.00717	0.45887	0.02894
394	0.13237	-0.03149	0.01110	0.00500	0.46054	0.03154
395	0.13233	-0.03177	0.01116	0.00283	0.46227	0.03400
396	0.13234	-0.03208	0.01130	0.00064	0.46411	0.03595
397	0.13235	-0.03220	0.01142	-0.00171	0.46630	0.03717
398	0.13234	-0.03208	0.01148	-0.00418	0.46913	0.03768
399	0.13228	-0.03180	0.01152	-0.00662	0.47271	0.03771
400	0.13222	-0.03152	0.01163	-0.00893	0.47690	0.03743
401	0.13222	-0.03136	0.01180	-0.01100	0.48133	0.03689
402	0.13226	-0.03135	0.01190	-0.01262	0.48558	0.03613
403	0.13224	-0.03145	0.01187	-0.01366	0.48953	0.03524
404	0.13209	-0.03157	0.01183	-0.01430	0.49330	0.03433
405	0.13191	-0.03166	0.01192	-0.01486	0.49693	0.03351
