Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3504,-8.8484,0.0,0.0,-4.11303,0.0,0.0,-11.78687,-9.19849,20.26862,15.91589,5.40969,-9.11517,2.6644,-0.80615,-6e-05,-9.61848,-4.26062,0.0,19.39019,12.39007,10.94982,0.96421,2.31133,-8.12825,22.8767,17.98344,-4.46128,39.29013,-16.06453,30.13115,129.78508,0.00047,-91.29709,119.92373,-5e-05,95.11504,-9.52651,-1.7351,-0.00147,-9.38262,3.59988,0.00065,-16.1694,-11.90906,13.87995,-36.44232,-15.92539,8.95241,6.73883,3.35393,4.50339
3505,-8.80934,0.0,0.0,-3.59772,0.0,-0.0,-11.52671,-9.52836,20.46146,15.75013,5.44036,-8.91269,2.44531,-0.85752,-0.00014,-9.5661,-4.2047,0.00015,19.34606,12.3767,10.9247,0.83989,2.16529,-8.25106,22.80422,18.17843,-4.33749,39.31372,-16.00802,30.25257,129.72675,-0.0003,-90.77094,119.86903,-9e-05,95.00527,-9.26896,-1.77162,-0.00023,-9.46638,3.45401,0.00018,-15.98514,-11.86026,14.0192,-36.24544,-15.92681,9.10291,6.61379,3.25671,4.44755
3506,-9.06129,0.0,-0.0,-3.22118,0.0,-0.0,-11.20991,-9.70298,20.69083,15.598,5.2219,-8.87477,2.16617,-0.90477,-8e-05,-9.44445,-4.06786,0.00024,19.40417,12.34984,10.6871,0.7168,2.0333,-8.33396,22.67787,18.48966,-4.19844,39.282,-16.10846,30.43267,129.67833,-0.00051,-90.25564,119.85844,8e-05,95.69493,-9.03193,-1.64757,0.00036,-9.74932,3.27233,-0.00021,-15.75542,-11.83764,14.11576,-36.008,-15.9383,9.20326,6.54032,3.16906,4.328
3507,-9.14608,0.0,-0.0,-3.18744,-0.0,0.0,-11.06161,-9.62212,20.70361,15.51561,5.01886,-8.94725,1.86085,-0.97841,0.00014,-9.27408,-3.94561,6e-05,19.50854,12.34012,10.56776,0.58345,1.94902,-8.37392,22.5915,18.7714,-4.13294,39.20898,-16.31683,30.57089,129.55983,0.00022,-89.88116,119.865,0.00021,97.18567,-8.87475,-1.37999,-0.00036,-9.74466,3.39595,0.00248,-15.58926,-11.82592,14.1122,-35.84089,-15.9261,9.20408,6.48951,3.12524,4.2676
3508,-8.97359,-0.0,0.0,-3.5138,0.0,0.0,-11.09994,-9.42151,20.54747,15.52772,5.10016,-9.09169,1.56339,-1.08838,0.00029,-9.08683,-3.90671,-0.00023,19.61033,12.37897,10.65314,0.44365,1.92429,-8.31444,22.64962,18.90808,-4.21111,39.14894,-16.49261,30.56758,129.31755,0.00099,-89.62925,119.8856,0.00054,98.65414,-8.95519,-1.04881,-0.00152,-9.07092,3.89392,0.00761,-15.51375,-11.77926,13.98371,-35.76807,-15.83879,9.09819,6.41965,3.12128,4.34379
3509,-9.02481,0.0,-0.0,-4.10996,-0.0,0.0,-11.04664,-9.38169,20.59678,15.65147,5.41241,-9.35719,1.2642,-1.19736,0.00015,-8.93673,-3.9342,-0.00027,19.74748,12.452,10.66232,0.36156,1.93559,-8.07805,22.85744,18.88226,-4.41474,39.16078,-16.5518,30.45194,129.01389,0.00092,-89.54587,119.94557,0.00153,99.2333,-9.39002,-0.91999,0.00038,-7.97727,4.44243,0.00534,-15.51748,-11.70598,13.7875,-35.7756,-15.70353,8.93728,6.35091,3.12789,4.50334
3510,-9.45926,0.0,0.0,-4.64621,0.0,-0.0,-10.70606,-9.67253,20.97528,15.81311,5.66488,-9.68771,0.91968,-1.24692,-0.00031,-8.85525,-3.99191,-0.00016,19.95075,12.51036,10.46431,0.36356,1.95116,-7.74081,23.10171,18.74562,-4.62796,39.25096,-16.53185,30.36316,128.76286,0.00024,-89.83922,120.04415,0.00208,98.66064,-10.08097,-1.19978,0.00421,-7.27583,4.61944,0.00142,-15.58406,-11.6869,13.64029,-35.84842,-15.63571,8.80369,6.31044,3.12518,4.63514
3511,-9.76785,0.0,0.0,-4.72863,0.0,-0.0,-10.25127,-10.06836,21.29827,15.85253,5.71429,-9.83485,0.49826,-1.23034,-0.00054,-8.80722,-4.08372,-0.0001,20.20705,12.53528,10.2937,0.40234,1.96843,-7.57751,23.2672,18.57577,-4.71137,39.36699,-16.52432,30.36619,128.60103,-0.00017,-90.61491,120.1009,-0.00015,97.30725,-10.71301,-1.75856,0.00369,-7.5265,4.24309,0.00773,-15.6726,-11.75591,13.60439,-35.94561,-15.68827,8.74461,6.29589,3.12423,4.68136
3512,-9.61694,0.0,0.0,-4.39501,-0.0,0.0,-9.94652,-10.15067,21.21161,15.7107,5.6869,-9.64715,-0.00463,-1.21908,-0.00011,-8.74706,-4.20075,-7e-05,20.50904,12.56438,10.33408,0.43605,1.9967,-7.78319,23.36101,18.44362,-4.62038,39.47139,-16.60308,30.39297,128.45456,0.00023,-91.4939,120.01809,-0.00256,95.87254,-10.92933,-2.1889,0.00085,-8.40779,3.52533,0.01223,-15.72696,-11.82494,13.63362,-36.00513,-15.76294,8.74765,6.29241,3.14812,4.67853
