Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1808,-7.5443,-0.0,-0.0,-3.88679,0.0,0.0,-8.49856,-8.38254,8.23946,14.92738,6.42932,-7.08888,-11.07589,-2.70556,-0.0,-11.77665,-3.4225,7e-05,25.78223,16.4225,6.33124,1.96697,1.85011,-7.77732,33.3126,24.25908,-7.25015,51.20399,-22.83271,38.18221,122.68603,-6e-05,-95.95457,113.46243,0.02256,90.83006,-0.88141,-11.04671,0.00108,-6.40568,9.70955,0.00141,-14.93809,-12.57213,12.16695,-35.36215,-15.96491,7.08022,5.02943,2.90117,7.54345
1809,-7.94644,0.0,0.0,-3.74333,0.0,0.0,-8.50547,-8.29536,7.85116,15.05583,6.57898,-7.18935,-11.33021,-2.75888,-0.00026,-12.172,-3.5294,0.00035,25.86121,16.4881,6.58148,2.10442,1.87911,-7.82601,33.84187,24.95938,-7.57642,51.96746,-22.71809,38.92757,122.29783,-0.00243,-95.9916,112.67875,0.01734,92.47839,-1.16295,-10.70334,-0.00055,-6.74222,9.642,0.00199,-15.05266,-12.75924,12.07308,-35.49959,-16.10826,6.92296,5.05239,2.84329,7.66362
1810,-7.55215,0.0,-0.0,-3.59062,0.0,0.0,-8.72477,-8.2927,7.36743,15.15469,6.85707,-7.23135,-11.64644,-2.79052,-0.00052,-12.50352,-3.658,0.00024,26.03417,16.55911,6.78832,2.25319,1.92017,-7.97681,34.40485,25.77951,-8.02469,52.70647,-22.6092,39.60674,121.8914,-0.00226,-96.10979,111.98022,-0.00133,92.97665,-2.21938,-10.58819,0.0017,-7.20657,9.32314,0.0024,-15.15476,-12.99131,12.07783,-35.62508,-16.32732,6.84299,5.10675,2.81255,7.70624
1811,-6.61168,0.0,-0.0,-3.42538,0.0,-0.0,-9.08278,-8.34951,7.06474,15.15634,7.13362,-7.25975,-12.04087,-2.85724,-0.00066,-12.70316,-3.77682,-3e-05,26.24578,16.64558,6.90247,2.3329,1.96846,-8.08011,35.11953,26.62812,-8.5554,53.46844,-22.60737,40.13336,121.47124,0.00367,-95.96932,111.44928,-0.00656,92.1549,-3.57024,-10.61075,0.00245,-7.87049,8.97756,0.0019,-15.24139,-13.17257,12.02438,-35.73264,-16.47891,6.72604,5.11339,2.79865,7.73435
1812,-5.36082,0.0,-0.0,-3.0752,0.0,0.0,-9.47554,-8.27189,6.93038,15.0449,7.36537,-7.23861,-12.56487,-2.98904,-0.00062,-12.79334,-3.88788,-0.00012,26.48686,16.74635,7.06788,2.32439,2.01281,-8.18344,36.03188,27.41088,-9.09309,54.27134,-22.6886,40.50641,120.99504,0.01031,-95.37385,111.02504,0.00298,91.20077,-4.60222,-10.57991,0.00054,-8.7167,8.76769,-3e-05,-15.26425,-13.24432,11.8027,-35.77206,-16.47053,6.48903,5.03777,2.77072,7.7906
1813,-3.98281,0.0,-0.0,-2.46593,0.0,-0.0,-9.8084,-7.90165,6.82142,14.88548,7.62395,-7.16451,-13.20954,-3.20437,1e-05,-12.85284,-4.00534,-9e-05,26.77192,16.84632,7.34353,2.27997,2.03459,-8.37795,37.11954,28.10689,-9.59899,55.09544,-22.80132,40.76686,120.39497,0.00624,-94.85343,110.6403,0.0092,90.5674,-5.06168,-10.46169,8e-05,-9.40541,8.65276,-0.00089,-15.21177,-13.21494,11.51003,-35.72814,-16.34318,6.2216,4.91759,2.70107,7.84368
1814,-2.84225,0.0,-0.0,-1.87707,0.0,-0.0,-9.9517,-7.45558,6.82897,14.78272,7.89287,-7.19124,-13.91538,-3.54112,0.00151,-12.95456,-4.10079,-0.00012,27.07651,16.96313,7.52551,2.23895,2.03481,-8.5267,38.3661,28.75355,-10.10855,55.93626,-22.9619,41.00209,119.63744,-0.01019,-95.22227,110.27405,0.00245,89.22827,-5.16846,-10.43025,0.00174,-9.537,8.42,-0.00115,-15.13747,-13.13057,11.34697,-35.65146,-16.20852,6.09749,4.78918,2.60462,7.86476
1815,-2.25366,-0.0,0.0,-1.64608,-0.0,-0.0,-9.83424,-7.32086,7.06906,14.79392,8.02594,-7.40418,-14.66549,-3.98211,0.00248,-13.12777,-4.14725,-0.0002,27.36359,17.14024,7.48082,2.2037,2.03563,-8.44242,39.76101,29.38532,-10.64242,56.83375,-23.17075,41.33737,118.73592,-0.02291,-96.4798,109.8726,-0.00968,86.57122,-5.27532,-10.60852,0.0043,-9.02519,7.99524,-0.00249,-15.08749,-13.04837,11.34247,-35.5933,-16.13,6.1232,4.65,2.53108,7.90168
1816,-2.12934,0.0,-0.0,-1.69999,0.0,-0.0,-9.55804,-7.52095,7.29051,14.88079,7.9207,-7.63362,-15.48769,-4.37814,0.00081,-13.35684,-4.18298,-0.0001,27.63975,17.36142,7.43515,2.18452,2.0453,-8.19254,41.23633,29.98965,-11.1519,57.84357,-23.3545,41.85713,117.71497,-0.01704,-97.67834,109.34385,-0.01276,83.63903,-5.57762,-10.77294,0.00362,-8.12629,7.49044,-0.00267,-15.05346,-13.03749,11.29743,-35.55988,-16.10443,6.08439,4.49641,2.51387,8.0187
1817,-2.12964,0.0,0.0,-1.66143,-0.0,0.0,-9.30434,-7.69821,7.12568,14.96222,7.62726,-7.6977,-16.37105,-4.576,-0.00244,-13.61806,-4.26632,0.00017,27.91839,17.54046,7.68011,2.20412,2.0414,-7.97729,42.69702,30.50386,-11.63454,59.00704,-23.46984,42.55844,116.59349,0.00605,-97.79609,108.66269,-0.00129,81.92081,-6.12623,-10.45559,-0.0043,-7.25911,7.00064,-0.00052,-14.99656,-13.12981,11.05869,-35.52117,-16.1094,5.82403,4.33203,2.54372,8.2232
