Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1849,0.36228,0.28069,0.00524,0.00253,0.72445,0.0097,0.31963,0.2523,0.01064,0.005,0.67525,0.02477,0.34654,0.22799,0.01809,-0.02113,0.68306,0.03154,0.18056,0.11763,0.02474,-0.01166,0.48711,0.08126
1850,0.36218,0.28079,0.00531,0.00523,0.72118,0.01067,0.31957,0.25231,0.01053,0.00696,0.67173,0.02503,0.34652,0.22806,0.01801,-0.01903,0.6799,0.03191,0.18076,0.1174,0.02477,-0.01248,0.48347,0.08021
1851,0.36227,0.28082,0.00548,0.00726,0.71783,0.01189,0.31966,0.2523,0.01042,0.00842,0.66814,0.02542,0.34663,0.22808,0.01795,-0.01745,0.67655,0.03245,0.18095,0.11728,0.0247,-0.01311,0.47965,0.07903
1852,0.36252,0.28086,0.00569,0.0084,0.71423,0.01309,0.31989,0.25234,0.01043,0.00927,0.66436,0.02595,0.34684,0.22812,0.018,-0.01653,0.67286,0.03312,0.18114,0.11734,0.02449,-0.01332,0.47547,0.07769
1853,0.36275,0.28095,0.00592,0.00877,0.71016,0.01379,0.3201,0.25244,0.01064,0.0096,0.66021,0.02637,0.34702,0.22821,0.01828,-0.01619,0.66866,0.03362,0.18128,0.11747,0.02426,-0.01317,0.47085,0.0763
1854,0.36275,0.28111,0.00618,0.00873,0.70561,0.01364,0.32013,0.25259,0.01107,0.00962,0.65568,0.02626,0.34705,0.22837,0.01877,-0.0162,0.66405,0.03352,0.18135,0.11752,0.02415,-0.01297,0.46596,0.07487
1855,0.36252,0.28132,0.00634,0.00861,0.70089,0.01266,0.31997,0.25274,0.01152,0.00954,0.65101,0.02547,0.3469,0.22856,0.01927,-0.0163,0.65932,0.03272,0.18138,0.11743,0.02413,-0.01298,0.46105,0.07318
1856,0.36216,0.28156,0.00632,0.00846,0.69627,0.01125,0.3197,0.2529,0.01172,0.00939,0.64643,0.02422,0.34668,0.22876,0.01946,-0.01645,0.65472,0.0315,0.1814,0.11726,0.02403,-0.01321,0.45627,0.07108
1857,0.36184,0.28182,0.00615,0.0081,0.69178,0.00986,0.31946,0.25307,0.01167,0.00903,0.64193,0.02283,0.3465,0.22898,0.01933,-0.01679,0.6502,0.03019,0.18146,0.11711,0.02377,-0.01357,0.45156,0.06882
