Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2874,-1e-05,5e-05,-0.00012,-0.00042,0.00259,-0.00638,0.11156,0.04745,0.00881,0.00847,-0.00867,0.00208,0.00255,-0.00267,0.00352,0.0007,-0.00025,0.00077,0.0183,-0.00478,-0.00556,0.0078,-0.00096,-0.00271,0.00137,0.00115,-7e-05,0.00456,-0.00128,0.00166,-0.01926,-0.00289,-0.0282,0.00081,0.0029,-0.00456,-0.00057,0.00122,-0.00034,-0.00057,0.00122,-0.00034,-0.0,0.0,-0.0,0.17342,-0.06481,-0.00958,-0.01756,0.01436,0.00268,-0.00583,0.00276,-0.0026,-0.00583,0.00276,-0.0026,1e-05,0.0,-1e-05,2.36746,0.38481,-0.27028
2875,-0.0,8e-05,-0.00014,-0.00018,0.00393,-0.00784,0.1207,0.05207,0.01497,0.00959,-0.00901,0.00293,0.00277,-0.00336,0.0032,0.00098,-0.00076,0.00072,0.01843,-0.00632,-0.00636,0.00762,-0.00174,-0.00342,0.00123,0.00048,-0.00029,0.00547,-0.00101,0.00189,-0.03151,-0.00467,-0.02191,0.00176,0.00281,-0.00398,-0.00026,0.00137,-0.0006,-0.00026,0.00137,-0.0006,0.0,0.0,-0.0,0.23593,-0.10033,-0.01262,-0.02396,0.01662,0.00388,-0.00745,0.00349,-0.00174,-0.00745,0.00349,-0.00174,0.0,0.0,-1e-05,2.91188,0.20819,-0.37103
2876,1e-05,0.00011,-0.00014,0.00049,0.00534,-0.00772,0.12535,0.06734,0.02615,0.0105,-0.00963,0.00363,0.00298,-0.0042,0.00299,0.00116,-0.00121,0.00062,0.01924,-0.00687,-0.0063,0.00732,-0.00235,-0.00418,0.00114,-0.00019,-0.00059,0.00678,-0.00086,0.0013,-0.04002,-0.01023,-0.01523,0.00219,0.00318,-0.00323,9e-05,0.00155,-0.00085,9e-05,0.00155,-0.00085,1e-05,1e-05,-0.0,0.30752,-0.1388,-0.01255,-0.03122,0.01826,0.00549,-0.0094,0.00436,-0.00055,-0.0094,0.00436,-0.00055,-1e-05,1e-05,-0.0,3.57065,0.00034,-0.4832
2877,4e-05,0.00012,-0.0001,0.00175,0.00563,-0.00581,0.12133,0.09314,0.03939,0.01115,-0.01045,0.00416,0.00322,-0.0052,0.00282,0.0013,-0.00158,0.00043,0.02078,-0.00644,-0.00534,0.00714,-0.00283,-0.00493,0.00126,-0.00065,-0.00104,0.00861,-0.00061,-0.00047,-0.04251,-0.01977,-0.01087,0.002,0.00398,-0.00262,0.0004,0.00163,-0.00107,0.0004,0.00163,-0.00107,1e-05,1e-05,-0.0,0.38713,-0.1781,-0.01097,-0.03891,0.01972,0.00726,-0.01183,0.00541,0.00067,-0.01183,0.00541,0.00067,-2e-05,1e-05,0.0,4.3243,-0.20147,-0.60974
2878,8e-05,0.0001,-5e-05,0.00394,0.00416,-0.00279,0.10985,0.12296,0.04961,0.01148,-0.01116,0.00447,0.00351,-0.00614,0.00263,0.00145,-0.00187,0.00019,0.0227,-0.00529,-0.00384,0.00731,-0.00325,-0.00575,0.00159,-0.00085,-0.00162,0.0109,0.0002,-0.00322,-0.03825,-0.03307,-0.01058,0.00123,0.00517,-0.0024,0.0006,0.00151,-0.00114,0.0006,0.00151,-0.00114,1e-05,1e-05,-0.0,0.47353,-0.2169,-0.01035,-0.04679,0.02149,0.00887,-0.01475,0.0066,0.00156,-0.01475,0.0066,0.00156,-4e-05,2e-05,1e-05,5.13848,-0.36011,-0.74924
2879,0.00014,4e-05,1e-05,0.0071,0.00104,0.00029,0.09547,0.14864,0.05173,0.01149,-0.0115,0.0045,0.00386,-0.00676,0.00242,0.00165,-0.0021,2e-05,0.02453,-0.00373,-0.00231,0.00783,-0.00355,-0.00686,0.002,-0.00093,-0.00231,0.01333,0.00206,-0.00639,-0.02843,-0.04981,-0.01458,0.00014,0.00675,-0.00268,0.00064,0.00113,-0.00102,0.00064,0.00113,-0.00102,1e-05,1e-05,-0.0,0.56506,-0.25508,-0.0126,-0.05513,0.02407,0.01017,-0.0179,0.00783,0.00188,-0.0179,0.00783,0.00188,-6e-05,2e-05,1e-05,5.97665,-0.45428,-0.89568
2880,0.0002,-4e-05,5e-05,0.01057,-0.00305,0.00257,0.08246,0.16466,0.04238,0.0113,-0.01157,0.00419,0.00425,-0.00693,0.00231,0.00188,-0.00226,-0.0,0.02592,-0.00197,-0.00121,0.0086,-0.00359,-0.00844,0.00229,-0.00105,-0.00306,0.01566,0.00507,-0.00932,-0.01577,-0.06939,-0.02034,-0.00083,0.00877,-0.00326,0.0005,0.00053,-0.00075,0.0005,0.00053,-0.00075,1e-05,0.0,-0.0,0.65846,-0.29375,-0.01904,-0.06463,0.02795,0.01116,-0.02074,0.00888,0.00155,-0.02074,0.00888,0.00155,-8e-05,3e-05,1e-05,6.8032,-0.49082,-1.04151
2881,0.00025,-0.00013,7e-05,0.01315,-0.00704,0.00362,0.07241,0.1696,0.02157,0.01116,-0.01177,0.00358,0.00459,-0.00677,0.00245,0.00211,-0.00233,0.00015,0.02674,-0.00027,-0.00081,0.00954,-0.00327,-0.01024,0.00237,-0.00118,-0.00372,0.01781,0.00879,-0.0113,-0.00327,-0.09001,-0.02397,-0.00142,0.01108,-0.00369,0.00025,-0.00011,-0.00055,0.00025,-0.00011,-0.00055,0.0,0.0,-0.0,0.74861,-0.33449,-0.03066,-0.07593,0.03349,0.01197,-0.02259,0.00951,0.00069,-0.02259,0.00951,0.00069,-9e-05,3e-05,0.0,7.58319,-0.50186,-1.17886
2882,0.00025,-0.00019,6e-05,0.01361,-0.00968,0.00341,0.0646,0.16584,-0.00616,0.01131,-0.01253,0.00284,0.0048,-0.00653,0.00291,0.00235,-0.00228,0.00043,0.02709,0.00108,-0.00108,0.01058,-0.0027,-0.01172,0.00225,-0.00116,-0.0041,0.01977,0.01246,-0.01173,0.0075,-0.10859,-0.02475,-0.00188,0.01323,-0.00378,-3e-05,-0.00057,-0.00055,-3e-05,-0.00057,-0.00055,-0.0,0.0,-0.0,0.82966,-0.37747,-0.04697,-0.08906,0.04059,0.01274,-0.02292,0.00956,-0.00054,-0.02292,0.00956,-0.00054,-0.0001,4e-05,-0.0,8.2883,-0.52029,-1.29867
