Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1043,0.0001,-6e-05,0.00035,0.00494,-0.0045,0.01901,0.19945,-0.02498,0.00251,0.00091,0.00275,-6e-05,0.00123,0.00217,-0.00035,-0.00033,-0.00034,0.00057,-0.00102,0.00069,0.00303,-0.00037,-0.00121,0.00107,-0.00157,0.00148,0.00055,0.00533,9e-05,0.00041,0.03225,0.01129,0.01668,-0.0,-0.00103,0.00263,0.00041,-0.00025,-0.00135,0.00041,-0.00025,-0.00135,1e-05,-0.0,-0.0,0.06434,-0.0188,0.00234,0.0001,0.00097,0.00083,-0.00172,0.00064,0.00053,-0.00172,0.00064,0.00053,-1e-05,0.0,0.0,2.49962,0.01202,0.03109
1044,3e-05,-8e-05,0.00032,0.00153,-0.00498,0.01768,0.16908,-0.0018,0.01638,0.00146,0.00319,0.0007,0.00161,0.00169,-0.00128,8e-05,-0.00066,0.00021,-0.00133,0.00045,0.00249,-0.00097,-0.00087,0.00105,-0.00123,0.00087,0.00046,0.00375,0.00039,0.00085,0.03156,0.01694,0.01126,-0.00044,-0.00181,0.00199,0.00048,-4e-05,-0.0007,0.00048,-4e-05,-0.0007,1e-05,-0.0,-0.0,0.06879,-0.01971,0.00918,8e-05,0.00191,0.00179,-0.00157,0.0005,0.00033,-0.00157,0.0005,0.00033,-1e-05,0.0,0.0,2.41544,0.02275,0.03542
1045,-4e-05,-0.00012,0.00024,-0.00194,-0.00601,0.01345,0.13184,0.01326,0.02167,0.00189,0.00348,0.0014,0.00203,0.00108,-0.00205,0.0004,-0.00081,-0.00028,-0.00137,0.00067,0.00203,-0.00139,-0.00026,0.00095,-0.00074,0.00013,0.00038,0.00222,0.00012,0.00118,0.02963,0.02038,0.00607,-0.00033,-0.00201,0.00122,0.00049,0.00012,5e-05,0.00049,0.00012,5e-05,1e-05,0.0,-0.0,0.07038,-0.01833,0.01496,0.00035,0.00249,0.00245,-0.00145,0.00036,0.00027,-0.00145,0.00036,0.00027,-1e-05,0.0,0.0,2.31496,-0.01044,0.02378
1046,-0.0001,-0.00015,0.00014,-0.00481,-0.00694,0.00812,0.09586,0.01833,0.01632,0.00208,0.00361,0.00196,0.00234,0.00054,-0.00225,0.00045,-0.00061,-0.00077,-0.00129,0.00125,0.00188,-0.00159,0.00038,0.00084,-0.0003,-0.00043,0.00033,0.00101,-0.00066,0.00149,0.02634,0.02091,0.00547,9e-05,-0.00172,0.00099,0.00049,0.0001,0.00069,0.00049,0.0001,0.00069,1e-05,1e-05,0.0,0.0698,-0.0148,0.0169,0.00062,0.00269,0.00252,-0.00131,0.00018,0.00031,-0.00131,0.00018,0.00031,-1e-05,-0.0,0.0,2.21009,-0.07311,0.00701
1047,-0.00014,-0.00016,5e-05,-0.00637,-0.00661,0.00332,0.06764,0.01494,0.00261,0.002,0.00364,0.00241,0.00243,0.00023,-0.00173,0.00024,-7e-05,-0.00109,-0.00128,0.00189,0.00206,-0.00156,0.00077,0.00075,-0.00011,-0.00061,0.00031,6e-05,-0.00119,0.002,0.02188,0.01838,0.01022,0.00069,-0.00114,0.00147,0.00053,-0.00023,0.00103,0.00053,-0.00023,0.00103,1e-05,1e-05,0.0,0.06807,-0.01089,0.0139,0.00071,0.00246,0.00194,-0.00108,-0.0,0.00035,-0.00108,-0.0,0.00035,-2e-05,-0.0,0.0,2.11111,-0.14156,-0.00497
1048,-0.00013,-0.00011,-1e-05,-0.00641,-0.00422,2e-05,0.05152,0.00576,-0.01297,0.00174,0.00371,0.00283,0.00225,0.0002,-0.00072,-0.00011,0.00056,-0.00113,-0.00141,0.00228,0.0024,-0.00129,0.00077,0.00068,-0.00024,-0.0004,0.00034,-0.00043,-0.00075,0.00254,0.01707,0.01322,0.01679,0.0014,-0.00054,0.00219,0.00058,-0.00083,0.00104,0.00058,-0.00083,0.00104,0.0,2e-05,0.0,0.06488,-0.00822,0.00726,0.00068,0.00177,0.00095,-0.0008,-0.0001,0.00031,-0.0008,-0.0001,0.00031,-2e-05,0.0,0.0,2.02875,-0.19743,-0.01064
1049,-0.0001,-2e-05,-3e-05,-0.00517,-0.00027,-0.00144,0.0504,-0.00578,-0.02151,0.00145,0.00383,0.00327,0.00182,0.00038,0.00031,-0.00037,0.00101,-0.00086,-0.00158,0.00231,0.00269,-0.00084,0.00043,0.00055,-0.00063,4e-05,0.00037,-2e-05,0.00044,0.00249,0.01349,0.00659,0.02003,0.00208,-0.00013,0.00248,0.0006,-0.00144,0.00081,0.0006,-0.00144,0.00081,-0.0,2e-05,0.0,0.0592,-0.00689,0.00054,0.00061,0.00077,0.0,-0.00063,-4e-05,0.00015,-0.00063,-4e-05,0.00015,-2e-05,0.0,0.0,1.97361,-0.23408,-0.0139
1050,-5e-05,7e-05,-2e-05,-0.00308,0.0036,-0.00103,0.06482,-0.0147,-0.01609,0.00126,0.00383,0.00364,0.00123,0.00062,0.00099,-0.0004,0.00113,-0.00042,-0.00164,0.00211,0.00282,-0.00036,-3e-05,0.0003,-0.00109,0.00039,0.00039,0.00139,0.00152,0.00145,0.01273,0.00034,0.01774,0.00251,-1e-05,0.00211,0.00059,-0.0018,0.00045,0.00059,-0.0018,0.00045,-0.0,2e-05,0.0,0.05149,-0.00563,-0.00302,0.00048,-0.00024,-0.00053,-0.00062,0.00014,-0.00011,-0.00062,0.00014,-0.00011,-2e-05,1e-05,-0.0,1.94884,-0.24811,-0.0156
1051,0.0,0.00013,3e-05,-0.00048,0.00567,0.00113,0.09074,-0.01522,0.00347,0.00121,0.00349,0.00382,0.00064,0.00068,0.00115,-0.00015,0.00095,-2e-05,-0.00158,0.00193,0.00277,-5e-05,-0.00032,2e-05,-0.00141,0.00048,0.00041,0.00327,0.00174,-0.00025,0.01502,-0.00363,0.01201,0.00253,-0.00017,0.00136,0.00054,-0.00178,0.0001,0.00054,-0.00178,0.0001,-0.0,2e-05,0.0,0.04393,-0.0034,-0.00278,0.00022,-0.00095,-0.00061,-0.00075,0.00033,-0.00041,-0.00075,0.00033,-0.00041,-2e-05,1e-05,-0.0,1.94532,-0.23174,-0.01123
