Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2326,0.00015,-2e-05,-0.00016,0.00809,-0.00095,-0.00883,0.3721,0.07521,-0.06987,0.00795,-0.01434,-0.0048,0.00478,-0.00463,0.00287,-4e-05,-0.00101,-0.00056,0.01948,-0.00025,-0.00632,0.01032,0.00117,-0.00868,0.00113,0.00013,-0.00242,0.00383,-0.00242,-0.00549,-0.07508,0.09486,-0.01398,-0.00171,-0.00914,-0.00014,0.00083,-0.00258,0.00227,0.00083,-0.00258,0.00227,1e-05,-1e-05,1e-05,0.46854,-0.27357,-0.06312,-0.05282,0.03675,0.01174,-0.01483,0.00821,0.00063,-0.01483,0.00821,0.00063,-2e-05,2e-05,0.0,6.74151,-0.03933,-1.69844
2327,0.00015,5e-05,-1e-05,0.00746,0.0015,-0.00083,0.38774,0.10502,-0.02863,0.00777,-0.01307,-0.00435,0.00537,-0.00419,0.00355,-0.00031,-0.00101,-0.00034,0.0197,0.00047,-0.00533,0.01052,0.00135,-0.0077,0.00144,0.0007,-0.00203,0.00638,-0.00307,-0.00464,-0.07575,0.10317,-0.01637,0.00083,-0.01006,-0.00129,0.00069,-0.00286,0.00215,0.00069,-0.00286,0.00215,0.0,-1e-05,1e-05,0.59692,-0.32705,-0.06204,-0.05903,0.03864,0.01457,-0.02034,0.01077,0.00145,-0.02034,0.01077,0.00145,-5e-05,3e-05,0.0,7.91503,-0.15638,-1.84924
2328,0.00011,0.0001,0.00013,0.00508,0.00341,0.00672,0.39674,0.14405,0.00417,0.00755,-0.01252,-0.00453,0.0059,-0.00388,0.00429,-0.00028,-0.00102,-1e-05,0.01955,0.00086,-0.00434,0.01059,0.00128,-0.00644,0.00199,0.00117,-0.00163,0.00981,-0.00486,-0.00487,-0.06932,0.09238,-0.01799,0.00301,-0.00919,-0.00243,0.00051,-0.00293,0.00174,0.00051,-0.00293,0.00174,0.0,-1e-05,1e-05,0.72272,-0.37818,-0.06082,-0.06439,0.03947,0.01713,-0.02568,0.01315,0.00199,-0.02568,0.01315,0.00199,-7e-05,3e-05,1e-05,9.18183,-0.39884,-1.98981
2329,7e-05,0.0001,0.00021,0.0027,0.00374,0.01132,0.40138,0.18898,0.01906,0.00743,-0.01287,-0.00547,0.00637,-0.0039,0.00459,8e-05,-0.00122,0.00025,0.01901,0.00096,-0.00362,0.01048,0.00107,-0.00541,0.00256,0.00134,-0.00142,0.01374,-0.00645,-0.00666,-0.05632,0.06356,-0.01855,0.00421,-0.00679,-0.00323,0.00036,-0.00278,0.00115,0.00036,-0.00278,0.00115,-0.0,-1e-05,0.0,0.8342,-0.42209,-0.0624,-0.06884,0.03938,0.01896,-0.0299,0.01496,0.00174,-0.0299,0.01496,0.00174,-0.0001,4e-05,1e-05,10.45094,-0.71763,-2.12871
2330,7e-05,7e-05,0.00021,0.00279,0.00209,0.01139,0.40695,0.23464,0.01076,0.00753,-0.01398,-0.007,0.00675,-0.00417,0.00422,0.00068,-0.00165,0.00035,0.01832,0.00089,-0.00329,0.01023,0.00089,-0.00509,0.00286,0.00113,-0.00149,0.01775,-0.00631,-0.00963,-0.03914,0.02081,-0.01766,0.00411,-0.00306,-0.00354,0.00029,-0.00245,0.00056,0.00029,-0.00245,0.00056,-0.0,-1e-05,0.0,0.92407,-0.45549,-0.0688,-0.07285,0.03878,0.01987,-0.03215,0.0158,0.00047,-0.03215,0.0158,0.00047,-0.00013,5e-05,0.0,11.63006,-1.03987,-2.26375
2331,0.00014,0.0,0.00013,0.007,-0.00098,0.00723,0.41657,0.27488,-0.01762,0.00786,-0.01536,-0.00884,0.00686,-0.00432,0.00342,0.00131,-0.00214,0.0004,0.01778,0.00081,-0.00329,0.0099,0.00083,-0.00566,0.0027,0.00058,-0.00184,0.02151,-0.00371,-0.01286,-0.02134,-0.02989,-0.0152,0.00282,0.00181,-0.00336,0.00025,-0.00202,6e-05,0.00025,-0.00202,6e-05,-0.0,-1e-05,0.0,0.9902,-0.4773,-0.07975,-0.07701,0.03832,0.02007,-0.03192,0.01542,-0.00152,-0.03192,0.01542,-0.00152,-0.00014,7e-05,-0.0,12.64916,-1.30784,-2.37933
2332,0.00028,-6e-05,2e-05,0.01482,-0.0042,0.00085,0.42767,0.3043,-0.05485,0.00822,-0.01636,-0.01064,0.00662,-0.00398,0.00265,0.00172,-0.00245,0.00051,0.01756,0.00085,-0.00341,0.00956,0.00098,-0.00696,0.00205,-0.00014,-0.00233,0.02492,0.0008,-0.01531,-0.00645,-0.08171,-0.01244,0.00052,0.00747,-0.00294,0.0002,-0.00148,-0.00033,0.0002,-0.00148,-0.00033,0.0,-1e-05,-0.0,1.03396,-0.48889,-0.09269,-0.08169,0.03854,0.01998,-0.02918,0.01381,-0.00351,-0.02918,0.01381,-0.00351,-0.00014,7e-05,-1e-05,13.4757,-1.49841,-2.45467
2333,0.00045,-0.0001,-9e-05,0.02372,-0.00617,-0.00523,0.43343,0.31935,-0.08728,0.00831,-0.01645,-0.01208,0.00608,-0.00303,0.00221,0.00179,-0.00242,0.00071,0.01775,0.00109,-0.0034,0.00917,0.00134,-0.00854,0.00105,-0.00078,-0.00279,0.02825,0.00579,-0.01619,0.00261,-0.12776,-0.01225,-0.0026,0.01319,-0.00263,0.00015,-0.00078,-0.00067,0.00015,-0.00078,-0.00067,0.0,-1e-05,-0.0,1.05827,-0.49336,-0.10389,-0.08668,0.03958,0.02007,-0.02441,0.01134,-0.00469,-0.02441,0.01134,-0.00469,-0.00013,8e-05,-2e-05,14.1194,-1.61181,-2.47627
2334,0.00058,-9e-05,-0.00016,0.03074,-0.00623,-0.00923,0.42938,0.31811,-0.10639,0.00798,-0.01554,-0.013,0.00534,-0.00165,0.00222,0.00154,-0.00196,0.00092,0.0183,0.00145,-0.00312,0.00861,0.00188,-0.00996,-6e-05,-0.00113,-0.00316,0.03206,0.0097,-0.01525,0.00396,-0.16255,-0.01698,-0.00632,0.01798,-0.00265,0.00013,8e-05,-0.00099,0.00013,8e-05,-0.00099,0.0,-0.0,-0.0,1.06645,-0.49437,-0.11069,-0.09109,0.04095,0.0205,-0.01849,0.00863,-0.00442,-0.01849,0.00863,-0.00442,-0.0001,7e-05,-2e-05,14.62109,-1.65425,-2.44578
